result/tencentBlock.ns21851.oracleGeneral.zst LRU cache size      273, 3020053 req, miss ratio 0.5374, byte miss ratio 0.5374
result/tencentBlock.ns21851.oracleGeneral.zst LRU cache size      821, 3020053 req, miss ratio 0.4359, byte miss ratio 0.4359
result/tencentBlock.ns21851.oracleGeneral.zst LRU cache size     2737, 3020053 req, miss ratio 0.2987, byte miss ratio 0.2987
result/tencentBlock.ns21851.oracleGeneral.zst LRU cache size     8213, 3020053 req, miss ratio 0.2223, byte miss ratio 0.2223
result/tencentBlock.ns21851.oracleGeneral.zst LRU cache size    27379, 3020053 req, miss ratio 0.1385, byte miss ratio 0.1385
result/tencentBlock.ns21851.oracleGeneral.zst LRU cache size    54759, 3020053 req, miss ratio 0.0996, byte miss ratio 0.0996
result/tencentBlock.ns21851.oracleGeneral.zst LRU cache size   109518, 3020053 req, miss ratio 0.0926, byte miss ratio 0.0926
result/tencentBlock.ns21851.oracleGeneral.zst LRU cache size   219036, 3020053 req, miss ratio 0.0908, byte miss ratio 0.0908
result/tencentBlock.ns21851.oracleGeneral.zst FIFO cache size      273, 3020053 req, miss ratio 0.6390, byte miss ratio 0.6390
result/tencentBlock.ns21851.oracleGeneral.zst FIFO cache size      821, 3020053 req, miss ratio 0.4815, byte miss ratio 0.4815
result/tencentBlock.ns21851.oracleGeneral.zst FIFO cache size     2737, 3020053 req, miss ratio 0.3480, byte miss ratio 0.3480
result/tencentBlock.ns21851.oracleGeneral.zst FIFO cache size     8213, 3020053 req, miss ratio 0.2518, byte miss ratio 0.2518
result/tencentBlock.ns21851.oracleGeneral.zst FIFO cache size    27379, 3020053 req, miss ratio 0.1567, byte miss ratio 0.1567
result/tencentBlock.ns21851.oracleGeneral.zst FIFO cache size    54759, 3020053 req, miss ratio 0.1181, byte miss ratio 0.1181
result/tencentBlock.ns21851.oracleGeneral.zst FIFO cache size   109518, 3020053 req, miss ratio 0.1021, byte miss ratio 0.1021
result/tencentBlock.ns21851.oracleGeneral.zst FIFO cache size   219036, 3020053 req, miss ratio 0.0949, byte miss ratio 0.0949
result/tencentBlock.ns21851.oracleGeneral.zst Clock cache size      273, 3020053 req, miss ratio 0.5310, byte miss ratio 0.5310
result/tencentBlock.ns21851.oracleGeneral.zst Clock cache size      821, 3020053 req, miss ratio 0.4344, byte miss ratio 0.4344
