result/tencentBlock.ns23173.oracleGeneral.zst ARC cache size      294, 2241805 req, miss ratio 0.5729, byte miss ratio 0.5729
result/tencentBlock.ns23173.oracleGeneral.zst ARC cache size      883, 2241805 req, miss ratio 0.4572, byte miss ratio 0.4572
result/tencentBlock.ns23173.oracleGeneral.zst ARC cache size     2943, 2241805 req, miss ratio 0.3394, byte miss ratio 0.3394
result/tencentBlock.ns23173.oracleGeneral.zst ARC cache size     8830, 2241805 req, miss ratio 0.3162, byte miss ratio 0.3162
result/tencentBlock.ns23173.oracleGeneral.zst ARC cache size    29435, 2241805 req, miss ratio 0.2512, byte miss ratio 0.2512
result/tencentBlock.ns23173.oracleGeneral.zst ARC cache size    58870, 2241805 req, miss ratio 0.2072, byte miss ratio 0.2072
result/tencentBlock.ns23173.oracleGeneral.zst ARC cache size   117740, 2241805 req, miss ratio 0.1567, byte miss ratio 0.1567
result/tencentBlock.ns23173.oracleGeneral.zst ARC cache size   235481, 2241805 req, miss ratio 0.1328, byte miss ratio 0.1328
result/tencentBlock.ns23173.oracleGeneral.zst S3FIFO-1 cache size      294, 2241805 req, miss ratio 0.5856, byte miss ratio 0.5856
result/tencentBlock.ns23173.oracleGeneral.zst S3FIFO-1 cache size      883, 2241805 req, miss ratio 0.4467, byte miss ratio 0.4467
result/tencentBlock.ns23173.oracleGeneral.zst S3FIFO-1 cache size     2943, 2241805 req, miss ratio 0.3399, byte miss ratio 0.3399
result/tencentBlock.ns23173.oracleGeneral.zst S3FIFO-1 cache size     8830, 2241805 req, miss ratio 0.3153, byte miss ratio 0.3153
result/tencentBlock.ns23173.oracleGeneral.zst S3FIFO-1 cache size    29435, 2241805 req, miss ratio 0.2570, byte miss ratio 0.2570
result/tencentBlock.ns23173.oracleGeneral.zst S3FIFO-1 cache size    58870, 2241805 req, miss ratio 0.2042, byte miss ratio 0.2042
result/tencentBlock.ns23173.oracleGeneral.zst S3FIFO-1 cache size   117740, 2241805 req, miss ratio 0.1547, byte miss ratio 0.1547
result/tencentBlock.ns23173.oracleGeneral.zst S3FIFO-1 cache size   235481, 2241805 req, miss ratio 0.1328, byte miss ratio 0.1328
result/tencentBlock.ns23173.oracleGeneral.zst Clock cache size      294, 2241805 req, miss ratio 0.5838, byte miss ratio 0.5838
result/tencentBlock.ns23173.oracleGeneral.zst Clock cache size      883, 2241805 req, miss ratio 0.4953, byte miss ratio 0.4953
result/tencentBlock.ns23173.oracleGeneral.zst Clock cache size     2943, 2241805 req, miss ratio 0.3674, byte miss ratio 0.3674
result/tencentBlock.ns23173.oracleGeneral.zst Clock cache size     8830, 2241805 req, miss ratio 0.3258, byte miss ratio 0.3258
result/tencentBlock.ns23173.oracleGeneral.zst Clock cache size    29435, 2241805 req, miss ratio 0.2592, byte miss ratio 0.2592
result/tencentBlock.ns23173.oracleGeneral.zst Clock cache size    58870, 2241805 req, miss ratio 0.2086, byte miss ratio 0.2086
result/tencentBlock.ns23173.oracleGeneral.zst Clock cache size   117740, 2241805 req, miss ratio 0.1611, byte miss ratio 0.1611
result/tencentBlock.ns23173.oracleGeneral.zst Clock cache size   235481, 2241805 req, miss ratio 0.1328, byte miss ratio 0.1328
result/tencentBlock.ns23173.oracleGeneral.zst LIRS cache size      294, 2241805 req, miss ratio 0.5918, byte miss ratio 0.5918
result/tencentBlock.ns23173.oracleGeneral.zst LIRS cache size      883, 2241805 req, miss ratio 0.4695, byte miss ratio 0.4695
result/tencentBlock.ns23173.oracleGeneral.zst LIRS cache size     2943, 2241805 req, miss ratio 0.3557, byte miss ratio 0.3557
result/tencentBlock.ns23173.oracleGeneral.zst LIRS cache size     8830, 2241805 req, miss ratio 0.3174, byte miss ratio 0.3174
result/tencentBlock.ns23173.oracleGeneral.zst LIRS cache size    29435, 2241805 req, miss ratio 0.2584, byte miss ratio 0.2584
result/tencentBlock.ns23173.oracleGeneral.zst LIRS cache size    58870, 2241805 req, miss ratio 0.2101, byte miss ratio 0.2101
result/tencentBlock.ns23173.oracleGeneral.zst LIRS cache size   117740, 2241805 req, miss ratio 0.1612, byte miss ratio 0.1612
result/tencentBlock.ns23173.oracleGeneral.zst LIRS cache size   235481, 2241805 req, miss ratio 0.1371, byte miss ratio 0.1371
result/tencentBlock.ns23173.oracleGeneral.zst FIFO cache size      294, 2241805 req, miss ratio 0.6575, byte miss ratio 0.6575
result/tencentBlock.ns23173.oracleGeneral.zst FIFO cache size      883, 2241805 req, miss ratio 0.5331, byte miss ratio 0.5331
result/tencentBlock.ns23173.oracleGeneral.zst FIFO cache size     2943, 2241805 req, miss ratio 0.4181, byte miss ratio 0.4181
result/tencentBlock.ns23173.oracleGeneral.zst FIFO cache size     8830, 2241805 req, miss ratio 0.3537, byte miss ratio 0.3537
result/tencentBlock.ns23173.oracleGeneral.zst FIFO cache size    29435, 2241805 req, miss ratio 0.2710, byte miss ratio 0.2710
result/tencentBlock.ns23173.oracleGeneral.zst FIFO cache size    58870, 2241805 req, miss ratio 0.2223, byte miss ratio 0.2223
result/tencentBlock.ns23173.oracleGeneral.zst FIFO cache size   117740, 2241805 req, miss ratio 0.1757, byte miss ratio 0.1757
result/tencentBlock.ns23173.oracleGeneral.zst FIFO cache size   235481, 2241805 req, miss ratio 0.1426, byte miss ratio 0.1426
result/tencentBlock.ns23173.oracleGeneral.zst LRU cache size      294, 2241805 req, miss ratio 0.5878, byte miss ratio 0.5878
result/tencentBlock.ns23173.oracleGeneral.zst LRU cache size      883, 2241805 req, miss ratio 0.4985, byte miss ratio 0.4985
result/tencentBlock.ns23173.oracleGeneral.zst LRU cache size     2943, 2241805 req, miss ratio 0.3749, byte miss ratio 0.3749
result/tencentBlock.ns23173.oracleGeneral.zst LRU cache size     8830, 2241805 req, miss ratio 0.3274, byte miss ratio 0.3274
result/tencentBlock.ns23173.oracleGeneral.zst LRU cache size    29435, 2241805 req, miss ratio 0.2537, byte miss ratio 0.2537
result/tencentBlock.ns23173.oracleGeneral.zst LRU cache size    58870, 2241805 req, miss ratio 0.2060, byte miss ratio 0.2060
result/tencentBlock.ns23173.oracleGeneral.zst LRU cache size   117740, 2241805 req, miss ratio 0.1585, byte miss ratio 0.1585
result/tencentBlock.ns23173.oracleGeneral.zst LRU cache size   235481, 2241805 req, miss ratio 0.1331, byte miss ratio 0.1331
result/tencentBlock.ns23173.oracleGeneral.zst LHD cache size      294, 2241805 req, miss ratio 0.5828, byte miss ratio 0.5828
result/tencentBlock.ns23173.oracleGeneral.zst LHD cache size      883, 2241805 req, miss ratio 0.4899, byte miss ratio 0.4899
result/tencentBlock.ns23173.oracleGeneral.zst LHD cache size     2943, 2241805 req, miss ratio 0.3572, byte miss ratio 0.3572
result/tencentBlock.ns23173.oracleGeneral.zst LHD cache size     8830, 2241805 req, miss ratio 0.3220, byte miss ratio 0.3220
result/tencentBlock.ns23173.oracleGeneral.zst LHD cache size    29435, 2241805 req, miss ratio 0.2605, byte miss ratio 0.2605
result/tencentBlock.ns23173.oracleGeneral.zst LHD cache size    58870, 2241805 req, miss ratio 0.2057, byte miss ratio 0.2057
result/tencentBlock.ns23173.oracleGeneral.zst LHD cache size   117740, 2241805 req, miss ratio 0.1582, byte miss ratio 0.1582
result/tencentBlock.ns23173.oracleGeneral.zst LHD cache size   235481, 2241805 req, miss ratio 0.1338, byte miss ratio 0.1338
result/tencentBlock.ns23173.oracleGeneral.zst Cacheus cache size      294, 2241805 req, miss ratio 0.5719, byte miss ratio 0.5719
result/tencentBlock.ns23173.oracleGeneral.zst Cacheus cache size      883, 2241805 req, miss ratio 0.4707, byte miss ratio 0.4707
