result/tencentBlock.ns12833.oracleGeneral.zst LIRS cache size      450, 4035031 req, miss ratio 0.5233, byte miss ratio 0.5233
result/tencentBlock.ns12833.oracleGeneral.zst LIRS cache size     1352, 4035031 req, miss ratio 0.3706, byte miss ratio 0.3706
result/tencentBlock.ns12833.oracleGeneral.zst LIRS cache size     4509, 4035031 req, miss ratio 0.3043, byte miss ratio 0.3043
result/tencentBlock.ns12833.oracleGeneral.zst LIRS cache size    13529, 4035031 req, miss ratio 0.2634, byte miss ratio 0.2634
result/tencentBlock.ns12833.oracleGeneral.zst LIRS cache size    45099, 4035031 req, miss ratio 0.2208, byte miss ratio 0.2208
result/tencentBlock.ns12833.oracleGeneral.zst LIRS cache size    90199, 4035031 req, miss ratio 0.1759, byte miss ratio 0.1759
result/tencentBlock.ns12833.oracleGeneral.zst LIRS cache size   180398, 4035031 req, miss ratio 0.1295, byte miss ratio 0.1295
result/tencentBlock.ns12833.oracleGeneral.zst LIRS cache size   360796, 4035031 req, miss ratio 0.1149, byte miss ratio 0.1149
result/tencentBlock.ns12833.oracleGeneral.zst clock2 cache size      450, 4035031 req, miss ratio 0.5017, byte miss ratio 0.5017
result/tencentBlock.ns12833.oracleGeneral.zst clock2 cache size     1352, 4035031 req, miss ratio 0.4123, byte miss ratio 0.4123
result/tencentBlock.ns12833.oracleGeneral.zst clock2 cache size     4509, 4035031 req, miss ratio 0.2963, byte miss ratio 0.2963
result/tencentBlock.ns12833.oracleGeneral.zst clock2 cache size    13529, 4035031 req, miss ratio 0.2786, byte miss ratio 0.2786
result/tencentBlock.ns12833.oracleGeneral.zst clock2 cache size    45099, 4035031 req, miss ratio 0.2241, byte miss ratio 0.2241
result/tencentBlock.ns12833.oracleGeneral.zst clock2 cache size    90199, 4035031 req, miss ratio 0.1931, byte miss ratio 0.1931
result/tencentBlock.ns12833.oracleGeneral.zst clock2 cache size   180398, 4035031 req, miss ratio 0.1280, byte miss ratio 0.1280
result/tencentBlock.ns12833.oracleGeneral.zst clock2 cache size   360796, 4035031 req, miss ratio 0.1122, byte miss ratio 0.1122
result/tencentBlock.ns12833.oracleGeneral.zst Clock cache size      450, 4035031 req, miss ratio 0.4975, byte miss ratio 0.4975
result/tencentBlock.ns12833.oracleGeneral.zst Clock cache size     1352, 4035031 req, miss ratio 0.4067, byte miss ratio 0.4067
result/tencentBlock.ns12833.oracleGeneral.zst Clock cache size     4509, 4035031 req, miss ratio 0.3021, byte miss ratio 0.3021
result/tencentBlock.ns12833.oracleGeneral.zst Clock cache size    13529, 4035031 req, miss ratio 0.2763, byte miss ratio 0.2763
result/tencentBlock.ns12833.oracleGeneral.zst Clock cache size    45099, 4035031 req, miss ratio 0.2189, byte miss ratio 0.2189
result/tencentBlock.ns12833.oracleGeneral.zst Clock cache size    90199, 4035031 req, miss ratio 0.1737, byte miss ratio 0.1737
result/tencentBlock.ns12833.oracleGeneral.zst Clock cache size   180398, 4035031 req, miss ratio 0.1246, byte miss ratio 0.1246
result/tencentBlock.ns12833.oracleGeneral.zst Clock cache size   360796, 4035031 req, miss ratio 0.1122, byte miss ratio 0.1122
result/tencentBlock.ns12833.oracleGeneral.zst ARC cache size      450, 4035031 req, miss ratio 0.4853, byte miss ratio 0.4853
result/tencentBlock.ns12833.oracleGeneral.zst ARC cache size     1352, 4035031 req, miss ratio 0.3652, byte miss ratio 0.3652
result/tencentBlock.ns12833.oracleGeneral.zst ARC cache size     4509, 4035031 req, miss ratio 0.2927, byte miss ratio 0.2927
result/tencentBlock.ns12833.oracleGeneral.zst ARC cache size    13529, 4035031 req, miss ratio 0.2624, byte miss ratio 0.2624
result/tencentBlock.ns12833.oracleGeneral.zst ARC cache size    45099, 4035031 req, miss ratio 0.2155, byte miss ratio 0.2155
result/tencentBlock.ns12833.oracleGeneral.zst ARC cache size    90199, 4035031 req, miss ratio 0.1695, byte miss ratio 0.1695
result/tencentBlock.ns12833.oracleGeneral.zst ARC cache size   180398, 4035031 req, miss ratio 0.1194, byte miss ratio 0.1194
result/tencentBlock.ns12833.oracleGeneral.zst ARC cache size   360796, 4035031 req, miss ratio 0.1122, byte miss ratio 0.1122
result/tencentBlock.ns12833.oracleGeneral.zst FIFO cache size      450, 4035031 req, miss ratio 0.5808, byte miss ratio 0.5808
result/tencentBlock.ns12833.oracleGeneral.zst FIFO cache size     1352, 4035031 req, miss ratio 0.4484, byte miss ratio 0.4484
result/tencentBlock.ns12833.oracleGeneral.zst FIFO cache size     4509, 4035031 req, miss ratio 0.3485, byte miss ratio 0.3485
result/tencentBlock.ns12833.oracleGeneral.zst FIFO cache size    13529, 4035031 req, miss ratio 0.2952, byte miss ratio 0.2952
result/tencentBlock.ns12833.oracleGeneral.zst FIFO cache size    45099, 4035031 req, miss ratio 0.2306, byte miss ratio 0.2306
result/tencentBlock.ns12833.oracleGeneral.zst FIFO cache size    90199, 4035031 req, miss ratio 0.1742, byte miss ratio 0.1742
result/tencentBlock.ns12833.oracleGeneral.zst FIFO cache size   180398, 4035031 req, miss ratio 0.1384, byte miss ratio 0.1384
result/tencentBlock.ns12833.oracleGeneral.zst FIFO cache size   360796, 4035031 req, miss ratio 0.1180, byte miss ratio 0.1180
result/tencentBlock.ns12833.oracleGeneral.zst LRU cache size      450, 4035031 req, miss ratio 0.5012, byte miss ratio 0.5012
result/tencentBlock.ns12833.oracleGeneral.zst LRU cache size     1352, 4035031 req, miss ratio 0.4080, byte miss ratio 0.4080
result/tencentBlock.ns12833.oracleGeneral.zst LRU cache size     4509, 4035031 req, miss ratio 0.3052, byte miss ratio 0.3052
result/tencentBlock.ns12833.oracleGeneral.zst LRU cache size    13529, 4035031 req, miss ratio 0.2747, byte miss ratio 0.2747
result/tencentBlock.ns12833.oracleGeneral.zst LRU cache size    45099, 4035031 req, miss ratio 0.2137, byte miss ratio 0.2137
result/tencentBlock.ns12833.oracleGeneral.zst LRU cache size    90199, 4035031 req, miss ratio 0.1579, byte miss ratio 0.1579
result/tencentBlock.ns12833.oracleGeneral.zst LRU cache size   180398, 4035031 req, miss ratio 0.1196, byte miss ratio 0.1196
result/tencentBlock.ns12833.oracleGeneral.zst LRU cache size   360796, 4035031 req, miss ratio 0.1120, byte miss ratio 0.1120
result/tencentBlock.ns12833.oracleGeneral.zst LHD cache size      450, 4035031 req, miss ratio 0.4957, byte miss ratio 0.4957
result/tencentBlock.ns12833.oracleGeneral.zst LHD cache size     1352, 4035031 req, miss ratio 0.3877, byte miss ratio 0.3877
result/tencentBlock.ns12833.oracleGeneral.zst LHD cache size     4509, 4035031 req, miss ratio 0.2957, byte miss ratio 0.2957
result/tencentBlock.ns12833.oracleGeneral.zst LHD cache size    13529, 4035031 req, miss ratio 0.2665, byte miss ratio 0.2665
result/tencentBlock.ns12833.oracleGeneral.zst LHD cache size    45099, 4035031 req, miss ratio 0.2073, byte miss ratio 0.2073
result/tencentBlock.ns12833.oracleGeneral.zst LHD cache size    90199, 4035031 req, miss ratio 0.1498, byte miss ratio 0.1498
result/tencentBlock.ns12833.oracleGeneral.zst LHD cache size   180398, 4035031 req, miss ratio 0.1220, byte miss ratio 0.1220
result/tencentBlock.ns12833.oracleGeneral.zst LHD cache size   360796, 4035031 req, miss ratio 0.1121, byte miss ratio 0.1121
result/tencentBlock.ns12833.oracleGeneral.zst Cacheus cache size      450, 4035031 req, miss ratio 0.4875, byte miss ratio 0.4875
result/tencentBlock.ns12833.oracleGeneral.zst Cacheus cache size     1352, 4035031 req, miss ratio 0.3859, byte miss ratio 0.3859
result/tencentBlock.ns12833.oracleGeneral.zst Cacheus cache size     4509, 4035031 req, miss ratio 0.2928, byte miss ratio 0.2928
result/tencentBlock.ns12833.oracleGeneral.zst Cacheus cache size    13529, 4035031 req, miss ratio 0.2643, byte miss ratio 0.2643
result/tencentBlock.ns12833.oracleGeneral.zst Cacheus cache size    45099, 4035031 req, miss ratio 0.2156, byte miss ratio 0.2156
result/tencentBlock.ns12833.oracleGeneral.zst Cacheus cache size    90199, 4035031 req, miss ratio 0.1598, byte miss ratio 0.1598
result/tencentBlock.ns12833.oracleGeneral.zst Cacheus cache size   180398, 4035031 req, miss ratio 0.1236, byte miss ratio 0.1236
result/tencentBlock.ns12833.oracleGeneral.zst Cacheus cache size   360796, 4035031 req, miss ratio 0.1123, byte miss ratio 0.1123
result/tencentBlock.ns12833.oracleGeneral.zst S3FIFO-1 cache size      450, 4035031 req, miss ratio 0.4994, byte miss ratio 0.4994
result/tencentBlock.ns12833.oracleGeneral.zst S3FIFO-1 cache size     1352, 4035031 req, miss ratio 0.3422, byte miss ratio 0.3422
result/tencentBlock.ns12833.oracleGeneral.zst S3FIFO-1 cache size     4509, 4035031 req, miss ratio 0.2938, byte miss ratio 0.2938
result/tencentBlock.ns12833.oracleGeneral.zst S3FIFO-1 cache size    13529, 4035031 req, miss ratio 0.2608, byte miss ratio 0.2608
result/tencentBlock.ns12833.oracleGeneral.zst S3FIFO-1 cache size    45099, 4035031 req, miss ratio 0.2221, byte miss ratio 0.2221
result/tencentBlock.ns12833.oracleGeneral.zst S3FIFO-1 cache size    90199, 4035031 req, miss ratio 0.1693, byte miss ratio 0.1693
result/tencentBlock.ns12833.oracleGeneral.zst S3FIFO-1 cache size   180398, 4035031 req, miss ratio 0.1238, byte miss ratio 0.1238
result/tencentBlock.ns12833.oracleGeneral.zst S3FIFO-1 cache size   360796, 4035031 req, miss ratio 0.1122, byte miss ratio 0.1122
result/tencentBlock.ns12833.oracleGeneral.zst LeCaR cache size      450, 4035031 req, miss ratio 0.4947, byte miss ratio 0.4947
result/tencentBlock.ns12833.oracleGeneral.zst LeCaR cache size     1352, 4035031 req, miss ratio 0.4048, byte miss ratio 0.4048
result/tencentBlock.ns12833.oracleGeneral.zst LeCaR cache size     4509, 4035031 req, miss ratio 0.2961, byte miss ratio 0.2961
result/tencentBlock.ns12833.oracleGeneral.zst LeCaR cache size    13529, 4035031 req, miss ratio 0.2746, byte miss ratio 0.2746
result/tencentBlock.ns12833.oracleGeneral.zst LeCaR cache size    45099, 4035031 req, miss ratio 0.2125, byte miss ratio 0.2125
result/tencentBlock.ns12833.oracleGeneral.zst LeCaR cache size    90199, 4035031 req, miss ratio 0.1581, byte miss ratio 0.1581
result/tencentBlock.ns12833.oracleGeneral.zst LeCaR cache size   180398, 4035031 req, miss ratio 0.1193, byte miss ratio 0.1193
result/tencentBlock.ns12833.oracleGeneral.zst LeCaR cache size   360796, 4035031 req, miss ratio 0.1120, byte miss ratio 0.1120
result/tencentBlock.ns12833.oracleGeneral.zst S3FIFO-d-1 cache size      450, 4035031 req, miss ratio 0.4852, byte miss ratio 0.4852
result/tencentBlock.ns12833.oracleGeneral.zst S3FIFO-d-1 cache size     1352, 4035031 req, miss ratio 0.3411, byte miss ratio 0.3411
result/tencentBlock.ns12833.oracleGeneral.zst S3FIFO-d-1 cache size     4509, 4035031 req, miss ratio 0.2933, byte miss ratio 0.2933
result/tencentBlock.ns12833.oracleGeneral.zst S3FIFO-d-1 cache size    13529, 4035031 req, miss ratio 0.2607, byte miss ratio 0.2607
result/tencentBlock.ns12833.oracleGeneral.zst S3FIFO-d-1 cache size    45099, 4035031 req, miss ratio 0.2214, byte miss ratio 0.2214
result/tencentBlock.ns12833.oracleGeneral.zst S3FIFO-d-1 cache size    90199, 4035031 req, miss ratio 0.1707, byte miss ratio 0.1707
result/tencentBlock.ns12833.oracleGeneral.zst S3FIFO-d-1 cache size   180398, 4035031 req, miss ratio 0.1232, byte miss ratio 0.1232
result/tencentBlock.ns12833.oracleGeneral.zst S3FIFO-d-1 cache size   360796, 4035031 req, miss ratio 0.1122, byte miss ratio 0.1122
result/tencentBlock.ns12833.oracleGeneral.zst LRB cache size      450, 4035031 req, miss ratio 0.5152, byte miss ratio 0.5152
result/tencentBlock.ns12833.oracleGeneral.zst LRB cache size     1352, 4035031 req, miss ratio 0.3427, byte miss ratio 0.3427
result/tencentBlock.ns12833.oracleGeneral.zst LRB cache size     4509, 4035031 req, miss ratio 0.2913, byte miss ratio 0.2913
result/tencentBlock.ns12833.oracleGeneral.zst LRB cache size    13529, 4035031 req, miss ratio 0.2643, byte miss ratio 0.2643
result/tencentBlock.ns12833.oracleGeneral.zst LRB cache size    45099, 4035031 req, miss ratio 0.2083, byte miss ratio 0.2083
result/tencentBlock.ns12833.oracleGeneral.zst LRB cache size    90199, 4035031 req, miss ratio 0.1573, byte miss ratio 0.1573
result/tencentBlock.ns12833.oracleGeneral.zst LRB cache size   180398, 4035031 req, miss ratio 0.1181, byte miss ratio 0.1181
result/tencentBlock.ns12833.oracleGeneral.zst LRB cache size   360796, 4035031 req, miss ratio 0.1120, byte miss ratio 0.1120
result/tencentBlock.ns12833.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      450, 4035031 req, miss ratio 0.5405, byte miss ratio 0.5405
result/tencentBlock.ns12833.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1352, 4035031 req, miss ratio 0.4303, byte miss ratio 0.4303
result/tencentBlock.ns12833.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     4509, 4035031 req, miss ratio 0.3148, byte miss ratio 0.3148
result/tencentBlock.ns12833.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    13529, 4035031 req, miss ratio 0.2856, byte miss ratio 0.2856
result/tencentBlock.ns12833.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    45099, 4035031 req, miss ratio 0.2422, byte miss ratio 0.2422
result/tencentBlock.ns12833.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    90199, 4035031 req, miss ratio 0.2001, byte miss ratio 0.2001
result/tencentBlock.ns12833.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   180398, 4035031 req, miss ratio 0.1417, byte miss ratio 0.1417
result/tencentBlock.ns12833.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   360796, 4035031 req, miss ratio 0.1159, byte miss ratio 0.1159
result/tencentBlock.ns12833.oracleGeneral.zst S4LRU(25:25:25:25) cache size      450, 4035031 req, miss ratio 0.5636, byte miss ratio 0.5636
result/tencentBlock.ns12833.oracleGeneral.zst S4LRU(25:25:25:25) cache size     1352, 4035031 req, miss ratio 0.3911, byte miss ratio 0.3911
result/tencentBlock.ns12833.oracleGeneral.zst S4LRU(25:25:25:25) cache size     4509, 4035031 req, miss ratio 0.2961, byte miss ratio 0.2961
result/tencentBlock.ns12833.oracleGeneral.zst S4LRU(25:25:25:25) cache size    13529, 4035031 req, miss ratio 0.2808, byte miss ratio 0.2808
result/tencentBlock.ns12833.oracleGeneral.zst S4LRU(25:25:25:25) cache size    45099, 4035031 req, miss ratio 0.2400, byte miss ratio 0.2400
result/tencentBlock.ns12833.oracleGeneral.zst S4LRU(25:25:25:25) cache size    90199, 4035031 req, miss ratio 0.1897, byte miss ratio 0.1897
result/tencentBlock.ns12833.oracleGeneral.zst S4LRU(25:25:25:25) cache size   180398, 4035031 req, miss ratio 0.1243, byte miss ratio 0.1243
result/tencentBlock.ns12833.oracleGeneral.zst S4LRU(25:25:25:25) cache size   360796, 4035031 req, miss ratio 0.1121, byte miss ratio 0.1121
result/tencentBlock.ns12833.oracleGeneral.zst B-LRU cache size      450, 4035031 req, miss ratio 0.5384, byte miss ratio 0.5384
result/tencentBlock.ns12833.oracleGeneral.zst B-LRU cache size     1352, 4035031 req, miss ratio 0.4465, byte miss ratio 0.4465
result/tencentBlock.ns12833.oracleGeneral.zst B-LRU cache size     4509, 4035031 req, miss ratio 0.3531, byte miss ratio 0.3531
result/tencentBlock.ns12833.oracleGeneral.zst B-LRU cache size    13529, 4035031 req, miss ratio 0.3297, byte miss ratio 0.3297
result/tencentBlock.ns12833.oracleGeneral.zst B-LRU cache size    45099, 4035031 req, miss ratio 0.2789, byte miss ratio 0.2789
result/tencentBlock.ns12833.oracleGeneral.zst B-LRU cache size    90199, 4035031 req, miss ratio 0.2314, byte miss ratio 0.2314
result/tencentBlock.ns12833.oracleGeneral.zst B-LRU cache size   180398, 4035031 req, miss ratio 0.2029, byte miss ratio 0.2029
