result/tencentBlock.ns6669.oracleGeneral.zst FIFO cache size      134, 8866311 req, miss ratio 0.8692, byte miss ratio 0.8692
result/tencentBlock.ns6669.oracleGeneral.zst FIFO cache size      402, 8866311 req, miss ratio 0.8323, byte miss ratio 0.8323
result/tencentBlock.ns6669.oracleGeneral.zst FIFO cache size     1342, 8866311 req, miss ratio 0.8153, byte miss ratio 0.8153
result/tencentBlock.ns6669.oracleGeneral.zst FIFO cache size     4028, 8866311 req, miss ratio 0.8069, byte miss ratio 0.8069
result/tencentBlock.ns6669.oracleGeneral.zst FIFO cache size    13429, 8866311 req, miss ratio 0.6441, byte miss ratio 0.6441
result/tencentBlock.ns6669.oracleGeneral.zst FIFO cache size    26859, 8866311 req, miss ratio 0.3281, byte miss ratio 0.3281
result/tencentBlock.ns6669.oracleGeneral.zst FIFO cache size    53718, 8866311 req, miss ratio 0.1178, byte miss ratio 0.1178
result/tencentBlock.ns6669.oracleGeneral.zst FIFO cache size   107436, 8866311 req, miss ratio 0.0242, byte miss ratio 0.0242
result/tencentBlock.ns6669.oracleGeneral.zst LRU cache size      134, 8866311 req, miss ratio 0.8545, byte miss ratio 0.8545
result/tencentBlock.ns6669.oracleGeneral.zst LRU cache size      402, 8866311 req, miss ratio 0.8228, byte miss ratio 0.8228
result/tencentBlock.ns6669.oracleGeneral.zst LRU cache size     1342, 8866311 req, miss ratio 0.8118, byte miss ratio 0.8118
result/tencentBlock.ns6669.oracleGeneral.zst LRU cache size     4028, 8866311 req, miss ratio 0.8054, byte miss ratio 0.8054
result/tencentBlock.ns6669.oracleGeneral.zst LRU cache size    13429, 8866311 req, miss ratio 0.6420, byte miss ratio 0.6420
result/tencentBlock.ns6669.oracleGeneral.zst LRU cache size    26859, 8866311 req, miss ratio 0.3079, byte miss ratio 0.3079
result/tencentBlock.ns6669.oracleGeneral.zst LRU cache size    53718, 8866311 req, miss ratio 0.0556, byte miss ratio 0.0556
result/tencentBlock.ns6669.oracleGeneral.zst LRU cache size   107436, 8866311 req, miss ratio 0.0171, byte miss ratio 0.0171
result/tencentBlock.ns6669.oracleGeneral.zst ARC cache size      134, 8866311 req, miss ratio 0.8367, byte miss ratio 0.8367
result/tencentBlock.ns6669.oracleGeneral.zst ARC cache size      402, 8866311 req, miss ratio 0.8115, byte miss ratio 0.8115
result/tencentBlock.ns6669.oracleGeneral.zst ARC cache size     1342, 8866311 req, miss ratio 0.7880, byte miss ratio 0.7880
result/tencentBlock.ns6669.oracleGeneral.zst ARC cache size     4028, 8866311 req, miss ratio 0.7726, byte miss ratio 0.7726
result/tencentBlock.ns6669.oracleGeneral.zst ARC cache size    13429, 8866311 req, miss ratio 0.4664, byte miss ratio 0.4664
result/tencentBlock.ns6669.oracleGeneral.zst ARC cache size    26859, 8866311 req, miss ratio 0.2127, byte miss ratio 0.2127
result/tencentBlock.ns6669.oracleGeneral.zst ARC cache size    53718, 8866311 req, miss ratio 0.0563, byte miss ratio 0.0563
result/tencentBlock.ns6669.oracleGeneral.zst ARC cache size   107436, 8866311 req, miss ratio 0.0167, byte miss ratio 0.0167
result/tencentBlock.ns6669.oracleGeneral.zst LHD cache size      134, 8866311 req, miss ratio 0.8530, byte miss ratio 0.8530
result/tencentBlock.ns6669.oracleGeneral.zst LHD cache size      402, 8866311 req, miss ratio 0.8223, byte miss ratio 0.8223
result/tencentBlock.ns6669.oracleGeneral.zst LHD cache size     1342, 8866311 req, miss ratio 0.7989, byte miss ratio 0.7989
result/tencentBlock.ns6669.oracleGeneral.zst LHD cache size     4028, 8866311 req, miss ratio 0.7334, byte miss ratio 0.7334
result/tencentBlock.ns6669.oracleGeneral.zst LHD cache size    13429, 8866311 req, miss ratio 0.4916, byte miss ratio 0.4916
result/tencentBlock.ns6669.oracleGeneral.zst LHD cache size    26859, 8866311 req, miss ratio 0.1713, byte miss ratio 0.1713
result/tencentBlock.ns6669.oracleGeneral.zst LHD cache size    53718, 8866311 req, miss ratio 0.0510, byte miss ratio 0.0510
result/tencentBlock.ns6669.oracleGeneral.zst LHD cache size   107436, 8866311 req, miss ratio 0.0174, byte miss ratio 0.0174
result/tencentBlock.ns6669.oracleGeneral.zst LIRS cache size      134, 8866311 req, miss ratio 0.8340, byte miss ratio 0.8340
result/tencentBlock.ns6669.oracleGeneral.zst LIRS cache size      402, 8866311 req, miss ratio 0.8158, byte miss ratio 0.8158
result/tencentBlock.ns6669.oracleGeneral.zst LIRS cache size     1342, 8866311 req, miss ratio 0.7903, byte miss ratio 0.7903
result/tencentBlock.ns6669.oracleGeneral.zst LIRS cache size     4028, 8866311 req, miss ratio 0.7597, byte miss ratio 0.7597
result/tencentBlock.ns6669.oracleGeneral.zst LIRS cache size    13429, 8866311 req, miss ratio 0.3566, byte miss ratio 0.3566
result/tencentBlock.ns6669.oracleGeneral.zst LIRS cache size    26859, 8866311 req, miss ratio 0.1124, byte miss ratio 0.1124
result/tencentBlock.ns6669.oracleGeneral.zst LIRS cache size    53718, 8866311 req, miss ratio 0.0462, byte miss ratio 0.0462
result/tencentBlock.ns6669.oracleGeneral.zst LIRS cache size   107436, 8866311 req, miss ratio 0.0165, byte miss ratio 0.0165
result/tencentBlock.ns6669.oracleGeneral.zst LeCaR cache size      134, 8866311 req, miss ratio 0.8501, byte miss ratio 0.8501
result/tencentBlock.ns6669.oracleGeneral.zst LeCaR cache size      402, 8866311 req, miss ratio 0.8207, byte miss ratio 0.8207
result/tencentBlock.ns6669.oracleGeneral.zst LeCaR cache size     1342, 8866311 req, miss ratio 0.8091, byte miss ratio 0.8091
result/tencentBlock.ns6669.oracleGeneral.zst LeCaR cache size     4028, 8866311 req, miss ratio 0.8024, byte miss ratio 0.8024
result/tencentBlock.ns6669.oracleGeneral.zst LeCaR cache size    13429, 8866311 req, miss ratio 0.4976, byte miss ratio 0.4976
result/tencentBlock.ns6669.oracleGeneral.zst LeCaR cache size    26859, 8866311 req, miss ratio 0.1447, byte miss ratio 0.1447
result/tencentBlock.ns6669.oracleGeneral.zst LeCaR cache size    53718, 8866311 req, miss ratio 0.0540, byte miss ratio 0.0540
result/tencentBlock.ns6669.oracleGeneral.zst LeCaR cache size   107436, 8866311 req, miss ratio 0.0165, byte miss ratio 0.0165
result/tencentBlock.ns6669.oracleGeneral.zst Clock cache size      134, 8866311 req, miss ratio 0.8532, byte miss ratio 0.8532
result/tencentBlock.ns6669.oracleGeneral.zst Clock cache size      402, 8866311 req, miss ratio 0.8217, byte miss ratio 0.8217
result/tencentBlock.ns6669.oracleGeneral.zst Clock cache size     1342, 8866311 req, miss ratio 0.8115, byte miss ratio 0.8115
result/tencentBlock.ns6669.oracleGeneral.zst Clock cache size     4028, 8866311 req, miss ratio 0.8048, byte miss ratio 0.8048
result/tencentBlock.ns6669.oracleGeneral.zst Clock cache size    13429, 8866311 req, miss ratio 0.6415, byte miss ratio 0.6415
result/tencentBlock.ns6669.oracleGeneral.zst Clock cache size    26859, 8866311 req, miss ratio 0.2791, byte miss ratio 0.2791
result/tencentBlock.ns6669.oracleGeneral.zst Clock cache size    53718, 8866311 req, miss ratio 0.0548, byte miss ratio 0.0548
result/tencentBlock.ns6669.oracleGeneral.zst Clock cache size   107436, 8866311 req, miss ratio 0.0175, byte miss ratio 0.0175
result/tencentBlock.ns6669.oracleGeneral.zst S3FIFO-1 cache size      134, 8866311 req, miss ratio 0.8359, byte miss ratio 0.8359
result/tencentBlock.ns6669.oracleGeneral.zst S3FIFO-1 cache size      402, 8866311 req, miss ratio 0.8119, byte miss ratio 0.8119
