result/tencentBlock.ns9690.oracleGeneral.zst LeCaR cache size      192, 2883170 req, miss ratio 0.6006, byte miss ratio 0.6006
result/tencentBlock.ns9690.oracleGeneral.zst LeCaR cache size      576, 2883170 req, miss ratio 0.5702, byte miss ratio 0.5702
result/tencentBlock.ns9690.oracleGeneral.zst LeCaR cache size     1921, 2883170 req, miss ratio 0.5383, byte miss ratio 0.5383
result/tencentBlock.ns9690.oracleGeneral.zst LeCaR cache size     5763, 2883170 req, miss ratio 0.2306, byte miss ratio 0.2306
result/tencentBlock.ns9690.oracleGeneral.zst LeCaR cache size    19212, 2883170 req, miss ratio 0.1412, byte miss ratio 0.1412
result/tencentBlock.ns9690.oracleGeneral.zst LeCaR cache size    38425, 2883170 req, miss ratio 0.0898, byte miss ratio 0.0898
result/tencentBlock.ns9690.oracleGeneral.zst LeCaR cache size    76850, 2883170 req, miss ratio 0.0716, byte miss ratio 0.0716
result/tencentBlock.ns9690.oracleGeneral.zst LeCaR cache size   153700, 2883170 req, miss ratio 0.0670, byte miss ratio 0.0670
result/tencentBlock.ns9690.oracleGeneral.zst clock2 cache size      192, 2883170 req, miss ratio 0.6023, byte miss ratio 0.6023
result/tencentBlock.ns9690.oracleGeneral.zst clock2 cache size      576, 2883170 req, miss ratio 0.5763, byte miss ratio 0.5763
result/tencentBlock.ns9690.oracleGeneral.zst clock2 cache size     1921, 2883170 req, miss ratio 0.5487, byte miss ratio 0.5487
result/tencentBlock.ns9690.oracleGeneral.zst clock2 cache size     5763, 2883170 req, miss ratio 0.2625, byte miss ratio 0.2625
result/tencentBlock.ns9690.oracleGeneral.zst clock2 cache size    19212, 2883170 req, miss ratio 0.1446, byte miss ratio 0.1446
result/tencentBlock.ns9690.oracleGeneral.zst clock2 cache size    38425, 2883170 req, miss ratio 0.0971, byte miss ratio 0.0971
result/tencentBlock.ns9690.oracleGeneral.zst clock2 cache size    76850, 2883170 req, miss ratio 0.0723, byte miss ratio 0.0723
result/tencentBlock.ns9690.oracleGeneral.zst clock2 cache size   153700, 2883170 req, miss ratio 0.0669, byte miss ratio 0.0669
result/tencentBlock.ns9690.oracleGeneral.zst LRU cache size      192, 2883170 req, miss ratio 0.6044, byte miss ratio 0.6044
result/tencentBlock.ns9690.oracleGeneral.zst LRU cache size      576, 2883170 req, miss ratio 0.5807, byte miss ratio 0.5807
result/tencentBlock.ns9690.oracleGeneral.zst LRU cache size     1921, 2883170 req, miss ratio 0.5602, byte miss ratio 0.5602
result/tencentBlock.ns9690.oracleGeneral.zst LRU cache size     5763, 2883170 req, miss ratio 0.2621, byte miss ratio 0.2621
result/tencentBlock.ns9690.oracleGeneral.zst LRU cache size    19212, 2883170 req, miss ratio 0.1467, byte miss ratio 0.1467
result/tencentBlock.ns9690.oracleGeneral.zst LRU cache size    38425, 2883170 req, miss ratio 0.0916, byte miss ratio 0.0916
result/tencentBlock.ns9690.oracleGeneral.zst LRU cache size    76850, 2883170 req, miss ratio 0.0728, byte miss ratio 0.0728
result/tencentBlock.ns9690.oracleGeneral.zst LRU cache size   153700, 2883170 req, miss ratio 0.0675, byte miss ratio 0.0675
result/tencentBlock.ns9690.oracleGeneral.zst S3FIFO-1 cache size      192, 2883170 req, miss ratio 0.5843, byte miss ratio 0.5843
result/tencentBlock.ns9690.oracleGeneral.zst S3FIFO-1 cache size      576, 2883170 req, miss ratio 0.5480, byte miss ratio 0.5480
result/tencentBlock.ns9690.oracleGeneral.zst S3FIFO-1 cache size     1921, 2883170 req, miss ratio 0.4449, byte miss ratio 0.4449
result/tencentBlock.ns9690.oracleGeneral.zst S3FIFO-1 cache size     5763, 2883170 req, miss ratio 0.1982, byte miss ratio 0.1982
result/tencentBlock.ns9690.oracleGeneral.zst S3FIFO-1 cache size    19212, 2883170 req, miss ratio 0.1282, byte miss ratio 0.1282
result/tencentBlock.ns9690.oracleGeneral.zst S3FIFO-1 cache size    38425, 2883170 req, miss ratio 0.0952, byte miss ratio 0.0952
result/tencentBlock.ns9690.oracleGeneral.zst S3FIFO-1 cache size    76850, 2883170 req, miss ratio 0.0804, byte miss ratio 0.0804
result/tencentBlock.ns9690.oracleGeneral.zst S3FIFO-1 cache size   153700, 2883170 req, miss ratio 0.0669, byte miss ratio 0.0669
result/tencentBlock.ns9690.oracleGeneral.zst LHD cache size      192, 2883170 req, miss ratio 0.6004, byte miss ratio 0.6004
result/tencentBlock.ns9690.oracleGeneral.zst LHD cache size      576, 2883170 req, miss ratio 0.5758, byte miss ratio 0.5758
result/tencentBlock.ns9690.oracleGeneral.zst LHD cache size     1921, 2883170 req, miss ratio 0.4905, byte miss ratio 0.4905
result/tencentBlock.ns9690.oracleGeneral.zst LHD cache size     5763, 2883170 req, miss ratio 0.2135, byte miss ratio 0.2135
result/tencentBlock.ns9690.oracleGeneral.zst LHD cache size    19212, 2883170 req, miss ratio 0.1322, byte miss ratio 0.1322
result/tencentBlock.ns9690.oracleGeneral.zst LHD cache size    38425, 2883170 req, miss ratio 0.0948, byte miss ratio 0.0948
result/tencentBlock.ns9690.oracleGeneral.zst LHD cache size    76850, 2883170 req, miss ratio 0.0726, byte miss ratio 0.0726
result/tencentBlock.ns9690.oracleGeneral.zst LHD cache size   153700, 2883170 req, miss ratio 0.0672, byte miss ratio 0.0672
result/tencentBlock.ns9690.oracleGeneral.zst Clock cache size      192, 2883170 req, miss ratio 0.6030, byte miss ratio 0.6030
result/tencentBlock.ns9690.oracleGeneral.zst Clock cache size      576, 2883170 req, miss ratio 0.5790, byte miss ratio 0.5790
result/tencentBlock.ns9690.oracleGeneral.zst Clock cache size     1921, 2883170 req, miss ratio 0.5553, byte miss ratio 0.5553
result/tencentBlock.ns9690.oracleGeneral.zst Clock cache size     5763, 2883170 req, miss ratio 0.2596, byte miss ratio 0.2596
result/tencentBlock.ns9690.oracleGeneral.zst Clock cache size    19212, 2883170 req, miss ratio 0.1474, byte miss ratio 0.1474
result/tencentBlock.ns9690.oracleGeneral.zst Clock cache size    38425, 2883170 req, miss ratio 0.0945, byte miss ratio 0.0945
result/tencentBlock.ns9690.oracleGeneral.zst Clock cache size    76850, 2883170 req, miss ratio 0.0727, byte miss ratio 0.0727
result/tencentBlock.ns9690.oracleGeneral.zst Clock cache size   153700, 2883170 req, miss ratio 0.0669, byte miss ratio 0.0669
result/tencentBlock.ns9690.oracleGeneral.zst FIFO cache size      192, 2883170 req, miss ratio 0.6258, byte miss ratio 0.6258
result/tencentBlock.ns9690.oracleGeneral.zst FIFO cache size      576, 2883170 req, miss ratio 0.5880, byte miss ratio 0.5880
result/tencentBlock.ns9690.oracleGeneral.zst FIFO cache size     1921, 2883170 req, miss ratio 0.5633, byte miss ratio 0.5633
result/tencentBlock.ns9690.oracleGeneral.zst FIFO cache size     5763, 2883170 req, miss ratio 0.3270, byte miss ratio 0.3270
result/tencentBlock.ns9690.oracleGeneral.zst FIFO cache size    19212, 2883170 req, miss ratio 0.1757, byte miss ratio 0.1757
result/tencentBlock.ns9690.oracleGeneral.zst FIFO cache size    38425, 2883170 req, miss ratio 0.1109, byte miss ratio 0.1109
result/tencentBlock.ns9690.oracleGeneral.zst FIFO cache size    76850, 2883170 req, miss ratio 0.0814, byte miss ratio 0.0814
result/tencentBlock.ns9690.oracleGeneral.zst FIFO cache size   153700, 2883170 req, miss ratio 0.0699, byte miss ratio 0.0699
result/tencentBlock.ns9690.oracleGeneral.zst ARC cache size      192, 2883170 req, miss ratio 0.5831, byte miss ratio 0.5831
result/tencentBlock.ns9690.oracleGeneral.zst ARC cache size      576, 2883170 req, miss ratio 0.5483, byte miss ratio 0.5483
result/tencentBlock.ns9690.oracleGeneral.zst ARC cache size     1921, 2883170 req, miss ratio 0.4399, byte miss ratio 0.4399
result/tencentBlock.ns9690.oracleGeneral.zst ARC cache size     5763, 2883170 req, miss ratio 0.2005, byte miss ratio 0.2005
result/tencentBlock.ns9690.oracleGeneral.zst ARC cache size    19212, 2883170 req, miss ratio 0.1333, byte miss ratio 0.1333
result/tencentBlock.ns9690.oracleGeneral.zst ARC cache size    38425, 2883170 req, miss ratio 0.0975, byte miss ratio 0.0975
result/tencentBlock.ns9690.oracleGeneral.zst ARC cache size    76850, 2883170 req, miss ratio 0.0789, byte miss ratio 0.0789
result/tencentBlock.ns9690.oracleGeneral.zst ARC cache size   153700, 2883170 req, miss ratio 0.0669, byte miss ratio 0.0669
result/tencentBlock.ns9690.oracleGeneral.zst Cacheus cache size      192, 2883170 req, miss ratio 0.5864, byte miss ratio 0.5864
result/tencentBlock.ns9690.oracleGeneral.zst Cacheus cache size      576, 2883170 req, miss ratio 0.5553, byte miss ratio 0.5553
result/tencentBlock.ns9690.oracleGeneral.zst Cacheus cache size     1921, 2883170 req, miss ratio 0.5195, byte miss ratio 0.5195
result/tencentBlock.ns9690.oracleGeneral.zst Cacheus cache size     5763, 2883170 req, miss ratio 0.2253, byte miss ratio 0.2253
result/tencentBlock.ns9690.oracleGeneral.zst Cacheus cache size    19212, 2883170 req, miss ratio 0.1420, byte miss ratio 0.1420
result/tencentBlock.ns9690.oracleGeneral.zst Cacheus cache size    38425, 2883170 req, miss ratio 0.0996, byte miss ratio 0.0996
result/tencentBlock.ns9690.oracleGeneral.zst Cacheus cache size    76850, 2883170 req, miss ratio 0.0770, byte miss ratio 0.0770
result/tencentBlock.ns9690.oracleGeneral.zst Cacheus cache size   153700, 2883170 req, miss ratio 0.0689, byte miss ratio 0.0689
result/tencentBlock.ns9690.oracleGeneral.zst LIRS cache size      192, 2883170 req, miss ratio 0.5929, byte miss ratio 0.5929
result/tencentBlock.ns9690.oracleGeneral.zst LIRS cache size      576, 2883170 req, miss ratio 0.5551, byte miss ratio 0.5551
result/tencentBlock.ns9690.oracleGeneral.zst LIRS cache size     1921, 2883170 req, miss ratio 0.4084, byte miss ratio 0.4084
result/tencentBlock.ns9690.oracleGeneral.zst LIRS cache size     5763, 2883170 req, miss ratio 0.1968, byte miss ratio 0.1968
result/tencentBlock.ns9690.oracleGeneral.zst LIRS cache size    19212, 2883170 req, miss ratio 0.1262, byte miss ratio 0.1262
result/tencentBlock.ns9690.oracleGeneral.zst LIRS cache size    38425, 2883170 req, miss ratio 0.0996, byte miss ratio 0.0996
result/tencentBlock.ns9690.oracleGeneral.zst LIRS cache size    76850, 2883170 req, miss ratio 0.0838, byte miss ratio 0.0838
result/tencentBlock.ns9690.oracleGeneral.zst LIRS cache size   153700, 2883170 req, miss ratio 0.0721, byte miss ratio 0.0721
result/tencentBlock.ns9690.oracleGeneral.zst S3FIFO-d-1 cache size      192, 2883170 req, miss ratio 0.5837, byte miss ratio 0.5837
result/tencentBlock.ns9690.oracleGeneral.zst S3FIFO-d-1 cache size      576, 2883170 req, miss ratio 0.5484, byte miss ratio 0.5484
result/tencentBlock.ns9690.oracleGeneral.zst S3FIFO-d-1 cache size     1921, 2883170 req, miss ratio 0.4293, byte miss ratio 0.4293
result/tencentBlock.ns9690.oracleGeneral.zst S3FIFO-d-1 cache size     5763, 2883170 req, miss ratio 0.1996, byte miss ratio 0.1996
result/tencentBlock.ns9690.oracleGeneral.zst S3FIFO-d-1 cache size    19212, 2883170 req, miss ratio 0.1283, byte miss ratio 0.1283
result/tencentBlock.ns9690.oracleGeneral.zst S3FIFO-d-1 cache size    38425, 2883170 req, miss ratio 0.0949, byte miss ratio 0.0949
result/tencentBlock.ns9690.oracleGeneral.zst S3FIFO-d-1 cache size    76850, 2883170 req, miss ratio 0.0797, byte miss ratio 0.0797
result/tencentBlock.ns9690.oracleGeneral.zst S3FIFO-d-1 cache size   153700, 2883170 req, miss ratio 0.0669, byte miss ratio 0.0669
result/tencentBlock.ns9690.oracleGeneral.zst LRB cache size      192, 2883170 req, miss ratio 0.6123, byte miss ratio 0.6123
result/tencentBlock.ns9690.oracleGeneral.zst LRB cache size      576, 2883170 req, miss ratio 0.5456, byte miss ratio 0.5456
result/tencentBlock.ns9690.oracleGeneral.zst LRB cache size     1921, 2883170 req, miss ratio 0.4045, byte miss ratio 0.4045
result/tencentBlock.ns9690.oracleGeneral.zst LRB cache size     5763, 2883170 req, miss ratio 0.1931, byte miss ratio 0.1931
result/tencentBlock.ns9690.oracleGeneral.zst LRB cache size    19212, 2883170 req, miss ratio 0.1334, byte miss ratio 0.1334
result/tencentBlock.ns9690.oracleGeneral.zst LRB cache size    38425, 2883170 req, miss ratio 0.1009, byte miss ratio 0.1009
result/tencentBlock.ns9690.oracleGeneral.zst LRB cache size    76850, 2883170 req, miss ratio 0.0748, byte miss ratio 0.0748
result/tencentBlock.ns9690.oracleGeneral.zst LRB cache size   153700, 2883170 req, miss ratio 0.0675, byte miss ratio 0.0675
result/tencentBlock.ns9690.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      192, 2883170 req, miss ratio 0.6072, byte miss ratio 0.6072
result/tencentBlock.ns9690.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      576, 2883170 req, miss ratio 0.5788, byte miss ratio 0.5788
result/tencentBlock.ns9690.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1921, 2883170 req, miss ratio 0.5064, byte miss ratio 0.5064
result/tencentBlock.ns9690.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     5763, 2883170 req, miss ratio 0.3100, byte miss ratio 0.3100
result/tencentBlock.ns9690.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    19212, 2883170 req, miss ratio 0.1598, byte miss ratio 0.1598
result/tencentBlock.ns9690.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    38425, 2883170 req, miss ratio 0.1120, byte miss ratio 0.1120
result/tencentBlock.ns9690.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    76850, 2883170 req, miss ratio 0.0779, byte miss ratio 0.0779
result/tencentBlock.ns9690.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   153700, 2883170 req, miss ratio 0.0691, byte miss ratio 0.0691
result/tencentBlock.ns9690.oracleGeneral.zst S4LRU(25:25:25:25) cache size      192, 2883170 req, miss ratio 0.5898, byte miss ratio 0.5898
result/tencentBlock.ns9690.oracleGeneral.zst S4LRU(25:25:25:25) cache size      576, 2883170 req, miss ratio 0.5626, byte miss ratio 0.5626
result/tencentBlock.ns9690.oracleGeneral.zst S4LRU(25:25:25:25) cache size     1921, 2883170 req, miss ratio 0.5242, byte miss ratio 0.5242
result/tencentBlock.ns9690.oracleGeneral.zst S4LRU(25:25:25:25) cache size     5763, 2883170 req, miss ratio 0.2157, byte miss ratio 0.2157
result/tencentBlock.ns9690.oracleGeneral.zst S4LRU(25:25:25:25) cache size    19212, 2883170 req, miss ratio 0.1522, byte miss ratio 0.1522
result/tencentBlock.ns9690.oracleGeneral.zst S4LRU(25:25:25:25) cache size    38425, 2883170 req, miss ratio 0.0959, byte miss ratio 0.0959
result/tencentBlock.ns9690.oracleGeneral.zst S4LRU(25:25:25:25) cache size    76850, 2883170 req, miss ratio 0.0775, byte miss ratio 0.0775
result/tencentBlock.ns9690.oracleGeneral.zst S4LRU(25:25:25:25) cache size   153700, 2883170 req, miss ratio 0.0669, byte miss ratio 0.0669
result/tencentBlock.ns9690.oracleGeneral.zst B-LRU cache size      192, 2883170 req, miss ratio 0.6106, byte miss ratio 0.6106
result/tencentBlock.ns9690.oracleGeneral.zst B-LRU cache size      576, 2883170 req, miss ratio 0.5876, byte miss ratio 0.5876
result/tencentBlock.ns9690.oracleGeneral.zst B-LRU cache size     1921, 2883170 req, miss ratio 0.5679, byte miss ratio 0.5679
result/tencentBlock.ns9690.oracleGeneral.zst B-LRU cache size     5763, 2883170 req, miss ratio 0.2504, byte miss ratio 0.2504
result/tencentBlock.ns9690.oracleGeneral.zst B-LRU cache size    19212, 2883170 req, miss ratio 0.1525, byte miss ratio 0.1525
result/tencentBlock.ns9690.oracleGeneral.zst B-LRU cache size    38425, 2883170 req, miss ratio 0.1159, byte miss ratio 0.1159
result/tencentBlock.ns9690.oracleGeneral.zst B-LRU cache size    76850, 2883170 req, miss ratio 0.1066, byte miss ratio 0.1066
result/tencentBlock.ns9690.oracleGeneral.zst B-LRU cache size   153700, 2883170 req, miss ratio 0.1053, byte miss ratio 0.1053
result/tencentBlock.ns9690.oracleGeneral.zst TwoQ cache size      192, 2883170 req, miss ratio 0.5814, byte miss ratio 0.5814
result/tencentBlock.ns9690.oracleGeneral.zst TwoQ cache size      576, 2883170 req, miss ratio 0.5496, byte miss ratio 0.5496
result/tencentBlock.ns9690.oracleGeneral.zst TwoQ cache size     1921, 2883170 req, miss ratio 0.4315, byte miss ratio 0.4315
result/tencentBlock.ns9690.oracleGeneral.zst TwoQ cache size     5763, 2883170 req, miss ratio 0.2039, byte miss ratio 0.2039
result/tencentBlock.ns9690.oracleGeneral.zst TwoQ cache size    19212, 2883170 req, miss ratio 0.1298, byte miss ratio 0.1298
result/tencentBlock.ns9690.oracleGeneral.zst TwoQ cache size    38425, 2883170 req, miss ratio 0.1042, byte miss ratio 0.1042
result/tencentBlock.ns9690.oracleGeneral.zst TwoQ cache size    76850, 2883170 req, miss ratio 0.0788, byte miss ratio 0.0788
result/tencentBlock.ns9690.oracleGeneral.zst TwoQ cache size   153700, 2883170 req, miss ratio 0.0699, byte miss ratio 0.0699
result/tencentBlock.ns9690.oracleGeneral.zst S3FIFO cache size      192, 2883170 req, miss ratio 0.5860, byte miss ratio 0.5860
result/tencentBlock.ns9690.oracleGeneral.zst S3FIFO cache size      576, 2883170 req, miss ratio 0.5484, byte miss ratio 0.5484
result/tencentBlock.ns9690.oracleGeneral.zst S3FIFO cache size     1921, 2883170 req, miss ratio 0.4334, byte miss ratio 0.4334
