result/tencentBlock.ns4735.oracleGeneral.zst ARC cache size      203, 2006941 req, miss ratio 0.3922, byte miss ratio 0.3922
result/tencentBlock.ns4735.oracleGeneral.zst ARC cache size      610, 2006941 req, miss ratio 0.3559, byte miss ratio 0.3559
result/tencentBlock.ns4735.oracleGeneral.zst ARC cache size     2033, 2006941 req, miss ratio 0.3059, byte miss ratio 0.3059
result/tencentBlock.ns4735.oracleGeneral.zst ARC cache size     6100, 2006941 req, miss ratio 0.2809, byte miss ratio 0.2809
result/tencentBlock.ns4735.oracleGeneral.zst ARC cache size    20334, 2006941 req, miss ratio 0.2167, byte miss ratio 0.2167
result/tencentBlock.ns4735.oracleGeneral.zst ARC cache size    40669, 2006941 req, miss ratio 0.1532, byte miss ratio 0.1532
result/tencentBlock.ns4735.oracleGeneral.zst ARC cache size    81338, 2006941 req, miss ratio 0.1072, byte miss ratio 0.1072
result/tencentBlock.ns4735.oracleGeneral.zst ARC cache size   162676, 2006941 req, miss ratio 0.1022, byte miss ratio 0.1022
result/tencentBlock.ns4735.oracleGeneral.zst FIFO cache size      203, 2006941 req, miss ratio 0.5849, byte miss ratio 0.5849
result/tencentBlock.ns4735.oracleGeneral.zst FIFO cache size      610, 2006941 req, miss ratio 0.4348, byte miss ratio 0.4348
result/tencentBlock.ns4735.oracleGeneral.zst FIFO cache size     2033, 2006941 req, miss ratio 0.3575, byte miss ratio 0.3575
result/tencentBlock.ns4735.oracleGeneral.zst FIFO cache size     6100, 2006941 req, miss ratio 0.3166, byte miss ratio 0.3166
result/tencentBlock.ns4735.oracleGeneral.zst FIFO cache size    20334, 2006941 req, miss ratio 0.2377, byte miss ratio 0.2377
result/tencentBlock.ns4735.oracleGeneral.zst FIFO cache size    40669, 2006941 req, miss ratio 0.1861, byte miss ratio 0.1861
result/tencentBlock.ns4735.oracleGeneral.zst FIFO cache size    81338, 2006941 req, miss ratio 0.1373, byte miss ratio 0.1373
result/tencentBlock.ns4735.oracleGeneral.zst FIFO cache size   162676, 2006941 req, miss ratio 0.1115, byte miss ratio 0.1115
result/tencentBlock.ns4735.oracleGeneral.zst clock2 cache size      203, 2006941 req, miss ratio 0.4258, byte miss ratio 0.4258
result/tencentBlock.ns4735.oracleGeneral.zst clock2 cache size      610, 2006941 req, miss ratio 0.3717, byte miss ratio 0.3717
result/tencentBlock.ns4735.oracleGeneral.zst clock2 cache size     2033, 2006941 req, miss ratio 0.3314, byte miss ratio 0.3314
result/tencentBlock.ns4735.oracleGeneral.zst clock2 cache size     6100, 2006941 req, miss ratio 0.2851, byte miss ratio 0.2851
result/tencentBlock.ns4735.oracleGeneral.zst clock2 cache size    20334, 2006941 req, miss ratio 0.2288, byte miss ratio 0.2288
result/tencentBlock.ns4735.oracleGeneral.zst clock2 cache size    40669, 2006941 req, miss ratio 0.1697, byte miss ratio 0.1697
result/tencentBlock.ns4735.oracleGeneral.zst clock2 cache size    81338, 2006941 req, miss ratio 0.1109, byte miss ratio 0.1109
result/tencentBlock.ns4735.oracleGeneral.zst clock2 cache size   162676, 2006941 req, miss ratio 0.1022, byte miss ratio 0.1022
result/tencentBlock.ns4735.oracleGeneral.zst S3FIFO-1 cache size      203, 2006941 req, miss ratio 0.4061, byte miss ratio 0.4061
result/tencentBlock.ns4735.oracleGeneral.zst S3FIFO-1 cache size      610, 2006941 req, miss ratio 0.3564, byte miss ratio 0.3564
result/tencentBlock.ns4735.oracleGeneral.zst S3FIFO-1 cache size     2033, 2006941 req, miss ratio 0.2912, byte miss ratio 0.2912
result/tencentBlock.ns4735.oracleGeneral.zst S3FIFO-1 cache size     6100, 2006941 req, miss ratio 0.2800, byte miss ratio 0.2800
result/tencentBlock.ns4735.oracleGeneral.zst S3FIFO-1 cache size    20334, 2006941 req, miss ratio 0.2152, byte miss ratio 0.2152
result/tencentBlock.ns4735.oracleGeneral.zst S3FIFO-1 cache size    40669, 2006941 req, miss ratio 0.1495, byte miss ratio 0.1495
result/tencentBlock.ns4735.oracleGeneral.zst S3FIFO-1 cache size    81338, 2006941 req, miss ratio 0.1086, byte miss ratio 0.1086
result/tencentBlock.ns4735.oracleGeneral.zst S3FIFO-1 cache size   162676, 2006941 req, miss ratio 0.1022, byte miss ratio 0.1022
result/tencentBlock.ns4735.oracleGeneral.zst LeCaR cache size      203, 2006941 req, miss ratio 0.4148, byte miss ratio 0.4148
result/tencentBlock.ns4735.oracleGeneral.zst LeCaR cache size      610, 2006941 req, miss ratio 0.3729, byte miss ratio 0.3729
result/tencentBlock.ns4735.oracleGeneral.zst LeCaR cache size     2033, 2006941 req, miss ratio 0.3333, byte miss ratio 0.3333
result/tencentBlock.ns4735.oracleGeneral.zst LeCaR cache size     6100, 2006941 req, miss ratio 0.2843, byte miss ratio 0.2843
result/tencentBlock.ns4735.oracleGeneral.zst LeCaR cache size    20334, 2006941 req, miss ratio 0.2200, byte miss ratio 0.2200
result/tencentBlock.ns4735.oracleGeneral.zst LeCaR cache size    40669, 2006941 req, miss ratio 0.1618, byte miss ratio 0.1618
result/tencentBlock.ns4735.oracleGeneral.zst LeCaR cache size    81338, 2006941 req, miss ratio 0.1093, byte miss ratio 0.1093
result/tencentBlock.ns4735.oracleGeneral.zst LeCaR cache size   162676, 2006941 req, miss ratio 0.1022, byte miss ratio 0.1022
result/tencentBlock.ns4735.oracleGeneral.zst LHD cache size      203, 2006941 req, miss ratio 0.4080, byte miss ratio 0.4080
result/tencentBlock.ns4735.oracleGeneral.zst LHD cache size      610, 2006941 req, miss ratio 0.3675, byte miss ratio 0.3675
result/tencentBlock.ns4735.oracleGeneral.zst LHD cache size     2033, 2006941 req, miss ratio 0.3280, byte miss ratio 0.3280
result/tencentBlock.ns4735.oracleGeneral.zst LHD cache size     6100, 2006941 req, miss ratio 0.2836, byte miss ratio 0.2836
result/tencentBlock.ns4735.oracleGeneral.zst LHD cache size    20334, 2006941 req, miss ratio 0.2200, byte miss ratio 0.2200
result/tencentBlock.ns4735.oracleGeneral.zst LHD cache size    40669, 2006941 req, miss ratio 0.1586, byte miss ratio 0.1586
result/tencentBlock.ns4735.oracleGeneral.zst LHD cache size    81338, 2006941 req, miss ratio 0.1108, byte miss ratio 0.1108
result/tencentBlock.ns4735.oracleGeneral.zst LHD cache size   162676, 2006941 req, miss ratio 0.1023, byte miss ratio 0.1023
result/tencentBlock.ns4735.oracleGeneral.zst LRU cache size      203, 2006941 req, miss ratio 0.4354, byte miss ratio 0.4354
result/tencentBlock.ns4735.oracleGeneral.zst LRU cache size      610, 2006941 req, miss ratio 0.3736, byte miss ratio 0.3736
result/tencentBlock.ns4735.oracleGeneral.zst LRU cache size     2033, 2006941 req, miss ratio 0.3336, byte miss ratio 0.3336
result/tencentBlock.ns4735.oracleGeneral.zst LRU cache size     6100, 2006941 req, miss ratio 0.2972, byte miss ratio 0.2972
result/tencentBlock.ns4735.oracleGeneral.zst LRU cache size    20334, 2006941 req, miss ratio 0.2209, byte miss ratio 0.2209
result/tencentBlock.ns4735.oracleGeneral.zst LRU cache size    40669, 2006941 req, miss ratio 0.1682, byte miss ratio 0.1682
result/tencentBlock.ns4735.oracleGeneral.zst LRU cache size    81338, 2006941 req, miss ratio 0.1114, byte miss ratio 0.1114
result/tencentBlock.ns4735.oracleGeneral.zst LRU cache size   162676, 2006941 req, miss ratio 0.1022, byte miss ratio 0.1022
result/tencentBlock.ns4735.oracleGeneral.zst Clock cache size      203, 2006941 req, miss ratio 0.4295, byte miss ratio 0.4295
result/tencentBlock.ns4735.oracleGeneral.zst Clock cache size      610, 2006941 req, miss ratio 0.3728, byte miss ratio 0.3728
result/tencentBlock.ns4735.oracleGeneral.zst Clock cache size     2033, 2006941 req, miss ratio 0.3324, byte miss ratio 0.3324
result/tencentBlock.ns4735.oracleGeneral.zst Clock cache size     6100, 2006941 req, miss ratio 0.2930, byte miss ratio 0.2930
result/tencentBlock.ns4735.oracleGeneral.zst Clock cache size    20334, 2006941 req, miss ratio 0.2279, byte miss ratio 0.2279
result/tencentBlock.ns4735.oracleGeneral.zst Clock cache size    40669, 2006941 req, miss ratio 0.1700, byte miss ratio 0.1700
result/tencentBlock.ns4735.oracleGeneral.zst Clock cache size    81338, 2006941 req, miss ratio 0.1138, byte miss ratio 0.1138
result/tencentBlock.ns4735.oracleGeneral.zst Clock cache size   162676, 2006941 req, miss ratio 0.1022, byte miss ratio 0.1022
result/tencentBlock.ns4735.oracleGeneral.zst Cacheus cache size      203, 2006941 req, miss ratio 0.4012, byte miss ratio 0.4012
result/tencentBlock.ns4735.oracleGeneral.zst Cacheus cache size      610, 2006941 req, miss ratio 0.3585, byte miss ratio 0.3585
result/tencentBlock.ns4735.oracleGeneral.zst Cacheus cache size     2033, 2006941 req, miss ratio 0.3137, byte miss ratio 0.3137
result/tencentBlock.ns4735.oracleGeneral.zst Cacheus cache size     6100, 2006941 req, miss ratio 0.2739, byte miss ratio 0.2739
result/tencentBlock.ns4735.oracleGeneral.zst Cacheus cache size    20334, 2006941 req, miss ratio 0.2177, byte miss ratio 0.2177
result/tencentBlock.ns4735.oracleGeneral.zst Cacheus cache size    40669, 2006941 req, miss ratio 0.1591, byte miss ratio 0.1591
result/tencentBlock.ns4735.oracleGeneral.zst Cacheus cache size    81338, 2006941 req, miss ratio 0.1120, byte miss ratio 0.1120
result/tencentBlock.ns4735.oracleGeneral.zst Cacheus cache size   162676, 2006941 req, miss ratio 0.1029, byte miss ratio 0.1029
result/tencentBlock.ns4735.oracleGeneral.zst LIRS cache size      203, 2006941 req, miss ratio 0.4175, byte miss ratio 0.4175
result/tencentBlock.ns4735.oracleGeneral.zst LIRS cache size      610, 2006941 req, miss ratio 0.3840, byte miss ratio 0.3840
