result/tencentBlock.ns10776.oracleGeneral.zst LeCaR cache size      714, 6269442 req, miss ratio 0.3143, byte miss ratio 0.3143
result/tencentBlock.ns10776.oracleGeneral.zst LeCaR cache size     2144, 6269442 req, miss ratio 0.2759, byte miss ratio 0.2759
result/tencentBlock.ns10776.oracleGeneral.zst LeCaR cache size     7149, 6269442 req, miss ratio 0.2554, byte miss ratio 0.2554
result/tencentBlock.ns10776.oracleGeneral.zst LeCaR cache size    21449, 6269442 req, miss ratio 0.2249, byte miss ratio 0.2249
result/tencentBlock.ns10776.oracleGeneral.zst LeCaR cache size    71498, 6269442 req, miss ratio 0.1883, byte miss ratio 0.1883
result/tencentBlock.ns10776.oracleGeneral.zst LeCaR cache size   142996, 6269442 req, miss ratio 0.1412, byte miss ratio 0.1412
result/tencentBlock.ns10776.oracleGeneral.zst LeCaR cache size   285993, 6269442 req, miss ratio 0.1212, byte miss ratio 0.1212
result/tencentBlock.ns10776.oracleGeneral.zst LeCaR cache size   571987, 6269442 req, miss ratio 0.1146, byte miss ratio 0.1146
result/tencentBlock.ns10776.oracleGeneral.zst ARC cache size      714, 6269442 req, miss ratio 0.3021, byte miss ratio 0.3021
result/tencentBlock.ns10776.oracleGeneral.zst ARC cache size     2144, 6269442 req, miss ratio 0.2726, byte miss ratio 0.2726
result/tencentBlock.ns10776.oracleGeneral.zst ARC cache size     7149, 6269442 req, miss ratio 0.2508, byte miss ratio 0.2508
result/tencentBlock.ns10776.oracleGeneral.zst ARC cache size    21449, 6269442 req, miss ratio 0.2254, byte miss ratio 0.2254
result/tencentBlock.ns10776.oracleGeneral.zst ARC cache size    71498, 6269442 req, miss ratio 0.1788, byte miss ratio 0.1788
result/tencentBlock.ns10776.oracleGeneral.zst ARC cache size   142996, 6269442 req, miss ratio 0.1405, byte miss ratio 0.1405
result/tencentBlock.ns10776.oracleGeneral.zst ARC cache size   285993, 6269442 req, miss ratio 0.1216, byte miss ratio 0.1216
result/tencentBlock.ns10776.oracleGeneral.zst ARC cache size   571987, 6269442 req, miss ratio 0.1152, byte miss ratio 0.1152
result/tencentBlock.ns10776.oracleGeneral.zst FIFO cache size      714, 6269442 req, miss ratio 0.3855, byte miss ratio 0.3855
result/tencentBlock.ns10776.oracleGeneral.zst FIFO cache size     2144, 6269442 req, miss ratio 0.3079, byte miss ratio 0.3079
result/tencentBlock.ns10776.oracleGeneral.zst FIFO cache size     7149, 6269442 req, miss ratio 0.2706, byte miss ratio 0.2706
result/tencentBlock.ns10776.oracleGeneral.zst FIFO cache size    21449, 6269442 req, miss ratio 0.2403, byte miss ratio 0.2403
result/tencentBlock.ns10776.oracleGeneral.zst FIFO cache size    71498, 6269442 req, miss ratio 0.1982, byte miss ratio 0.1982
result/tencentBlock.ns10776.oracleGeneral.zst FIFO cache size   142996, 6269442 req, miss ratio 0.1632, byte miss ratio 0.1632
result/tencentBlock.ns10776.oracleGeneral.zst FIFO cache size   285993, 6269442 req, miss ratio 0.1393, byte miss ratio 0.1393
