result/tencentBlock.ns16489.oracleGeneral.zst Clock cache size      201, 1952426 req, miss ratio 0.5819, byte miss ratio 0.5819
result/tencentBlock.ns16489.oracleGeneral.zst Clock cache size      605, 1952426 req, miss ratio 0.4449, byte miss ratio 0.4449
result/tencentBlock.ns16489.oracleGeneral.zst Clock cache size     2018, 1952426 req, miss ratio 0.2939, byte miss ratio 0.2939
result/tencentBlock.ns16489.oracleGeneral.zst Clock cache size     6055, 1952426 req, miss ratio 0.2317, byte miss ratio 0.2317
result/tencentBlock.ns16489.oracleGeneral.zst Clock cache size    20184, 1952426 req, miss ratio 0.1787, byte miss ratio 0.1787
result/tencentBlock.ns16489.oracleGeneral.zst Clock cache size    40369, 1952426 req, miss ratio 0.1462, byte miss ratio 0.1462
result/tencentBlock.ns16489.oracleGeneral.zst Clock cache size    80739, 1952426 req, miss ratio 0.1172, byte miss ratio 0.1172
result/tencentBlock.ns16489.oracleGeneral.zst Clock cache size   161479, 1952426 req, miss ratio 0.1037, byte miss ratio 0.1037
result/tencentBlock.ns16489.oracleGeneral.zst FIFO cache size      201, 1952426 req, miss ratio 0.6720, byte miss ratio 0.6720
result/tencentBlock.ns16489.oracleGeneral.zst FIFO cache size      605, 1952426 req, miss ratio 0.4966, byte miss ratio 0.4966
result/tencentBlock.ns16489.oracleGeneral.zst FIFO cache size     2018, 1952426 req, miss ratio 0.3511, byte miss ratio 0.3511
result/tencentBlock.ns16489.oracleGeneral.zst FIFO cache size     6055, 1952426 req, miss ratio 0.2669, byte miss ratio 0.2669
result/tencentBlock.ns16489.oracleGeneral.zst FIFO cache size    20184, 1952426 req, miss ratio 0.1947, byte miss ratio 0.1947
result/tencentBlock.ns16489.oracleGeneral.zst FIFO cache size    40369, 1952426 req, miss ratio 0.1523, byte miss ratio 0.1523
result/tencentBlock.ns16489.oracleGeneral.zst FIFO cache size    80739, 1952426 req, miss ratio 0.1222, byte miss ratio 0.1222
result/tencentBlock.ns16489.oracleGeneral.zst FIFO cache size   161479, 1952426 req, miss ratio 0.1080, byte miss ratio 0.1080
result/tencentBlock.ns16489.oracleGeneral.zst S3FIFO-1 cache size      201, 1952426 req, miss ratio 0.5358, byte miss ratio 0.5358
result/tencentBlock.ns16489.oracleGeneral.zst S3FIFO-1 cache size      605, 1952426 req, miss ratio 0.4300, byte miss ratio 0.4300
result/tencentBlock.ns16489.oracleGeneral.zst S3FIFO-1 cache size     2018, 1952426 req, miss ratio 0.2488, byte miss ratio 0.2488
