result/tencentBlock.ns13312.oracleGeneral.zst LeCaR cache size      525, 4498455 req, miss ratio 0.5287, byte miss ratio 0.5287
result/tencentBlock.ns13312.oracleGeneral.zst LeCaR cache size     1577, 4498455 req, miss ratio 0.4089, byte miss ratio 0.4089
result/tencentBlock.ns13312.oracleGeneral.zst LeCaR cache size     5259, 4498455 req, miss ratio 0.3090, byte miss ratio 0.3090
result/tencentBlock.ns13312.oracleGeneral.zst LeCaR cache size    15778, 4498455 req, miss ratio 0.2799, byte miss ratio 0.2799
result/tencentBlock.ns13312.oracleGeneral.zst LeCaR cache size    52595, 4498455 req, miss ratio 0.2143, byte miss ratio 0.2143
result/tencentBlock.ns13312.oracleGeneral.zst LeCaR cache size   105190, 4498455 req, miss ratio 0.1615, byte miss ratio 0.1615
result/tencentBlock.ns13312.oracleGeneral.zst LeCaR cache size   210380, 4498455 req, miss ratio 0.1254, byte miss ratio 0.1254
result/tencentBlock.ns13312.oracleGeneral.zst LeCaR cache size   420761, 4498455 req, miss ratio 0.1176, byte miss ratio 0.1176
result/tencentBlock.ns13312.oracleGeneral.zst LHD cache size      525, 4498455 req, miss ratio 0.5318, byte miss ratio 0.5318
result/tencentBlock.ns13312.oracleGeneral.zst LHD cache size     1577, 4498455 req, miss ratio 0.3890, byte miss ratio 0.3890
result/tencentBlock.ns13312.oracleGeneral.zst LHD cache size     5259, 4498455 req, miss ratio 0.3079, byte miss ratio 0.3079
result/tencentBlock.ns13312.oracleGeneral.zst LHD cache size    15778, 4498455 req, miss ratio 0.2705, byte miss ratio 0.2705
result/tencentBlock.ns13312.oracleGeneral.zst LHD cache size    52595, 4498455 req, miss ratio 0.2084, byte miss ratio 0.2084
result/tencentBlock.ns13312.oracleGeneral.zst LHD cache size   105190, 4498455 req, miss ratio 0.1512, byte miss ratio 0.1512
result/tencentBlock.ns13312.oracleGeneral.zst LHD cache size   210380, 4498455 req, miss ratio 0.1267, byte miss ratio 0.1267
result/tencentBlock.ns13312.oracleGeneral.zst LHD cache size   420761, 4498455 req, miss ratio 0.1176, byte miss ratio 0.1176
result/tencentBlock.ns13312.oracleGeneral.zst LRU cache size      525, 4498455 req, miss ratio 0.5329, byte miss ratio 0.5329
result/tencentBlock.ns13312.oracleGeneral.zst LRU cache size     1577, 4498455 req, miss ratio 0.4202, byte miss ratio 0.4202
result/tencentBlock.ns13312.oracleGeneral.zst LRU cache size     5259, 4498455 req, miss ratio 0.3139, byte miss ratio 0.3139
result/tencentBlock.ns13312.oracleGeneral.zst LRU cache size    15778, 4498455 req, miss ratio 0.2808, byte miss ratio 0.2808
result/tencentBlock.ns13312.oracleGeneral.zst LRU cache size    52595, 4498455 req, miss ratio 0.2152, byte miss ratio 0.2152
result/tencentBlock.ns13312.oracleGeneral.zst LRU cache size   105190, 4498455 req, miss ratio 0.1623, byte miss ratio 0.1623
result/tencentBlock.ns13312.oracleGeneral.zst LRU cache size   210380, 4498455 req, miss ratio 0.1265, byte miss ratio 0.1265
result/tencentBlock.ns13312.oracleGeneral.zst LRU cache size   420761, 4498455 req, miss ratio 0.1177, byte miss ratio 0.1177
result/tencentBlock.ns13312.oracleGeneral.zst Clock cache size      525, 4498455 req, miss ratio 0.5317, byte miss ratio 0.5317
result/tencentBlock.ns13312.oracleGeneral.zst Clock cache size     1577, 4498455 req, miss ratio 0.4169, byte miss ratio 0.4169
result/tencentBlock.ns13312.oracleGeneral.zst Clock cache size     5259, 4498455 req, miss ratio 0.3126, byte miss ratio 0.3126
result/tencentBlock.ns13312.oracleGeneral.zst Clock cache size    15778, 4498455 req, miss ratio 0.2831, byte miss ratio 0.2831
result/tencentBlock.ns13312.oracleGeneral.zst Clock cache size    52595, 4498455 req, miss ratio 0.2201, byte miss ratio 0.2201
result/tencentBlock.ns13312.oracleGeneral.zst Clock cache size   105190, 4498455 req, miss ratio 0.1768, byte miss ratio 0.1768
result/tencentBlock.ns13312.oracleGeneral.zst Clock cache size   210380, 4498455 req, miss ratio 0.1306, byte miss ratio 0.1306
result/tencentBlock.ns13312.oracleGeneral.zst Clock cache size   420761, 4498455 req, miss ratio 0.1179, byte miss ratio 0.1179
result/tencentBlock.ns13312.oracleGeneral.zst clock2 cache size      525, 4498455 req, miss ratio 0.5356, byte miss ratio 0.5356
result/tencentBlock.ns13312.oracleGeneral.zst clock2 cache size     1577, 4498455 req, miss ratio 0.4205, byte miss ratio 0.4205
result/tencentBlock.ns13312.oracleGeneral.zst clock2 cache size     5259, 4498455 req, miss ratio 0.3099, byte miss ratio 0.3099
