result/tencentBlock.ns11714.oracleGeneral.zst S3FIFO-1 cache size      143, 4212438 req, miss ratio 0.5712, byte miss ratio 0.5712
result/tencentBlock.ns11714.oracleGeneral.zst S3FIFO-1 cache size      429, 4212438 req, miss ratio 0.5447, byte miss ratio 0.5447
result/tencentBlock.ns11714.oracleGeneral.zst S3FIFO-1 cache size     1430, 4212438 req, miss ratio 0.5215, byte miss ratio 0.5215
result/tencentBlock.ns11714.oracleGeneral.zst S3FIFO-1 cache size     4291, 4212438 req, miss ratio 0.3465, byte miss ratio 0.3465
result/tencentBlock.ns11714.oracleGeneral.zst S3FIFO-1 cache size    14306, 4212438 req, miss ratio 0.2564, byte miss ratio 0.2564
result/tencentBlock.ns11714.oracleGeneral.zst S3FIFO-1 cache size    28612, 4212438 req, miss ratio 0.2069, byte miss ratio 0.2069
result/tencentBlock.ns11714.oracleGeneral.zst S3FIFO-1 cache size    57224, 4212438 req, miss ratio 0.0608, byte miss ratio 0.0608
result/tencentBlock.ns11714.oracleGeneral.zst S3FIFO-1 cache size   114448, 4212438 req, miss ratio 0.0348, byte miss ratio 0.0348
result/tencentBlock.ns11714.oracleGeneral.zst LIRS cache size      143, 4212438 req, miss ratio 0.5707, byte miss ratio 0.5707
result/tencentBlock.ns11714.oracleGeneral.zst LIRS cache size      429, 4212438 req, miss ratio 0.5491, byte miss ratio 0.5491
result/tencentBlock.ns11714.oracleGeneral.zst LIRS cache size     1430, 4212438 req, miss ratio 0.5183, byte miss ratio 0.5183
result/tencentBlock.ns11714.oracleGeneral.zst LIRS cache size     4291, 4212438 req, miss ratio 0.3229, byte miss ratio 0.3229
result/tencentBlock.ns11714.oracleGeneral.zst LIRS cache size    14306, 4212438 req, miss ratio 0.2407, byte miss ratio 0.2407
result/tencentBlock.ns11714.oracleGeneral.zst LIRS cache size    28612, 4212438 req, miss ratio 0.1417, byte miss ratio 0.1417
result/tencentBlock.ns11714.oracleGeneral.zst LIRS cache size    57224, 4212438 req, miss ratio 0.0603, byte miss ratio 0.0603
result/tencentBlock.ns11714.oracleGeneral.zst LIRS cache size   114448, 4212438 req, miss ratio 0.0362, byte miss ratio 0.0362
result/tencentBlock.ns11714.oracleGeneral.zst LRU cache size      143, 4212438 req, miss ratio 0.6118, byte miss ratio 0.6118
result/tencentBlock.ns11714.oracleGeneral.zst LRU cache size      429, 4212438 req, miss ratio 0.5634, byte miss ratio 0.5634
result/tencentBlock.ns11714.oracleGeneral.zst LRU cache size     1430, 4212438 req, miss ratio 0.5513, byte miss ratio 0.5513
