result/tencentBlock.ns15972.oracleGeneral.zst ARC cache size      811, 7939003 req, miss ratio 0.4986, byte miss ratio 0.4986
result/tencentBlock.ns15972.oracleGeneral.zst ARC cache size     2434, 7939003 req, miss ratio 0.4129, byte miss ratio 0.4129
result/tencentBlock.ns15972.oracleGeneral.zst ARC cache size     8116, 7939003 req, miss ratio 0.3401, byte miss ratio 0.3401
result/tencentBlock.ns15972.oracleGeneral.zst ARC cache size    24349, 7939003 req, miss ratio 0.3220, byte miss ratio 0.3220
result/tencentBlock.ns15972.oracleGeneral.zst ARC cache size    81163, 7939003 req, miss ratio 0.2692, byte miss ratio 0.2692
result/tencentBlock.ns15972.oracleGeneral.zst ARC cache size   162326, 7939003 req, miss ratio 0.2043, byte miss ratio 0.2043
result/tencentBlock.ns15972.oracleGeneral.zst ARC cache size   324653, 7939003 req, miss ratio 0.1219, byte miss ratio 0.1219
result/tencentBlock.ns15972.oracleGeneral.zst ARC cache size   649307, 7939003 req, miss ratio 0.1035, byte miss ratio 0.1035
result/tencentBlock.ns15972.oracleGeneral.zst LIRS cache size      811, 7939003 req, miss ratio 0.5359, byte miss ratio 0.5359
result/tencentBlock.ns15972.oracleGeneral.zst LIRS cache size     2434, 7939003 req, miss ratio 0.4238, byte miss ratio 0.4238
result/tencentBlock.ns15972.oracleGeneral.zst LIRS cache size     8116, 7939003 req, miss ratio 0.3498, byte miss ratio 0.3498
result/tencentBlock.ns15972.oracleGeneral.zst LIRS cache size    24349, 7939003 req, miss ratio 0.3228, byte miss ratio 0.3228
result/tencentBlock.ns15972.oracleGeneral.zst LIRS cache size    81163, 7939003 req, miss ratio 0.2628, byte miss ratio 0.2628
result/tencentBlock.ns15972.oracleGeneral.zst LIRS cache size   162326, 7939003 req, miss ratio 0.1984, byte miss ratio 0.1984
result/tencentBlock.ns15972.oracleGeneral.zst LIRS cache size   324653, 7939003 req, miss ratio 0.1301, byte miss ratio 0.1301
result/tencentBlock.ns15972.oracleGeneral.zst LIRS cache size   649307, 7939003 req, miss ratio 0.1054, byte miss ratio 0.1054
result/tencentBlock.ns15972.oracleGeneral.zst clock2 cache size      811, 7939003 req, miss ratio 0.5106, byte miss ratio 0.5106
result/tencentBlock.ns15972.oracleGeneral.zst clock2 cache size     2434, 7939003 req, miss ratio 0.4497, byte miss ratio 0.4497
result/tencentBlock.ns15972.oracleGeneral.zst clock2 cache size     8116, 7939003 req, miss ratio 0.3516, byte miss ratio 0.3516
result/tencentBlock.ns15972.oracleGeneral.zst clock2 cache size    24349, 7939003 req, miss ratio 0.3291, byte miss ratio 0.3291
result/tencentBlock.ns15972.oracleGeneral.zst clock2 cache size    81163, 7939003 req, miss ratio 0.2887, byte miss ratio 0.2887
