result/tencentBlock.ns24855.oracleGeneral.zst ARC cache size      157, 1104814 req, miss ratio 0.6185, byte miss ratio 0.6185
result/tencentBlock.ns24855.oracleGeneral.zst ARC cache size      471, 1104814 req, miss ratio 0.5466, byte miss ratio 0.5466
result/tencentBlock.ns24855.oracleGeneral.zst ARC cache size     1573, 1104814 req, miss ratio 0.3747, byte miss ratio 0.3747
result/tencentBlock.ns24855.oracleGeneral.zst ARC cache size     4719, 1104814 req, miss ratio 0.3450, byte miss ratio 0.3450
result/tencentBlock.ns24855.oracleGeneral.zst ARC cache size    15731, 1104814 req, miss ratio 0.3062, byte miss ratio 0.3062
result/tencentBlock.ns24855.oracleGeneral.zst ARC cache size    31463, 1104814 req, miss ratio 0.2682, byte miss ratio 0.2682
result/tencentBlock.ns24855.oracleGeneral.zst ARC cache size    62926, 1104814 req, miss ratio 0.2065, byte miss ratio 0.2065
result/tencentBlock.ns24855.oracleGeneral.zst ARC cache size   125852, 1104814 req, miss ratio 0.1480, byte miss ratio 0.1480
result/tencentBlock.ns24855.oracleGeneral.zst S3FIFO-1 cache size      157, 1104814 req, miss ratio 0.6209, byte miss ratio 0.6209
result/tencentBlock.ns24855.oracleGeneral.zst S3FIFO-1 cache size      471, 1104814 req, miss ratio 0.5527, byte miss ratio 0.5527
result/tencentBlock.ns24855.oracleGeneral.zst S3FIFO-1 cache size     1573, 1104814 req, miss ratio 0.3621, byte miss ratio 0.3621
result/tencentBlock.ns24855.oracleGeneral.zst S3FIFO-1 cache size     4719, 1104814 req, miss ratio 0.3461, byte miss ratio 0.3461
result/tencentBlock.ns24855.oracleGeneral.zst S3FIFO-1 cache size    15731, 1104814 req, miss ratio 0.3025, byte miss ratio 0.3025
result/tencentBlock.ns24855.oracleGeneral.zst S3FIFO-1 cache size    31463, 1104814 req, miss ratio 0.2738, byte miss ratio 0.2738
result/tencentBlock.ns24855.oracleGeneral.zst S3FIFO-1 cache size    62926, 1104814 req, miss ratio 0.2092, byte miss ratio 0.2092
result/tencentBlock.ns24855.oracleGeneral.zst S3FIFO-1 cache size   125852, 1104814 req, miss ratio 0.1480, byte miss ratio 0.1480
result/tencentBlock.ns24855.oracleGeneral.zst LHD cache size      157, 1104814 req, miss ratio 0.6369, byte miss ratio 0.6369
result/tencentBlock.ns24855.oracleGeneral.zst LHD cache size      471, 1104814 req, miss ratio 0.5669, byte miss ratio 0.5669
result/tencentBlock.ns24855.oracleGeneral.zst LHD cache size     1573, 1104814 req, miss ratio 0.4486, byte miss ratio 0.4486
result/tencentBlock.ns24855.oracleGeneral.zst LHD cache size     4719, 1104814 req, miss ratio 0.3547, byte miss ratio 0.3547
result/tencentBlock.ns24855.oracleGeneral.zst LHD cache size    15731, 1104814 req, miss ratio 0.3198, byte miss ratio 0.3198
result/tencentBlock.ns24855.oracleGeneral.zst LHD cache size    31463, 1104814 req, miss ratio 0.2730, byte miss ratio 0.2730
result/tencentBlock.ns24855.oracleGeneral.zst LHD cache size    62926, 1104814 req, miss ratio 0.2117, byte miss ratio 0.2117
result/tencentBlock.ns24855.oracleGeneral.zst LHD cache size   125852, 1104814 req, miss ratio 0.1487, byte miss ratio 0.1487
result/tencentBlock.ns24855.oracleGeneral.zst Cacheus cache size      157, 1104814 req, miss ratio 0.6222, byte miss ratio 0.6222
result/tencentBlock.ns24855.oracleGeneral.zst Cacheus cache size      471, 1104814 req, miss ratio 0.5474, byte miss ratio 0.5474
result/tencentBlock.ns24855.oracleGeneral.zst Cacheus cache size     1573, 1104814 req, miss ratio 0.4098, byte miss ratio 0.4098
result/tencentBlock.ns24855.oracleGeneral.zst Cacheus cache size     4719, 1104814 req, miss ratio 0.3453, byte miss ratio 0.3453
result/tencentBlock.ns24855.oracleGeneral.zst Cacheus cache size    15731, 1104814 req, miss ratio 0.3049, byte miss ratio 0.3049
result/tencentBlock.ns24855.oracleGeneral.zst Cacheus cache size    31463, 1104814 req, miss ratio 0.2743, byte miss ratio 0.2743
result/tencentBlock.ns24855.oracleGeneral.zst Cacheus cache size    62926, 1104814 req, miss ratio 0.2183, byte miss ratio 0.2183
