result/tencentBlock.ns14956.oracleGeneral.zst ARC cache size      304, 2927373 req, miss ratio 0.4353, byte miss ratio 0.4353
result/tencentBlock.ns14956.oracleGeneral.zst ARC cache size      914, 2927373 req, miss ratio 0.4186, byte miss ratio 0.4186
result/tencentBlock.ns14956.oracleGeneral.zst ARC cache size     3049, 2927373 req, miss ratio 0.4031, byte miss ratio 0.4031
result/tencentBlock.ns14956.oracleGeneral.zst ARC cache size     9147, 2927373 req, miss ratio 0.3814, byte miss ratio 0.3814
result/tencentBlock.ns14956.oracleGeneral.zst ARC cache size    30492, 2927373 req, miss ratio 0.3524, byte miss ratio 0.3524
result/tencentBlock.ns14956.oracleGeneral.zst ARC cache size    60985, 2927373 req, miss ratio 0.2910, byte miss ratio 0.2910
result/tencentBlock.ns14956.oracleGeneral.zst ARC cache size   121970, 2927373 req, miss ratio 0.2103, byte miss ratio 0.2103
result/tencentBlock.ns14956.oracleGeneral.zst ARC cache size   243940, 2927373 req, miss ratio 0.1058, byte miss ratio 0.1058
result/tencentBlock.ns14956.oracleGeneral.zst S3FIFO-1 cache size      304, 2927373 req, miss ratio 0.4467, byte miss ratio 0.4467
result/tencentBlock.ns14956.oracleGeneral.zst S3FIFO-1 cache size      914, 2927373 req, miss ratio 0.4211, byte miss ratio 0.4211
result/tencentBlock.ns14956.oracleGeneral.zst S3FIFO-1 cache size     3049, 2927373 req, miss ratio 0.3943, byte miss ratio 0.3943
result/tencentBlock.ns14956.oracleGeneral.zst S3FIFO-1 cache size     9147, 2927373 req, miss ratio 0.3790, byte miss ratio 0.3790
result/tencentBlock.ns14956.oracleGeneral.zst S3FIFO-1 cache size    30492, 2927373 req, miss ratio 0.3369, byte miss ratio 0.3369
result/tencentBlock.ns14956.oracleGeneral.zst S3FIFO-1 cache size    60985, 2927373 req, miss ratio 0.2942, byte miss ratio 0.2942
result/tencentBlock.ns14956.oracleGeneral.zst S3FIFO-1 cache size   121970, 2927373 req, miss ratio 0.2076, byte miss ratio 0.2076
result/tencentBlock.ns14956.oracleGeneral.zst S3FIFO-1 cache size   243940, 2927373 req, miss ratio 0.1075, byte miss ratio 0.1075
result/tencentBlock.ns14956.oracleGeneral.zst LHD cache size      304, 2927373 req, miss ratio 0.4469, byte miss ratio 0.4469
result/tencentBlock.ns14956.oracleGeneral.zst LHD cache size      914, 2927373 req, miss ratio 0.4209, byte miss ratio 0.4209
