result/tencentBlock.ns17169.oracleGeneral.zst Cacheus cache size      339, 2977409 req, miss ratio 0.4874, byte miss ratio 0.4874
result/tencentBlock.ns17169.oracleGeneral.zst Cacheus cache size     1019, 2977409 req, miss ratio 0.4262, byte miss ratio 0.4262
result/tencentBlock.ns17169.oracleGeneral.zst Cacheus cache size     3399, 2977409 req, miss ratio 0.3364, byte miss ratio 0.3364
result/tencentBlock.ns17169.oracleGeneral.zst Cacheus cache size    10198, 2977409 req, miss ratio 0.3169, byte miss ratio 0.3169
result/tencentBlock.ns17169.oracleGeneral.zst Cacheus cache size    33993, 2977409 req, miss ratio 0.2529, byte miss ratio 0.2529
result/tencentBlock.ns17169.oracleGeneral.zst Cacheus cache size    67987, 2977409 req, miss ratio 0.1919, byte miss ratio 0.1919
result/tencentBlock.ns17169.oracleGeneral.zst Cacheus cache size   135974, 2977409 req, miss ratio 0.1352, byte miss ratio 0.1352
result/tencentBlock.ns17169.oracleGeneral.zst Cacheus cache size   271949, 2977409 req, miss ratio 0.1146, byte miss ratio 0.1146
result/tencentBlock.ns17169.oracleGeneral.zst LIRS cache size      339, 2977409 req, miss ratio 0.5278, byte miss ratio 0.5278
result/tencentBlock.ns17169.oracleGeneral.zst LIRS cache size     1019, 2977409 req, miss ratio 0.4310, byte miss ratio 0.4310
result/tencentBlock.ns17169.oracleGeneral.zst LIRS cache size     3399, 2977409 req, miss ratio 0.3403, byte miss ratio 0.3403
result/tencentBlock.ns17169.oracleGeneral.zst LIRS cache size    10198, 2977409 req, miss ratio 0.3102, byte miss ratio 0.3102
result/tencentBlock.ns17169.oracleGeneral.zst LIRS cache size    33993, 2977409 req, miss ratio 0.2514, byte miss ratio 0.2514
result/tencentBlock.ns17169.oracleGeneral.zst LIRS cache size    67987, 2977409 req, miss ratio 0.1999, byte miss ratio 0.1999
result/tencentBlock.ns17169.oracleGeneral.zst LIRS cache size   135974, 2977409 req, miss ratio 0.1353, byte miss ratio 0.1353
result/tencentBlock.ns17169.oracleGeneral.zst LIRS cache size   271949, 2977409 req, miss ratio 0.1172, byte miss ratio 0.1172
result/tencentBlock.ns17169.oracleGeneral.zst clock2 cache size      339, 2977409 req, miss ratio 0.4996, byte miss ratio 0.4996
result/tencentBlock.ns17169.oracleGeneral.zst clock2 cache size     1019, 2977409 req, miss ratio 0.4476, byte miss ratio 0.4476
result/tencentBlock.ns17169.oracleGeneral.zst clock2 cache size     3399, 2977409 req, miss ratio 0.3503, byte miss ratio 0.3503
result/tencentBlock.ns17169.oracleGeneral.zst clock2 cache size    10198, 2977409 req, miss ratio 0.3204, byte miss ratio 0.3204
result/tencentBlock.ns17169.oracleGeneral.zst clock2 cache size    33993, 2977409 req, miss ratio 0.2636, byte miss ratio 0.2636
result/tencentBlock.ns17169.oracleGeneral.zst clock2 cache size    67987, 2977409 req, miss ratio 0.2267, byte miss ratio 0.2267
result/tencentBlock.ns17169.oracleGeneral.zst clock2 cache size   135974, 2977409 req, miss ratio 0.1401, byte miss ratio 0.1401
result/tencentBlock.ns17169.oracleGeneral.zst clock2 cache size   271949, 2977409 req, miss ratio 0.1147, byte miss ratio 0.1147
result/tencentBlock.ns17169.oracleGeneral.zst LHD cache size      339, 2977409 req, miss ratio 0.4980, byte miss ratio 0.4980
result/tencentBlock.ns17169.oracleGeneral.zst LHD cache size     1019, 2977409 req, miss ratio 0.4395, byte miss ratio 0.4395
result/tencentBlock.ns17169.oracleGeneral.zst LHD cache size     3399, 2977409 req, miss ratio 0.3445, byte miss ratio 0.3445
result/tencentBlock.ns17169.oracleGeneral.zst LHD cache size    10198, 2977409 req, miss ratio 0.3143, byte miss ratio 0.3143
result/tencentBlock.ns17169.oracleGeneral.zst LHD cache size    33993, 2977409 req, miss ratio 0.2490, byte miss ratio 0.2490
result/tencentBlock.ns17169.oracleGeneral.zst LHD cache size    67987, 2977409 req, miss ratio 0.1881, byte miss ratio 0.1881
result/tencentBlock.ns17169.oracleGeneral.zst LHD cache size   135974, 2977409 req, miss ratio 0.1274, byte miss ratio 0.1274
result/tencentBlock.ns17169.oracleGeneral.zst LHD cache size   271949, 2977409 req, miss ratio 0.1148, byte miss ratio 0.1148
result/tencentBlock.ns17169.oracleGeneral.zst Clock cache size      339, 2977409 req, miss ratio 0.4990, byte miss ratio 0.4990
result/tencentBlock.ns17169.oracleGeneral.zst Clock cache size     1019, 2977409 req, miss ratio 0.4438, byte miss ratio 0.4438
result/tencentBlock.ns17169.oracleGeneral.zst Clock cache size     3399, 2977409 req, miss ratio 0.3580, byte miss ratio 0.3580
result/tencentBlock.ns17169.oracleGeneral.zst Clock cache size    10198, 2977409 req, miss ratio 0.3211, byte miss ratio 0.3211
result/tencentBlock.ns17169.oracleGeneral.zst Clock cache size    33993, 2977409 req, miss ratio 0.2590, byte miss ratio 0.2590
result/tencentBlock.ns17169.oracleGeneral.zst Clock cache size    67987, 2977409 req, miss ratio 0.2191, byte miss ratio 0.2191
result/tencentBlock.ns17169.oracleGeneral.zst Clock cache size   135974, 2977409 req, miss ratio 0.1352, byte miss ratio 0.1352
result/tencentBlock.ns17169.oracleGeneral.zst Clock cache size   271949, 2977409 req, miss ratio 0.1147, byte miss ratio 0.1147
result/tencentBlock.ns17169.oracleGeneral.zst S3FIFO-1 cache size      339, 2977409 req, miss ratio 0.5006, byte miss ratio 0.5006
result/tencentBlock.ns17169.oracleGeneral.zst S3FIFO-1 cache size     1019, 2977409 req, miss ratio 0.4082, byte miss ratio 0.4082
result/tencentBlock.ns17169.oracleGeneral.zst S3FIFO-1 cache size     3399, 2977409 req, miss ratio 0.3291, byte miss ratio 0.3291
result/tencentBlock.ns17169.oracleGeneral.zst S3FIFO-1 cache size    10198, 2977409 req, miss ratio 0.3135, byte miss ratio 0.3135
result/tencentBlock.ns17169.oracleGeneral.zst S3FIFO-1 cache size    33993, 2977409 req, miss ratio 0.2546, byte miss ratio 0.2546
result/tencentBlock.ns17169.oracleGeneral.zst S3FIFO-1 cache size    67987, 2977409 req, miss ratio 0.1983, byte miss ratio 0.1983
result/tencentBlock.ns17169.oracleGeneral.zst S3FIFO-1 cache size   135974, 2977409 req, miss ratio 0.1305, byte miss ratio 0.1305
result/tencentBlock.ns17169.oracleGeneral.zst S3FIFO-1 cache size   271949, 2977409 req, miss ratio 0.1147, byte miss ratio 0.1147
result/tencentBlock.ns17169.oracleGeneral.zst LeCaR cache size      339, 2977409 req, miss ratio 0.4956, byte miss ratio 0.4956
result/tencentBlock.ns17169.oracleGeneral.zst LeCaR cache size     1019, 2977409 req, miss ratio 0.4436, byte miss ratio 0.4436
result/tencentBlock.ns17169.oracleGeneral.zst LeCaR cache size     3399, 2977409 req, miss ratio 0.3447, byte miss ratio 0.3447
