result/tencentBlock.ns16837.oracleGeneral.zst Clock cache size      678, 5701621 req, miss ratio 0.5017, byte miss ratio 0.5017
result/tencentBlock.ns16837.oracleGeneral.zst Clock cache size     2035, 5701621 req, miss ratio 0.4096, byte miss ratio 0.4096
result/tencentBlock.ns16837.oracleGeneral.zst Clock cache size     6785, 5701621 req, miss ratio 0.3236, byte miss ratio 0.3236
result/tencentBlock.ns16837.oracleGeneral.zst Clock cache size    20356, 5701621 req, miss ratio 0.2994, byte miss ratio 0.2994
result/tencentBlock.ns16837.oracleGeneral.zst Clock cache size    67854, 5701621 req, miss ratio 0.2370, byte miss ratio 0.2370
result/tencentBlock.ns16837.oracleGeneral.zst Clock cache size   135709, 5701621 req, miss ratio 0.1937, byte miss ratio 0.1937
result/tencentBlock.ns16837.oracleGeneral.zst Clock cache size   271418, 5701621 req, miss ratio 0.1332, byte miss ratio 0.1332
result/tencentBlock.ns16837.oracleGeneral.zst Clock cache size   542836, 5701621 req, miss ratio 0.1197, byte miss ratio 0.1197
result/tencentBlock.ns16837.oracleGeneral.zst S3FIFO-1 cache size      678, 5701621 req, miss ratio 0.4988, byte miss ratio 0.4988
result/tencentBlock.ns16837.oracleGeneral.zst S3FIFO-1 cache size     2035, 5701621 req, miss ratio 0.3430, byte miss ratio 0.3430
result/tencentBlock.ns16837.oracleGeneral.zst S3FIFO-1 cache size     6785, 5701621 req, miss ratio 0.3160, byte miss ratio 0.3160
result/tencentBlock.ns16837.oracleGeneral.zst S3FIFO-1 cache size    20356, 5701621 req, miss ratio 0.2832, byte miss ratio 0.2832
result/tencentBlock.ns16837.oracleGeneral.zst S3FIFO-1 cache size    67854, 5701621 req, miss ratio 0.2385, byte miss ratio 0.2385
result/tencentBlock.ns16837.oracleGeneral.zst S3FIFO-1 cache size   135709, 5701621 req, miss ratio 0.1788, byte miss ratio 0.1788
result/tencentBlock.ns16837.oracleGeneral.zst S3FIFO-1 cache size   271418, 5701621 req, miss ratio 0.1310, byte miss ratio 0.1310
result/tencentBlock.ns16837.oracleGeneral.zst S3FIFO-1 cache size   542836, 5701621 req, miss ratio 0.1197, byte miss ratio 0.1197
result/tencentBlock.ns16837.oracleGeneral.zst FIFO cache size      678, 5701621 req, miss ratio 0.5857, byte miss ratio 0.5857
result/tencentBlock.ns16837.oracleGeneral.zst FIFO cache size     2035, 5701621 req, miss ratio 0.4581, byte miss ratio 0.4581
