result/tencentBlock.ns17061.oracleGeneral.zst S3FIFO-1 cache size      235, 1807038 req, miss ratio 0.5177, byte miss ratio 0.5177
result/tencentBlock.ns17061.oracleGeneral.zst S3FIFO-1 cache size      705, 1807038 req, miss ratio 0.4884, byte miss ratio 0.4884
result/tencentBlock.ns17061.oracleGeneral.zst S3FIFO-1 cache size     2351, 1807038 req, miss ratio 0.4449, byte miss ratio 0.4449
result/tencentBlock.ns17061.oracleGeneral.zst S3FIFO-1 cache size     7053, 1807038 req, miss ratio 0.4265, byte miss ratio 0.4265
result/tencentBlock.ns17061.oracleGeneral.zst S3FIFO-1 cache size    23510, 1807038 req, miss ratio 0.3654, byte miss ratio 0.3654
result/tencentBlock.ns17061.oracleGeneral.zst S3FIFO-1 cache size    47020, 1807038 req, miss ratio 0.3309, byte miss ratio 0.3309
result/tencentBlock.ns17061.oracleGeneral.zst S3FIFO-1 cache size    94041, 1807038 req, miss ratio 0.1757, byte miss ratio 0.1757
result/tencentBlock.ns17061.oracleGeneral.zst S3FIFO-1 cache size   188083, 1807038 req, miss ratio 0.1314, byte miss ratio 0.1314
result/tencentBlock.ns17061.oracleGeneral.zst ARC cache size      235, 1807038 req, miss ratio 0.5119, byte miss ratio 0.5119
result/tencentBlock.ns17061.oracleGeneral.zst ARC cache size      705, 1807038 req, miss ratio 0.4891, byte miss ratio 0.4891
result/tencentBlock.ns17061.oracleGeneral.zst ARC cache size     2351, 1807038 req, miss ratio 0.4447, byte miss ratio 0.4447
result/tencentBlock.ns17061.oracleGeneral.zst ARC cache size     7053, 1807038 req, miss ratio 0.4252, byte miss ratio 0.4252
result/tencentBlock.ns17061.oracleGeneral.zst ARC cache size    23510, 1807038 req, miss ratio 0.3778, byte miss ratio 0.3778
result/tencentBlock.ns17061.oracleGeneral.zst ARC cache size    47020, 1807038 req, miss ratio 0.3228, byte miss ratio 0.3228
result/tencentBlock.ns17061.oracleGeneral.zst ARC cache size    94041, 1807038 req, miss ratio 0.1778, byte miss ratio 0.1778
result/tencentBlock.ns17061.oracleGeneral.zst ARC cache size   188083, 1807038 req, miss ratio 0.1314, byte miss ratio 0.1314
result/tencentBlock.ns17061.oracleGeneral.zst LHD cache size      235, 1807038 req, miss ratio 0.5203, byte miss ratio 0.5203
result/tencentBlock.ns17061.oracleGeneral.zst LHD cache size      705, 1807038 req, miss ratio 0.5071, byte miss ratio 0.5071
result/tencentBlock.ns17061.oracleGeneral.zst LHD cache size     2351, 1807038 req, miss ratio 0.4478, byte miss ratio 0.4478
result/tencentBlock.ns17061.oracleGeneral.zst LHD cache size     7053, 1807038 req, miss ratio 0.4349, byte miss ratio 0.4349
