result/tencentBlock.ns11032.oracleGeneral.zst LHD cache size      251, 4744539 req, miss ratio 0.3008, byte miss ratio 0.3008
result/tencentBlock.ns11032.oracleGeneral.zst LHD cache size      753, 4744539 req, miss ratio 0.2922, byte miss ratio 0.2922
result/tencentBlock.ns11032.oracleGeneral.zst LHD cache size     2512, 4744539 req, miss ratio 0.2852, byte miss ratio 0.2852
result/tencentBlock.ns11032.oracleGeneral.zst LHD cache size     7536, 4744539 req, miss ratio 0.2683, byte miss ratio 0.2683
result/tencentBlock.ns11032.oracleGeneral.zst LHD cache size    25123, 4744539 req, miss ratio 0.2298, byte miss ratio 0.2298
result/tencentBlock.ns11032.oracleGeneral.zst LHD cache size    50246, 4744539 req, miss ratio 0.1979, byte miss ratio 0.1979
result/tencentBlock.ns11032.oracleGeneral.zst LHD cache size   100492, 4744539 req, miss ratio 0.1251, byte miss ratio 0.1251
result/tencentBlock.ns11032.oracleGeneral.zst LHD cache size   200984, 4744539 req, miss ratio 0.0543, byte miss ratio 0.0543
result/tencentBlock.ns11032.oracleGeneral.zst LRU cache size      251, 4744539 req, miss ratio 0.3055, byte miss ratio 0.3055
result/tencentBlock.ns11032.oracleGeneral.zst LRU cache size      753, 4744539 req, miss ratio 0.2938, byte miss ratio 0.2938
result/tencentBlock.ns11032.oracleGeneral.zst LRU cache size     2512, 4744539 req, miss ratio 0.2877, byte miss ratio 0.2877
result/tencentBlock.ns11032.oracleGeneral.zst LRU cache size     7536, 4744539 req, miss ratio 0.2775, byte miss ratio 0.2775
result/tencentBlock.ns11032.oracleGeneral.zst LRU cache size    25123, 4744539 req, miss ratio 0.2445, byte miss ratio 0.2445
result/tencentBlock.ns11032.oracleGeneral.zst LRU cache size    50246, 4744539 req, miss ratio 0.2285, byte miss ratio 0.2285
result/tencentBlock.ns11032.oracleGeneral.zst LRU cache size   100492, 4744539 req, miss ratio 0.2005, byte miss ratio 0.2005
result/tencentBlock.ns11032.oracleGeneral.zst LRU cache size   200984, 4744539 req, miss ratio 0.0541, byte miss ratio 0.0541
result/tencentBlock.ns11032.oracleGeneral.zst clock2 cache size      251, 4744539 req, miss ratio 0.3042, byte miss ratio 0.3042
result/tencentBlock.ns11032.oracleGeneral.zst clock2 cache size      753, 4744539 req, miss ratio 0.2931, byte miss ratio 0.2931
result/tencentBlock.ns11032.oracleGeneral.zst clock2 cache size     2512, 4744539 req, miss ratio 0.2878, byte miss ratio 0.2878
result/tencentBlock.ns11032.oracleGeneral.zst clock2 cache size     7536, 4744539 req, miss ratio 0.2778, byte miss ratio 0.2778
result/tencentBlock.ns11032.oracleGeneral.zst clock2 cache size    25123, 4744539 req, miss ratio 0.2443, byte miss ratio 0.2443
result/tencentBlock.ns11032.oracleGeneral.zst clock2 cache size    50246, 4744539 req, miss ratio 0.2266, byte miss ratio 0.2266
result/tencentBlock.ns11032.oracleGeneral.zst clock2 cache size   100492, 4744539 req, miss ratio 0.1985, byte miss ratio 0.1985
result/tencentBlock.ns11032.oracleGeneral.zst clock2 cache size   200984, 4744539 req, miss ratio 0.0548, byte miss ratio 0.0548
result/tencentBlock.ns11032.oracleGeneral.zst LIRS cache size      251, 4744539 req, miss ratio 0.3096, byte miss ratio 0.3096
result/tencentBlock.ns11032.oracleGeneral.zst LIRS cache size      753, 4744539 req, miss ratio 0.2919, byte miss ratio 0.2919
result/tencentBlock.ns11032.oracleGeneral.zst LIRS cache size     2512, 4744539 req, miss ratio 0.2818, byte miss ratio 0.2818
result/tencentBlock.ns11032.oracleGeneral.zst LIRS cache size     7536, 4744539 req, miss ratio 0.2625, byte miss ratio 0.2625
