result/tencentBlock.ns12594.oracleGeneral.zst clock2 cache size      258, 2045184 req, miss ratio 0.5025, byte miss ratio 0.5025
result/tencentBlock.ns12594.oracleGeneral.zst clock2 cache size      774, 2045184 req, miss ratio 0.4691, byte miss ratio 0.4691
result/tencentBlock.ns12594.oracleGeneral.zst clock2 cache size     2583, 2045184 req, miss ratio 0.4236, byte miss ratio 0.4236
result/tencentBlock.ns12594.oracleGeneral.zst clock2 cache size     7749, 2045184 req, miss ratio 0.3733, byte miss ratio 0.3733
result/tencentBlock.ns12594.oracleGeneral.zst clock2 cache size    25830, 2045184 req, miss ratio 0.3532, byte miss ratio 0.3532
result/tencentBlock.ns12594.oracleGeneral.zst clock2 cache size    51660, 2045184 req, miss ratio 0.2804, byte miss ratio 0.2804
result/tencentBlock.ns12594.oracleGeneral.zst clock2 cache size   103321, 2045184 req, miss ratio 0.1568, byte miss ratio 0.1568
result/tencentBlock.ns12594.oracleGeneral.zst clock2 cache size   206643, 2045184 req, miss ratio 0.1266, byte miss ratio 0.1266
result/tencentBlock.ns12594.oracleGeneral.zst Clock cache size      258, 2045184 req, miss ratio 0.5090, byte miss ratio 0.5090
result/tencentBlock.ns12594.oracleGeneral.zst Clock cache size      774, 2045184 req, miss ratio 0.4708, byte miss ratio 0.4708
result/tencentBlock.ns12594.oracleGeneral.zst Clock cache size     2583, 2045184 req, miss ratio 0.4271, byte miss ratio 0.4271
result/tencentBlock.ns12594.oracleGeneral.zst Clock cache size     7749, 2045184 req, miss ratio 0.3805, byte miss ratio 0.3805
result/tencentBlock.ns12594.oracleGeneral.zst Clock cache size    25830, 2045184 req, miss ratio 0.3390, byte miss ratio 0.3390
result/tencentBlock.ns12594.oracleGeneral.zst Clock cache size    51660, 2045184 req, miss ratio 0.2773, byte miss ratio 0.2773
result/tencentBlock.ns12594.oracleGeneral.zst Clock cache size   103321, 2045184 req, miss ratio 0.1591, byte miss ratio 0.1591
result/tencentBlock.ns12594.oracleGeneral.zst Clock cache size   206643, 2045184 req, miss ratio 0.1266, byte miss ratio 0.1266
result/tencentBlock.ns12594.oracleGeneral.zst Cacheus cache size      258, 2045184 req, miss ratio 0.4936, byte miss ratio 0.4936
result/tencentBlock.ns12594.oracleGeneral.zst Cacheus cache size      774, 2045184 req, miss ratio 0.4610, byte miss ratio 0.4610
result/tencentBlock.ns12594.oracleGeneral.zst Cacheus cache size     2583, 2045184 req, miss ratio 0.3987, byte miss ratio 0.3987
result/tencentBlock.ns12594.oracleGeneral.zst Cacheus cache size     7749, 2045184 req, miss ratio 0.3692, byte miss ratio 0.3692
result/tencentBlock.ns12594.oracleGeneral.zst Cacheus cache size    25830, 2045184 req, miss ratio 0.3152, byte miss ratio 0.3152
result/tencentBlock.ns12594.oracleGeneral.zst Cacheus cache size    51660, 2045184 req, miss ratio 0.2505, byte miss ratio 0.2505
result/tencentBlock.ns12594.oracleGeneral.zst Cacheus cache size   103321, 2045184 req, miss ratio 0.1498, byte miss ratio 0.1498
result/tencentBlock.ns12594.oracleGeneral.zst Cacheus cache size   206643, 2045184 req, miss ratio 0.1266, byte miss ratio 0.1266
result/tencentBlock.ns12594.oracleGeneral.zst S3FIFO-1 cache size      258, 2045184 req, miss ratio 0.4988, byte miss ratio 0.4988
result/tencentBlock.ns12594.oracleGeneral.zst S3FIFO-1 cache size      774, 2045184 req, miss ratio 0.4549, byte miss ratio 0.4549
result/tencentBlock.ns12594.oracleGeneral.zst S3FIFO-1 cache size     2583, 2045184 req, miss ratio 0.3786, byte miss ratio 0.3786
result/tencentBlock.ns12594.oracleGeneral.zst S3FIFO-1 cache size     7749, 2045184 req, miss ratio 0.3672, byte miss ratio 0.3672
result/tencentBlock.ns12594.oracleGeneral.zst S3FIFO-1 cache size    25830, 2045184 req, miss ratio 0.3029, byte miss ratio 0.3029
result/tencentBlock.ns12594.oracleGeneral.zst S3FIFO-1 cache size    51660, 2045184 req, miss ratio 0.2371, byte miss ratio 0.2371
result/tencentBlock.ns12594.oracleGeneral.zst S3FIFO-1 cache size   103321, 2045184 req, miss ratio 0.1429, byte miss ratio 0.1429
result/tencentBlock.ns12594.oracleGeneral.zst S3FIFO-1 cache size   206643, 2045184 req, miss ratio 0.1266, byte miss ratio 0.1266
result/tencentBlock.ns12594.oracleGeneral.zst ARC cache size      258, 2045184 req, miss ratio 0.4908, byte miss ratio 0.4908
