result/tencentBlock.ns17963.oracleGeneral.zst Cacheus cache size      134, 1652394 req, miss ratio 0.5050, byte miss ratio 0.5050
result/tencentBlock.ns17963.oracleGeneral.zst Cacheus cache size      404, 1652394 req, miss ratio 0.4737, byte miss ratio 0.4737
result/tencentBlock.ns17963.oracleGeneral.zst Cacheus cache size     1349, 1652394 req, miss ratio 0.3697, byte miss ratio 0.3697
result/tencentBlock.ns17963.oracleGeneral.zst Cacheus cache size     4047, 1652394 req, miss ratio 0.3646, byte miss ratio 0.3646
result/tencentBlock.ns17963.oracleGeneral.zst Cacheus cache size    13491, 1652394 req, miss ratio 0.3402, byte miss ratio 0.3402
result/tencentBlock.ns17963.oracleGeneral.zst Cacheus cache size    26982, 1652394 req, miss ratio 0.3038, byte miss ratio 0.3038
result/tencentBlock.ns17963.oracleGeneral.zst Cacheus cache size    53965, 1652394 req, miss ratio 0.2002, byte miss ratio 0.2002
result/tencentBlock.ns17963.oracleGeneral.zst Cacheus cache size   107930, 1652394 req, miss ratio 0.0955, byte miss ratio 0.0955
result/tencentBlock.ns17963.oracleGeneral.zst LeCaR cache size      134, 1652394 req, miss ratio 0.5332, byte miss ratio 0.5332
result/tencentBlock.ns17963.oracleGeneral.zst LeCaR cache size      404, 1652394 req, miss ratio 0.4892, byte miss ratio 0.4892
result/tencentBlock.ns17963.oracleGeneral.zst LeCaR cache size     1349, 1652394 req, miss ratio 0.3722, byte miss ratio 0.3722
result/tencentBlock.ns17963.oracleGeneral.zst LeCaR cache size     4047, 1652394 req, miss ratio 0.3655, byte miss ratio 0.3655
result/tencentBlock.ns17963.oracleGeneral.zst LeCaR cache size    13491, 1652394 req, miss ratio 0.3401, byte miss ratio 0.3401
result/tencentBlock.ns17963.oracleGeneral.zst LeCaR cache size    26982, 1652394 req, miss ratio 0.3013, byte miss ratio 0.3013
result/tencentBlock.ns17963.oracleGeneral.zst LeCaR cache size    53965, 1652394 req, miss ratio 0.2101, byte miss ratio 0.2101
result/tencentBlock.ns17963.oracleGeneral.zst LeCaR cache size   107930, 1652394 req, miss ratio 0.0926, byte miss ratio 0.0926
result/tencentBlock.ns17963.oracleGeneral.zst LIRS cache size      134, 1652394 req, miss ratio 0.5384, byte miss ratio 0.5384
result/tencentBlock.ns17963.oracleGeneral.zst LIRS cache size      404, 1652394 req, miss ratio 0.5030, byte miss ratio 0.5030
result/tencentBlock.ns17963.oracleGeneral.zst LIRS cache size     1349, 1652394 req, miss ratio 0.3748, byte miss ratio 0.3748
result/tencentBlock.ns17963.oracleGeneral.zst LIRS cache size     4047, 1652394 req, miss ratio 0.3688, byte miss ratio 0.3688
result/tencentBlock.ns17963.oracleGeneral.zst LIRS cache size    13491, 1652394 req, miss ratio 0.3330, byte miss ratio 0.3330
result/tencentBlock.ns17963.oracleGeneral.zst LIRS cache size    26982, 1652394 req, miss ratio 0.2854, byte miss ratio 0.2854
result/tencentBlock.ns17963.oracleGeneral.zst LIRS cache size    53965, 1652394 req, miss ratio 0.2069, byte miss ratio 0.2069
result/tencentBlock.ns17963.oracleGeneral.zst LIRS cache size   107930, 1652394 req, miss ratio 0.0937, byte miss ratio 0.0937
result/tencentBlock.ns17963.oracleGeneral.zst FIFO cache size      134, 1652394 req, miss ratio 0.6214, byte miss ratio 0.6214
result/tencentBlock.ns17963.oracleGeneral.zst FIFO cache size      404, 1652394 req, miss ratio 0.5368, byte miss ratio 0.5368
result/tencentBlock.ns17963.oracleGeneral.zst FIFO cache size     1349, 1652394 req, miss ratio 0.4407, byte miss ratio 0.4407
result/tencentBlock.ns17963.oracleGeneral.zst FIFO cache size     4047, 1652394 req, miss ratio 0.3968, byte miss ratio 0.3968
result/tencentBlock.ns17963.oracleGeneral.zst FIFO cache size    13491, 1652394 req, miss ratio 0.3427, byte miss ratio 0.3427
result/tencentBlock.ns17963.oracleGeneral.zst FIFO cache size    26982, 1652394 req, miss ratio 0.3182, byte miss ratio 0.3182
result/tencentBlock.ns17963.oracleGeneral.zst FIFO cache size    53965, 1652394 req, miss ratio 0.2233, byte miss ratio 0.2233
result/tencentBlock.ns17963.oracleGeneral.zst FIFO cache size   107930, 1652394 req, miss ratio 0.1201, byte miss ratio 0.1201
result/tencentBlock.ns17963.oracleGeneral.zst Clock cache size      134, 1652394 req, miss ratio 0.5480, byte miss ratio 0.5480
result/tencentBlock.ns17963.oracleGeneral.zst Clock cache size      404, 1652394 req, miss ratio 0.4902, byte miss ratio 0.4902
result/tencentBlock.ns17963.oracleGeneral.zst Clock cache size     1349, 1652394 req, miss ratio 0.4674, byte miss ratio 0.4674
result/tencentBlock.ns17963.oracleGeneral.zst Clock cache size     4047, 1652394 req, miss ratio 0.3659, byte miss ratio 0.3659
result/tencentBlock.ns17963.oracleGeneral.zst Clock cache size    13491, 1652394 req, miss ratio 0.3618, byte miss ratio 0.3618
result/tencentBlock.ns17963.oracleGeneral.zst Clock cache size    26982, 1652394 req, miss ratio 0.3166, byte miss ratio 0.3166
result/tencentBlock.ns17963.oracleGeneral.zst Clock cache size    53965, 1652394 req, miss ratio 0.2633, byte miss ratio 0.2633
result/tencentBlock.ns17963.oracleGeneral.zst Clock cache size   107930, 1652394 req, miss ratio 0.0992, byte miss ratio 0.0992
result/tencentBlock.ns17963.oracleGeneral.zst LHD cache size      134, 1652394 req, miss ratio 0.5243, byte miss ratio 0.5243
