result/tencentBlock.ns15658.oracleGeneral.zst Clock cache size      234, 2446945 req, miss ratio 0.3764, byte miss ratio 0.3764
result/tencentBlock.ns15658.oracleGeneral.zst Clock cache size      703, 2446945 req, miss ratio 0.3603, byte miss ratio 0.3603
result/tencentBlock.ns15658.oracleGeneral.zst Clock cache size     2344, 2446945 req, miss ratio 0.3571, byte miss ratio 0.3571
result/tencentBlock.ns15658.oracleGeneral.zst Clock cache size     7032, 2446945 req, miss ratio 0.3550, byte miss ratio 0.3550
result/tencentBlock.ns15658.oracleGeneral.zst Clock cache size    23440, 2446945 req, miss ratio 0.3149, byte miss ratio 0.3149
result/tencentBlock.ns15658.oracleGeneral.zst Clock cache size    46880, 2446945 req, miss ratio 0.2813, byte miss ratio 0.2813
result/tencentBlock.ns15658.oracleGeneral.zst Clock cache size    93760, 2446945 req, miss ratio 0.2271, byte miss ratio 0.2271
result/tencentBlock.ns15658.oracleGeneral.zst Clock cache size   187520, 2446945 req, miss ratio 0.1049, byte miss ratio 0.1049
result/tencentBlock.ns15658.oracleGeneral.zst clock2 cache size      234, 2446945 req, miss ratio 0.3772, byte miss ratio 0.3772
result/tencentBlock.ns15658.oracleGeneral.zst clock2 cache size      703, 2446945 req, miss ratio 0.3602, byte miss ratio 0.3602
result/tencentBlock.ns15658.oracleGeneral.zst clock2 cache size     2344, 2446945 req, miss ratio 0.3571, byte miss ratio 0.3571
result/tencentBlock.ns15658.oracleGeneral.zst clock2 cache size     7032, 2446945 req, miss ratio 0.3553, byte miss ratio 0.3553
result/tencentBlock.ns15658.oracleGeneral.zst clock2 cache size    23440, 2446945 req, miss ratio 0.3189, byte miss ratio 0.3189
result/tencentBlock.ns15658.oracleGeneral.zst clock2 cache size    46880, 2446945 req, miss ratio 0.2921, byte miss ratio 0.2921
result/tencentBlock.ns15658.oracleGeneral.zst clock2 cache size    93760, 2446945 req, miss ratio 0.2378, byte miss ratio 0.2378
