result/tencentBlock.ns15390.oracleGeneral.zst LHD cache size      131, 2570764 req, miss ratio 0.3226, byte miss ratio 0.3226
result/tencentBlock.ns15390.oracleGeneral.zst LHD cache size      394, 2570764 req, miss ratio 0.2632, byte miss ratio 0.2632
result/tencentBlock.ns15390.oracleGeneral.zst LHD cache size     1315, 2570764 req, miss ratio 0.2495, byte miss ratio 0.2495
result/tencentBlock.ns15390.oracleGeneral.zst LHD cache size     3946, 2570764 req, miss ratio 0.2408, byte miss ratio 0.2408
result/tencentBlock.ns15390.oracleGeneral.zst LHD cache size    13154, 2570764 req, miss ratio 0.2215, byte miss ratio 0.2215
result/tencentBlock.ns15390.oracleGeneral.zst LHD cache size    26308, 2570764 req, miss ratio 0.1936, byte miss ratio 0.1936
result/tencentBlock.ns15390.oracleGeneral.zst LHD cache size    52617, 2570764 req, miss ratio 0.1322, byte miss ratio 0.1322
result/tencentBlock.ns15390.oracleGeneral.zst LHD cache size   105234, 2570764 req, miss ratio 0.0547, byte miss ratio 0.0547
result/tencentBlock.ns15390.oracleGeneral.zst S3FIFO-1 cache size      131, 2570764 req, miss ratio 0.3139, byte miss ratio 0.3139
result/tencentBlock.ns15390.oracleGeneral.zst S3FIFO-1 cache size      394, 2570764 req, miss ratio 0.2516, byte miss ratio 0.2516
result/tencentBlock.ns15390.oracleGeneral.zst S3FIFO-1 cache size     1315, 2570764 req, miss ratio 0.2431, byte miss ratio 0.2431
result/tencentBlock.ns15390.oracleGeneral.zst S3FIFO-1 cache size     3946, 2570764 req, miss ratio 0.2341, byte miss ratio 0.2341
result/tencentBlock.ns15390.oracleGeneral.zst S3FIFO-1 cache size    13154, 2570764 req, miss ratio 0.2099, byte miss ratio 0.2099
result/tencentBlock.ns15390.oracleGeneral.zst S3FIFO-1 cache size    26308, 2570764 req, miss ratio 0.1838, byte miss ratio 0.1838
result/tencentBlock.ns15390.oracleGeneral.zst S3FIFO-1 cache size    52617, 2570764 req, miss ratio 0.1286, byte miss ratio 0.1286
result/tencentBlock.ns15390.oracleGeneral.zst S3FIFO-1 cache size   105234, 2570764 req, miss ratio 0.0543, byte miss ratio 0.0543
result/tencentBlock.ns15390.oracleGeneral.zst clock2 cache size      131, 2570764 req, miss ratio 0.3555, byte miss ratio 0.3555
result/tencentBlock.ns15390.oracleGeneral.zst clock2 cache size      394, 2570764 req, miss ratio 0.2656, byte miss ratio 0.2656
result/tencentBlock.ns15390.oracleGeneral.zst clock2 cache size     1315, 2570764 req, miss ratio 0.2495, byte miss ratio 0.2495
result/tencentBlock.ns15390.oracleGeneral.zst clock2 cache size     3946, 2570764 req, miss ratio 0.2424, byte miss ratio 0.2424
result/tencentBlock.ns15390.oracleGeneral.zst clock2 cache size    13154, 2570764 req, miss ratio 0.2333, byte miss ratio 0.2333
result/tencentBlock.ns15390.oracleGeneral.zst clock2 cache size    26308, 2570764 req, miss ratio 0.2074, byte miss ratio 0.2074
result/tencentBlock.ns15390.oracleGeneral.zst clock2 cache size    52617, 2570764 req, miss ratio 0.1704, byte miss ratio 0.1704
result/tencentBlock.ns15390.oracleGeneral.zst clock2 cache size   105234, 2570764 req, miss ratio 0.0546, byte miss ratio 0.0546
result/tencentBlock.ns15390.oracleGeneral.zst Clock cache size      131, 2570764 req, miss ratio 0.3545, byte miss ratio 0.3545
result/tencentBlock.ns15390.oracleGeneral.zst Clock cache size      394, 2570764 req, miss ratio 0.2651, byte miss ratio 0.2651
result/tencentBlock.ns15390.oracleGeneral.zst Clock cache size     1315, 2570764 req, miss ratio 0.2510, byte miss ratio 0.2510
result/tencentBlock.ns15390.oracleGeneral.zst Clock cache size     3946, 2570764 req, miss ratio 0.2426, byte miss ratio 0.2426
result/tencentBlock.ns15390.oracleGeneral.zst Clock cache size    13154, 2570764 req, miss ratio 0.2343, byte miss ratio 0.2343
result/tencentBlock.ns15390.oracleGeneral.zst Clock cache size    26308, 2570764 req, miss ratio 0.2089, byte miss ratio 0.2089
result/tencentBlock.ns15390.oracleGeneral.zst Clock cache size    52617, 2570764 req, miss ratio 0.1519, byte miss ratio 0.1519
result/tencentBlock.ns15390.oracleGeneral.zst Clock cache size   105234, 2570764 req, miss ratio 0.0544, byte miss ratio 0.0544
result/tencentBlock.ns15390.oracleGeneral.zst ARC cache size      131, 2570764 req, miss ratio 0.3118, byte miss ratio 0.3118
result/tencentBlock.ns15390.oracleGeneral.zst ARC cache size      394, 2570764 req, miss ratio 0.2532, byte miss ratio 0.2532
result/tencentBlock.ns15390.oracleGeneral.zst ARC cache size     1315, 2570764 req, miss ratio 0.2435, byte miss ratio 0.2435
result/tencentBlock.ns15390.oracleGeneral.zst ARC cache size     3946, 2570764 req, miss ratio 0.2353, byte miss ratio 0.2353
result/tencentBlock.ns15390.oracleGeneral.zst ARC cache size    13154, 2570764 req, miss ratio 0.2110, byte miss ratio 0.2110
result/tencentBlock.ns15390.oracleGeneral.zst ARC cache size    26308, 2570764 req, miss ratio 0.1874, byte miss ratio 0.1874
result/tencentBlock.ns15390.oracleGeneral.zst ARC cache size    52617, 2570764 req, miss ratio 0.1318, byte miss ratio 0.1318
result/tencentBlock.ns15390.oracleGeneral.zst ARC cache size   105234, 2570764 req, miss ratio 0.0540, byte miss ratio 0.0540
result/tencentBlock.ns15390.oracleGeneral.zst LIRS cache size      131, 2570764 req, miss ratio 0.3207, byte miss ratio 0.3207
result/tencentBlock.ns15390.oracleGeneral.zst LIRS cache size      394, 2570764 req, miss ratio 0.2643, byte miss ratio 0.2643
result/tencentBlock.ns15390.oracleGeneral.zst LIRS cache size     1315, 2570764 req, miss ratio 0.2483, byte miss ratio 0.2483
result/tencentBlock.ns15390.oracleGeneral.zst LIRS cache size     3946, 2570764 req, miss ratio 0.2357, byte miss ratio 0.2357
result/tencentBlock.ns15390.oracleGeneral.zst LIRS cache size    13154, 2570764 req, miss ratio 0.2063, byte miss ratio 0.2063
result/tencentBlock.ns15390.oracleGeneral.zst LIRS cache size    26308, 2570764 req, miss ratio 0.1691, byte miss ratio 0.1691
result/tencentBlock.ns15390.oracleGeneral.zst LIRS cache size    52617, 2570764 req, miss ratio 0.1103, byte miss ratio 0.1103
result/tencentBlock.ns15390.oracleGeneral.zst LIRS cache size   105234, 2570764 req, miss ratio 0.0530, byte miss ratio 0.0530
result/tencentBlock.ns15390.oracleGeneral.zst LeCaR cache size      131, 2570764 req, miss ratio 0.3327, byte miss ratio 0.3327
result/tencentBlock.ns15390.oracleGeneral.zst LeCaR cache size      394, 2570764 req, miss ratio 0.2612, byte miss ratio 0.2612
result/tencentBlock.ns15390.oracleGeneral.zst LeCaR cache size     1315, 2570764 req, miss ratio 0.2481, byte miss ratio 0.2481
result/tencentBlock.ns15390.oracleGeneral.zst LeCaR cache size     3946, 2570764 req, miss ratio 0.2408, byte miss ratio 0.2408
result/tencentBlock.ns15390.oracleGeneral.zst LeCaR cache size    13154, 2570764 req, miss ratio 0.2327, byte miss ratio 0.2327
result/tencentBlock.ns15390.oracleGeneral.zst LeCaR cache size    26308, 2570764 req, miss ratio 0.2060, byte miss ratio 0.2060
result/tencentBlock.ns15390.oracleGeneral.zst LeCaR cache size    52617, 2570764 req, miss ratio 0.1263, byte miss ratio 0.1263
result/tencentBlock.ns15390.oracleGeneral.zst LeCaR cache size   105234, 2570764 req, miss ratio 0.0522, byte miss ratio 0.0522
result/tencentBlock.ns15390.oracleGeneral.zst Cacheus cache size      131, 2570764 req, miss ratio 0.3202, byte miss ratio 0.3202
