result/tencentBlock.ns20370.oracleGeneral.zst ARC cache size      203, 1304368 req, miss ratio 0.4908, byte miss ratio 0.4908
result/tencentBlock.ns20370.oracleGeneral.zst ARC cache size      611, 1304368 req, miss ratio 0.4878, byte miss ratio 0.4878
result/tencentBlock.ns20370.oracleGeneral.zst ARC cache size     2036, 1304368 req, miss ratio 0.4869, byte miss ratio 0.4869
result/tencentBlock.ns20370.oracleGeneral.zst ARC cache size     6110, 1304368 req, miss ratio 0.4863, byte miss ratio 0.4863
result/tencentBlock.ns20370.oracleGeneral.zst ARC cache size    20367, 1304368 req, miss ratio 0.4118, byte miss ratio 0.4118
result/tencentBlock.ns20370.oracleGeneral.zst ARC cache size    40735, 1304368 req, miss ratio 0.3434, byte miss ratio 0.3434
result/tencentBlock.ns20370.oracleGeneral.zst ARC cache size    81471, 1304368 req, miss ratio 0.2040, byte miss ratio 0.2040
result/tencentBlock.ns20370.oracleGeneral.zst ARC cache size   162943, 1304368 req, miss ratio 0.1577, byte miss ratio 0.1577
result/tencentBlock.ns20370.oracleGeneral.zst FIFO cache size      203, 1304368 req, miss ratio 0.5762, byte miss ratio 0.5762
result/tencentBlock.ns20370.oracleGeneral.zst FIFO cache size      611, 1304368 req, miss ratio 0.5175, byte miss ratio 0.5175
result/tencentBlock.ns20370.oracleGeneral.zst FIFO cache size     2036, 1304368 req, miss ratio 0.4967, byte miss ratio 0.4967
result/tencentBlock.ns20370.oracleGeneral.zst FIFO cache size     6110, 1304368 req, miss ratio 0.4895, byte miss ratio 0.4895
result/tencentBlock.ns20370.oracleGeneral.zst FIFO cache size    20367, 1304368 req, miss ratio 0.4322, byte miss ratio 0.4322
result/tencentBlock.ns20370.oracleGeneral.zst FIFO cache size    40735, 1304368 req, miss ratio 0.4007, byte miss ratio 0.4007
result/tencentBlock.ns20370.oracleGeneral.zst FIFO cache size    81471, 1304368 req, miss ratio 0.2575, byte miss ratio 0.2575
result/tencentBlock.ns20370.oracleGeneral.zst FIFO cache size   162943, 1304368 req, miss ratio 0.1833, byte miss ratio 0.1833
result/tencentBlock.ns20370.oracleGeneral.zst LeCaR cache size      203, 1304368 req, miss ratio 0.5083, byte miss ratio 0.5083
result/tencentBlock.ns20370.oracleGeneral.zst LeCaR cache size      611, 1304368 req, miss ratio 0.4891, byte miss ratio 0.4891
result/tencentBlock.ns20370.oracleGeneral.zst LeCaR cache size     2036, 1304368 req, miss ratio 0.4875, byte miss ratio 0.4875
result/tencentBlock.ns20370.oracleGeneral.zst LeCaR cache size     6110, 1304368 req, miss ratio 0.4864, byte miss ratio 0.4864
result/tencentBlock.ns20370.oracleGeneral.zst LeCaR cache size    20367, 1304368 req, miss ratio 0.4079, byte miss ratio 0.4079
result/tencentBlock.ns20370.oracleGeneral.zst LeCaR cache size    40735, 1304368 req, miss ratio 0.3671, byte miss ratio 0.3671
result/tencentBlock.ns20370.oracleGeneral.zst LeCaR cache size    81471, 1304368 req, miss ratio 0.2015, byte miss ratio 0.2015
result/tencentBlock.ns20370.oracleGeneral.zst LeCaR cache size   162943, 1304368 req, miss ratio 0.1579, byte miss ratio 0.1579
result/tencentBlock.ns20370.oracleGeneral.zst clock2 cache size      203, 1304368 req, miss ratio 0.5096, byte miss ratio 0.5096
result/tencentBlock.ns20370.oracleGeneral.zst clock2 cache size      611, 1304368 req, miss ratio 0.4893, byte miss ratio 0.4893
result/tencentBlock.ns20370.oracleGeneral.zst clock2 cache size     2036, 1304368 req, miss ratio 0.4875, byte miss ratio 0.4875
result/tencentBlock.ns20370.oracleGeneral.zst clock2 cache size     6110, 1304368 req, miss ratio 0.4863, byte miss ratio 0.4863
result/tencentBlock.ns20370.oracleGeneral.zst clock2 cache size    20367, 1304368 req, miss ratio 0.4829, byte miss ratio 0.4829
result/tencentBlock.ns20370.oracleGeneral.zst clock2 cache size    40735, 1304368 req, miss ratio 0.3904, byte miss ratio 0.3904
result/tencentBlock.ns20370.oracleGeneral.zst clock2 cache size    81471, 1304368 req, miss ratio 0.2424, byte miss ratio 0.2424
result/tencentBlock.ns20370.oracleGeneral.zst clock2 cache size   162943, 1304368 req, miss ratio 0.1577, byte miss ratio 0.1577
result/tencentBlock.ns20370.oracleGeneral.zst Clock cache size      203, 1304368 req, miss ratio 0.5115, byte miss ratio 0.5115
result/tencentBlock.ns20370.oracleGeneral.zst Clock cache size      611, 1304368 req, miss ratio 0.4896, byte miss ratio 0.4896
result/tencentBlock.ns20370.oracleGeneral.zst Clock cache size     2036, 1304368 req, miss ratio 0.4874, byte miss ratio 0.4874
result/tencentBlock.ns20370.oracleGeneral.zst Clock cache size     6110, 1304368 req, miss ratio 0.4864, byte miss ratio 0.4864
result/tencentBlock.ns20370.oracleGeneral.zst Clock cache size    20367, 1304368 req, miss ratio 0.4567, byte miss ratio 0.4567
result/tencentBlock.ns20370.oracleGeneral.zst Clock cache size    40735, 1304368 req, miss ratio 0.3783, byte miss ratio 0.3783
result/tencentBlock.ns20370.oracleGeneral.zst Clock cache size    81471, 1304368 req, miss ratio 0.2177, byte miss ratio 0.2177
result/tencentBlock.ns20370.oracleGeneral.zst Clock cache size   162943, 1304368 req, miss ratio 0.1578, byte miss ratio 0.1578
result/tencentBlock.ns20370.oracleGeneral.zst LIRS cache size      203, 1304368 req, miss ratio 0.5519, byte miss ratio 0.5519
result/tencentBlock.ns20370.oracleGeneral.zst LIRS cache size      611, 1304368 req, miss ratio 0.5134, byte miss ratio 0.5134
result/tencentBlock.ns20370.oracleGeneral.zst LIRS cache size     2036, 1304368 req, miss ratio 0.4909, byte miss ratio 0.4909
result/tencentBlock.ns20370.oracleGeneral.zst LIRS cache size     6110, 1304368 req, miss ratio 0.4737, byte miss ratio 0.4737
result/tencentBlock.ns20370.oracleGeneral.zst LIRS cache size    20367, 1304368 req, miss ratio 0.3970, byte miss ratio 0.3970
result/tencentBlock.ns20370.oracleGeneral.zst LIRS cache size    40735, 1304368 req, miss ratio 0.3064, byte miss ratio 0.3064
result/tencentBlock.ns20370.oracleGeneral.zst LIRS cache size    81471, 1304368 req, miss ratio 0.2013, byte miss ratio 0.2013
result/tencentBlock.ns20370.oracleGeneral.zst LIRS cache size   162943, 1304368 req, miss ratio 0.1569, byte miss ratio 0.1569
result/tencentBlock.ns20370.oracleGeneral.zst S3FIFO-1 cache size      203, 1304368 req, miss ratio 0.4939, byte miss ratio 0.4939
result/tencentBlock.ns20370.oracleGeneral.zst S3FIFO-1 cache size      611, 1304368 req, miss ratio 0.4879, byte miss ratio 0.4879
result/tencentBlock.ns20370.oracleGeneral.zst S3FIFO-1 cache size     2036, 1304368 req, miss ratio 0.4869, byte miss ratio 0.4869
result/tencentBlock.ns20370.oracleGeneral.zst S3FIFO-1 cache size     6110, 1304368 req, miss ratio 0.4860, byte miss ratio 0.4860
result/tencentBlock.ns20370.oracleGeneral.zst S3FIFO-1 cache size    20367, 1304368 req, miss ratio 0.4033, byte miss ratio 0.4033
result/tencentBlock.ns20370.oracleGeneral.zst S3FIFO-1 cache size    40735, 1304368 req, miss ratio 0.3527, byte miss ratio 0.3527
result/tencentBlock.ns20370.oracleGeneral.zst S3FIFO-1 cache size    81471, 1304368 req, miss ratio 0.1994, byte miss ratio 0.1994
result/tencentBlock.ns20370.oracleGeneral.zst S3FIFO-1 cache size   162943, 1304368 req, miss ratio 0.1577, byte miss ratio 0.1577
result/tencentBlock.ns20370.oracleGeneral.zst LRU cache size      203, 1304368 req, miss ratio 0.5136, byte miss ratio 0.5136
result/tencentBlock.ns20370.oracleGeneral.zst LRU cache size      611, 1304368 req, miss ratio 0.4897, byte miss ratio 0.4897
result/tencentBlock.ns20370.oracleGeneral.zst LRU cache size     2036, 1304368 req, miss ratio 0.4875, byte miss ratio 0.4875
result/tencentBlock.ns20370.oracleGeneral.zst LRU cache size     6110, 1304368 req, miss ratio 0.4864, byte miss ratio 0.4864
result/tencentBlock.ns20370.oracleGeneral.zst LRU cache size    20367, 1304368 req, miss ratio 0.4104, byte miss ratio 0.4104
result/tencentBlock.ns20370.oracleGeneral.zst LRU cache size    40735, 1304368 req, miss ratio 0.3734, byte miss ratio 0.3734
result/tencentBlock.ns20370.oracleGeneral.zst LRU cache size    81471, 1304368 req, miss ratio 0.2155, byte miss ratio 0.2155
result/tencentBlock.ns20370.oracleGeneral.zst LRU cache size   162943, 1304368 req, miss ratio 0.1578, byte miss ratio 0.1578
result/tencentBlock.ns20370.oracleGeneral.zst Cacheus cache size      203, 1304368 req, miss ratio 0.4907, byte miss ratio 0.4907
result/tencentBlock.ns20370.oracleGeneral.zst Cacheus cache size      611, 1304368 req, miss ratio 0.4879, byte miss ratio 0.4879
result/tencentBlock.ns20370.oracleGeneral.zst Cacheus cache size     2036, 1304368 req, miss ratio 0.4866, byte miss ratio 0.4866
