result/tencentBlock.ns5979.oracleGeneral.zst clock2 cache size      372, 3960216 req, miss ratio 0.5322, byte miss ratio 0.5322
result/tencentBlock.ns5979.oracleGeneral.zst clock2 cache size     1118, 3960216 req, miss ratio 0.3903, byte miss ratio 0.3903
result/tencentBlock.ns5979.oracleGeneral.zst clock2 cache size     3729, 3960216 req, miss ratio 0.2462, byte miss ratio 0.2462
result/tencentBlock.ns5979.oracleGeneral.zst clock2 cache size    11187, 3960216 req, miss ratio 0.2182, byte miss ratio 0.2182
result/tencentBlock.ns5979.oracleGeneral.zst clock2 cache size    37292, 3960216 req, miss ratio 0.1576, byte miss ratio 0.1576
result/tencentBlock.ns5979.oracleGeneral.zst clock2 cache size    74585, 3960216 req, miss ratio 0.1248, byte miss ratio 0.1248
result/tencentBlock.ns5979.oracleGeneral.zst clock2 cache size   149170, 3960216 req, miss ratio 0.0994, byte miss ratio 0.0994
result/tencentBlock.ns5979.oracleGeneral.zst clock2 cache size   298340, 3960216 req, miss ratio 0.0944, byte miss ratio 0.0944
result/tencentBlock.ns5979.oracleGeneral.zst LIRS cache size      372, 3960216 req, miss ratio 0.5336, byte miss ratio 0.5336
result/tencentBlock.ns5979.oracleGeneral.zst LIRS cache size     1118, 3960216 req, miss ratio 0.3505, byte miss ratio 0.3505
result/tencentBlock.ns5979.oracleGeneral.zst LIRS cache size     3729, 3960216 req, miss ratio 0.2592, byte miss ratio 0.2592
result/tencentBlock.ns5979.oracleGeneral.zst LIRS cache size    11187, 3960216 req, miss ratio 0.2109, byte miss ratio 0.2109
result/tencentBlock.ns5979.oracleGeneral.zst LIRS cache size    37292, 3960216 req, miss ratio 0.1671, byte miss ratio 0.1671
result/tencentBlock.ns5979.oracleGeneral.zst LIRS cache size    74585, 3960216 req, miss ratio 0.1336, byte miss ratio 0.1336
result/tencentBlock.ns5979.oracleGeneral.zst LIRS cache size   149170, 3960216 req, miss ratio 0.1093, byte miss ratio 0.1093
result/tencentBlock.ns5979.oracleGeneral.zst LIRS cache size   298340, 3960216 req, miss ratio 0.0970, byte miss ratio 0.0970
result/tencentBlock.ns5979.oracleGeneral.zst LRU cache size      372, 3960216 req, miss ratio 0.5391, byte miss ratio 0.5391
result/tencentBlock.ns5979.oracleGeneral.zst LRU cache size     1118, 3960216 req, miss ratio 0.4007, byte miss ratio 0.4007
result/tencentBlock.ns5979.oracleGeneral.zst LRU cache size     3729, 3960216 req, miss ratio 0.2543, byte miss ratio 0.2543
result/tencentBlock.ns5979.oracleGeneral.zst LRU cache size    11187, 3960216 req, miss ratio 0.2164, byte miss ratio 0.2164
result/tencentBlock.ns5979.oracleGeneral.zst LRU cache size    37292, 3960216 req, miss ratio 0.1463, byte miss ratio 0.1463
result/tencentBlock.ns5979.oracleGeneral.zst LRU cache size    74585, 3960216 req, miss ratio 0.1161, byte miss ratio 0.1161
result/tencentBlock.ns5979.oracleGeneral.zst LRU cache size   149170, 3960216 req, miss ratio 0.0994, byte miss ratio 0.0994
result/tencentBlock.ns5979.oracleGeneral.zst LRU cache size   298340, 3960216 req, miss ratio 0.0944, byte miss ratio 0.0944
result/tencentBlock.ns5979.oracleGeneral.zst LHD cache size      372, 3960216 req, miss ratio 0.5331, byte miss ratio 0.5331
result/tencentBlock.ns5979.oracleGeneral.zst LHD cache size     1118, 3960216 req, miss ratio 0.3742, byte miss ratio 0.3742
result/tencentBlock.ns5979.oracleGeneral.zst LHD cache size     3729, 3960216 req, miss ratio 0.2465, byte miss ratio 0.2465
result/tencentBlock.ns5979.oracleGeneral.zst LHD cache size    11187, 3960216 req, miss ratio 0.2083, byte miss ratio 0.2083
result/tencentBlock.ns5979.oracleGeneral.zst LHD cache size    37292, 3960216 req, miss ratio 0.1458, byte miss ratio 0.1458
result/tencentBlock.ns5979.oracleGeneral.zst LHD cache size    74585, 3960216 req, miss ratio 0.1108, byte miss ratio 0.1108
result/tencentBlock.ns5979.oracleGeneral.zst LHD cache size   149170, 3960216 req, miss ratio 0.0991, byte miss ratio 0.0991
result/tencentBlock.ns5979.oracleGeneral.zst LHD cache size   298340, 3960216 req, miss ratio 0.0943, byte miss ratio 0.0943
result/tencentBlock.ns5979.oracleGeneral.zst S3FIFO-1 cache size      372, 3960216 req, miss ratio 0.5340, byte miss ratio 0.5340
result/tencentBlock.ns5979.oracleGeneral.zst S3FIFO-1 cache size     1118, 3960216 req, miss ratio 0.3238, byte miss ratio 0.3238
result/tencentBlock.ns5979.oracleGeneral.zst S3FIFO-1 cache size     3729, 3960216 req, miss ratio 0.2457, byte miss ratio 0.2457
result/tencentBlock.ns5979.oracleGeneral.zst S3FIFO-1 cache size    11187, 3960216 req, miss ratio 0.2077, byte miss ratio 0.2077
result/tencentBlock.ns5979.oracleGeneral.zst S3FIFO-1 cache size    37292, 3960216 req, miss ratio 0.1622, byte miss ratio 0.1622
result/tencentBlock.ns5979.oracleGeneral.zst S3FIFO-1 cache size    74585, 3960216 req, miss ratio 0.1194, byte miss ratio 0.1194
result/tencentBlock.ns5979.oracleGeneral.zst S3FIFO-1 cache size   149170, 3960216 req, miss ratio 0.0994, byte miss ratio 0.0994
result/tencentBlock.ns5979.oracleGeneral.zst S3FIFO-1 cache size   298340, 3960216 req, miss ratio 0.0944, byte miss ratio 0.0944
result/tencentBlock.ns5979.oracleGeneral.zst LeCaR cache size      372, 3960216 req, miss ratio 0.5335, byte miss ratio 0.5335
result/tencentBlock.ns5979.oracleGeneral.zst LeCaR cache size     1118, 3960216 req, miss ratio 0.3922, byte miss ratio 0.3922
result/tencentBlock.ns5979.oracleGeneral.zst LeCaR cache size     3729, 3960216 req, miss ratio 0.2476, byte miss ratio 0.2476
result/tencentBlock.ns5979.oracleGeneral.zst LeCaR cache size    11187, 3960216 req, miss ratio 0.2157, byte miss ratio 0.2157
result/tencentBlock.ns5979.oracleGeneral.zst LeCaR cache size    37292, 3960216 req, miss ratio 0.1460, byte miss ratio 0.1460
result/tencentBlock.ns5979.oracleGeneral.zst LeCaR cache size    74585, 3960216 req, miss ratio 0.1161, byte miss ratio 0.1161
result/tencentBlock.ns5979.oracleGeneral.zst LeCaR cache size   149170, 3960216 req, miss ratio 0.0981, byte miss ratio 0.0981
result/tencentBlock.ns5979.oracleGeneral.zst LeCaR cache size   298340, 3960216 req, miss ratio 0.0944, byte miss ratio 0.0944
