result/tencentBlock.ns12939.oracleGeneral.zst LIRS cache size      106, 2871477 req, miss ratio 0.4755, byte miss ratio 0.4755
result/tencentBlock.ns12939.oracleGeneral.zst LIRS cache size      319, 2871477 req, miss ratio 0.3162, byte miss ratio 0.3162
result/tencentBlock.ns12939.oracleGeneral.zst LIRS cache size     1065, 2871477 req, miss ratio 0.2396, byte miss ratio 0.2396
result/tencentBlock.ns12939.oracleGeneral.zst LIRS cache size     3197, 2871477 req, miss ratio 0.2032, byte miss ratio 0.2032
result/tencentBlock.ns12939.oracleGeneral.zst LIRS cache size    10659, 2871477 req, miss ratio 0.1720, byte miss ratio 0.1720
result/tencentBlock.ns12939.oracleGeneral.zst LIRS cache size    21318, 2871477 req, miss ratio 0.1451, byte miss ratio 0.1451
result/tencentBlock.ns12939.oracleGeneral.zst LIRS cache size    42636, 2871477 req, miss ratio 0.1123, byte miss ratio 0.1123
result/tencentBlock.ns12939.oracleGeneral.zst LIRS cache size    85272, 2871477 req, miss ratio 0.0458, byte miss ratio 0.0458
result/tencentBlock.ns12939.oracleGeneral.zst clock2 cache size      106, 2871477 req, miss ratio 0.5507, byte miss ratio 0.5507
result/tencentBlock.ns12939.oracleGeneral.zst clock2 cache size      319, 2871477 req, miss ratio 0.3536, byte miss ratio 0.3536
result/tencentBlock.ns12939.oracleGeneral.zst clock2 cache size     1065, 2871477 req, miss ratio 0.2339, byte miss ratio 0.2339
result/tencentBlock.ns12939.oracleGeneral.zst clock2 cache size     3197, 2871477 req, miss ratio 0.2024, byte miss ratio 0.2024
result/tencentBlock.ns12939.oracleGeneral.zst clock2 cache size    10659, 2871477 req, miss ratio 0.1831, byte miss ratio 0.1831
result/tencentBlock.ns12939.oracleGeneral.zst clock2 cache size    21318, 2871477 req, miss ratio 0.1734, byte miss ratio 0.1734
result/tencentBlock.ns12939.oracleGeneral.zst clock2 cache size    42636, 2871477 req, miss ratio 0.1312, byte miss ratio 0.1312
result/tencentBlock.ns12939.oracleGeneral.zst clock2 cache size    85272, 2871477 req, miss ratio 0.0381, byte miss ratio 0.0381
result/tencentBlock.ns12939.oracleGeneral.zst LRU cache size      106, 2871477 req, miss ratio 0.5684, byte miss ratio 0.5684
result/tencentBlock.ns12939.oracleGeneral.zst LRU cache size      319, 2871477 req, miss ratio 0.3676, byte miss ratio 0.3676
result/tencentBlock.ns12939.oracleGeneral.zst LRU cache size     1065, 2871477 req, miss ratio 0.2364, byte miss ratio 0.2364
result/tencentBlock.ns12939.oracleGeneral.zst LRU cache size     3197, 2871477 req, miss ratio 0.2093, byte miss ratio 0.2093
result/tencentBlock.ns12939.oracleGeneral.zst LRU cache size    10659, 2871477 req, miss ratio 0.1892, byte miss ratio 0.1892
result/tencentBlock.ns12939.oracleGeneral.zst LRU cache size    21318, 2871477 req, miss ratio 0.1795, byte miss ratio 0.1795
result/tencentBlock.ns12939.oracleGeneral.zst LRU cache size    42636, 2871477 req, miss ratio 0.1075, byte miss ratio 0.1075
result/tencentBlock.ns12939.oracleGeneral.zst LRU cache size    85272, 2871477 req, miss ratio 0.0458, byte miss ratio 0.0458
result/tencentBlock.ns12939.oracleGeneral.zst LeCaR cache size      106, 2871477 req, miss ratio 0.5469, byte miss ratio 0.5469
result/tencentBlock.ns12939.oracleGeneral.zst LeCaR cache size      319, 2871477 req, miss ratio 0.3422, byte miss ratio 0.3422
result/tencentBlock.ns12939.oracleGeneral.zst LeCaR cache size     1065, 2871477 req, miss ratio 0.2328, byte miss ratio 0.2328
result/tencentBlock.ns12939.oracleGeneral.zst LeCaR cache size     3197, 2871477 req, miss ratio 0.1990, byte miss ratio 0.1990
result/tencentBlock.ns12939.oracleGeneral.zst LeCaR cache size    10659, 2871477 req, miss ratio 0.1805, byte miss ratio 0.1805
result/tencentBlock.ns12939.oracleGeneral.zst LeCaR cache size    21318, 2871477 req, miss ratio 0.1711, byte miss ratio 0.1711
result/tencentBlock.ns12939.oracleGeneral.zst LeCaR cache size    42636, 2871477 req, miss ratio 0.1144, byte miss ratio 0.1144
result/tencentBlock.ns12939.oracleGeneral.zst LeCaR cache size    85272, 2871477 req, miss ratio 0.0383, byte miss ratio 0.0383
result/tencentBlock.ns12939.oracleGeneral.zst ARC cache size      106, 2871477 req, miss ratio 0.4867, byte miss ratio 0.4867
result/tencentBlock.ns12939.oracleGeneral.zst ARC cache size      319, 2871477 req, miss ratio 0.3078, byte miss ratio 0.3078
result/tencentBlock.ns12939.oracleGeneral.zst ARC cache size     1065, 2871477 req, miss ratio 0.2227, byte miss ratio 0.2227
result/tencentBlock.ns12939.oracleGeneral.zst ARC cache size     3197, 2871477 req, miss ratio 0.1921, byte miss ratio 0.1921
result/tencentBlock.ns12939.oracleGeneral.zst ARC cache size    10659, 2871477 req, miss ratio 0.1740, byte miss ratio 0.1740
result/tencentBlock.ns12939.oracleGeneral.zst ARC cache size    21318, 2871477 req, miss ratio 0.1663, byte miss ratio 0.1663
result/tencentBlock.ns12939.oracleGeneral.zst ARC cache size    42636, 2871477 req, miss ratio 0.1113, byte miss ratio 0.1113
