result/tencentBlock.ns15550.oracleGeneral.zst LRU cache size      842, 8758013 req, miss ratio 0.4012, byte miss ratio 0.4012
result/tencentBlock.ns15550.oracleGeneral.zst LRU cache size     2528, 8758013 req, miss ratio 0.3434, byte miss ratio 0.3434
result/tencentBlock.ns15550.oracleGeneral.zst LRU cache size     8429, 8758013 req, miss ratio 0.2949, byte miss ratio 0.2949
result/tencentBlock.ns15550.oracleGeneral.zst LRU cache size    25288, 8758013 req, miss ratio 0.2584, byte miss ratio 0.2584
result/tencentBlock.ns15550.oracleGeneral.zst LRU cache size    84296, 8758013 req, miss ratio 0.2093, byte miss ratio 0.2093
result/tencentBlock.ns15550.oracleGeneral.zst LRU cache size   168593, 8758013 req, miss ratio 0.1523, byte miss ratio 0.1523
result/tencentBlock.ns15550.oracleGeneral.zst LRU cache size   337186, 8758013 req, miss ratio 0.1064, byte miss ratio 0.1064
result/tencentBlock.ns15550.oracleGeneral.zst LRU cache size   674372, 8758013 req, miss ratio 0.0975, byte miss ratio 0.0975
result/tencentBlock.ns15550.oracleGeneral.zst S3FIFO-1 cache size      842, 8758013 req, miss ratio 0.3951, byte miss ratio 0.3951
result/tencentBlock.ns15550.oracleGeneral.zst S3FIFO-1 cache size     2528, 8758013 req, miss ratio 0.3021, byte miss ratio 0.3021
result/tencentBlock.ns15550.oracleGeneral.zst S3FIFO-1 cache size     8429, 8758013 req, miss ratio 0.2896, byte miss ratio 0.2896
result/tencentBlock.ns15550.oracleGeneral.zst S3FIFO-1 cache size    25288, 8758013 req, miss ratio 0.2641, byte miss ratio 0.2641
result/tencentBlock.ns15550.oracleGeneral.zst S3FIFO-1 cache size    84296, 8758013 req, miss ratio 0.2163, byte miss ratio 0.2163
result/tencentBlock.ns15550.oracleGeneral.zst S3FIFO-1 cache size   168593, 8758013 req, miss ratio 0.1438, byte miss ratio 0.1438
result/tencentBlock.ns15550.oracleGeneral.zst S3FIFO-1 cache size   337186, 8758013 req, miss ratio 0.1064, byte miss ratio 0.1064
result/tencentBlock.ns15550.oracleGeneral.zst S3FIFO-1 cache size   674372, 8758013 req, miss ratio 0.0965, byte miss ratio 0.0965
result/tencentBlock.ns15550.oracleGeneral.zst LHD cache size      842, 8758013 req, miss ratio 0.4156, byte miss ratio 0.4156
result/tencentBlock.ns15550.oracleGeneral.zst LHD cache size     2528, 8758013 req, miss ratio 0.3304, byte miss ratio 0.3304
result/tencentBlock.ns15550.oracleGeneral.zst LHD cache size     8429, 8758013 req, miss ratio 0.2914, byte miss ratio 0.2914
result/tencentBlock.ns15550.oracleGeneral.zst LHD cache size    25288, 8758013 req, miss ratio 0.2565, byte miss ratio 0.2565
result/tencentBlock.ns15550.oracleGeneral.zst LHD cache size    84296, 8758013 req, miss ratio 0.1956, byte miss ratio 0.1956
result/tencentBlock.ns15550.oracleGeneral.zst LHD cache size   168593, 8758013 req, miss ratio 0.1338, byte miss ratio 0.1338
result/tencentBlock.ns15550.oracleGeneral.zst LHD cache size   337186, 8758013 req, miss ratio 0.1070, byte miss ratio 0.1070
result/tencentBlock.ns15550.oracleGeneral.zst LHD cache size   674372, 8758013 req, miss ratio 0.0973, byte miss ratio 0.0973
result/tencentBlock.ns15550.oracleGeneral.zst clock2 cache size      842, 8758013 req, miss ratio 0.4019, byte miss ratio 0.4019
result/tencentBlock.ns15550.oracleGeneral.zst clock2 cache size     2528, 8758013 req, miss ratio 0.3441, byte miss ratio 0.3441
result/tencentBlock.ns15550.oracleGeneral.zst clock2 cache size     8429, 8758013 req, miss ratio 0.2925, byte miss ratio 0.2925
result/tencentBlock.ns15550.oracleGeneral.zst clock2 cache size    25288, 8758013 req, miss ratio 0.2763, byte miss ratio 0.2763
result/tencentBlock.ns15550.oracleGeneral.zst clock2 cache size    84296, 8758013 req, miss ratio 0.2246, byte miss ratio 0.2246
result/tencentBlock.ns15550.oracleGeneral.zst clock2 cache size   168593, 8758013 req, miss ratio 0.1744, byte miss ratio 0.1744
result/tencentBlock.ns15550.oracleGeneral.zst clock2 cache size   337186, 8758013 req, miss ratio 0.1080, byte miss ratio 0.1080
result/tencentBlock.ns15550.oracleGeneral.zst clock2 cache size   674372, 8758013 req, miss ratio 0.0965, byte miss ratio 0.0965
result/tencentBlock.ns15550.oracleGeneral.zst ARC cache size      842, 8758013 req, miss ratio 0.3878, byte miss ratio 0.3878
result/tencentBlock.ns15550.oracleGeneral.zst ARC cache size     2528, 8758013 req, miss ratio 0.3164, byte miss ratio 0.3164
result/tencentBlock.ns15550.oracleGeneral.zst ARC cache size     8429, 8758013 req, miss ratio 0.2915, byte miss ratio 0.2915
result/tencentBlock.ns15550.oracleGeneral.zst ARC cache size    25288, 8758013 req, miss ratio 0.2618, byte miss ratio 0.2618
result/tencentBlock.ns15550.oracleGeneral.zst ARC cache size    84296, 8758013 req, miss ratio 0.2153, byte miss ratio 0.2153
result/tencentBlock.ns15550.oracleGeneral.zst ARC cache size   168593, 8758013 req, miss ratio 0.1582, byte miss ratio 0.1582
result/tencentBlock.ns15550.oracleGeneral.zst ARC cache size   337186, 8758013 req, miss ratio 0.1077, byte miss ratio 0.1077
result/tencentBlock.ns15550.oracleGeneral.zst ARC cache size   674372, 8758013 req, miss ratio 0.0965, byte miss ratio 0.0965
result/tencentBlock.ns15550.oracleGeneral.zst Clock cache size      842, 8758013 req, miss ratio 0.3999, byte miss ratio 0.3999
result/tencentBlock.ns15550.oracleGeneral.zst Clock cache size     2528, 8758013 req, miss ratio 0.3417, byte miss ratio 0.3417
result/tencentBlock.ns15550.oracleGeneral.zst Clock cache size     8429, 8758013 req, miss ratio 0.2943, byte miss ratio 0.2943
result/tencentBlock.ns15550.oracleGeneral.zst Clock cache size    25288, 8758013 req, miss ratio 0.2673, byte miss ratio 0.2673
result/tencentBlock.ns15550.oracleGeneral.zst Clock cache size    84296, 8758013 req, miss ratio 0.2167, byte miss ratio 0.2167
result/tencentBlock.ns15550.oracleGeneral.zst Clock cache size   168593, 8758013 req, miss ratio 0.1617, byte miss ratio 0.1617
result/tencentBlock.ns15550.oracleGeneral.zst Clock cache size   337186, 8758013 req, miss ratio 0.1096, byte miss ratio 0.1096
result/tencentBlock.ns15550.oracleGeneral.zst Clock cache size   674372, 8758013 req, miss ratio 0.0965, byte miss ratio 0.0965
result/tencentBlock.ns15550.oracleGeneral.zst FIFO cache size      842, 8758013 req, miss ratio 0.4708, byte miss ratio 0.4708
result/tencentBlock.ns15550.oracleGeneral.zst FIFO cache size     2528, 8758013 req, miss ratio 0.3778, byte miss ratio 0.3778
result/tencentBlock.ns15550.oracleGeneral.zst FIFO cache size     8429, 8758013 req, miss ratio 0.3205, byte miss ratio 0.3205
result/tencentBlock.ns15550.oracleGeneral.zst FIFO cache size    25288, 8758013 req, miss ratio 0.2742, byte miss ratio 0.2742
result/tencentBlock.ns15550.oracleGeneral.zst FIFO cache size    84296, 8758013 req, miss ratio 0.2188, byte miss ratio 0.2188
result/tencentBlock.ns15550.oracleGeneral.zst FIFO cache size   168593, 8758013 req, miss ratio 0.1694, byte miss ratio 0.1694
result/tencentBlock.ns15550.oracleGeneral.zst FIFO cache size   337186, 8758013 req, miss ratio 0.1286, byte miss ratio 0.1286
result/tencentBlock.ns15550.oracleGeneral.zst FIFO cache size   674372, 8758013 req, miss ratio 0.1070, byte miss ratio 0.1070
result/tencentBlock.ns15550.oracleGeneral.zst LeCaR cache size      842, 8758013 req, miss ratio 0.3989, byte miss ratio 0.3989
result/tencentBlock.ns15550.oracleGeneral.zst LeCaR cache size     2528, 8758013 req, miss ratio 0.3372, byte miss ratio 0.3372
result/tencentBlock.ns15550.oracleGeneral.zst LeCaR cache size     8429, 8758013 req, miss ratio 0.2916, byte miss ratio 0.2916
result/tencentBlock.ns15550.oracleGeneral.zst LeCaR cache size    25288, 8758013 req, miss ratio 0.2575, byte miss ratio 0.2575
result/tencentBlock.ns15550.oracleGeneral.zst LeCaR cache size    84296, 8758013 req, miss ratio 0.2089, byte miss ratio 0.2089
result/tencentBlock.ns15550.oracleGeneral.zst LeCaR cache size   168593, 8758013 req, miss ratio 0.1526, byte miss ratio 0.1526
result/tencentBlock.ns15550.oracleGeneral.zst LeCaR cache size   337186, 8758013 req, miss ratio 0.1060, byte miss ratio 0.1060
result/tencentBlock.ns15550.oracleGeneral.zst LeCaR cache size   674372, 8758013 req, miss ratio 0.0968, byte miss ratio 0.0968
result/tencentBlock.ns15550.oracleGeneral.zst LIRS cache size      842, 8758013 req, miss ratio 0.4304, byte miss ratio 0.4304
result/tencentBlock.ns15550.oracleGeneral.zst LIRS cache size     2528, 8758013 req, miss ratio 0.3261, byte miss ratio 0.3261
result/tencentBlock.ns15550.oracleGeneral.zst LIRS cache size     8429, 8758013 req, miss ratio 0.2951, byte miss ratio 0.2951
result/tencentBlock.ns15550.oracleGeneral.zst LIRS cache size    25288, 8758013 req, miss ratio 0.2666, byte miss ratio 0.2666
result/tencentBlock.ns15550.oracleGeneral.zst LIRS cache size    84296, 8758013 req, miss ratio 0.2199, byte miss ratio 0.2199
result/tencentBlock.ns15550.oracleGeneral.zst LIRS cache size   168593, 8758013 req, miss ratio 0.1580, byte miss ratio 0.1580
result/tencentBlock.ns15550.oracleGeneral.zst LIRS cache size   337186, 8758013 req, miss ratio 0.1134, byte miss ratio 0.1134
result/tencentBlock.ns15550.oracleGeneral.zst LIRS cache size   674372, 8758013 req, miss ratio 0.0983, byte miss ratio 0.0983
result/tencentBlock.ns15550.oracleGeneral.zst Cacheus cache size      842, 8758013 req, miss ratio 0.3921, byte miss ratio 0.3921
result/tencentBlock.ns15550.oracleGeneral.zst Cacheus cache size     2528, 8758013 req, miss ratio 0.3232, byte miss ratio 0.3232
result/tencentBlock.ns15550.oracleGeneral.zst Cacheus cache size     8429, 8758013 req, miss ratio 0.2895, byte miss ratio 0.2895
result/tencentBlock.ns15550.oracleGeneral.zst Cacheus cache size    25288, 8758013 req, miss ratio 0.2665, byte miss ratio 0.2665
result/tencentBlock.ns15550.oracleGeneral.zst Cacheus cache size    84296, 8758013 req, miss ratio 0.2138, byte miss ratio 0.2138
result/tencentBlock.ns15550.oracleGeneral.zst Cacheus cache size   168593, 8758013 req, miss ratio 0.1487, byte miss ratio 0.1487
result/tencentBlock.ns15550.oracleGeneral.zst Cacheus cache size   337186, 8758013 req, miss ratio 0.1107, byte miss ratio 0.1107
result/tencentBlock.ns15550.oracleGeneral.zst Cacheus cache size   674372, 8758013 req, miss ratio 0.0966, byte miss ratio 0.0966
result/tencentBlock.ns15550.oracleGeneral.zst S3FIFO-d-1 cache size      842, 8758013 req, miss ratio 0.3864, byte miss ratio 0.3864
result/tencentBlock.ns15550.oracleGeneral.zst S3FIFO-d-1 cache size     2528, 8758013 req, miss ratio 0.3018, byte miss ratio 0.3018
result/tencentBlock.ns15550.oracleGeneral.zst S3FIFO-d-1 cache size     8429, 8758013 req, miss ratio 0.2892, byte miss ratio 0.2892
result/tencentBlock.ns15550.oracleGeneral.zst S3FIFO-d-1 cache size    25288, 8758013 req, miss ratio 0.2639, byte miss ratio 0.2639
result/tencentBlock.ns15550.oracleGeneral.zst S3FIFO-d-1 cache size    84296, 8758013 req, miss ratio 0.2156, byte miss ratio 0.2156
result/tencentBlock.ns15550.oracleGeneral.zst S3FIFO-d-1 cache size   168593, 8758013 req, miss ratio 0.1450, byte miss ratio 0.1450
