result/tencentBlock.ns14943.oracleGeneral.zst ARC cache size      950, 8280093 req, miss ratio 0.6778, byte miss ratio 0.6778
result/tencentBlock.ns14943.oracleGeneral.zst ARC cache size     2851, 8280093 req, miss ratio 0.5766, byte miss ratio 0.5766
result/tencentBlock.ns14943.oracleGeneral.zst ARC cache size     9504, 8280093 req, miss ratio 0.4801, byte miss ratio 0.4801
result/tencentBlock.ns14943.oracleGeneral.zst ARC cache size    28512, 8280093 req, miss ratio 0.3865, byte miss ratio 0.3865
result/tencentBlock.ns14943.oracleGeneral.zst ARC cache size    95041, 8280093 req, miss ratio 0.2296, byte miss ratio 0.2296
result/tencentBlock.ns14943.oracleGeneral.zst ARC cache size   190083, 8280093 req, miss ratio 0.1601, byte miss ratio 0.1601
result/tencentBlock.ns14943.oracleGeneral.zst ARC cache size   380167, 8280093 req, miss ratio 0.1307, byte miss ratio 0.1307
result/tencentBlock.ns14943.oracleGeneral.zst ARC cache size   760334, 8280093 req, miss ratio 0.1153, byte miss ratio 0.1153
result/tencentBlock.ns14943.oracleGeneral.zst LRU cache size      950, 8280093 req, miss ratio 0.7294, byte miss ratio 0.7294
result/tencentBlock.ns14943.oracleGeneral.zst LRU cache size     2851, 8280093 req, miss ratio 0.6263, byte miss ratio 0.6263
result/tencentBlock.ns14943.oracleGeneral.zst LRU cache size     9504, 8280093 req, miss ratio 0.5262, byte miss ratio 0.5262
result/tencentBlock.ns14943.oracleGeneral.zst LRU cache size    28512, 8280093 req, miss ratio 0.4434, byte miss ratio 0.4434
result/tencentBlock.ns14943.oracleGeneral.zst LRU cache size    95041, 8280093 req, miss ratio 0.2366, byte miss ratio 0.2366
result/tencentBlock.ns14943.oracleGeneral.zst LRU cache size   190083, 8280093 req, miss ratio 0.1549, byte miss ratio 0.1549
result/tencentBlock.ns14943.oracleGeneral.zst LRU cache size   380167, 8280093 req, miss ratio 0.1380, byte miss ratio 0.1380
result/tencentBlock.ns14943.oracleGeneral.zst LRU cache size   760334, 8280093 req, miss ratio 0.1154, byte miss ratio 0.1154
result/tencentBlock.ns14943.oracleGeneral.zst LHD cache size      950, 8280093 req, miss ratio 0.7167, byte miss ratio 0.7167
result/tencentBlock.ns14943.oracleGeneral.zst LHD cache size     2851, 8280093 req, miss ratio 0.6141, byte miss ratio 0.6141
result/tencentBlock.ns14943.oracleGeneral.zst LHD cache size     9504, 8280093 req, miss ratio 0.5082, byte miss ratio 0.5082
result/tencentBlock.ns14943.oracleGeneral.zst LHD cache size    28512, 8280093 req, miss ratio 0.4267, byte miss ratio 0.4267
result/tencentBlock.ns14943.oracleGeneral.zst LHD cache size    95041, 8280093 req, miss ratio 0.2358, byte miss ratio 0.2358
result/tencentBlock.ns14943.oracleGeneral.zst LHD cache size   190083, 8280093 req, miss ratio 0.1681, byte miss ratio 0.1681
