result/tencentBlock.ns18810.oracleGeneral.zst Cacheus cache size      273, 2847279 req, miss ratio 0.5364, byte miss ratio 0.5364
result/tencentBlock.ns18810.oracleGeneral.zst Cacheus cache size      820, 2847279 req, miss ratio 0.4542, byte miss ratio 0.4542
result/tencentBlock.ns18810.oracleGeneral.zst Cacheus cache size     2734, 2847279 req, miss ratio 0.3111, byte miss ratio 0.3111
result/tencentBlock.ns18810.oracleGeneral.zst Cacheus cache size     8204, 2847279 req, miss ratio 0.2777, byte miss ratio 0.2777
result/tencentBlock.ns18810.oracleGeneral.zst Cacheus cache size    27346, 2847279 req, miss ratio 0.2305, byte miss ratio 0.2305
result/tencentBlock.ns18810.oracleGeneral.zst Cacheus cache size    54693, 2847279 req, miss ratio 0.1966, byte miss ratio 0.1966
result/tencentBlock.ns18810.oracleGeneral.zst Cacheus cache size   109387, 2847279 req, miss ratio 0.1156, byte miss ratio 0.1156
result/tencentBlock.ns18810.oracleGeneral.zst Cacheus cache size   218774, 2847279 req, miss ratio 0.0974, byte miss ratio 0.0974
result/tencentBlock.ns18810.oracleGeneral.zst LIRS cache size      273, 2847279 req, miss ratio 0.5542, byte miss ratio 0.5542
result/tencentBlock.ns18810.oracleGeneral.zst LIRS cache size      820, 2847279 req, miss ratio 0.4273, byte miss ratio 0.4273
result/tencentBlock.ns18810.oracleGeneral.zst LIRS cache size     2734, 2847279 req, miss ratio 0.3066, byte miss ratio 0.3066
result/tencentBlock.ns18810.oracleGeneral.zst LIRS cache size     8204, 2847279 req, miss ratio 0.2736, byte miss ratio 0.2736
result/tencentBlock.ns18810.oracleGeneral.zst LIRS cache size    27346, 2847279 req, miss ratio 0.2274, byte miss ratio 0.2274
result/tencentBlock.ns18810.oracleGeneral.zst LIRS cache size    54693, 2847279 req, miss ratio 0.1833, byte miss ratio 0.1833
result/tencentBlock.ns18810.oracleGeneral.zst LIRS cache size   109387, 2847279 req, miss ratio 0.1231, byte miss ratio 0.1231
result/tencentBlock.ns18810.oracleGeneral.zst LIRS cache size   218774, 2847279 req, miss ratio 0.0987, byte miss ratio 0.0987
result/tencentBlock.ns18810.oracleGeneral.zst LeCaR cache size      273, 2847279 req, miss ratio 0.5575, byte miss ratio 0.5575
result/tencentBlock.ns18810.oracleGeneral.zst LeCaR cache size      820, 2847279 req, miss ratio 0.4743, byte miss ratio 0.4743
result/tencentBlock.ns18810.oracleGeneral.zst LeCaR cache size     2734, 2847279 req, miss ratio 0.3121, byte miss ratio 0.3121
result/tencentBlock.ns18810.oracleGeneral.zst LeCaR cache size     8204, 2847279 req, miss ratio 0.2831, byte miss ratio 0.2831
result/tencentBlock.ns18810.oracleGeneral.zst LeCaR cache size    27346, 2847279 req, miss ratio 0.2275, byte miss ratio 0.2275
result/tencentBlock.ns18810.oracleGeneral.zst LeCaR cache size    54693, 2847279 req, miss ratio 0.1972, byte miss ratio 0.1972
result/tencentBlock.ns18810.oracleGeneral.zst LeCaR cache size   109387, 2847279 req, miss ratio 0.1160, byte miss ratio 0.1160
result/tencentBlock.ns18810.oracleGeneral.zst LeCaR cache size   218774, 2847279 req, miss ratio 0.0965, byte miss ratio 0.0965
result/tencentBlock.ns18810.oracleGeneral.zst ARC cache size      273, 2847279 req, miss ratio 0.5361, byte miss ratio 0.5361
result/tencentBlock.ns18810.oracleGeneral.zst ARC cache size      820, 2847279 req, miss ratio 0.4255, byte miss ratio 0.4255
result/tencentBlock.ns18810.oracleGeneral.zst ARC cache size     2734, 2847279 req, miss ratio 0.3000, byte miss ratio 0.3000
result/tencentBlock.ns18810.oracleGeneral.zst ARC cache size     8204, 2847279 req, miss ratio 0.2739, byte miss ratio 0.2739
result/tencentBlock.ns18810.oracleGeneral.zst ARC cache size    27346, 2847279 req, miss ratio 0.2268, byte miss ratio 0.2268
result/tencentBlock.ns18810.oracleGeneral.zst ARC cache size    54693, 2847279 req, miss ratio 0.1817, byte miss ratio 0.1817
