result/tencentBlock.ns8486.oracleGeneral.zst clock2 cache size      404, 10473113 req, miss ratio 0.4693, byte miss ratio 0.4693
result/tencentBlock.ns8486.oracleGeneral.zst clock2 cache size     1212, 10473113 req, miss ratio 0.4366, byte miss ratio 0.4366
result/tencentBlock.ns8486.oracleGeneral.zst clock2 cache size     4040, 10473113 req, miss ratio 0.4159, byte miss ratio 0.4159
result/tencentBlock.ns8486.oracleGeneral.zst clock2 cache size    12122, 10473113 req, miss ratio 0.3702, byte miss ratio 0.3702
result/tencentBlock.ns8486.oracleGeneral.zst clock2 cache size    40408, 10473113 req, miss ratio 0.1375, byte miss ratio 0.1375
result/tencentBlock.ns8486.oracleGeneral.zst clock2 cache size    80817, 10473113 req, miss ratio 0.1000, byte miss ratio 0.1000
result/tencentBlock.ns8486.oracleGeneral.zst clock2 cache size   161634, 10473113 req, miss ratio 0.0601, byte miss ratio 0.0601
result/tencentBlock.ns8486.oracleGeneral.zst clock2 cache size   323269, 10473113 req, miss ratio 0.0390, byte miss ratio 0.0390
result/tencentBlock.ns8486.oracleGeneral.zst Cacheus cache size      404, 10473113 req, miss ratio 0.4527, byte miss ratio 0.4527
result/tencentBlock.ns8486.oracleGeneral.zst Cacheus cache size     1212, 10473113 req, miss ratio 0.4227, byte miss ratio 0.4227
result/tencentBlock.ns8486.oracleGeneral.zst Cacheus cache size     4040, 10473113 req, miss ratio 0.4013, byte miss ratio 0.4013
result/tencentBlock.ns8486.oracleGeneral.zst Cacheus cache size    12122, 10473113 req, miss ratio 0.2410, byte miss ratio 0.2410
result/tencentBlock.ns8486.oracleGeneral.zst Cacheus cache size    40408, 10473113 req, miss ratio 0.1316, byte miss ratio 0.1316
result/tencentBlock.ns8486.oracleGeneral.zst Cacheus cache size    80817, 10473113 req, miss ratio 0.1028, byte miss ratio 0.1028
result/tencentBlock.ns8486.oracleGeneral.zst Cacheus cache size   161634, 10473113 req, miss ratio 0.0580, byte miss ratio 0.0580
result/tencentBlock.ns8486.oracleGeneral.zst Cacheus cache size   323269, 10473113 req, miss ratio 0.0389, byte miss ratio 0.0389
result/tencentBlock.ns8486.oracleGeneral.zst LIRS cache size      404, 10473113 req, miss ratio 0.4572, byte miss ratio 0.4572
result/tencentBlock.ns8486.oracleGeneral.zst LIRS cache size     1212, 10473113 req, miss ratio 0.4285, byte miss ratio 0.4285
result/tencentBlock.ns8486.oracleGeneral.zst LIRS cache size     4040, 10473113 req, miss ratio 0.3937, byte miss ratio 0.3937
result/tencentBlock.ns8486.oracleGeneral.zst LIRS cache size    12122, 10473113 req, miss ratio 0.2202, byte miss ratio 0.2202
result/tencentBlock.ns8486.oracleGeneral.zst LIRS cache size    40408, 10473113 req, miss ratio 0.1208, byte miss ratio 0.1208
