result/tencentBlock.ns6630.oracleGeneral.zst Cacheus cache size      317, 2040998 req, miss ratio 0.4389, byte miss ratio 0.4389
result/tencentBlock.ns6630.oracleGeneral.zst Cacheus cache size      951, 2040998 req, miss ratio 0.4336, byte miss ratio 0.4336
result/tencentBlock.ns6630.oracleGeneral.zst Cacheus cache size     3171, 2040998 req, miss ratio 0.4317, byte miss ratio 0.4317
result/tencentBlock.ns6630.oracleGeneral.zst Cacheus cache size     9514, 2040998 req, miss ratio 0.3964, byte miss ratio 0.3964
result/tencentBlock.ns6630.oracleGeneral.zst Cacheus cache size    31715, 2040998 req, miss ratio 0.3480, byte miss ratio 0.3480
result/tencentBlock.ns6630.oracleGeneral.zst Cacheus cache size    63431, 2040998 req, miss ratio 0.2772, byte miss ratio 0.2772
result/tencentBlock.ns6630.oracleGeneral.zst Cacheus cache size   126862, 2040998 req, miss ratio 0.1861, byte miss ratio 0.1861
result/tencentBlock.ns6630.oracleGeneral.zst Cacheus cache size   253724, 2040998 req, miss ratio 0.1572, byte miss ratio 0.1572
result/tencentBlock.ns6630.oracleGeneral.zst Clock cache size      317, 2040998 req, miss ratio 0.4450, byte miss ratio 0.4450
result/tencentBlock.ns6630.oracleGeneral.zst Clock cache size      951, 2040998 req, miss ratio 0.4361, byte miss ratio 0.4361
result/tencentBlock.ns6630.oracleGeneral.zst Clock cache size     3171, 2040998 req, miss ratio 0.4325, byte miss ratio 0.4325
result/tencentBlock.ns6630.oracleGeneral.zst Clock cache size     9514, 2040998 req, miss ratio 0.4314, byte miss ratio 0.4314
result/tencentBlock.ns6630.oracleGeneral.zst Clock cache size    31715, 2040998 req, miss ratio 0.3650, byte miss ratio 0.3650
result/tencentBlock.ns6630.oracleGeneral.zst Clock cache size    63431, 2040998 req, miss ratio 0.3149, byte miss ratio 0.3149
result/tencentBlock.ns6630.oracleGeneral.zst Clock cache size   126862, 2040998 req, miss ratio 0.1900, byte miss ratio 0.1900
result/tencentBlock.ns6630.oracleGeneral.zst Clock cache size   253724, 2040998 req, miss ratio 0.1564, byte miss ratio 0.1564
