result/tencentBlock.ns15725.oracleGeneral.zst LIRS cache size      325, 5980566 req, miss ratio 0.3223, byte miss ratio 0.3223
result/tencentBlock.ns15725.oracleGeneral.zst LIRS cache size      977, 5980566 req, miss ratio 0.2878, byte miss ratio 0.2878
result/tencentBlock.ns15725.oracleGeneral.zst LIRS cache size     3258, 5980566 req, miss ratio 0.2335, byte miss ratio 0.2335
result/tencentBlock.ns15725.oracleGeneral.zst LIRS cache size     9775, 5980566 req, miss ratio 0.2047, byte miss ratio 0.2047
result/tencentBlock.ns15725.oracleGeneral.zst LIRS cache size    32585, 5980566 req, miss ratio 0.1632, byte miss ratio 0.1632
result/tencentBlock.ns15725.oracleGeneral.zst LIRS cache size    65171, 5980566 req, miss ratio 0.1311, byte miss ratio 0.1311
result/tencentBlock.ns15725.oracleGeneral.zst LIRS cache size   130343, 5980566 req, miss ratio 0.0756, byte miss ratio 0.0756
result/tencentBlock.ns15725.oracleGeneral.zst LIRS cache size   260687, 5980566 req, miss ratio 0.0558, byte miss ratio 0.0558
result/tencentBlock.ns15725.oracleGeneral.zst ARC cache size      325, 5980566 req, miss ratio 0.2999, byte miss ratio 0.2999
result/tencentBlock.ns15725.oracleGeneral.zst ARC cache size      977, 5980566 req, miss ratio 0.2711, byte miss ratio 0.2711
result/tencentBlock.ns15725.oracleGeneral.zst ARC cache size     3258, 5980566 req, miss ratio 0.2271, byte miss ratio 0.2271
result/tencentBlock.ns15725.oracleGeneral.zst ARC cache size     9775, 5980566 req, miss ratio 0.2041, byte miss ratio 0.2041
result/tencentBlock.ns15725.oracleGeneral.zst ARC cache size    32585, 5980566 req, miss ratio 0.1638, byte miss ratio 0.1638
result/tencentBlock.ns15725.oracleGeneral.zst ARC cache size    65171, 5980566 req, miss ratio 0.1331, byte miss ratio 0.1331
result/tencentBlock.ns15725.oracleGeneral.zst ARC cache size   130343, 5980566 req, miss ratio 0.0834, byte miss ratio 0.0834
result/tencentBlock.ns15725.oracleGeneral.zst ARC cache size   260687, 5980566 req, miss ratio 0.0551, byte miss ratio 0.0551
result/tencentBlock.ns15725.oracleGeneral.zst LHD cache size      325, 5980566 req, miss ratio 0.3217, byte miss ratio 0.3217
result/tencentBlock.ns15725.oracleGeneral.zst LHD cache size      977, 5980566 req, miss ratio 0.2742, byte miss ratio 0.2742
result/tencentBlock.ns15725.oracleGeneral.zst LHD cache size     3258, 5980566 req, miss ratio 0.2311, byte miss ratio 0.2311
result/tencentBlock.ns15725.oracleGeneral.zst LHD cache size     9775, 5980566 req, miss ratio 0.2015, byte miss ratio 0.2015
result/tencentBlock.ns15725.oracleGeneral.zst LHD cache size    32585, 5980566 req, miss ratio 0.1586, byte miss ratio 0.1586
result/tencentBlock.ns15725.oracleGeneral.zst LHD cache size    65171, 5980566 req, miss ratio 0.1167, byte miss ratio 0.1167
result/tencentBlock.ns15725.oracleGeneral.zst LHD cache size   130343, 5980566 req, miss ratio 0.0734, byte miss ratio 0.0734
result/tencentBlock.ns15725.oracleGeneral.zst LHD cache size   260687, 5980566 req, miss ratio 0.0555, byte miss ratio 0.0555
result/tencentBlock.ns15725.oracleGeneral.zst LRU cache size      325, 5980566 req, miss ratio 0.3457, byte miss ratio 0.3457
result/tencentBlock.ns15725.oracleGeneral.zst LRU cache size      977, 5980566 req, miss ratio 0.2771, byte miss ratio 0.2771
result/tencentBlock.ns15725.oracleGeneral.zst LRU cache size     3258, 5980566 req, miss ratio 0.2474, byte miss ratio 0.2474
result/tencentBlock.ns15725.oracleGeneral.zst LRU cache size     9775, 5980566 req, miss ratio 0.2174, byte miss ratio 0.2174
result/tencentBlock.ns15725.oracleGeneral.zst LRU cache size    32585, 5980566 req, miss ratio 0.1700, byte miss ratio 0.1700
result/tencentBlock.ns15725.oracleGeneral.zst LRU cache size    65171, 5980566 req, miss ratio 0.1338, byte miss ratio 0.1338
result/tencentBlock.ns15725.oracleGeneral.zst LRU cache size   130343, 5980566 req, miss ratio 0.0850, byte miss ratio 0.0850
result/tencentBlock.ns15725.oracleGeneral.zst LRU cache size   260687, 5980566 req, miss ratio 0.0553, byte miss ratio 0.0553
result/tencentBlock.ns15725.oracleGeneral.zst LeCaR cache size      325, 5980566 req, miss ratio 0.3230, byte miss ratio 0.3230
result/tencentBlock.ns15725.oracleGeneral.zst LeCaR cache size      977, 5980566 req, miss ratio 0.2767, byte miss ratio 0.2767
result/tencentBlock.ns15725.oracleGeneral.zst LeCaR cache size     3258, 5980566 req, miss ratio 0.2449, byte miss ratio 0.2449
