result/tencentBlock.ns14230.oracleGeneral.zst LeCaR cache size      346, 3546708 req, miss ratio 0.6103, byte miss ratio 0.6103
result/tencentBlock.ns14230.oracleGeneral.zst LeCaR cache size     1040, 3546708 req, miss ratio 0.5582, byte miss ratio 0.5582
result/tencentBlock.ns14230.oracleGeneral.zst LeCaR cache size     3468, 3546708 req, miss ratio 0.3954, byte miss ratio 0.3954
result/tencentBlock.ns14230.oracleGeneral.zst LeCaR cache size    10406, 3546708 req, miss ratio 0.3799, byte miss ratio 0.3799
result/tencentBlock.ns14230.oracleGeneral.zst LeCaR cache size    34687, 3546708 req, miss ratio 0.3399, byte miss ratio 0.3399
result/tencentBlock.ns14230.oracleGeneral.zst LeCaR cache size    69374, 3546708 req, miss ratio 0.2960, byte miss ratio 0.2960
result/tencentBlock.ns14230.oracleGeneral.zst LeCaR cache size   138749, 3546708 req, miss ratio 0.1832, byte miss ratio 0.1832
result/tencentBlock.ns14230.oracleGeneral.zst LeCaR cache size   277498, 3546708 req, miss ratio 0.1009, byte miss ratio 0.1009
result/tencentBlock.ns14230.oracleGeneral.zst Clock cache size      346, 3546708 req, miss ratio 0.6205, byte miss ratio 0.6205
result/tencentBlock.ns14230.oracleGeneral.zst Clock cache size     1040, 3546708 req, miss ratio 0.5709, byte miss ratio 0.5709
result/tencentBlock.ns14230.oracleGeneral.zst Clock cache size     3468, 3546708 req, miss ratio 0.3980, byte miss ratio 0.3980
result/tencentBlock.ns14230.oracleGeneral.zst Clock cache size    10406, 3546708 req, miss ratio 0.3808, byte miss ratio 0.3808
result/tencentBlock.ns14230.oracleGeneral.zst Clock cache size    34687, 3546708 req, miss ratio 0.3596, byte miss ratio 0.3596
result/tencentBlock.ns14230.oracleGeneral.zst Clock cache size    69374, 3546708 req, miss ratio 0.3073, byte miss ratio 0.3073
result/tencentBlock.ns14230.oracleGeneral.zst Clock cache size   138749, 3546708 req, miss ratio 0.1982, byte miss ratio 0.1982
result/tencentBlock.ns14230.oracleGeneral.zst Clock cache size   277498, 3546708 req, miss ratio 0.1007, byte miss ratio 0.1007
result/tencentBlock.ns14230.oracleGeneral.zst LIRS cache size      346, 3546708 req, miss ratio 0.5838, byte miss ratio 0.5838
result/tencentBlock.ns14230.oracleGeneral.zst LIRS cache size     1040, 3546708 req, miss ratio 0.5003, byte miss ratio 0.5003
result/tencentBlock.ns14230.oracleGeneral.zst LIRS cache size     3468, 3546708 req, miss ratio 0.3976, byte miss ratio 0.3976
result/tencentBlock.ns14230.oracleGeneral.zst LIRS cache size    10406, 3546708 req, miss ratio 0.3786, byte miss ratio 0.3786
result/tencentBlock.ns14230.oracleGeneral.zst LIRS cache size    34687, 3546708 req, miss ratio 0.3322, byte miss ratio 0.3322
result/tencentBlock.ns14230.oracleGeneral.zst LIRS cache size    69374, 3546708 req, miss ratio 0.2843, byte miss ratio 0.2843
result/tencentBlock.ns14230.oracleGeneral.zst LIRS cache size   138749, 3546708 req, miss ratio 0.1781, byte miss ratio 0.1781
result/tencentBlock.ns14230.oracleGeneral.zst LIRS cache size   277498, 3546708 req, miss ratio 0.1040, byte miss ratio 0.1040
result/tencentBlock.ns14230.oracleGeneral.zst LHD cache size      346, 3546708 req, miss ratio 0.6095, byte miss ratio 0.6095
result/tencentBlock.ns14230.oracleGeneral.zst LHD cache size     1040, 3546708 req, miss ratio 0.5151, byte miss ratio 0.5151
result/tencentBlock.ns14230.oracleGeneral.zst LHD cache size     3468, 3546708 req, miss ratio 0.3927, byte miss ratio 0.3927
result/tencentBlock.ns14230.oracleGeneral.zst LHD cache size    10406, 3546708 req, miss ratio 0.3740, byte miss ratio 0.3740
result/tencentBlock.ns14230.oracleGeneral.zst LHD cache size    34687, 3546708 req, miss ratio 0.3309, byte miss ratio 0.3309
result/tencentBlock.ns14230.oracleGeneral.zst LHD cache size    69374, 3546708 req, miss ratio 0.2776, byte miss ratio 0.2776
result/tencentBlock.ns14230.oracleGeneral.zst LHD cache size   138749, 3546708 req, miss ratio 0.1716, byte miss ratio 0.1716
result/tencentBlock.ns14230.oracleGeneral.zst LHD cache size   277498, 3546708 req, miss ratio 0.1015, byte miss ratio 0.1015
result/tencentBlock.ns14230.oracleGeneral.zst FIFO cache size      346, 3546708 req, miss ratio 0.6995, byte miss ratio 0.6995
result/tencentBlock.ns14230.oracleGeneral.zst FIFO cache size     1040, 3546708 req, miss ratio 0.6207, byte miss ratio 0.6207
result/tencentBlock.ns14230.oracleGeneral.zst FIFO cache size     3468, 3546708 req, miss ratio 0.4785, byte miss ratio 0.4785
result/tencentBlock.ns14230.oracleGeneral.zst FIFO cache size    10406, 3546708 req, miss ratio 0.4144, byte miss ratio 0.4144
result/tencentBlock.ns14230.oracleGeneral.zst FIFO cache size    34687, 3546708 req, miss ratio 0.3504, byte miss ratio 0.3504
result/tencentBlock.ns14230.oracleGeneral.zst FIFO cache size    69374, 3546708 req, miss ratio 0.3166, byte miss ratio 0.3166
result/tencentBlock.ns14230.oracleGeneral.zst FIFO cache size   138749, 3546708 req, miss ratio 0.2074, byte miss ratio 0.2074
result/tencentBlock.ns14230.oracleGeneral.zst FIFO cache size   277498, 3546708 req, miss ratio 0.1210, byte miss ratio 0.1210
result/tencentBlock.ns14230.oracleGeneral.zst S3FIFO-1 cache size      346, 3546708 req, miss ratio 0.5809, byte miss ratio 0.5809
result/tencentBlock.ns14230.oracleGeneral.zst S3FIFO-1 cache size     1040, 3546708 req, miss ratio 0.4755, byte miss ratio 0.4755
result/tencentBlock.ns14230.oracleGeneral.zst S3FIFO-1 cache size     3468, 3546708 req, miss ratio 0.3853, byte miss ratio 0.3853
result/tencentBlock.ns14230.oracleGeneral.zst S3FIFO-1 cache size    10406, 3546708 req, miss ratio 0.3757, byte miss ratio 0.3757
result/tencentBlock.ns14230.oracleGeneral.zst S3FIFO-1 cache size    34687, 3546708 req, miss ratio 0.3341, byte miss ratio 0.3341
result/tencentBlock.ns14230.oracleGeneral.zst S3FIFO-1 cache size    69374, 3546708 req, miss ratio 0.2991, byte miss ratio 0.2991
result/tencentBlock.ns14230.oracleGeneral.zst S3FIFO-1 cache size   138749, 3546708 req, miss ratio 0.1961, byte miss ratio 0.1961
result/tencentBlock.ns14230.oracleGeneral.zst S3FIFO-1 cache size   277498, 3546708 req, miss ratio 0.1003, byte miss ratio 0.1003
result/tencentBlock.ns14230.oracleGeneral.zst ARC cache size      346, 3546708 req, miss ratio 0.5639, byte miss ratio 0.5639
result/tencentBlock.ns14230.oracleGeneral.zst ARC cache size     1040, 3546708 req, miss ratio 0.5075, byte miss ratio 0.5075
result/tencentBlock.ns14230.oracleGeneral.zst ARC cache size     3468, 3546708 req, miss ratio 0.3870, byte miss ratio 0.3870
result/tencentBlock.ns14230.oracleGeneral.zst ARC cache size    10406, 3546708 req, miss ratio 0.3768, byte miss ratio 0.3768
result/tencentBlock.ns14230.oracleGeneral.zst ARC cache size    34687, 3546708 req, miss ratio 0.3440, byte miss ratio 0.3440
result/tencentBlock.ns14230.oracleGeneral.zst ARC cache size    69374, 3546708 req, miss ratio 0.2848, byte miss ratio 0.2848
result/tencentBlock.ns14230.oracleGeneral.zst ARC cache size   138749, 3546708 req, miss ratio 0.1959, byte miss ratio 0.1959
