result/tencentBlock.ns2235.oracleGeneral.zst S3FIFO-1 cache size      510, 4790665 req, miss ratio 0.5061, byte miss ratio 0.5061
result/tencentBlock.ns2235.oracleGeneral.zst S3FIFO-1 cache size     1530, 4790665 req, miss ratio 0.3427, byte miss ratio 0.3427
result/tencentBlock.ns2235.oracleGeneral.zst S3FIFO-1 cache size     5102, 4790665 req, miss ratio 0.2851, byte miss ratio 0.2851
result/tencentBlock.ns2235.oracleGeneral.zst S3FIFO-1 cache size    15308, 4790665 req, miss ratio 0.2434, byte miss ratio 0.2434
result/tencentBlock.ns2235.oracleGeneral.zst S3FIFO-1 cache size    51029, 4790665 req, miss ratio 0.2071, byte miss ratio 0.2071
result/tencentBlock.ns2235.oracleGeneral.zst S3FIFO-1 cache size   102059, 4790665 req, miss ratio 0.1594, byte miss ratio 0.1594
result/tencentBlock.ns2235.oracleGeneral.zst S3FIFO-1 cache size   204118, 4790665 req, miss ratio 0.1183, byte miss ratio 0.1183
result/tencentBlock.ns2235.oracleGeneral.zst S3FIFO-1 cache size   408237, 4790665 req, miss ratio 0.1070, byte miss ratio 0.1070
result/tencentBlock.ns2235.oracleGeneral.zst LeCaR cache size      510, 4790665 req, miss ratio 0.5250, byte miss ratio 0.5250
result/tencentBlock.ns2235.oracleGeneral.zst LeCaR cache size     1530, 4790665 req, miss ratio 0.4156, byte miss ratio 0.4156
result/tencentBlock.ns2235.oracleGeneral.zst LeCaR cache size     5102, 4790665 req, miss ratio 0.2989, byte miss ratio 0.2989
result/tencentBlock.ns2235.oracleGeneral.zst LeCaR cache size    15308, 4790665 req, miss ratio 0.2606, byte miss ratio 0.2606
result/tencentBlock.ns2235.oracleGeneral.zst LeCaR cache size    51029, 4790665 req, miss ratio 0.1988, byte miss ratio 0.1988
result/tencentBlock.ns2235.oracleGeneral.zst LeCaR cache size   102059, 4790665 req, miss ratio 0.1579, byte miss ratio 0.1579
result/tencentBlock.ns2235.oracleGeneral.zst LeCaR cache size   204118, 4790665 req, miss ratio 0.1170, byte miss ratio 0.1170
result/tencentBlock.ns2235.oracleGeneral.zst LeCaR cache size   408237, 4790665 req, miss ratio 0.1070, byte miss ratio 0.1070
result/tencentBlock.ns2235.oracleGeneral.zst LRU cache size      510, 4790665 req, miss ratio 0.5349, byte miss ratio 0.5349
result/tencentBlock.ns2235.oracleGeneral.zst LRU cache size     1530, 4790665 req, miss ratio 0.4210, byte miss ratio 0.4210
result/tencentBlock.ns2235.oracleGeneral.zst LRU cache size     5102, 4790665 req, miss ratio 0.3077, byte miss ratio 0.3077
result/tencentBlock.ns2235.oracleGeneral.zst LRU cache size    15308, 4790665 req, miss ratio 0.2625, byte miss ratio 0.2625
result/tencentBlock.ns2235.oracleGeneral.zst LRU cache size    51029, 4790665 req, miss ratio 0.2008, byte miss ratio 0.2008
result/tencentBlock.ns2235.oracleGeneral.zst LRU cache size   102059, 4790665 req, miss ratio 0.1606, byte miss ratio 0.1606
result/tencentBlock.ns2235.oracleGeneral.zst LRU cache size   204118, 4790665 req, miss ratio 0.1189, byte miss ratio 0.1189
