result/tencentBlock.ns9738.oracleGeneral.zst LRU cache size      160, 2580062 req, miss ratio 0.4050, byte miss ratio 0.4050
result/tencentBlock.ns9738.oracleGeneral.zst LRU cache size      481, 2580062 req, miss ratio 0.3131, byte miss ratio 0.3131
result/tencentBlock.ns9738.oracleGeneral.zst LRU cache size     1605, 2580062 req, miss ratio 0.2689, byte miss ratio 0.2689
result/tencentBlock.ns9738.oracleGeneral.zst LRU cache size     4816, 2580062 req, miss ratio 0.2409, byte miss ratio 0.2409
result/tencentBlock.ns9738.oracleGeneral.zst LRU cache size    16053, 2580062 req, miss ratio 0.2079, byte miss ratio 0.2079
result/tencentBlock.ns9738.oracleGeneral.zst LRU cache size    32107, 2580062 req, miss ratio 0.1962, byte miss ratio 0.1962
result/tencentBlock.ns9738.oracleGeneral.zst LRU cache size    64215, 2580062 req, miss ratio 0.1071, byte miss ratio 0.1071
result/tencentBlock.ns9738.oracleGeneral.zst LRU cache size   128430, 2580062 req, miss ratio 0.0629, byte miss ratio 0.0629
result/tencentBlock.ns9738.oracleGeneral.zst LIRS cache size      160, 2580062 req, miss ratio 0.3548, byte miss ratio 0.3548
result/tencentBlock.ns9738.oracleGeneral.zst LIRS cache size      481, 2580062 req, miss ratio 0.2967, byte miss ratio 0.2967
result/tencentBlock.ns9738.oracleGeneral.zst LIRS cache size     1605, 2580062 req, miss ratio 0.2498, byte miss ratio 0.2498
result/tencentBlock.ns9738.oracleGeneral.zst LIRS cache size     4816, 2580062 req, miss ratio 0.2209, byte miss ratio 0.2209
result/tencentBlock.ns9738.oracleGeneral.zst LIRS cache size    16053, 2580062 req, miss ratio 0.1929, byte miss ratio 0.1929
result/tencentBlock.ns9738.oracleGeneral.zst LIRS cache size    32107, 2580062 req, miss ratio 0.1515, byte miss ratio 0.1515
result/tencentBlock.ns9738.oracleGeneral.zst LIRS cache size    64215, 2580062 req, miss ratio 0.0940, byte miss ratio 0.0940
result/tencentBlock.ns9738.oracleGeneral.zst LIRS cache size   128430, 2580062 req, miss ratio 0.0630, byte miss ratio 0.0630
result/tencentBlock.ns9738.oracleGeneral.zst FIFO cache size      160, 2580062 req, miss ratio 0.4819, byte miss ratio 0.4819
result/tencentBlock.ns9738.oracleGeneral.zst FIFO cache size      481, 2580062 req, miss ratio 0.3610, byte miss ratio 0.3610
result/tencentBlock.ns9738.oracleGeneral.zst FIFO cache size     1605, 2580062 req, miss ratio 0.2950, byte miss ratio 0.2950
result/tencentBlock.ns9738.oracleGeneral.zst FIFO cache size     4816, 2580062 req, miss ratio 0.2579, byte miss ratio 0.2579
result/tencentBlock.ns9738.oracleGeneral.zst FIFO cache size    16053, 2580062 req, miss ratio 0.2230, byte miss ratio 0.2230
result/tencentBlock.ns9738.oracleGeneral.zst FIFO cache size    32107, 2580062 req, miss ratio 0.2077, byte miss ratio 0.2077
result/tencentBlock.ns9738.oracleGeneral.zst FIFO cache size    64215, 2580062 req, miss ratio 0.1202, byte miss ratio 0.1202
result/tencentBlock.ns9738.oracleGeneral.zst FIFO cache size   128430, 2580062 req, miss ratio 0.0684, byte miss ratio 0.0684
result/tencentBlock.ns9738.oracleGeneral.zst Cacheus cache size      160, 2580062 req, miss ratio 0.3564, byte miss ratio 0.3564
result/tencentBlock.ns9738.oracleGeneral.zst Cacheus cache size      481, 2580062 req, miss ratio 0.2935, byte miss ratio 0.2935
result/tencentBlock.ns9738.oracleGeneral.zst Cacheus cache size     1605, 2580062 req, miss ratio 0.2523, byte miss ratio 0.2523
result/tencentBlock.ns9738.oracleGeneral.zst Cacheus cache size     4816, 2580062 req, miss ratio 0.2236, byte miss ratio 0.2236
result/tencentBlock.ns9738.oracleGeneral.zst Cacheus cache size    16053, 2580062 req, miss ratio 0.2031, byte miss ratio 0.2031
result/tencentBlock.ns9738.oracleGeneral.zst Cacheus cache size    32107, 2580062 req, miss ratio 0.1922, byte miss ratio 0.1922
result/tencentBlock.ns9738.oracleGeneral.zst Cacheus cache size    64215, 2580062 req, miss ratio 0.1090, byte miss ratio 0.1090
result/tencentBlock.ns9738.oracleGeneral.zst Cacheus cache size   128430, 2580062 req, miss ratio 0.0632, byte miss ratio 0.0632
result/tencentBlock.ns9738.oracleGeneral.zst Clock cache size      160, 2580062 req, miss ratio 0.3895, byte miss ratio 0.3895
result/tencentBlock.ns9738.oracleGeneral.zst Clock cache size      481, 2580062 req, miss ratio 0.3101, byte miss ratio 0.3101
result/tencentBlock.ns9738.oracleGeneral.zst Clock cache size     1605, 2580062 req, miss ratio 0.2663, byte miss ratio 0.2663
result/tencentBlock.ns9738.oracleGeneral.zst Clock cache size     4816, 2580062 req, miss ratio 0.2381, byte miss ratio 0.2381
result/tencentBlock.ns9738.oracleGeneral.zst Clock cache size    16053, 2580062 req, miss ratio 0.2082, byte miss ratio 0.2082
result/tencentBlock.ns9738.oracleGeneral.zst Clock cache size    32107, 2580062 req, miss ratio 0.1948, byte miss ratio 0.1948
result/tencentBlock.ns9738.oracleGeneral.zst Clock cache size    64215, 2580062 req, miss ratio 0.1065, byte miss ratio 0.1065
result/tencentBlock.ns9738.oracleGeneral.zst Clock cache size   128430, 2580062 req, miss ratio 0.0629, byte miss ratio 0.0629
result/tencentBlock.ns9738.oracleGeneral.zst LHD cache size      160, 2580062 req, miss ratio 0.3622, byte miss ratio 0.3622
result/tencentBlock.ns9738.oracleGeneral.zst LHD cache size      481, 2580062 req, miss ratio 0.3059, byte miss ratio 0.3059
result/tencentBlock.ns9738.oracleGeneral.zst LHD cache size     1605, 2580062 req, miss ratio 0.2614, byte miss ratio 0.2614
result/tencentBlock.ns9738.oracleGeneral.zst LHD cache size     4816, 2580062 req, miss ratio 0.2318, byte miss ratio 0.2318
result/tencentBlock.ns9738.oracleGeneral.zst LHD cache size    16053, 2580062 req, miss ratio 0.1983, byte miss ratio 0.1983
result/tencentBlock.ns9738.oracleGeneral.zst LHD cache size    32107, 2580062 req, miss ratio 0.1721, byte miss ratio 0.1721
result/tencentBlock.ns9738.oracleGeneral.zst LHD cache size    64215, 2580062 req, miss ratio 0.1020, byte miss ratio 0.1020
result/tencentBlock.ns9738.oracleGeneral.zst LHD cache size   128430, 2580062 req, miss ratio 0.0638, byte miss ratio 0.0638
result/tencentBlock.ns9738.oracleGeneral.zst S3FIFO-1 cache size      160, 2580062 req, miss ratio 0.3459, byte miss ratio 0.3459
result/tencentBlock.ns9738.oracleGeneral.zst S3FIFO-1 cache size      481, 2580062 req, miss ratio 0.2825, byte miss ratio 0.2825
result/tencentBlock.ns9738.oracleGeneral.zst S3FIFO-1 cache size     1605, 2580062 req, miss ratio 0.2391, byte miss ratio 0.2391
result/tencentBlock.ns9738.oracleGeneral.zst S3FIFO-1 cache size     4816, 2580062 req, miss ratio 0.2188, byte miss ratio 0.2188
result/tencentBlock.ns9738.oracleGeneral.zst S3FIFO-1 cache size    16053, 2580062 req, miss ratio 0.1949, byte miss ratio 0.1949
result/tencentBlock.ns9738.oracleGeneral.zst S3FIFO-1 cache size    32107, 2580062 req, miss ratio 0.1692, byte miss ratio 0.1692
result/tencentBlock.ns9738.oracleGeneral.zst S3FIFO-1 cache size    64215, 2580062 req, miss ratio 0.0976, byte miss ratio 0.0976
result/tencentBlock.ns9738.oracleGeneral.zst S3FIFO-1 cache size   128430, 2580062 req, miss ratio 0.0629, byte miss ratio 0.0629
result/tencentBlock.ns9738.oracleGeneral.zst LeCaR cache size      160, 2580062 req, miss ratio 0.3742, byte miss ratio 0.3742
result/tencentBlock.ns9738.oracleGeneral.zst LeCaR cache size      481, 2580062 req, miss ratio 0.3046, byte miss ratio 0.3046
result/tencentBlock.ns9738.oracleGeneral.zst LeCaR cache size     1605, 2580062 req, miss ratio 0.2651, byte miss ratio 0.2651
result/tencentBlock.ns9738.oracleGeneral.zst LeCaR cache size     4816, 2580062 req, miss ratio 0.2347, byte miss ratio 0.2347
result/tencentBlock.ns9738.oracleGeneral.zst LeCaR cache size    16053, 2580062 req, miss ratio 0.2062, byte miss ratio 0.2062
result/tencentBlock.ns9738.oracleGeneral.zst LeCaR cache size    32107, 2580062 req, miss ratio 0.1940, byte miss ratio 0.1940
result/tencentBlock.ns9738.oracleGeneral.zst LeCaR cache size    64215, 2580062 req, miss ratio 0.1044, byte miss ratio 0.1044
result/tencentBlock.ns9738.oracleGeneral.zst LeCaR cache size   128430, 2580062 req, miss ratio 0.0629, byte miss ratio 0.0629
result/tencentBlock.ns9738.oracleGeneral.zst clock2 cache size      160, 2580062 req, miss ratio 0.3821, byte miss ratio 0.3821
result/tencentBlock.ns9738.oracleGeneral.zst clock2 cache size      481, 2580062 req, miss ratio 0.3073, byte miss ratio 0.3073
result/tencentBlock.ns9738.oracleGeneral.zst clock2 cache size     1605, 2580062 req, miss ratio 0.2638, byte miss ratio 0.2638
result/tencentBlock.ns9738.oracleGeneral.zst clock2 cache size     4816, 2580062 req, miss ratio 0.2352, byte miss ratio 0.2352
result/tencentBlock.ns9738.oracleGeneral.zst clock2 cache size    16053, 2580062 req, miss ratio 0.2117, byte miss ratio 0.2117
result/tencentBlock.ns9738.oracleGeneral.zst clock2 cache size    32107, 2580062 req, miss ratio 0.1934, byte miss ratio 0.1934
result/tencentBlock.ns9738.oracleGeneral.zst clock2 cache size    64215, 2580062 req, miss ratio 0.1101, byte miss ratio 0.1101
result/tencentBlock.ns9738.oracleGeneral.zst clock2 cache size   128430, 2580062 req, miss ratio 0.0629, byte miss ratio 0.0629
result/tencentBlock.ns9738.oracleGeneral.zst ARC cache size      160, 2580062 req, miss ratio 0.3407, byte miss ratio 0.3407
result/tencentBlock.ns9738.oracleGeneral.zst ARC cache size      481, 2580062 req, miss ratio 0.2862, byte miss ratio 0.2862
result/tencentBlock.ns9738.oracleGeneral.zst ARC cache size     1605, 2580062 req, miss ratio 0.2455, byte miss ratio 0.2455
result/tencentBlock.ns9738.oracleGeneral.zst ARC cache size     4816, 2580062 req, miss ratio 0.2208, byte miss ratio 0.2208
result/tencentBlock.ns9738.oracleGeneral.zst ARC cache size    16053, 2580062 req, miss ratio 0.1954, byte miss ratio 0.1954
result/tencentBlock.ns9738.oracleGeneral.zst ARC cache size    32107, 2580062 req, miss ratio 0.1829, byte miss ratio 0.1829
result/tencentBlock.ns9738.oracleGeneral.zst ARC cache size    64215, 2580062 req, miss ratio 0.0999, byte miss ratio 0.0999
result/tencentBlock.ns9738.oracleGeneral.zst ARC cache size   128430, 2580062 req, miss ratio 0.0629, byte miss ratio 0.0629
result/tencentBlock.ns9738.oracleGeneral.zst S3FIFO-d-1 cache size      160, 2580062 req, miss ratio 0.3409, byte miss ratio 0.3409
result/tencentBlock.ns9738.oracleGeneral.zst S3FIFO-d-1 cache size      481, 2580062 req, miss ratio 0.2816, byte miss ratio 0.2816
result/tencentBlock.ns9738.oracleGeneral.zst S3FIFO-d-1 cache size     1605, 2580062 req, miss ratio 0.2391, byte miss ratio 0.2391
result/tencentBlock.ns9738.oracleGeneral.zst S3FIFO-d-1 cache size     4816, 2580062 req, miss ratio 0.2188, byte miss ratio 0.2188
result/tencentBlock.ns9738.oracleGeneral.zst S3FIFO-d-1 cache size    16053, 2580062 req, miss ratio 0.1948, byte miss ratio 0.1948
result/tencentBlock.ns9738.oracleGeneral.zst S3FIFO-d-1 cache size    32107, 2580062 req, miss ratio 0.1669, byte miss ratio 0.1669
result/tencentBlock.ns9738.oracleGeneral.zst S3FIFO-d-1 cache size    64215, 2580062 req, miss ratio 0.0979, byte miss ratio 0.0979
result/tencentBlock.ns9738.oracleGeneral.zst S3FIFO-d-1 cache size   128430, 2580062 req, miss ratio 0.0629, byte miss ratio 0.0629
result/tencentBlock.ns9738.oracleGeneral.zst LRB cache size      160, 2580062 req, miss ratio 0.3993, byte miss ratio 0.3993
result/tencentBlock.ns9738.oracleGeneral.zst LRB cache size      481, 2580062 req, miss ratio 0.3067, byte miss ratio 0.3067
