result/tencentBlock.ns9391.oracleGeneral.zst LRU cache size      142, 2438340 req, miss ratio 0.4369, byte miss ratio 0.4369
result/tencentBlock.ns9391.oracleGeneral.zst LRU cache size      428, 2438340 req, miss ratio 0.3547, byte miss ratio 0.3547
result/tencentBlock.ns9391.oracleGeneral.zst LRU cache size     1427, 2438340 req, miss ratio 0.3293, byte miss ratio 0.3293
result/tencentBlock.ns9391.oracleGeneral.zst LRU cache size     4282, 2438340 req, miss ratio 0.2955, byte miss ratio 0.2955
result/tencentBlock.ns9391.oracleGeneral.zst LRU cache size    14275, 2438340 req, miss ratio 0.2406, byte miss ratio 0.2406
result/tencentBlock.ns9391.oracleGeneral.zst LRU cache size    28550, 2438340 req, miss ratio 0.2032, byte miss ratio 0.2032
result/tencentBlock.ns9391.oracleGeneral.zst LRU cache size    57101, 2438340 req, miss ratio 0.1141, byte miss ratio 0.1141
result/tencentBlock.ns9391.oracleGeneral.zst LRU cache size   114203, 2438340 req, miss ratio 0.0596, byte miss ratio 0.0596
result/tencentBlock.ns9391.oracleGeneral.zst ARC cache size      142, 2438340 req, miss ratio 0.4020, byte miss ratio 0.4020
result/tencentBlock.ns9391.oracleGeneral.zst ARC cache size      428, 2438340 req, miss ratio 0.3396, byte miss ratio 0.3396
result/tencentBlock.ns9391.oracleGeneral.zst ARC cache size     1427, 2438340 req, miss ratio 0.3137, byte miss ratio 0.3137
result/tencentBlock.ns9391.oracleGeneral.zst ARC cache size     4282, 2438340 req, miss ratio 0.2580, byte miss ratio 0.2580
result/tencentBlock.ns9391.oracleGeneral.zst ARC cache size    14275, 2438340 req, miss ratio 0.2356, byte miss ratio 0.2356
result/tencentBlock.ns9391.oracleGeneral.zst ARC cache size    28550, 2438340 req, miss ratio 0.1867, byte miss ratio 0.1867
result/tencentBlock.ns9391.oracleGeneral.zst ARC cache size    57101, 2438340 req, miss ratio 0.0974, byte miss ratio 0.0974
result/tencentBlock.ns9391.oracleGeneral.zst ARC cache size   114203, 2438340 req, miss ratio 0.0596, byte miss ratio 0.0596
result/tencentBlock.ns9391.oracleGeneral.zst LIRS cache size      142, 2438340 req, miss ratio 0.4057, byte miss ratio 0.4057
result/tencentBlock.ns9391.oracleGeneral.zst LIRS cache size      428, 2438340 req, miss ratio 0.3550, byte miss ratio 0.3550
result/tencentBlock.ns9391.oracleGeneral.zst LIRS cache size     1427, 2438340 req, miss ratio 0.3216, byte miss ratio 0.3216
result/tencentBlock.ns9391.oracleGeneral.zst LIRS cache size     4282, 2438340 req, miss ratio 0.2590, byte miss ratio 0.2590
result/tencentBlock.ns9391.oracleGeneral.zst LIRS cache size    14275, 2438340 req, miss ratio 0.2306, byte miss ratio 0.2306
result/tencentBlock.ns9391.oracleGeneral.zst LIRS cache size    28550, 2438340 req, miss ratio 0.1658, byte miss ratio 0.1658
result/tencentBlock.ns9391.oracleGeneral.zst LIRS cache size    57101, 2438340 req, miss ratio 0.0900, byte miss ratio 0.0900
result/tencentBlock.ns9391.oracleGeneral.zst LIRS cache size   114203, 2438340 req, miss ratio 0.0604, byte miss ratio 0.0604
result/tencentBlock.ns9391.oracleGeneral.zst LeCaR cache size      142, 2438340 req, miss ratio 0.4178, byte miss ratio 0.4178
result/tencentBlock.ns9391.oracleGeneral.zst LeCaR cache size      428, 2438340 req, miss ratio 0.3478, byte miss ratio 0.3478
result/tencentBlock.ns9391.oracleGeneral.zst LeCaR cache size     1427, 2438340 req, miss ratio 0.3256, byte miss ratio 0.3256
result/tencentBlock.ns9391.oracleGeneral.zst LeCaR cache size     4282, 2438340 req, miss ratio 0.2919, byte miss ratio 0.2919
result/tencentBlock.ns9391.oracleGeneral.zst LeCaR cache size    14275, 2438340 req, miss ratio 0.2421, byte miss ratio 0.2421
result/tencentBlock.ns9391.oracleGeneral.zst LeCaR cache size    28550, 2438340 req, miss ratio 0.1977, byte miss ratio 0.1977
result/tencentBlock.ns9391.oracleGeneral.zst LeCaR cache size    57101, 2438340 req, miss ratio 0.1037, byte miss ratio 0.1037
result/tencentBlock.ns9391.oracleGeneral.zst LeCaR cache size   114203, 2438340 req, miss ratio 0.0595, byte miss ratio 0.0595
result/tencentBlock.ns9391.oracleGeneral.zst LHD cache size      142, 2438340 req, miss ratio 0.4096, byte miss ratio 0.4096
result/tencentBlock.ns9391.oracleGeneral.zst LHD cache size      428, 2438340 req, miss ratio 0.3491, byte miss ratio 0.3491
result/tencentBlock.ns9391.oracleGeneral.zst LHD cache size     1427, 2438340 req, miss ratio 0.3239, byte miss ratio 0.3239
result/tencentBlock.ns9391.oracleGeneral.zst LHD cache size     4282, 2438340 req, miss ratio 0.2791, byte miss ratio 0.2791
result/tencentBlock.ns9391.oracleGeneral.zst LHD cache size    14275, 2438340 req, miss ratio 0.2360, byte miss ratio 0.2360
result/tencentBlock.ns9391.oracleGeneral.zst LHD cache size    28550, 2438340 req, miss ratio 0.1892, byte miss ratio 0.1892
result/tencentBlock.ns9391.oracleGeneral.zst LHD cache size    57101, 2438340 req, miss ratio 0.1072, byte miss ratio 0.1072
result/tencentBlock.ns9391.oracleGeneral.zst LHD cache size   114203, 2438340 req, miss ratio 0.0620, byte miss ratio 0.0620
result/tencentBlock.ns9391.oracleGeneral.zst Cacheus cache size      142, 2438340 req, miss ratio 0.3983, byte miss ratio 0.3983
result/tencentBlock.ns9391.oracleGeneral.zst Cacheus cache size      428, 2438340 req, miss ratio 0.3409, byte miss ratio 0.3409
result/tencentBlock.ns9391.oracleGeneral.zst Cacheus cache size     1427, 2438340 req, miss ratio 0.3170, byte miss ratio 0.3170
result/tencentBlock.ns9391.oracleGeneral.zst Cacheus cache size     4282, 2438340 req, miss ratio 0.2692, byte miss ratio 0.2692
result/tencentBlock.ns9391.oracleGeneral.zst Cacheus cache size    14275, 2438340 req, miss ratio 0.2381, byte miss ratio 0.2381
result/tencentBlock.ns9391.oracleGeneral.zst Cacheus cache size    28550, 2438340 req, miss ratio 0.1728, byte miss ratio 0.1728
result/tencentBlock.ns9391.oracleGeneral.zst Cacheus cache size    57101, 2438340 req, miss ratio 0.1024, byte miss ratio 0.1024
result/tencentBlock.ns9391.oracleGeneral.zst Cacheus cache size   114203, 2438340 req, miss ratio 0.0595, byte miss ratio 0.0595
result/tencentBlock.ns9391.oracleGeneral.zst FIFO cache size      142, 2438340 req, miss ratio 0.4943, byte miss ratio 0.4943
