result/tencentBlock.ns12343.oracleGeneral.zst ARC cache size      563, 3368312 req, miss ratio 0.5203, byte miss ratio 0.5203
result/tencentBlock.ns12343.oracleGeneral.zst ARC cache size     1690, 3368312 req, miss ratio 0.5161, byte miss ratio 0.5161
result/tencentBlock.ns12343.oracleGeneral.zst ARC cache size     5635, 3368312 req, miss ratio 0.5128, byte miss ratio 0.5128
result/tencentBlock.ns12343.oracleGeneral.zst ARC cache size    16906, 3368312 req, miss ratio 0.4761, byte miss ratio 0.4761
result/tencentBlock.ns12343.oracleGeneral.zst ARC cache size    56353, 3368312 req, miss ratio 0.4373, byte miss ratio 0.4373
result/tencentBlock.ns12343.oracleGeneral.zst ARC cache size   112707, 3368312 req, miss ratio 0.3928, byte miss ratio 0.3928
result/tencentBlock.ns12343.oracleGeneral.zst ARC cache size   225415, 3368312 req, miss ratio 0.2880, byte miss ratio 0.2880
result/tencentBlock.ns12343.oracleGeneral.zst ARC cache size   450831, 3368312 req, miss ratio 0.1702, byte miss ratio 0.1702
result/tencentBlock.ns12343.oracleGeneral.zst LHD cache size      563, 3368312 req, miss ratio 0.5286, byte miss ratio 0.5286
result/tencentBlock.ns12343.oracleGeneral.zst LHD cache size     1690, 3368312 req, miss ratio 0.5177, byte miss ratio 0.5177
result/tencentBlock.ns12343.oracleGeneral.zst LHD cache size     5635, 3368312 req, miss ratio 0.5122, byte miss ratio 0.5122
result/tencentBlock.ns12343.oracleGeneral.zst LHD cache size    16906, 3368312 req, miss ratio 0.4813, byte miss ratio 0.4813
result/tencentBlock.ns12343.oracleGeneral.zst LHD cache size    56353, 3368312 req, miss ratio 0.4387, byte miss ratio 0.4387
result/tencentBlock.ns12343.oracleGeneral.zst LHD cache size   112707, 3368312 req, miss ratio 0.3904, byte miss ratio 0.3904
result/tencentBlock.ns12343.oracleGeneral.zst LHD cache size   225415, 3368312 req, miss ratio 0.2595, byte miss ratio 0.2595
result/tencentBlock.ns12343.oracleGeneral.zst LHD cache size   450831, 3368312 req, miss ratio 0.1768, byte miss ratio 0.1768
result/tencentBlock.ns12343.oracleGeneral.zst clock2 cache size      563, 3368312 req, miss ratio 0.5287, byte miss ratio 0.5287
result/tencentBlock.ns12343.oracleGeneral.zst clock2 cache size     1690, 3368312 req, miss ratio 0.5180, byte miss ratio 0.5180
result/tencentBlock.ns12343.oracleGeneral.zst clock2 cache size     5635, 3368312 req, miss ratio 0.5140, byte miss ratio 0.5140
result/tencentBlock.ns12343.oracleGeneral.zst clock2 cache size    16906, 3368312 req, miss ratio 0.5098, byte miss ratio 0.5098
result/tencentBlock.ns12343.oracleGeneral.zst clock2 cache size    56353, 3368312 req, miss ratio 0.4560, byte miss ratio 0.4560
result/tencentBlock.ns12343.oracleGeneral.zst clock2 cache size   112707, 3368312 req, miss ratio 0.4326, byte miss ratio 0.4326
result/tencentBlock.ns12343.oracleGeneral.zst clock2 cache size   225415, 3368312 req, miss ratio 0.3849, byte miss ratio 0.3849
result/tencentBlock.ns12343.oracleGeneral.zst clock2 cache size   450831, 3368312 req, miss ratio 0.1702, byte miss ratio 0.1702
