result/tencentBlock.ns11747.oracleGeneral.zst Cacheus cache size      163, 2979634 req, miss ratio 0.4263, byte miss ratio 0.4263
result/tencentBlock.ns11747.oracleGeneral.zst Cacheus cache size      491, 2979634 req, miss ratio 0.3405, byte miss ratio 0.3405
result/tencentBlock.ns11747.oracleGeneral.zst Cacheus cache size     1639, 2979634 req, miss ratio 0.3135, byte miss ratio 0.3135
result/tencentBlock.ns11747.oracleGeneral.zst Cacheus cache size     4918, 2979634 req, miss ratio 0.2185, byte miss ratio 0.2185
result/tencentBlock.ns11747.oracleGeneral.zst Cacheus cache size    16394, 2979634 req, miss ratio 0.1675, byte miss ratio 0.1675
result/tencentBlock.ns11747.oracleGeneral.zst Cacheus cache size    32789, 2979634 req, miss ratio 0.1594, byte miss ratio 0.1594
result/tencentBlock.ns11747.oracleGeneral.zst Cacheus cache size    65579, 2979634 req, miss ratio 0.0817, byte miss ratio 0.0817
result/tencentBlock.ns11747.oracleGeneral.zst Cacheus cache size   131159, 2979634 req, miss ratio 0.0557, byte miss ratio 0.0557
result/tencentBlock.ns11747.oracleGeneral.zst LeCaR cache size      163, 2979634 req, miss ratio 0.4406, byte miss ratio 0.4406
result/tencentBlock.ns11747.oracleGeneral.zst LeCaR cache size      491, 2979634 req, miss ratio 0.3529, byte miss ratio 0.3529
result/tencentBlock.ns11747.oracleGeneral.zst LeCaR cache size     1639, 2979634 req, miss ratio 0.2948, byte miss ratio 0.2948
result/tencentBlock.ns11747.oracleGeneral.zst LeCaR cache size     4918, 2979634 req, miss ratio 0.2206, byte miss ratio 0.2206
result/tencentBlock.ns11747.oracleGeneral.zst LeCaR cache size    16394, 2979634 req, miss ratio 0.1684, byte miss ratio 0.1684
result/tencentBlock.ns11747.oracleGeneral.zst LeCaR cache size    32789, 2979634 req, miss ratio 0.1583, byte miss ratio 0.1583
result/tencentBlock.ns11747.oracleGeneral.zst LeCaR cache size    65579, 2979634 req, miss ratio 0.0809, byte miss ratio 0.0809
result/tencentBlock.ns11747.oracleGeneral.zst LeCaR cache size   131159, 2979634 req, miss ratio 0.0556, byte miss ratio 0.0556
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO-1 cache size      163, 2979634 req, miss ratio 0.4137, byte miss ratio 0.4137
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO-1 cache size      491, 2979634 req, miss ratio 0.3338, byte miss ratio 0.3338
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO-1 cache size     1639, 2979634 req, miss ratio 0.2976, byte miss ratio 0.2976
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO-1 cache size     4918, 2979634 req, miss ratio 0.1921, byte miss ratio 0.1921
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO-1 cache size    16394, 2979634 req, miss ratio 0.1584, byte miss ratio 0.1584
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO-1 cache size    32789, 2979634 req, miss ratio 0.1469, byte miss ratio 0.1469
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO-1 cache size    65579, 2979634 req, miss ratio 0.0787, byte miss ratio 0.0787
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO-1 cache size   131159, 2979634 req, miss ratio 0.0558, byte miss ratio 0.0558
result/tencentBlock.ns11747.oracleGeneral.zst LHD cache size      163, 2979634 req, miss ratio 0.4224, byte miss ratio 0.4224
result/tencentBlock.ns11747.oracleGeneral.zst LHD cache size      491, 2979634 req, miss ratio 0.3558, byte miss ratio 0.3558
result/tencentBlock.ns11747.oracleGeneral.zst LHD cache size     1639, 2979634 req, miss ratio 0.2943, byte miss ratio 0.2943
result/tencentBlock.ns11747.oracleGeneral.zst LHD cache size     4918, 2979634 req, miss ratio 0.2115, byte miss ratio 0.2115
result/tencentBlock.ns11747.oracleGeneral.zst LHD cache size    16394, 2979634 req, miss ratio 0.1657, byte miss ratio 0.1657
result/tencentBlock.ns11747.oracleGeneral.zst LHD cache size    32789, 2979634 req, miss ratio 0.1436, byte miss ratio 0.1436
result/tencentBlock.ns11747.oracleGeneral.zst LHD cache size    65579, 2979634 req, miss ratio 0.0789, byte miss ratio 0.0789
result/tencentBlock.ns11747.oracleGeneral.zst LHD cache size   131159, 2979634 req, miss ratio 0.0560, byte miss ratio 0.0560
result/tencentBlock.ns11747.oracleGeneral.zst Clock cache size      163, 2979634 req, miss ratio 0.4493, byte miss ratio 0.4493
result/tencentBlock.ns11747.oracleGeneral.zst Clock cache size      491, 2979634 req, miss ratio 0.3612, byte miss ratio 0.3612
result/tencentBlock.ns11747.oracleGeneral.zst Clock cache size     1639, 2979634 req, miss ratio 0.3028, byte miss ratio 0.3028
result/tencentBlock.ns11747.oracleGeneral.zst Clock cache size     4918, 2979634 req, miss ratio 0.2395, byte miss ratio 0.2395
result/tencentBlock.ns11747.oracleGeneral.zst Clock cache size    16394, 2979634 req, miss ratio 0.1699, byte miss ratio 0.1699
result/tencentBlock.ns11747.oracleGeneral.zst Clock cache size    32789, 2979634 req, miss ratio 0.1571, byte miss ratio 0.1571
result/tencentBlock.ns11747.oracleGeneral.zst Clock cache size    65579, 2979634 req, miss ratio 0.0896, byte miss ratio 0.0896
result/tencentBlock.ns11747.oracleGeneral.zst Clock cache size   131159, 2979634 req, miss ratio 0.0558, byte miss ratio 0.0558
result/tencentBlock.ns11747.oracleGeneral.zst ARC cache size      163, 2979634 req, miss ratio 0.4106, byte miss ratio 0.4106
result/tencentBlock.ns11747.oracleGeneral.zst ARC cache size      491, 2979634 req, miss ratio 0.3358, byte miss ratio 0.3358
result/tencentBlock.ns11747.oracleGeneral.zst ARC cache size     1639, 2979634 req, miss ratio 0.2956, byte miss ratio 0.2956
result/tencentBlock.ns11747.oracleGeneral.zst ARC cache size     4918, 2979634 req, miss ratio 0.1995, byte miss ratio 0.1995
result/tencentBlock.ns11747.oracleGeneral.zst ARC cache size    16394, 2979634 req, miss ratio 0.1598, byte miss ratio 0.1598
result/tencentBlock.ns11747.oracleGeneral.zst ARC cache size    32789, 2979634 req, miss ratio 0.1502, byte miss ratio 0.1502
result/tencentBlock.ns11747.oracleGeneral.zst ARC cache size    65579, 2979634 req, miss ratio 0.0837, byte miss ratio 0.0837
result/tencentBlock.ns11747.oracleGeneral.zst ARC cache size   131159, 2979634 req, miss ratio 0.0557, byte miss ratio 0.0557
result/tencentBlock.ns11747.oracleGeneral.zst FIFO cache size      163, 2979634 req, miss ratio 0.4958, byte miss ratio 0.4958
result/tencentBlock.ns11747.oracleGeneral.zst FIFO cache size      491, 2979634 req, miss ratio 0.3949, byte miss ratio 0.3949
result/tencentBlock.ns11747.oracleGeneral.zst FIFO cache size     1639, 2979634 req, miss ratio 0.3008, byte miss ratio 0.3008
result/tencentBlock.ns11747.oracleGeneral.zst FIFO cache size     4918, 2979634 req, miss ratio 0.2635, byte miss ratio 0.2635
result/tencentBlock.ns11747.oracleGeneral.zst FIFO cache size    16394, 2979634 req, miss ratio 0.1988, byte miss ratio 0.1988
result/tencentBlock.ns11747.oracleGeneral.zst FIFO cache size    32789, 2979634 req, miss ratio 0.1753, byte miss ratio 0.1753
result/tencentBlock.ns11747.oracleGeneral.zst FIFO cache size    65579, 2979634 req, miss ratio 0.1017, byte miss ratio 0.1017
result/tencentBlock.ns11747.oracleGeneral.zst FIFO cache size   131159, 2979634 req, miss ratio 0.0614, byte miss ratio 0.0614
result/tencentBlock.ns11747.oracleGeneral.zst LIRS cache size      163, 2979634 req, miss ratio 0.4212, byte miss ratio 0.4212
result/tencentBlock.ns11747.oracleGeneral.zst LIRS cache size      491, 2979634 req, miss ratio 0.3445, byte miss ratio 0.3445
result/tencentBlock.ns11747.oracleGeneral.zst LIRS cache size     1639, 2979634 req, miss ratio 0.3048, byte miss ratio 0.3048
result/tencentBlock.ns11747.oracleGeneral.zst LIRS cache size     4918, 2979634 req, miss ratio 0.1995, byte miss ratio 0.1995
result/tencentBlock.ns11747.oracleGeneral.zst LIRS cache size    16394, 2979634 req, miss ratio 0.1597, byte miss ratio 0.1597
result/tencentBlock.ns11747.oracleGeneral.zst LIRS cache size    32789, 2979634 req, miss ratio 0.1293, byte miss ratio 0.1293
result/tencentBlock.ns11747.oracleGeneral.zst LIRS cache size    65579, 2979634 req, miss ratio 0.0795, byte miss ratio 0.0795
result/tencentBlock.ns11747.oracleGeneral.zst LIRS cache size   131159, 2979634 req, miss ratio 0.0558, byte miss ratio 0.0558
result/tencentBlock.ns11747.oracleGeneral.zst clock2 cache size      163, 2979634 req, miss ratio 0.4489, byte miss ratio 0.4489
result/tencentBlock.ns11747.oracleGeneral.zst clock2 cache size      491, 2979634 req, miss ratio 0.3578, byte miss ratio 0.3578
result/tencentBlock.ns11747.oracleGeneral.zst clock2 cache size     1639, 2979634 req, miss ratio 0.3180, byte miss ratio 0.3180
result/tencentBlock.ns11747.oracleGeneral.zst clock2 cache size     4918, 2979634 req, miss ratio 0.2341, byte miss ratio 0.2341
result/tencentBlock.ns11747.oracleGeneral.zst clock2 cache size    16394, 2979634 req, miss ratio 0.1721, byte miss ratio 0.1721
result/tencentBlock.ns11747.oracleGeneral.zst clock2 cache size    32789, 2979634 req, miss ratio 0.1538, byte miss ratio 0.1538
result/tencentBlock.ns11747.oracleGeneral.zst clock2 cache size    65579, 2979634 req, miss ratio 0.0934, byte miss ratio 0.0934
result/tencentBlock.ns11747.oracleGeneral.zst clock2 cache size   131159, 2979634 req, miss ratio 0.0558, byte miss ratio 0.0558
result/tencentBlock.ns11747.oracleGeneral.zst LRU cache size      163, 2979634 req, miss ratio 0.4524, byte miss ratio 0.4524
result/tencentBlock.ns11747.oracleGeneral.zst LRU cache size      491, 2979634 req, miss ratio 0.3645, byte miss ratio 0.3645
result/tencentBlock.ns11747.oracleGeneral.zst LRU cache size     1639, 2979634 req, miss ratio 0.2906, byte miss ratio 0.2906
result/tencentBlock.ns11747.oracleGeneral.zst LRU cache size     4918, 2979634 req, miss ratio 0.2480, byte miss ratio 0.2480
result/tencentBlock.ns11747.oracleGeneral.zst LRU cache size    16394, 2979634 req, miss ratio 0.1701, byte miss ratio 0.1701
result/tencentBlock.ns11747.oracleGeneral.zst LRU cache size    32789, 2979634 req, miss ratio 0.1592, byte miss ratio 0.1592
result/tencentBlock.ns11747.oracleGeneral.zst LRU cache size    65579, 2979634 req, miss ratio 0.0809, byte miss ratio 0.0809
result/tencentBlock.ns11747.oracleGeneral.zst LRU cache size   131159, 2979634 req, miss ratio 0.0557, byte miss ratio 0.0557
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO-d-1 cache size      163, 2979634 req, miss ratio 0.4126, byte miss ratio 0.4126
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO-d-1 cache size      491, 2979634 req, miss ratio 0.3344, byte miss ratio 0.3344
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO-d-1 cache size     1639, 2979634 req, miss ratio 0.2949, byte miss ratio 0.2949
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO-d-1 cache size     4918, 2979634 req, miss ratio 0.1922, byte miss ratio 0.1922
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO-d-1 cache size    16394, 2979634 req, miss ratio 0.1584, byte miss ratio 0.1584
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO-d-1 cache size    32789, 2979634 req, miss ratio 0.1461, byte miss ratio 0.1461
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO-d-1 cache size    65579, 2979634 req, miss ratio 0.0790, byte miss ratio 0.0790
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO-d-1 cache size   131159, 2979634 req, miss ratio 0.0558, byte miss ratio 0.0558
result/tencentBlock.ns11747.oracleGeneral.zst LRB cache size      163, 2979634 req, miss ratio 0.4612, byte miss ratio 0.4612
result/tencentBlock.ns11747.oracleGeneral.zst LRB cache size      491, 2979634 req, miss ratio 0.3477, byte miss ratio 0.3477
result/tencentBlock.ns11747.oracleGeneral.zst LRB cache size     1639, 2979634 req, miss ratio 0.2628, byte miss ratio 0.2628
result/tencentBlock.ns11747.oracleGeneral.zst LRB cache size     4918, 2979634 req, miss ratio 0.1887, byte miss ratio 0.1887
result/tencentBlock.ns11747.oracleGeneral.zst LRB cache size    16394, 2979634 req, miss ratio 0.1597, byte miss ratio 0.1597
result/tencentBlock.ns11747.oracleGeneral.zst LRB cache size    32789, 2979634 req, miss ratio 0.1302, byte miss ratio 0.1302
result/tencentBlock.ns11747.oracleGeneral.zst LRB cache size    65579, 2979634 req, miss ratio 0.0784, byte miss ratio 0.0784
result/tencentBlock.ns11747.oracleGeneral.zst LRB cache size   131159, 2979634 req, miss ratio 0.0557, byte miss ratio 0.0557
result/tencentBlock.ns11747.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      163, 2979634 req, miss ratio 0.4665, byte miss ratio 0.4665
result/tencentBlock.ns11747.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      491, 2979634 req, miss ratio 0.3691, byte miss ratio 0.3691
result/tencentBlock.ns11747.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1639, 2979634 req, miss ratio 0.3164, byte miss ratio 0.3164
result/tencentBlock.ns11747.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     4918, 2979634 req, miss ratio 0.2508, byte miss ratio 0.2508
result/tencentBlock.ns11747.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    16394, 2979634 req, miss ratio 0.1889, byte miss ratio 0.1889
result/tencentBlock.ns11747.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    32789, 2979634 req, miss ratio 0.1539, byte miss ratio 0.1539
result/tencentBlock.ns11747.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    65579, 2979634 req, miss ratio 0.1003, byte miss ratio 0.1003
result/tencentBlock.ns11747.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   131159, 2979634 req, miss ratio 0.0600, byte miss ratio 0.0600
result/tencentBlock.ns11747.oracleGeneral.zst TwoQ cache size      163, 2979634 req, miss ratio 0.4065, byte miss ratio 0.4065
result/tencentBlock.ns11747.oracleGeneral.zst TwoQ cache size      491, 2979634 req, miss ratio 0.3396, byte miss ratio 0.3396
result/tencentBlock.ns11747.oracleGeneral.zst TwoQ cache size     1639, 2979634 req, miss ratio 0.2702, byte miss ratio 0.2702
result/tencentBlock.ns11747.oracleGeneral.zst TwoQ cache size     4918, 2979634 req, miss ratio 0.1895, byte miss ratio 0.1895
result/tencentBlock.ns11747.oracleGeneral.zst TwoQ cache size    16394, 2979634 req, miss ratio 0.1631, byte miss ratio 0.1631
result/tencentBlock.ns11747.oracleGeneral.zst TwoQ cache size    32789, 2979634 req, miss ratio 0.1336, byte miss ratio 0.1336
result/tencentBlock.ns11747.oracleGeneral.zst TwoQ cache size    65579, 2979634 req, miss ratio 0.0850, byte miss ratio 0.0850
result/tencentBlock.ns11747.oracleGeneral.zst TwoQ cache size   131159, 2979634 req, miss ratio 0.0614, byte miss ratio 0.0614
result/tencentBlock.ns11747.oracleGeneral.zst S4LRU(25:25:25:25) cache size      163, 2979634 req, miss ratio 0.4460, byte miss ratio 0.4460
result/tencentBlock.ns11747.oracleGeneral.zst S4LRU(25:25:25:25) cache size      491, 2979634 req, miss ratio 0.3479, byte miss ratio 0.3479
result/tencentBlock.ns11747.oracleGeneral.zst S4LRU(25:25:25:25) cache size     1639, 2979634 req, miss ratio 0.3160, byte miss ratio 0.3160
result/tencentBlock.ns11747.oracleGeneral.zst S4LRU(25:25:25:25) cache size     4918, 2979634 req, miss ratio 0.2377, byte miss ratio 0.2377
result/tencentBlock.ns11747.oracleGeneral.zst S4LRU(25:25:25:25) cache size    16394, 2979634 req, miss ratio 0.1630, byte miss ratio 0.1630
result/tencentBlock.ns11747.oracleGeneral.zst S4LRU(25:25:25:25) cache size    32789, 2979634 req, miss ratio 0.1409, byte miss ratio 0.1409
result/tencentBlock.ns11747.oracleGeneral.zst S4LRU(25:25:25:25) cache size    65579, 2979634 req, miss ratio 0.0855, byte miss ratio 0.0855
result/tencentBlock.ns11747.oracleGeneral.zst S4LRU(25:25:25:25) cache size   131159, 2979634 req, miss ratio 0.0557, byte miss ratio 0.0557
result/tencentBlock.ns11747.oracleGeneral.zst B-LRU cache size      163, 2979634 req, miss ratio 0.4669, byte miss ratio 0.4669
result/tencentBlock.ns11747.oracleGeneral.zst B-LRU cache size      491, 2979634 req, miss ratio 0.3819, byte miss ratio 0.3819
result/tencentBlock.ns11747.oracleGeneral.zst B-LRU cache size     1639, 2979634 req, miss ratio 0.3104, byte miss ratio 0.3104
result/tencentBlock.ns11747.oracleGeneral.zst B-LRU cache size     4918, 2979634 req, miss ratio 0.2654, byte miss ratio 0.2654
result/tencentBlock.ns11747.oracleGeneral.zst B-LRU cache size    16394, 2979634 req, miss ratio 0.1948, byte miss ratio 0.1948
result/tencentBlock.ns11747.oracleGeneral.zst B-LRU cache size    32789, 2979634 req, miss ratio 0.1833, byte miss ratio 0.1833
result/tencentBlock.ns11747.oracleGeneral.zst B-LRU cache size    65579, 2979634 req, miss ratio 0.1175, byte miss ratio 0.1175
result/tencentBlock.ns11747.oracleGeneral.zst B-LRU cache size   131159, 2979634 req, miss ratio 0.1015, byte miss ratio 0.1015
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO cache size      163, 2979634 req, miss ratio 0.4151, byte miss ratio 0.4151
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO cache size      491, 2979634 req, miss ratio 0.3366, byte miss ratio 0.3366
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO cache size     1639, 2979634 req, miss ratio 0.2971, byte miss ratio 0.2971
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO cache size     4918, 2979634 req, miss ratio 0.1924, byte miss ratio 0.1924
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO cache size    16394, 2979634 req, miss ratio 0.1591, byte miss ratio 0.1591
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO cache size    32789, 2979634 req, miss ratio 0.1449, byte miss ratio 0.1449
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO cache size    65579, 2979634 req, miss ratio 0.0814, byte miss ratio 0.0814
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO cache size   131159, 2979634 req, miss ratio 0.0559, byte miss ratio 0.0559
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO-d cache size      163, 2979634 req, miss ratio 0.4312, byte miss ratio 0.4312
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO-d cache size      491, 2979634 req, miss ratio 0.3359, byte miss ratio 0.3359
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO-d cache size     1639, 2979634 req, miss ratio 0.2931, byte miss ratio 0.2931
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO-d cache size     4918, 2979634 req, miss ratio 0.1925, byte miss ratio 0.1925
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO-d cache size    16394, 2979634 req, miss ratio 0.1591, byte miss ratio 0.1591
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO-d cache size    32789, 2979634 req, miss ratio 0.1445, byte miss ratio 0.1445
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO-d cache size    65579, 2979634 req, miss ratio 0.0814, byte miss ratio 0.0814
result/tencentBlock.ns11747.oracleGeneral.zst S3FIFO-d cache size   131159, 2979634 req, miss ratio 0.0559, byte miss ratio 0.0559
result/tencentBlock.ns11747.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      163, 2979634 req, miss ratio 0.5022, byte miss ratio 0.5022
result/tencentBlock.ns11747.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      491, 2979634 req, miss ratio 0.4107, byte miss ratio 0.4107
result/tencentBlock.ns11747.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     1639, 2979634 req, miss ratio 0.2884, byte miss ratio 0.2884
result/tencentBlock.ns11747.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     4918, 2979634 req, miss ratio 0.1887, byte miss ratio 0.1887
result/tencentBlock.ns11747.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    16394, 2979634 req, miss ratio 0.1605, byte miss ratio 0.1605
result/tencentBlock.ns11747.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    32789, 2979634 req, miss ratio 0.1240, byte miss ratio 0.1240
result/tencentBlock.ns11747.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    65579, 2979634 req, miss ratio 0.0704, byte miss ratio 0.0704
