result/tencentBlock.ns25578.oracleGeneral.zst LIRS cache size      127, 1176267 req, miss ratio 0.3556, byte miss ratio 0.3556
result/tencentBlock.ns25578.oracleGeneral.zst LIRS cache size      382, 1176267 req, miss ratio 0.2756, byte miss ratio 0.2756
result/tencentBlock.ns25578.oracleGeneral.zst LIRS cache size     1273, 1176267 req, miss ratio 0.2617, byte miss ratio 0.2617
result/tencentBlock.ns25578.oracleGeneral.zst LIRS cache size     3820, 1176267 req, miss ratio 0.2443, byte miss ratio 0.2443
result/tencentBlock.ns25578.oracleGeneral.zst LIRS cache size    12735, 1176267 req, miss ratio 0.2123, byte miss ratio 0.2123
result/tencentBlock.ns25578.oracleGeneral.zst LIRS cache size    25470, 1176267 req, miss ratio 0.1793, byte miss ratio 0.1793
result/tencentBlock.ns25578.oracleGeneral.zst LIRS cache size    50941, 1176267 req, miss ratio 0.1360, byte miss ratio 0.1360
result/tencentBlock.ns25578.oracleGeneral.zst LIRS cache size   101882, 1176267 req, miss ratio 0.1096, byte miss ratio 0.1096
result/tencentBlock.ns25578.oracleGeneral.zst S3FIFO-1 cache size      127, 1176267 req, miss ratio 0.3676, byte miss ratio 0.3676
result/tencentBlock.ns25578.oracleGeneral.zst S3FIFO-1 cache size      382, 1176267 req, miss ratio 0.2485, byte miss ratio 0.2485
result/tencentBlock.ns25578.oracleGeneral.zst S3FIFO-1 cache size     1273, 1176267 req, miss ratio 0.2442, byte miss ratio 0.2442
result/tencentBlock.ns25578.oracleGeneral.zst S3FIFO-1 cache size     3820, 1176267 req, miss ratio 0.2407, byte miss ratio 0.2407
result/tencentBlock.ns25578.oracleGeneral.zst S3FIFO-1 cache size    12735, 1176267 req, miss ratio 0.2139, byte miss ratio 0.2139
result/tencentBlock.ns25578.oracleGeneral.zst S3FIFO-1 cache size    25470, 1176267 req, miss ratio 0.1811, byte miss ratio 0.1811
result/tencentBlock.ns25578.oracleGeneral.zst S3FIFO-1 cache size    50941, 1176267 req, miss ratio 0.1367, byte miss ratio 0.1367
result/tencentBlock.ns25578.oracleGeneral.zst S3FIFO-1 cache size   101882, 1176267 req, miss ratio 0.1093, byte miss ratio 0.1093
result/tencentBlock.ns25578.oracleGeneral.zst ARC cache size      127, 1176267 req, miss ratio 0.3980, byte miss ratio 0.3980
result/tencentBlock.ns25578.oracleGeneral.zst ARC cache size      382, 1176267 req, miss ratio 0.2480, byte miss ratio 0.2480
result/tencentBlock.ns25578.oracleGeneral.zst ARC cache size     1273, 1176267 req, miss ratio 0.2432, byte miss ratio 0.2432
result/tencentBlock.ns25578.oracleGeneral.zst ARC cache size     3820, 1176267 req, miss ratio 0.2408, byte miss ratio 0.2408
result/tencentBlock.ns25578.oracleGeneral.zst ARC cache size    12735, 1176267 req, miss ratio 0.2168, byte miss ratio 0.2168
result/tencentBlock.ns25578.oracleGeneral.zst ARC cache size    25470, 1176267 req, miss ratio 0.1800, byte miss ratio 0.1800
result/tencentBlock.ns25578.oracleGeneral.zst ARC cache size    50941, 1176267 req, miss ratio 0.1346, byte miss ratio 0.1346
result/tencentBlock.ns25578.oracleGeneral.zst ARC cache size   101882, 1176267 req, miss ratio 0.1093, byte miss ratio 0.1093
result/tencentBlock.ns25578.oracleGeneral.zst LeCaR cache size      127, 1176267 req, miss ratio 0.4397, byte miss ratio 0.4397
result/tencentBlock.ns25578.oracleGeneral.zst LeCaR cache size      382, 1176267 req, miss ratio 0.2500, byte miss ratio 0.2500
result/tencentBlock.ns25578.oracleGeneral.zst LeCaR cache size     1273, 1176267 req, miss ratio 0.2443, byte miss ratio 0.2443
result/tencentBlock.ns25578.oracleGeneral.zst LeCaR cache size     3820, 1176267 req, miss ratio 0.2413, byte miss ratio 0.2413
result/tencentBlock.ns25578.oracleGeneral.zst LeCaR cache size    12735, 1176267 req, miss ratio 0.2308, byte miss ratio 0.2308
result/tencentBlock.ns25578.oracleGeneral.zst LeCaR cache size    25470, 1176267 req, miss ratio 0.1828, byte miss ratio 0.1828
result/tencentBlock.ns25578.oracleGeneral.zst LeCaR cache size    50941, 1176267 req, miss ratio 0.1383, byte miss ratio 0.1383
result/tencentBlock.ns25578.oracleGeneral.zst LeCaR cache size   101882, 1176267 req, miss ratio 0.1094, byte miss ratio 0.1094
result/tencentBlock.ns25578.oracleGeneral.zst Cacheus cache size      127, 1176267 req, miss ratio 0.4508, byte miss ratio 0.4508
result/tencentBlock.ns25578.oracleGeneral.zst Cacheus cache size      382, 1176267 req, miss ratio 0.2487, byte miss ratio 0.2487
result/tencentBlock.ns25578.oracleGeneral.zst Cacheus cache size     1273, 1176267 req, miss ratio 0.2431, byte miss ratio 0.2431
result/tencentBlock.ns25578.oracleGeneral.zst Cacheus cache size     3820, 1176267 req, miss ratio 0.2411, byte miss ratio 0.2411
result/tencentBlock.ns25578.oracleGeneral.zst Cacheus cache size    12735, 1176267 req, miss ratio 0.2190, byte miss ratio 0.2190
result/tencentBlock.ns25578.oracleGeneral.zst Cacheus cache size    25470, 1176267 req, miss ratio 0.1868, byte miss ratio 0.1868
result/tencentBlock.ns25578.oracleGeneral.zst Cacheus cache size    50941, 1176267 req, miss ratio 0.1373, byte miss ratio 0.1373
result/tencentBlock.ns25578.oracleGeneral.zst Cacheus cache size   101882, 1176267 req, miss ratio 0.1103, byte miss ratio 0.1103
result/tencentBlock.ns25578.oracleGeneral.zst LHD cache size      127, 1176267 req, miss ratio 0.3809, byte miss ratio 0.3809
