result/tencentBlock.ns23219.oracleGeneral.zst Cacheus cache size      148, 1257731 req, miss ratio 0.4043, byte miss ratio 0.4043
result/tencentBlock.ns23219.oracleGeneral.zst Cacheus cache size      445, 1257731 req, miss ratio 0.3933, byte miss ratio 0.3933
result/tencentBlock.ns23219.oracleGeneral.zst Cacheus cache size     1483, 1257731 req, miss ratio 0.3887, byte miss ratio 0.3887
result/tencentBlock.ns23219.oracleGeneral.zst Cacheus cache size     4451, 1257731 req, miss ratio 0.3876, byte miss ratio 0.3876
result/tencentBlock.ns23219.oracleGeneral.zst Cacheus cache size    14838, 1257731 req, miss ratio 0.3524, byte miss ratio 0.3524
result/tencentBlock.ns23219.oracleGeneral.zst Cacheus cache size    29676, 1257731 req, miss ratio 0.3001, byte miss ratio 0.3001
result/tencentBlock.ns23219.oracleGeneral.zst Cacheus cache size    59353, 1257731 req, miss ratio 0.1667, byte miss ratio 0.1667
result/tencentBlock.ns23219.oracleGeneral.zst Cacheus cache size   118706, 1257731 req, miss ratio 0.1286, byte miss ratio 0.1286
result/tencentBlock.ns23219.oracleGeneral.zst LHD cache size      148, 1257731 req, miss ratio 0.4608, byte miss ratio 0.4608
result/tencentBlock.ns23219.oracleGeneral.zst LHD cache size      445, 1257731 req, miss ratio 0.3959, byte miss ratio 0.3959
result/tencentBlock.ns23219.oracleGeneral.zst LHD cache size     1483, 1257731 req, miss ratio 0.3896, byte miss ratio 0.3896
result/tencentBlock.ns23219.oracleGeneral.zst LHD cache size     4451, 1257731 req, miss ratio 0.3878, byte miss ratio 0.3878
result/tencentBlock.ns23219.oracleGeneral.zst LHD cache size    14838, 1257731 req, miss ratio 0.3362, byte miss ratio 0.3362
result/tencentBlock.ns23219.oracleGeneral.zst LHD cache size    29676, 1257731 req, miss ratio 0.2706, byte miss ratio 0.2706
result/tencentBlock.ns23219.oracleGeneral.zst LHD cache size    59353, 1257731 req, miss ratio 0.1740, byte miss ratio 0.1740
