result/tencentBlock.ns23781.oracleGeneral.zst S3FIFO-1 cache size      374, 3451422 req, miss ratio 0.5204, byte miss ratio 0.5204
result/tencentBlock.ns23781.oracleGeneral.zst S3FIFO-1 cache size     1122, 3451422 req, miss ratio 0.3566, byte miss ratio 0.3566
result/tencentBlock.ns23781.oracleGeneral.zst S3FIFO-1 cache size     3740, 3451422 req, miss ratio 0.2755, byte miss ratio 0.2755
result/tencentBlock.ns23781.oracleGeneral.zst S3FIFO-1 cache size    11221, 3451422 req, miss ratio 0.2423, byte miss ratio 0.2423
result/tencentBlock.ns23781.oracleGeneral.zst S3FIFO-1 cache size    37405, 3451422 req, miss ratio 0.1922, byte miss ratio 0.1922
result/tencentBlock.ns23781.oracleGeneral.zst S3FIFO-1 cache size    74811, 3451422 req, miss ratio 0.1453, byte miss ratio 0.1453
result/tencentBlock.ns23781.oracleGeneral.zst S3FIFO-1 cache size   149622, 3451422 req, miss ratio 0.1176, byte miss ratio 0.1176
result/tencentBlock.ns23781.oracleGeneral.zst S3FIFO-1 cache size   299244, 3451422 req, miss ratio 0.1086, byte miss ratio 0.1086
result/tencentBlock.ns23781.oracleGeneral.zst ARC cache size      374, 3451422 req, miss ratio 0.5038, byte miss ratio 0.5038
result/tencentBlock.ns23781.oracleGeneral.zst ARC cache size     1122, 3451422 req, miss ratio 0.3745, byte miss ratio 0.3745
result/tencentBlock.ns23781.oracleGeneral.zst ARC cache size     3740, 3451422 req, miss ratio 0.2745, byte miss ratio 0.2745
result/tencentBlock.ns23781.oracleGeneral.zst ARC cache size    11221, 3451422 req, miss ratio 0.2484, byte miss ratio 0.2484
result/tencentBlock.ns23781.oracleGeneral.zst ARC cache size    37405, 3451422 req, miss ratio 0.1827, byte miss ratio 0.1827
result/tencentBlock.ns23781.oracleGeneral.zst ARC cache size    74811, 3451422 req, miss ratio 0.1457, byte miss ratio 0.1457
result/tencentBlock.ns23781.oracleGeneral.zst ARC cache size   149622, 3451422 req, miss ratio 0.1151, byte miss ratio 0.1151
result/tencentBlock.ns23781.oracleGeneral.zst ARC cache size   299244, 3451422 req, miss ratio 0.1086, byte miss ratio 0.1086
result/tencentBlock.ns23781.oracleGeneral.zst clock2 cache size      374, 3451422 req, miss ratio 0.5262, byte miss ratio 0.5262
result/tencentBlock.ns23781.oracleGeneral.zst clock2 cache size     1122, 3451422 req, miss ratio 0.4216, byte miss ratio 0.4216
result/tencentBlock.ns23781.oracleGeneral.zst clock2 cache size     3740, 3451422 req, miss ratio 0.2798, byte miss ratio 0.2798
result/tencentBlock.ns23781.oracleGeneral.zst clock2 cache size    11221, 3451422 req, miss ratio 0.2573, byte miss ratio 0.2573
result/tencentBlock.ns23781.oracleGeneral.zst clock2 cache size    37405, 3451422 req, miss ratio 0.1953, byte miss ratio 0.1953
result/tencentBlock.ns23781.oracleGeneral.zst clock2 cache size    74811, 3451422 req, miss ratio 0.1544, byte miss ratio 0.1544
result/tencentBlock.ns23781.oracleGeneral.zst clock2 cache size   149622, 3451422 req, miss ratio 0.1164, byte miss ratio 0.1164
result/tencentBlock.ns23781.oracleGeneral.zst clock2 cache size   299244, 3451422 req, miss ratio 0.1086, byte miss ratio 0.1086
result/tencentBlock.ns23781.oracleGeneral.zst LRU cache size      374, 3451422 req, miss ratio 0.5237, byte miss ratio 0.5237
result/tencentBlock.ns23781.oracleGeneral.zst LRU cache size     1122, 3451422 req, miss ratio 0.4140, byte miss ratio 0.4140
result/tencentBlock.ns23781.oracleGeneral.zst LRU cache size     3740, 3451422 req, miss ratio 0.2883, byte miss ratio 0.2883
