result/tencentBlock.ns8353.oracleGeneral.zst clock2 cache size      909, 11145451 req, miss ratio 0.5694, byte miss ratio 0.5694
result/tencentBlock.ns8353.oracleGeneral.zst clock2 cache size     2727, 11145451 req, miss ratio 0.5024, byte miss ratio 0.5024
result/tencentBlock.ns8353.oracleGeneral.zst clock2 cache size     9092, 11145451 req, miss ratio 0.4240, byte miss ratio 0.4240
result/tencentBlock.ns8353.oracleGeneral.zst clock2 cache size    27276, 11145451 req, miss ratio 0.3332, byte miss ratio 0.3332
result/tencentBlock.ns8353.oracleGeneral.zst clock2 cache size    90920, 11145451 req, miss ratio 0.2349, byte miss ratio 0.2349
result/tencentBlock.ns8353.oracleGeneral.zst clock2 cache size   181840, 11145451 req, miss ratio 0.1698, byte miss ratio 0.1698
result/tencentBlock.ns8353.oracleGeneral.zst clock2 cache size   363680, 11145451 req, miss ratio 0.1133, byte miss ratio 0.1133
result/tencentBlock.ns8353.oracleGeneral.zst clock2 cache size   727360, 11145451 req, miss ratio 0.0833, byte miss ratio 0.0833
result/tencentBlock.ns8353.oracleGeneral.zst S3FIFO-1 cache size      909, 11145451 req, miss ratio 0.5733, byte miss ratio 0.5733
result/tencentBlock.ns8353.oracleGeneral.zst S3FIFO-1 cache size     2727, 11145451 req, miss ratio 0.5018, byte miss ratio 0.5018
result/tencentBlock.ns8353.oracleGeneral.zst S3FIFO-1 cache size     9092, 11145451 req, miss ratio 0.4018, byte miss ratio 0.4018
result/tencentBlock.ns8353.oracleGeneral.zst S3FIFO-1 cache size    27276, 11145451 req, miss ratio 0.3219, byte miss ratio 0.3219
result/tencentBlock.ns8353.oracleGeneral.zst S3FIFO-1 cache size    90920, 11145451 req, miss ratio 0.2244, byte miss ratio 0.2244
result/tencentBlock.ns8353.oracleGeneral.zst S3FIFO-1 cache size   181840, 11145451 req, miss ratio 0.1657, byte miss ratio 0.1657
result/tencentBlock.ns8353.oracleGeneral.zst S3FIFO-1 cache size   363680, 11145451 req, miss ratio 0.1122, byte miss ratio 0.1122
result/tencentBlock.ns8353.oracleGeneral.zst S3FIFO-1 cache size   727360, 11145451 req, miss ratio 0.0842, byte miss ratio 0.0842
result/tencentBlock.ns8353.oracleGeneral.zst LRU cache size      909, 11145451 req, miss ratio 0.5730, byte miss ratio 0.5730
result/tencentBlock.ns8353.oracleGeneral.zst LRU cache size     2727, 11145451 req, miss ratio 0.5067, byte miss ratio 0.5067
result/tencentBlock.ns8353.oracleGeneral.zst LRU cache size     9092, 11145451 req, miss ratio 0.4273, byte miss ratio 0.4273
result/tencentBlock.ns8353.oracleGeneral.zst LRU cache size    27276, 11145451 req, miss ratio 0.3349, byte miss ratio 0.3349
result/tencentBlock.ns8353.oracleGeneral.zst LRU cache size    90920, 11145451 req, miss ratio 0.2294, byte miss ratio 0.2294
result/tencentBlock.ns8353.oracleGeneral.zst LRU cache size   181840, 11145451 req, miss ratio 0.1712, byte miss ratio 0.1712
result/tencentBlock.ns8353.oracleGeneral.zst LRU cache size   363680, 11145451 req, miss ratio 0.1114, byte miss ratio 0.1114
result/tencentBlock.ns8353.oracleGeneral.zst LRU cache size   727360, 11145451 req, miss ratio 0.0828, byte miss ratio 0.0828
result/tencentBlock.ns8353.oracleGeneral.zst LeCaR cache size      909, 11145451 req, miss ratio 0.5728, byte miss ratio 0.5728
result/tencentBlock.ns8353.oracleGeneral.zst LeCaR cache size     2727, 11145451 req, miss ratio 0.5054, byte miss ratio 0.5054
result/tencentBlock.ns8353.oracleGeneral.zst LeCaR cache size     9092, 11145451 req, miss ratio 0.4256, byte miss ratio 0.4256
result/tencentBlock.ns8353.oracleGeneral.zst LeCaR cache size    27276, 11145451 req, miss ratio 0.3339, byte miss ratio 0.3339
result/tencentBlock.ns8353.oracleGeneral.zst LeCaR cache size    90920, 11145451 req, miss ratio 0.2325, byte miss ratio 0.2325
result/tencentBlock.ns8353.oracleGeneral.zst LeCaR cache size   181840, 11145451 req, miss ratio 0.1734, byte miss ratio 0.1734
result/tencentBlock.ns8353.oracleGeneral.zst LeCaR cache size   363680, 11145451 req, miss ratio 0.1139, byte miss ratio 0.1139
result/tencentBlock.ns8353.oracleGeneral.zst LeCaR cache size   727360, 11145451 req, miss ratio 0.0830, byte miss ratio 0.0830
result/tencentBlock.ns8353.oracleGeneral.zst FIFO cache size      909, 11145451 req, miss ratio 0.5976, byte miss ratio 0.5976
result/tencentBlock.ns8353.oracleGeneral.zst FIFO cache size     2727, 11145451 req, miss ratio 0.5280, byte miss ratio 0.5280
result/tencentBlock.ns8353.oracleGeneral.zst FIFO cache size     9092, 11145451 req, miss ratio 0.4487, byte miss ratio 0.4487
result/tencentBlock.ns8353.oracleGeneral.zst FIFO cache size    27276, 11145451 req, miss ratio 0.3643, byte miss ratio 0.3643
