result/tencentBlock.ns1533.oracleGeneral.zst LHD cache size      766, 170446544 req, miss ratio 0.4102, byte miss ratio 0.4102
result/tencentBlock.ns1533.oracleGeneral.zst LHD cache size     2300, 170446544 req, miss ratio 0.3505, byte miss ratio 0.3505
result/tencentBlock.ns1533.oracleGeneral.zst LHD cache size     7668, 170446544 req, miss ratio 0.2385, byte miss ratio 0.2385
result/tencentBlock.ns1533.oracleGeneral.zst LHD cache size    23004, 170446544 req, miss ratio 0.1364, byte miss ratio 0.1364
result/tencentBlock.ns1533.oracleGeneral.zst LHD cache size    76683, 170446544 req, miss ratio 0.0230, byte miss ratio 0.0230
result/tencentBlock.ns1533.oracleGeneral.zst LHD cache size   153366, 170446544 req, miss ratio 0.0092, byte miss ratio 0.0092
result/tencentBlock.ns1533.oracleGeneral.zst LHD cache size   306732, 170446544 req, miss ratio 0.0052, byte miss ratio 0.0052
result/tencentBlock.ns1533.oracleGeneral.zst LHD cache size   613464, 170446544 req, miss ratio 0.0046, byte miss ratio 0.0046
result/tencentBlock.ns1533.oracleGeneral.zst ARC cache size      766, 170446544 req, miss ratio 0.4081, byte miss ratio 0.4081
result/tencentBlock.ns1533.oracleGeneral.zst ARC cache size     2300, 170446544 req, miss ratio 0.3544, byte miss ratio 0.3544
result/tencentBlock.ns1533.oracleGeneral.zst ARC cache size     7668, 170446544 req, miss ratio 0.2429, byte miss ratio 0.2429
result/tencentBlock.ns1533.oracleGeneral.zst ARC cache size    23004, 170446544 req, miss ratio 0.1496, byte miss ratio 0.1496
result/tencentBlock.ns1533.oracleGeneral.zst ARC cache size    76683, 170446544 req, miss ratio 0.0231, byte miss ratio 0.0231
result/tencentBlock.ns1533.oracleGeneral.zst ARC cache size   153366, 170446544 req, miss ratio 0.0091, byte miss ratio 0.0091
result/tencentBlock.ns1533.oracleGeneral.zst ARC cache size   306732, 170446544 req, miss ratio 0.0052, byte miss ratio 0.0052
result/tencentBlock.ns1533.oracleGeneral.zst ARC cache size   613464, 170446544 req, miss ratio 0.0046, byte miss ratio 0.0046
result/tencentBlock.ns1533.oracleGeneral.zst Clock cache size      766, 170446544 req, miss ratio 0.4482, byte miss ratio 0.4482
result/tencentBlock.ns1533.oracleGeneral.zst Clock cache size     2300, 170446544 req, miss ratio 0.4004, byte miss ratio 0.4004
result/tencentBlock.ns1533.oracleGeneral.zst Clock cache size     7668, 170446544 req, miss ratio 0.2751, byte miss ratio 0.2751
result/tencentBlock.ns1533.oracleGeneral.zst Clock cache size    23004, 170446544 req, miss ratio 0.1589, byte miss ratio 0.1589
result/tencentBlock.ns1533.oracleGeneral.zst Clock cache size    76683, 170446544 req, miss ratio 0.0223, byte miss ratio 0.0223
result/tencentBlock.ns1533.oracleGeneral.zst Clock cache size   153366, 170446544 req, miss ratio 0.0091, byte miss ratio 0.0091
result/tencentBlock.ns1533.oracleGeneral.zst Clock cache size   306732, 170446544 req, miss ratio 0.0053, byte miss ratio 0.0053
result/tencentBlock.ns1533.oracleGeneral.zst Clock cache size   613464, 170446544 req, miss ratio 0.0046, byte miss ratio 0.0046
result/tencentBlock.ns1533.oracleGeneral.zst LRU cache size      766, 170446544 req, miss ratio 0.4551, byte miss ratio 0.4551
result/tencentBlock.ns1533.oracleGeneral.zst LRU cache size     2300, 170446544 req, miss ratio 0.4055, byte miss ratio 0.4055
result/tencentBlock.ns1533.oracleGeneral.zst LRU cache size     7668, 170446544 req, miss ratio 0.2779, byte miss ratio 0.2779
result/tencentBlock.ns1533.oracleGeneral.zst LRU cache size    23004, 170446544 req, miss ratio 0.1630, byte miss ratio 0.1630
result/tencentBlock.ns1533.oracleGeneral.zst LRU cache size    76683, 170446544 req, miss ratio 0.0227, byte miss ratio 0.0227
result/tencentBlock.ns1533.oracleGeneral.zst LRU cache size   153366, 170446544 req, miss ratio 0.0091, byte miss ratio 0.0091
result/tencentBlock.ns1533.oracleGeneral.zst LRU cache size   306732, 170446544 req, miss ratio 0.0052, byte miss ratio 0.0052
result/tencentBlock.ns1533.oracleGeneral.zst LRU cache size   613464, 170446544 req, miss ratio 0.0045, byte miss ratio 0.0045
result/tencentBlock.ns1533.oracleGeneral.zst S3FIFO-1 cache size      766, 170446544 req, miss ratio 0.4102, byte miss ratio 0.4102
result/tencentBlock.ns1533.oracleGeneral.zst S3FIFO-1 cache size     2300, 170446544 req, miss ratio 0.3488, byte miss ratio 0.3488
result/tencentBlock.ns1533.oracleGeneral.zst S3FIFO-1 cache size     7668, 170446544 req, miss ratio 0.2331, byte miss ratio 0.2331
result/tencentBlock.ns1533.oracleGeneral.zst S3FIFO-1 cache size    23004, 170446544 req, miss ratio 0.1414, byte miss ratio 0.1414
result/tencentBlock.ns1533.oracleGeneral.zst S3FIFO-1 cache size    76683, 170446544 req, miss ratio 0.0221, byte miss ratio 0.0221
result/tencentBlock.ns1533.oracleGeneral.zst S3FIFO-1 cache size   153366, 170446544 req, miss ratio 0.0091, byte miss ratio 0.0091
result/tencentBlock.ns1533.oracleGeneral.zst S3FIFO-1 cache size   306732, 170446544 req, miss ratio 0.0054, byte miss ratio 0.0054
result/tencentBlock.ns1533.oracleGeneral.zst S3FIFO-1 cache size   613464, 170446544 req, miss ratio 0.0046, byte miss ratio 0.0046
result/tencentBlock.ns1533.oracleGeneral.zst LeCaR cache size      766, 170446544 req, miss ratio 0.4311, byte miss ratio 0.4311
result/tencentBlock.ns1533.oracleGeneral.zst LeCaR cache size     2300, 170446544 req, miss ratio 0.3986, byte miss ratio 0.3986
result/tencentBlock.ns1533.oracleGeneral.zst LeCaR cache size     7668, 170446544 req, miss ratio 0.2719, byte miss ratio 0.2719
result/tencentBlock.ns1533.oracleGeneral.zst LeCaR cache size    23004, 170446544 req, miss ratio 0.1544, byte miss ratio 0.1544
result/tencentBlock.ns1533.oracleGeneral.zst LeCaR cache size    76683, 170446544 req, miss ratio 0.0211, byte miss ratio 0.0211
result/tencentBlock.ns1533.oracleGeneral.zst LeCaR cache size   153366, 170446544 req, miss ratio 0.0086, byte miss ratio 0.0086
result/tencentBlock.ns1533.oracleGeneral.zst LeCaR cache size   306732, 170446544 req, miss ratio 0.0053, byte miss ratio 0.0053
result/tencentBlock.ns1533.oracleGeneral.zst LeCaR cache size   613464, 170446544 req, miss ratio 0.0045, byte miss ratio 0.0045
result/tencentBlock.ns1533.oracleGeneral.zst clock2 cache size      766, 170446544 req, miss ratio 0.4405, byte miss ratio 0.4405
result/tencentBlock.ns1533.oracleGeneral.zst clock2 cache size     2300, 170446544 req, miss ratio 0.3995, byte miss ratio 0.3995
result/tencentBlock.ns1533.oracleGeneral.zst clock2 cache size     7668, 170446544 req, miss ratio 0.2731, byte miss ratio 0.2731
result/tencentBlock.ns1533.oracleGeneral.zst clock2 cache size    23004, 170446544 req, miss ratio 0.1518, byte miss ratio 0.1518
result/tencentBlock.ns1533.oracleGeneral.zst clock2 cache size    76683, 170446544 req, miss ratio 0.0223, byte miss ratio 0.0223
result/tencentBlock.ns1533.oracleGeneral.zst clock2 cache size   153366, 170446544 req, miss ratio 0.0090, byte miss ratio 0.0090
result/tencentBlock.ns1533.oracleGeneral.zst clock2 cache size   306732, 170446544 req, miss ratio 0.0054, byte miss ratio 0.0054
result/tencentBlock.ns1533.oracleGeneral.zst clock2 cache size   613464, 170446544 req, miss ratio 0.0046, byte miss ratio 0.0046
result/tencentBlock.ns1533.oracleGeneral.zst FIFO cache size      766, 170446544 req, miss ratio 0.4649, byte miss ratio 0.4649
result/tencentBlock.ns1533.oracleGeneral.zst FIFO cache size     2300, 170446544 req, miss ratio 0.4143, byte miss ratio 0.4143
result/tencentBlock.ns1533.oracleGeneral.zst FIFO cache size     7668, 170446544 req, miss ratio 0.2949, byte miss ratio 0.2949
