result/tencentBlock.ns16470.oracleGeneral.zst clock2 cache size      191, 5161387 req, miss ratio 0.8886, byte miss ratio 0.8886
result/tencentBlock.ns16470.oracleGeneral.zst clock2 cache size      574, 5161387 req, miss ratio 0.8865, byte miss ratio 0.8865
result/tencentBlock.ns16470.oracleGeneral.zst clock2 cache size     1915, 5161387 req, miss ratio 0.8836, byte miss ratio 0.8836
result/tencentBlock.ns16470.oracleGeneral.zst clock2 cache size     5746, 5161387 req, miss ratio 0.8794, byte miss ratio 0.8794
result/tencentBlock.ns16470.oracleGeneral.zst clock2 cache size    19154, 5161387 req, miss ratio 0.0803, byte miss ratio 0.0803
result/tencentBlock.ns16470.oracleGeneral.zst clock2 cache size    38308, 5161387 req, miss ratio 0.0671, byte miss ratio 0.0671
result/tencentBlock.ns16470.oracleGeneral.zst clock2 cache size    76617, 5161387 req, miss ratio 0.0475, byte miss ratio 0.0475
result/tencentBlock.ns16470.oracleGeneral.zst clock2 cache size   153234, 5161387 req, miss ratio 0.0373, byte miss ratio 0.0373
result/tencentBlock.ns16470.oracleGeneral.zst FIFO cache size      191, 5161387 req, miss ratio 0.8966, byte miss ratio 0.8966
result/tencentBlock.ns16470.oracleGeneral.zst FIFO cache size      574, 5161387 req, miss ratio 0.8893, byte miss ratio 0.8893
result/tencentBlock.ns16470.oracleGeneral.zst FIFO cache size     1915, 5161387 req, miss ratio 0.8852, byte miss ratio 0.8852
result/tencentBlock.ns16470.oracleGeneral.zst FIFO cache size     5746, 5161387 req, miss ratio 0.8829, byte miss ratio 0.8829
result/tencentBlock.ns16470.oracleGeneral.zst FIFO cache size    19154, 5161387 req, miss ratio 0.1716, byte miss ratio 0.1716
result/tencentBlock.ns16470.oracleGeneral.zst FIFO cache size    38308, 5161387 req, miss ratio 0.0868, byte miss ratio 0.0868
result/tencentBlock.ns16470.oracleGeneral.zst FIFO cache size    76617, 5161387 req, miss ratio 0.0557, byte miss ratio 0.0557
result/tencentBlock.ns16470.oracleGeneral.zst FIFO cache size   153234, 5161387 req, miss ratio 0.0426, byte miss ratio 0.0426
result/tencentBlock.ns16470.oracleGeneral.zst ARC cache size      191, 5161387 req, miss ratio 0.8832, byte miss ratio 0.8832
result/tencentBlock.ns16470.oracleGeneral.zst ARC cache size      574, 5161387 req, miss ratio 0.8808, byte miss ratio 0.8808
result/tencentBlock.ns16470.oracleGeneral.zst ARC cache size     1915, 5161387 req, miss ratio 0.8786, byte miss ratio 0.8786
result/tencentBlock.ns16470.oracleGeneral.zst ARC cache size     5746, 5161387 req, miss ratio 0.8779, byte miss ratio 0.8779
