result/tencentBlock.ns24725.oracleGeneral.zst LIRS cache size      917, 1842375 req, miss ratio 0.9442, byte miss ratio 0.9442
result/tencentBlock.ns24725.oracleGeneral.zst LIRS cache size     2753, 1842375 req, miss ratio 0.9417, byte miss ratio 0.9417
result/tencentBlock.ns24725.oracleGeneral.zst LIRS cache size     9177, 1842375 req, miss ratio 0.9332, byte miss ratio 0.9332
result/tencentBlock.ns24725.oracleGeneral.zst LIRS cache size    27532, 1842375 req, miss ratio 0.9226, byte miss ratio 0.9226
result/tencentBlock.ns24725.oracleGeneral.zst LIRS cache size    91774, 1842375 req, miss ratio 0.8749, byte miss ratio 0.8749
result/tencentBlock.ns24725.oracleGeneral.zst LIRS cache size   183549, 1842375 req, miss ratio 0.6791, byte miss ratio 0.6791
result/tencentBlock.ns24725.oracleGeneral.zst LIRS cache size   367099, 1842375 req, miss ratio 0.5959, byte miss ratio 0.5959
result/tencentBlock.ns24725.oracleGeneral.zst LIRS cache size   734198, 1842375 req, miss ratio 0.5144, byte miss ratio 0.5144
result/tencentBlock.ns24725.oracleGeneral.zst Cacheus cache size      917, 1842375 req, miss ratio 0.9454, byte miss ratio 0.9454
result/tencentBlock.ns24725.oracleGeneral.zst Cacheus cache size     2753, 1842375 req, miss ratio 0.9413, byte miss ratio 0.9413
result/tencentBlock.ns24725.oracleGeneral.zst Cacheus cache size     9177, 1842375 req, miss ratio 0.9321, byte miss ratio 0.9321
result/tencentBlock.ns24725.oracleGeneral.zst Cacheus cache size    27532, 1842375 req, miss ratio 0.9160, byte miss ratio 0.9160
result/tencentBlock.ns24725.oracleGeneral.zst Cacheus cache size    91774, 1842375 req, miss ratio 0.8776, byte miss ratio 0.8776
result/tencentBlock.ns24725.oracleGeneral.zst Cacheus cache size   183549, 1842375 req, miss ratio 0.6767, byte miss ratio 0.6767
result/tencentBlock.ns24725.oracleGeneral.zst Cacheus cache size   367099, 1842375 req, miss ratio 0.5757, byte miss ratio 0.5757
result/tencentBlock.ns24725.oracleGeneral.zst Cacheus cache size   734198, 1842375 req, miss ratio 0.5097, byte miss ratio 0.5097
result/tencentBlock.ns24725.oracleGeneral.zst LRU cache size      917, 1842375 req, miss ratio 0.9485, byte miss ratio 0.9485
result/tencentBlock.ns24725.oracleGeneral.zst LRU cache size     2753, 1842375 req, miss ratio 0.9473, byte miss ratio 0.9473
result/tencentBlock.ns24725.oracleGeneral.zst LRU cache size     9177, 1842375 req, miss ratio 0.9436, byte miss ratio 0.9436
result/tencentBlock.ns24725.oracleGeneral.zst LRU cache size    27532, 1842375 req, miss ratio 0.9355, byte miss ratio 0.9355
result/tencentBlock.ns24725.oracleGeneral.zst LRU cache size    91774, 1842375 req, miss ratio 0.8669, byte miss ratio 0.8669
result/tencentBlock.ns24725.oracleGeneral.zst LRU cache size   183549, 1842375 req, miss ratio 0.6943, byte miss ratio 0.6943
result/tencentBlock.ns24725.oracleGeneral.zst LRU cache size   367099, 1842375 req, miss ratio 0.5564, byte miss ratio 0.5564
result/tencentBlock.ns24725.oracleGeneral.zst LRU cache size   734198, 1842375 req, miss ratio 0.5000, byte miss ratio 0.5000
result/tencentBlock.ns24725.oracleGeneral.zst Clock cache size      917, 1842375 req, miss ratio 0.9484, byte miss ratio 0.9484
