result/tencentBlock.ns20451.oracleGeneral.zst LRU cache size      188, 1120438 req, miss ratio 0.3879, byte miss ratio 0.3879
result/tencentBlock.ns20451.oracleGeneral.zst LRU cache size      564, 1120438 req, miss ratio 0.3819, byte miss ratio 0.3819
result/tencentBlock.ns20451.oracleGeneral.zst LRU cache size     1883, 1120438 req, miss ratio 0.3792, byte miss ratio 0.3792
result/tencentBlock.ns20451.oracleGeneral.zst LRU cache size     5649, 1120438 req, miss ratio 0.3787, byte miss ratio 0.3787
result/tencentBlock.ns20451.oracleGeneral.zst LRU cache size    18831, 1120438 req, miss ratio 0.3202, byte miss ratio 0.3202
result/tencentBlock.ns20451.oracleGeneral.zst LRU cache size    37662, 1120438 req, miss ratio 0.2548, byte miss ratio 0.2548
result/tencentBlock.ns20451.oracleGeneral.zst LRU cache size    75324, 1120438 req, miss ratio 0.1852, byte miss ratio 0.1852
result/tencentBlock.ns20451.oracleGeneral.zst LRU cache size   150648, 1120438 req, miss ratio 0.1687, byte miss ratio 0.1687
result/tencentBlock.ns20451.oracleGeneral.zst ARC cache size      188, 1120438 req, miss ratio 0.3836, byte miss ratio 0.3836
result/tencentBlock.ns20451.oracleGeneral.zst ARC cache size      564, 1120438 req, miss ratio 0.3806, byte miss ratio 0.3806
result/tencentBlock.ns20451.oracleGeneral.zst ARC cache size     1883, 1120438 req, miss ratio 0.3793, byte miss ratio 0.3793
result/tencentBlock.ns20451.oracleGeneral.zst ARC cache size     5649, 1120438 req, miss ratio 0.3788, byte miss ratio 0.3788
result/tencentBlock.ns20451.oracleGeneral.zst ARC cache size    18831, 1120438 req, miss ratio 0.3151, byte miss ratio 0.3151
result/tencentBlock.ns20451.oracleGeneral.zst ARC cache size    37662, 1120438 req, miss ratio 0.2496, byte miss ratio 0.2496
result/tencentBlock.ns20451.oracleGeneral.zst ARC cache size    75324, 1120438 req, miss ratio 0.1826, byte miss ratio 0.1826
result/tencentBlock.ns20451.oracleGeneral.zst ARC cache size   150648, 1120438 req, miss ratio 0.1687, byte miss ratio 0.1687
result/tencentBlock.ns20451.oracleGeneral.zst FIFO cache size      188, 1120438 req, miss ratio 0.4376, byte miss ratio 0.4376
result/tencentBlock.ns20451.oracleGeneral.zst FIFO cache size      564, 1120438 req, miss ratio 0.3999, byte miss ratio 0.3999
result/tencentBlock.ns20451.oracleGeneral.zst FIFO cache size     1883, 1120438 req, miss ratio 0.3850, byte miss ratio 0.3850
result/tencentBlock.ns20451.oracleGeneral.zst FIFO cache size     5649, 1120438 req, miss ratio 0.3807, byte miss ratio 0.3807
result/tencentBlock.ns20451.oracleGeneral.zst FIFO cache size    18831, 1120438 req, miss ratio 0.3324, byte miss ratio 0.3324
result/tencentBlock.ns20451.oracleGeneral.zst FIFO cache size    37662, 1120438 req, miss ratio 0.2708, byte miss ratio 0.2708
result/tencentBlock.ns20451.oracleGeneral.zst FIFO cache size    75324, 1120438 req, miss ratio 0.2188, byte miss ratio 0.2188
result/tencentBlock.ns20451.oracleGeneral.zst FIFO cache size   150648, 1120438 req, miss ratio 0.1822, byte miss ratio 0.1822
result/tencentBlock.ns20451.oracleGeneral.zst Cacheus cache size      188, 1120438 req, miss ratio 0.3837, byte miss ratio 0.3837
result/tencentBlock.ns20451.oracleGeneral.zst Cacheus cache size      564, 1120438 req, miss ratio 0.3806, byte miss ratio 0.3806
result/tencentBlock.ns20451.oracleGeneral.zst Cacheus cache size     1883, 1120438 req, miss ratio 0.3790, byte miss ratio 0.3790
result/tencentBlock.ns20451.oracleGeneral.zst Cacheus cache size     5649, 1120438 req, miss ratio 0.3786, byte miss ratio 0.3786
result/tencentBlock.ns20451.oracleGeneral.zst Cacheus cache size    18831, 1120438 req, miss ratio 0.3231, byte miss ratio 0.3231
result/tencentBlock.ns20451.oracleGeneral.zst Cacheus cache size    37662, 1120438 req, miss ratio 0.2701, byte miss ratio 0.2701
result/tencentBlock.ns20451.oracleGeneral.zst Cacheus cache size    75324, 1120438 req, miss ratio 0.1924, byte miss ratio 0.1924
result/tencentBlock.ns20451.oracleGeneral.zst Cacheus cache size   150648, 1120438 req, miss ratio 0.1693, byte miss ratio 0.1693
result/tencentBlock.ns20451.oracleGeneral.zst LeCaR cache size      188, 1120438 req, miss ratio 0.3866, byte miss ratio 0.3866
result/tencentBlock.ns20451.oracleGeneral.zst LeCaR cache size      564, 1120438 req, miss ratio 0.3815, byte miss ratio 0.3815
result/tencentBlock.ns20451.oracleGeneral.zst LeCaR cache size     1883, 1120438 req, miss ratio 0.3792, byte miss ratio 0.3792
result/tencentBlock.ns20451.oracleGeneral.zst LeCaR cache size     5649, 1120438 req, miss ratio 0.3787, byte miss ratio 0.3787
result/tencentBlock.ns20451.oracleGeneral.zst LeCaR cache size    18831, 1120438 req, miss ratio 0.3123, byte miss ratio 0.3123
result/tencentBlock.ns20451.oracleGeneral.zst LeCaR cache size    37662, 1120438 req, miss ratio 0.2480, byte miss ratio 0.2480
result/tencentBlock.ns20451.oracleGeneral.zst LeCaR cache size    75324, 1120438 req, miss ratio 0.1837, byte miss ratio 0.1837
result/tencentBlock.ns20451.oracleGeneral.zst LeCaR cache size   150648, 1120438 req, miss ratio 0.1687, byte miss ratio 0.1687
result/tencentBlock.ns20451.oracleGeneral.zst S3FIFO-1 cache size      188, 1120438 req, miss ratio 0.3853, byte miss ratio 0.3853
result/tencentBlock.ns20451.oracleGeneral.zst S3FIFO-1 cache size      564, 1120438 req, miss ratio 0.3801, byte miss ratio 0.3801
result/tencentBlock.ns20451.oracleGeneral.zst S3FIFO-1 cache size     1883, 1120438 req, miss ratio 0.3791, byte miss ratio 0.3791
result/tencentBlock.ns20451.oracleGeneral.zst S3FIFO-1 cache size     5649, 1120438 req, miss ratio 0.3784, byte miss ratio 0.3784
result/tencentBlock.ns20451.oracleGeneral.zst S3FIFO-1 cache size    18831, 1120438 req, miss ratio 0.3145, byte miss ratio 0.3145
result/tencentBlock.ns20451.oracleGeneral.zst S3FIFO-1 cache size    37662, 1120438 req, miss ratio 0.2461, byte miss ratio 0.2461
result/tencentBlock.ns20451.oracleGeneral.zst S3FIFO-1 cache size    75324, 1120438 req, miss ratio 0.1883, byte miss ratio 0.1883
result/tencentBlock.ns20451.oracleGeneral.zst S3FIFO-1 cache size   150648, 1120438 req, miss ratio 0.1687, byte miss ratio 0.1687
result/tencentBlock.ns20451.oracleGeneral.zst LHD cache size      188, 1120438 req, miss ratio 0.3918, byte miss ratio 0.3918
result/tencentBlock.ns20451.oracleGeneral.zst LHD cache size      564, 1120438 req, miss ratio 0.3818, byte miss ratio 0.3818
result/tencentBlock.ns20451.oracleGeneral.zst LHD cache size     1883, 1120438 req, miss ratio 0.3792, byte miss ratio 0.3792
result/tencentBlock.ns20451.oracleGeneral.zst LHD cache size     5649, 1120438 req, miss ratio 0.3776, byte miss ratio 0.3776
result/tencentBlock.ns20451.oracleGeneral.zst LHD cache size    18831, 1120438 req, miss ratio 0.3201, byte miss ratio 0.3201
result/tencentBlock.ns20451.oracleGeneral.zst LHD cache size    37662, 1120438 req, miss ratio 0.2605, byte miss ratio 0.2605
result/tencentBlock.ns20451.oracleGeneral.zst LHD cache size    75324, 1120438 req, miss ratio 0.1920, byte miss ratio 0.1920
result/tencentBlock.ns20451.oracleGeneral.zst LHD cache size   150648, 1120438 req, miss ratio 0.1688, byte miss ratio 0.1688
result/tencentBlock.ns20451.oracleGeneral.zst LIRS cache size      188, 1120438 req, miss ratio 0.4735, byte miss ratio 0.4735
result/tencentBlock.ns20451.oracleGeneral.zst LIRS cache size      564, 1120438 req, miss ratio 0.4100, byte miss ratio 0.4100
result/tencentBlock.ns20451.oracleGeneral.zst LIRS cache size     1883, 1120438 req, miss ratio 0.3828, byte miss ratio 0.3828
result/tencentBlock.ns20451.oracleGeneral.zst LIRS cache size     5649, 1120438 req, miss ratio 0.3755, byte miss ratio 0.3755
result/tencentBlock.ns20451.oracleGeneral.zst LIRS cache size    18831, 1120438 req, miss ratio 0.3116, byte miss ratio 0.3116
result/tencentBlock.ns20451.oracleGeneral.zst LIRS cache size    37662, 1120438 req, miss ratio 0.2510, byte miss ratio 0.2510
result/tencentBlock.ns20451.oracleGeneral.zst LIRS cache size    75324, 1120438 req, miss ratio 0.1840, byte miss ratio 0.1840
result/tencentBlock.ns20451.oracleGeneral.zst LIRS cache size   150648, 1120438 req, miss ratio 0.1685, byte miss ratio 0.1685
result/tencentBlock.ns20451.oracleGeneral.zst clock2 cache size      188, 1120438 req, miss ratio 0.3875, byte miss ratio 0.3875
result/tencentBlock.ns20451.oracleGeneral.zst clock2 cache size      564, 1120438 req, miss ratio 0.3817, byte miss ratio 0.3817
result/tencentBlock.ns20451.oracleGeneral.zst clock2 cache size     1883, 1120438 req, miss ratio 0.3796, byte miss ratio 0.3796
result/tencentBlock.ns20451.oracleGeneral.zst clock2 cache size     5649, 1120438 req, miss ratio 0.3787, byte miss ratio 0.3787
result/tencentBlock.ns20451.oracleGeneral.zst clock2 cache size    18831, 1120438 req, miss ratio 0.3440, byte miss ratio 0.3440
result/tencentBlock.ns20451.oracleGeneral.zst clock2 cache size    37662, 1120438 req, miss ratio 0.2846, byte miss ratio 0.2846
result/tencentBlock.ns20451.oracleGeneral.zst clock2 cache size    75324, 1120438 req, miss ratio 0.2001, byte miss ratio 0.2001
result/tencentBlock.ns20451.oracleGeneral.zst clock2 cache size   150648, 1120438 req, miss ratio 0.1687, byte miss ratio 0.1687
result/tencentBlock.ns20451.oracleGeneral.zst Clock cache size      188, 1120438 req, miss ratio 0.3877, byte miss ratio 0.3877
result/tencentBlock.ns20451.oracleGeneral.zst Clock cache size      564, 1120438 req, miss ratio 0.3818, byte miss ratio 0.3818
result/tencentBlock.ns20451.oracleGeneral.zst Clock cache size     1883, 1120438 req, miss ratio 0.3794, byte miss ratio 0.3794
result/tencentBlock.ns20451.oracleGeneral.zst Clock cache size     5649, 1120438 req, miss ratio 0.3787, byte miss ratio 0.3787
result/tencentBlock.ns20451.oracleGeneral.zst Clock cache size    18831, 1120438 req, miss ratio 0.3199, byte miss ratio 0.3199
result/tencentBlock.ns20451.oracleGeneral.zst Clock cache size    37662, 1120438 req, miss ratio 0.2681, byte miss ratio 0.2681
result/tencentBlock.ns20451.oracleGeneral.zst Clock cache size    75324, 1120438 req, miss ratio 0.1950, byte miss ratio 0.1950
result/tencentBlock.ns20451.oracleGeneral.zst Clock cache size   150648, 1120438 req, miss ratio 0.1687, byte miss ratio 0.1687
result/tencentBlock.ns20451.oracleGeneral.zst S3FIFO-d-1 cache size      188, 1120438 req, miss ratio 0.3826, byte miss ratio 0.3826
result/tencentBlock.ns20451.oracleGeneral.zst S3FIFO-d-1 cache size      564, 1120438 req, miss ratio 0.3801, byte miss ratio 0.3801
result/tencentBlock.ns20451.oracleGeneral.zst S3FIFO-d-1 cache size     1883, 1120438 req, miss ratio 0.3791, byte miss ratio 0.3791
result/tencentBlock.ns20451.oracleGeneral.zst S3FIFO-d-1 cache size     5649, 1120438 req, miss ratio 0.3784, byte miss ratio 0.3784
result/tencentBlock.ns20451.oracleGeneral.zst S3FIFO-d-1 cache size    18831, 1120438 req, miss ratio 0.3143, byte miss ratio 0.3143
result/tencentBlock.ns20451.oracleGeneral.zst S3FIFO-d-1 cache size    37662, 1120438 req, miss ratio 0.2492, byte miss ratio 0.2492
result/tencentBlock.ns20451.oracleGeneral.zst S3FIFO-d-1 cache size    75324, 1120438 req, miss ratio 0.1881, byte miss ratio 0.1881
result/tencentBlock.ns20451.oracleGeneral.zst S3FIFO-d-1 cache size   150648, 1120438 req, miss ratio 0.1687, byte miss ratio 0.1687
result/tencentBlock.ns20451.oracleGeneral.zst LRB cache size      188, 1120438 req, miss ratio 0.4282, byte miss ratio 0.4282
result/tencentBlock.ns20451.oracleGeneral.zst LRB cache size      564, 1120438 req, miss ratio 0.3981, byte miss ratio 0.3981
result/tencentBlock.ns20451.oracleGeneral.zst LRB cache size     1883, 1120438 req, miss ratio 0.3780, byte miss ratio 0.3780
result/tencentBlock.ns20451.oracleGeneral.zst LRB cache size     5649, 1120438 req, miss ratio 0.3540, byte miss ratio 0.3540
result/tencentBlock.ns20451.oracleGeneral.zst LRB cache size    18831, 1120438 req, miss ratio 0.2815, byte miss ratio 0.2815
result/tencentBlock.ns20451.oracleGeneral.zst LRB cache size    37662, 1120438 req, miss ratio 0.2211, byte miss ratio 0.2211
result/tencentBlock.ns20451.oracleGeneral.zst LRB cache size    75324, 1120438 req, miss ratio 0.1820, byte miss ratio 0.1820
result/tencentBlock.ns20451.oracleGeneral.zst LRB cache size   150648, 1120438 req, miss ratio 0.1687, byte miss ratio 0.1687
result/tencentBlock.ns20451.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      188, 1120438 req, miss ratio 0.3972, byte miss ratio 0.3972
result/tencentBlock.ns20451.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      564, 1120438 req, miss ratio 0.3830, byte miss ratio 0.3830
