result/tencentBlock.ns23588.oracleGeneral.zst LRU cache size      124, 1236616 req, miss ratio 0.4353, byte miss ratio 0.4353
result/tencentBlock.ns23588.oracleGeneral.zst LRU cache size      372, 1236616 req, miss ratio 0.3823, byte miss ratio 0.3823
result/tencentBlock.ns23588.oracleGeneral.zst LRU cache size     1240, 1236616 req, miss ratio 0.3628, byte miss ratio 0.3628
result/tencentBlock.ns23588.oracleGeneral.zst LRU cache size     3720, 1236616 req, miss ratio 0.3258, byte miss ratio 0.3258
result/tencentBlock.ns23588.oracleGeneral.zst LRU cache size    12401, 1236616 req, miss ratio 0.2908, byte miss ratio 0.2908
result/tencentBlock.ns23588.oracleGeneral.zst LRU cache size    24802, 1236616 req, miss ratio 0.2207, byte miss ratio 0.2207
result/tencentBlock.ns23588.oracleGeneral.zst LRU cache size    49604, 1236616 req, miss ratio 0.1344, byte miss ratio 0.1344
result/tencentBlock.ns23588.oracleGeneral.zst LRU cache size    99209, 1236616 req, miss ratio 0.1013, byte miss ratio 0.1013
result/tencentBlock.ns23588.oracleGeneral.zst FIFO cache size      124, 1236616 req, miss ratio 0.6242, byte miss ratio 0.6242
result/tencentBlock.ns23588.oracleGeneral.zst FIFO cache size      372, 1236616 req, miss ratio 0.4500, byte miss ratio 0.4500
result/tencentBlock.ns23588.oracleGeneral.zst FIFO cache size     1240, 1236616 req, miss ratio 0.3829, byte miss ratio 0.3829
result/tencentBlock.ns23588.oracleGeneral.zst FIFO cache size     3720, 1236616 req, miss ratio 0.3427, byte miss ratio 0.3427
result/tencentBlock.ns23588.oracleGeneral.zst FIFO cache size    12401, 1236616 req, miss ratio 0.3059, byte miss ratio 0.3059
result/tencentBlock.ns23588.oracleGeneral.zst FIFO cache size    24802, 1236616 req, miss ratio 0.2211, byte miss ratio 0.2211
result/tencentBlock.ns23588.oracleGeneral.zst FIFO cache size    49604, 1236616 req, miss ratio 0.1594, byte miss ratio 0.1594
result/tencentBlock.ns23588.oracleGeneral.zst FIFO cache size    99209, 1236616 req, miss ratio 0.1158, byte miss ratio 0.1158
result/tencentBlock.ns23588.oracleGeneral.zst LeCaR cache size      124, 1236616 req, miss ratio 0.4209, byte miss ratio 0.4209
result/tencentBlock.ns23588.oracleGeneral.zst LeCaR cache size      372, 1236616 req, miss ratio 0.3823, byte miss ratio 0.3823
result/tencentBlock.ns23588.oracleGeneral.zst LeCaR cache size     1240, 1236616 req, miss ratio 0.3626, byte miss ratio 0.3626
result/tencentBlock.ns23588.oracleGeneral.zst LeCaR cache size     3720, 1236616 req, miss ratio 0.3102, byte miss ratio 0.3102
result/tencentBlock.ns23588.oracleGeneral.zst LeCaR cache size    12401, 1236616 req, miss ratio 0.2900, byte miss ratio 0.2900
result/tencentBlock.ns23588.oracleGeneral.zst LeCaR cache size    24802, 1236616 req, miss ratio 0.2106, byte miss ratio 0.2106
result/tencentBlock.ns23588.oracleGeneral.zst LeCaR cache size    49604, 1236616 req, miss ratio 0.1297, byte miss ratio 0.1297
result/tencentBlock.ns23588.oracleGeneral.zst LeCaR cache size    99209, 1236616 req, miss ratio 0.1013, byte miss ratio 0.1013
result/tencentBlock.ns23588.oracleGeneral.zst LIRS cache size      124, 1236616 req, miss ratio 0.4299, byte miss ratio 0.4299
result/tencentBlock.ns23588.oracleGeneral.zst LIRS cache size      372, 1236616 req, miss ratio 0.4150, byte miss ratio 0.4150
result/tencentBlock.ns23588.oracleGeneral.zst LIRS cache size     1240, 1236616 req, miss ratio 0.3639, byte miss ratio 0.3639
result/tencentBlock.ns23588.oracleGeneral.zst LIRS cache size     3720, 1236616 req, miss ratio 0.2934, byte miss ratio 0.2934
result/tencentBlock.ns23588.oracleGeneral.zst LIRS cache size    12401, 1236616 req, miss ratio 0.2485, byte miss ratio 0.2485
result/tencentBlock.ns23588.oracleGeneral.zst LIRS cache size    24802, 1236616 req, miss ratio 0.2005, byte miss ratio 0.2005
result/tencentBlock.ns23588.oracleGeneral.zst LIRS cache size    49604, 1236616 req, miss ratio 0.1231, byte miss ratio 0.1231
result/tencentBlock.ns23588.oracleGeneral.zst LIRS cache size    99209, 1236616 req, miss ratio 0.1012, byte miss ratio 0.1012
result/tencentBlock.ns23588.oracleGeneral.zst LHD cache size      124, 1236616 req, miss ratio 0.4220, byte miss ratio 0.4220
result/tencentBlock.ns23588.oracleGeneral.zst LHD cache size      372, 1236616 req, miss ratio 0.3837, byte miss ratio 0.3837
result/tencentBlock.ns23588.oracleGeneral.zst LHD cache size     1240, 1236616 req, miss ratio 0.3610, byte miss ratio 0.3610
result/tencentBlock.ns23588.oracleGeneral.zst LHD cache size     3720, 1236616 req, miss ratio 0.3181, byte miss ratio 0.3181
result/tencentBlock.ns23588.oracleGeneral.zst LHD cache size    12401, 1236616 req, miss ratio 0.2806, byte miss ratio 0.2806
result/tencentBlock.ns23588.oracleGeneral.zst LHD cache size    24802, 1236616 req, miss ratio 0.2126, byte miss ratio 0.2126
result/tencentBlock.ns23588.oracleGeneral.zst LHD cache size    49604, 1236616 req, miss ratio 0.1354, byte miss ratio 0.1354
