result/tencentBlock.ns13859.oracleGeneral.zst LIRS cache size      172, 4016512 req, miss ratio 0.1737, byte miss ratio 0.1737
result/tencentBlock.ns13859.oracleGeneral.zst LIRS cache size      518, 4016512 req, miss ratio 0.1457, byte miss ratio 0.1457
result/tencentBlock.ns13859.oracleGeneral.zst LIRS cache size     1728, 4016512 req, miss ratio 0.1374, byte miss ratio 0.1374
result/tencentBlock.ns13859.oracleGeneral.zst LIRS cache size     5184, 4016512 req, miss ratio 0.1251, byte miss ratio 0.1251
result/tencentBlock.ns13859.oracleGeneral.zst LIRS cache size    17282, 4016512 req, miss ratio 0.0858, byte miss ratio 0.0858
result/tencentBlock.ns13859.oracleGeneral.zst LIRS cache size    34565, 4016512 req, miss ratio 0.0599, byte miss ratio 0.0599
result/tencentBlock.ns13859.oracleGeneral.zst LIRS cache size    69131, 4016512 req, miss ratio 0.0523, byte miss ratio 0.0523
result/tencentBlock.ns13859.oracleGeneral.zst LIRS cache size   138262, 4016512 req, miss ratio 0.0448, byte miss ratio 0.0448
result/tencentBlock.ns13859.oracleGeneral.zst LRU cache size      172, 4016512 req, miss ratio 0.1819, byte miss ratio 0.1819
result/tencentBlock.ns13859.oracleGeneral.zst LRU cache size      518, 4016512 req, miss ratio 0.1498, byte miss ratio 0.1498
result/tencentBlock.ns13859.oracleGeneral.zst LRU cache size     1728, 4016512 req, miss ratio 0.1404, byte miss ratio 0.1404
result/tencentBlock.ns13859.oracleGeneral.zst LRU cache size     5184, 4016512 req, miss ratio 0.1284, byte miss ratio 0.1284
result/tencentBlock.ns13859.oracleGeneral.zst LRU cache size    17282, 4016512 req, miss ratio 0.0966, byte miss ratio 0.0966
result/tencentBlock.ns13859.oracleGeneral.zst LRU cache size    34565, 4016512 req, miss ratio 0.0680, byte miss ratio 0.0680
result/tencentBlock.ns13859.oracleGeneral.zst LRU cache size    69131, 4016512 req, miss ratio 0.0480, byte miss ratio 0.0480
result/tencentBlock.ns13859.oracleGeneral.zst LRU cache size   138262, 4016512 req, miss ratio 0.0435, byte miss ratio 0.0435
result/tencentBlock.ns13859.oracleGeneral.zst ARC cache size      172, 4016512 req, miss ratio 0.1658, byte miss ratio 0.1658
result/tencentBlock.ns13859.oracleGeneral.zst ARC cache size      518, 4016512 req, miss ratio 0.1418, byte miss ratio 0.1418
result/tencentBlock.ns13859.oracleGeneral.zst ARC cache size     1728, 4016512 req, miss ratio 0.1371, byte miss ratio 0.1371
result/tencentBlock.ns13859.oracleGeneral.zst ARC cache size     5184, 4016512 req, miss ratio 0.1262, byte miss ratio 0.1262
result/tencentBlock.ns13859.oracleGeneral.zst ARC cache size    17282, 4016512 req, miss ratio 0.0864, byte miss ratio 0.0864
result/tencentBlock.ns13859.oracleGeneral.zst ARC cache size    34565, 4016512 req, miss ratio 0.0608, byte miss ratio 0.0608
result/tencentBlock.ns13859.oracleGeneral.zst ARC cache size    69131, 4016512 req, miss ratio 0.0488, byte miss ratio 0.0488
result/tencentBlock.ns13859.oracleGeneral.zst ARC cache size   138262, 4016512 req, miss ratio 0.0435, byte miss ratio 0.0435
result/tencentBlock.ns13859.oracleGeneral.zst FIFO cache size      172, 4016512 req, miss ratio 0.2276, byte miss ratio 0.2276
result/tencentBlock.ns13859.oracleGeneral.zst FIFO cache size      518, 4016512 req, miss ratio 0.1726, byte miss ratio 0.1726
result/tencentBlock.ns13859.oracleGeneral.zst FIFO cache size     1728, 4016512 req, miss ratio 0.1497, byte miss ratio 0.1497
result/tencentBlock.ns13859.oracleGeneral.zst FIFO cache size     5184, 4016512 req, miss ratio 0.1347, byte miss ratio 0.1347
result/tencentBlock.ns13859.oracleGeneral.zst FIFO cache size    17282, 4016512 req, miss ratio 0.1042, byte miss ratio 0.1042
result/tencentBlock.ns13859.oracleGeneral.zst FIFO cache size    34565, 4016512 req, miss ratio 0.0747, byte miss ratio 0.0747
result/tencentBlock.ns13859.oracleGeneral.zst FIFO cache size    69131, 4016512 req, miss ratio 0.0568, byte miss ratio 0.0568
result/tencentBlock.ns13859.oracleGeneral.zst FIFO cache size   138262, 4016512 req, miss ratio 0.0475, byte miss ratio 0.0475
result/tencentBlock.ns13859.oracleGeneral.zst LeCaR cache size      172, 4016512 req, miss ratio 0.1731, byte miss ratio 0.1731
result/tencentBlock.ns13859.oracleGeneral.zst LeCaR cache size      518, 4016512 req, miss ratio 0.1463, byte miss ratio 0.1463
result/tencentBlock.ns13859.oracleGeneral.zst LeCaR cache size     1728, 4016512 req, miss ratio 0.1393, byte miss ratio 0.1393
result/tencentBlock.ns13859.oracleGeneral.zst LeCaR cache size     5184, 4016512 req, miss ratio 0.1281, byte miss ratio 0.1281
result/tencentBlock.ns13859.oracleGeneral.zst LeCaR cache size    17282, 4016512 req, miss ratio 0.0941, byte miss ratio 0.0941
result/tencentBlock.ns13859.oracleGeneral.zst LeCaR cache size    34565, 4016512 req, miss ratio 0.0644, byte miss ratio 0.0644
result/tencentBlock.ns13859.oracleGeneral.zst LeCaR cache size    69131, 4016512 req, miss ratio 0.0482, byte miss ratio 0.0482
result/tencentBlock.ns13859.oracleGeneral.zst LeCaR cache size   138262, 4016512 req, miss ratio 0.0435, byte miss ratio 0.0435
result/tencentBlock.ns13859.oracleGeneral.zst S3FIFO-1 cache size      172, 4016512 req, miss ratio 0.1701, byte miss ratio 0.1701
result/tencentBlock.ns13859.oracleGeneral.zst S3FIFO-1 cache size      518, 4016512 req, miss ratio 0.1425, byte miss ratio 0.1425
result/tencentBlock.ns13859.oracleGeneral.zst S3FIFO-1 cache size     1728, 4016512 req, miss ratio 0.1357, byte miss ratio 0.1357
result/tencentBlock.ns13859.oracleGeneral.zst S3FIFO-1 cache size     5184, 4016512 req, miss ratio 0.1220, byte miss ratio 0.1220
result/tencentBlock.ns13859.oracleGeneral.zst S3FIFO-1 cache size    17282, 4016512 req, miss ratio 0.0905, byte miss ratio 0.0905
result/tencentBlock.ns13859.oracleGeneral.zst S3FIFO-1 cache size    34565, 4016512 req, miss ratio 0.0624, byte miss ratio 0.0624
result/tencentBlock.ns13859.oracleGeneral.zst S3FIFO-1 cache size    69131, 4016512 req, miss ratio 0.0505, byte miss ratio 0.0505
result/tencentBlock.ns13859.oracleGeneral.zst S3FIFO-1 cache size   138262, 4016512 req, miss ratio 0.0435, byte miss ratio 0.0435
result/tencentBlock.ns13859.oracleGeneral.zst clock2 cache size      172, 4016512 req, miss ratio 0.1744, byte miss ratio 0.1744
result/tencentBlock.ns13859.oracleGeneral.zst clock2 cache size      518, 4016512 req, miss ratio 0.1530, byte miss ratio 0.1530
result/tencentBlock.ns13859.oracleGeneral.zst clock2 cache size     1728, 4016512 req, miss ratio 0.1394, byte miss ratio 0.1394
result/tencentBlock.ns13859.oracleGeneral.zst clock2 cache size     5184, 4016512 req, miss ratio 0.1283, byte miss ratio 0.1283
result/tencentBlock.ns13859.oracleGeneral.zst clock2 cache size    17282, 4016512 req, miss ratio 0.1029, byte miss ratio 0.1029
result/tencentBlock.ns13859.oracleGeneral.zst clock2 cache size    34565, 4016512 req, miss ratio 0.0711, byte miss ratio 0.0711
result/tencentBlock.ns13859.oracleGeneral.zst clock2 cache size    69131, 4016512 req, miss ratio 0.0490, byte miss ratio 0.0490
result/tencentBlock.ns13859.oracleGeneral.zst clock2 cache size   138262, 4016512 req, miss ratio 0.0435, byte miss ratio 0.0435
result/tencentBlock.ns13859.oracleGeneral.zst Clock cache size      172, 4016512 req, miss ratio 0.1781, byte miss ratio 0.1781
result/tencentBlock.ns13859.oracleGeneral.zst Clock cache size      518, 4016512 req, miss ratio 0.1484, byte miss ratio 0.1484
result/tencentBlock.ns13859.oracleGeneral.zst Clock cache size     1728, 4016512 req, miss ratio 0.1399, byte miss ratio 0.1399
result/tencentBlock.ns13859.oracleGeneral.zst Clock cache size     5184, 4016512 req, miss ratio 0.1282, byte miss ratio 0.1282
result/tencentBlock.ns13859.oracleGeneral.zst Clock cache size    17282, 4016512 req, miss ratio 0.0990, byte miss ratio 0.0990
result/tencentBlock.ns13859.oracleGeneral.zst Clock cache size    34565, 4016512 req, miss ratio 0.0679, byte miss ratio 0.0679
result/tencentBlock.ns13859.oracleGeneral.zst Clock cache size    69131, 4016512 req, miss ratio 0.0484, byte miss ratio 0.0484
result/tencentBlock.ns13859.oracleGeneral.zst Clock cache size   138262, 4016512 req, miss ratio 0.0435, byte miss ratio 0.0435
result/tencentBlock.ns13859.oracleGeneral.zst LHD cache size      172, 4016512 req, miss ratio 0.1743, byte miss ratio 0.1743
result/tencentBlock.ns13859.oracleGeneral.zst LHD cache size      518, 4016512 req, miss ratio 0.1445, byte miss ratio 0.1445
result/tencentBlock.ns13859.oracleGeneral.zst LHD cache size     1728, 4016512 req, miss ratio 0.1342, byte miss ratio 0.1342
result/tencentBlock.ns13859.oracleGeneral.zst LHD cache size     5184, 4016512 req, miss ratio 0.1221, byte miss ratio 0.1221
result/tencentBlock.ns13859.oracleGeneral.zst LHD cache size    17282, 4016512 req, miss ratio 0.0898, byte miss ratio 0.0898
result/tencentBlock.ns13859.oracleGeneral.zst LHD cache size    34565, 4016512 req, miss ratio 0.0608, byte miss ratio 0.0608
result/tencentBlock.ns13859.oracleGeneral.zst LHD cache size    69131, 4016512 req, miss ratio 0.0487, byte miss ratio 0.0487
