result/tencentBlock.ns7409.oracleGeneral.zst clock2 cache size      151, 1537344 req, miss ratio 0.4294, byte miss ratio 0.4294
result/tencentBlock.ns7409.oracleGeneral.zst clock2 cache size      453, 1537344 req, miss ratio 0.4120, byte miss ratio 0.4120
result/tencentBlock.ns7409.oracleGeneral.zst clock2 cache size     1510, 1537344 req, miss ratio 0.4054, byte miss ratio 0.4054
result/tencentBlock.ns7409.oracleGeneral.zst clock2 cache size     4532, 1537344 req, miss ratio 0.4030, byte miss ratio 0.4030
result/tencentBlock.ns7409.oracleGeneral.zst clock2 cache size    15106, 1537344 req, miss ratio 0.4027, byte miss ratio 0.4027
result/tencentBlock.ns7409.oracleGeneral.zst clock2 cache size    30213, 1537344 req, miss ratio 0.3519, byte miss ratio 0.3519
result/tencentBlock.ns7409.oracleGeneral.zst clock2 cache size    60427, 1537344 req, miss ratio 0.2964, byte miss ratio 0.2964
result/tencentBlock.ns7409.oracleGeneral.zst clock2 cache size   120854, 1537344 req, miss ratio 0.1115, byte miss ratio 0.1115
result/tencentBlock.ns7409.oracleGeneral.zst LHD cache size      151, 1537344 req, miss ratio 0.4316, byte miss ratio 0.4316
result/tencentBlock.ns7409.oracleGeneral.zst LHD cache size      453, 1537344 req, miss ratio 0.4123, byte miss ratio 0.4123
result/tencentBlock.ns7409.oracleGeneral.zst LHD cache size     1510, 1537344 req, miss ratio 0.4043, byte miss ratio 0.4043
result/tencentBlock.ns7409.oracleGeneral.zst LHD cache size     4532, 1537344 req, miss ratio 0.4029, byte miss ratio 0.4029
result/tencentBlock.ns7409.oracleGeneral.zst LHD cache size    15106, 1537344 req, miss ratio 0.3796, byte miss ratio 0.3796
result/tencentBlock.ns7409.oracleGeneral.zst LHD cache size    30213, 1537344 req, miss ratio 0.3255, byte miss ratio 0.3255
result/tencentBlock.ns7409.oracleGeneral.zst LHD cache size    60427, 1537344 req, miss ratio 0.2351, byte miss ratio 0.2351
result/tencentBlock.ns7409.oracleGeneral.zst LHD cache size   120854, 1537344 req, miss ratio 0.1054, byte miss ratio 0.1054
