result/tencentBlock.ns7931.oracleGeneral.zst ARC cache size      887, 3612012 req, miss ratio 0.5479, byte miss ratio 0.5479
result/tencentBlock.ns7931.oracleGeneral.zst ARC cache size     2661, 3612012 req, miss ratio 0.4650, byte miss ratio 0.4650
result/tencentBlock.ns7931.oracleGeneral.zst ARC cache size     8871, 3612012 req, miss ratio 0.4396, byte miss ratio 0.4396
result/tencentBlock.ns7931.oracleGeneral.zst ARC cache size    26613, 3612012 req, miss ratio 0.3878, byte miss ratio 0.3878
result/tencentBlock.ns7931.oracleGeneral.zst ARC cache size    88712, 3612012 req, miss ratio 0.3218, byte miss ratio 0.3218
result/tencentBlock.ns7931.oracleGeneral.zst ARC cache size   177425, 3612012 req, miss ratio 0.2720, byte miss ratio 0.2720
result/tencentBlock.ns7931.oracleGeneral.zst ARC cache size   354850, 3612012 req, miss ratio 0.2566, byte miss ratio 0.2566
result/tencentBlock.ns7931.oracleGeneral.zst ARC cache size   709701, 3612012 req, miss ratio 0.2464, byte miss ratio 0.2464
result/tencentBlock.ns7931.oracleGeneral.zst FIFO cache size      887, 3612012 req, miss ratio 0.6236, byte miss ratio 0.6236
result/tencentBlock.ns7931.oracleGeneral.zst FIFO cache size     2661, 3612012 req, miss ratio 0.5486, byte miss ratio 0.5486
result/tencentBlock.ns7931.oracleGeneral.zst FIFO cache size     8871, 3612012 req, miss ratio 0.4846, byte miss ratio 0.4846
result/tencentBlock.ns7931.oracleGeneral.zst FIFO cache size    26613, 3612012 req, miss ratio 0.4204, byte miss ratio 0.4204
result/tencentBlock.ns7931.oracleGeneral.zst FIFO cache size    88712, 3612012 req, miss ratio 0.3620, byte miss ratio 0.3620
result/tencentBlock.ns7931.oracleGeneral.zst FIFO cache size   177425, 3612012 req, miss ratio 0.3167, byte miss ratio 0.3167
result/tencentBlock.ns7931.oracleGeneral.zst FIFO cache size   354850, 3612012 req, miss ratio 0.2835, byte miss ratio 0.2835
result/tencentBlock.ns7931.oracleGeneral.zst FIFO cache size   709701, 3612012 req, miss ratio 0.2520, byte miss ratio 0.2520
result/tencentBlock.ns7931.oracleGeneral.zst S3FIFO-1 cache size      887, 3612012 req, miss ratio 0.5406, byte miss ratio 0.5406
result/tencentBlock.ns7931.oracleGeneral.zst S3FIFO-1 cache size     2661, 3612012 req, miss ratio 0.4604, byte miss ratio 0.4604
result/tencentBlock.ns7931.oracleGeneral.zst S3FIFO-1 cache size     8871, 3612012 req, miss ratio 0.4264, byte miss ratio 0.4264
result/tencentBlock.ns7931.oracleGeneral.zst S3FIFO-1 cache size    26613, 3612012 req, miss ratio 0.3886, byte miss ratio 0.3886
result/tencentBlock.ns7931.oracleGeneral.zst S3FIFO-1 cache size    88712, 3612012 req, miss ratio 0.3175, byte miss ratio 0.3175
result/tencentBlock.ns7931.oracleGeneral.zst S3FIFO-1 cache size   177425, 3612012 req, miss ratio 0.2707, byte miss ratio 0.2707
result/tencentBlock.ns7931.oracleGeneral.zst S3FIFO-1 cache size   354850, 3612012 req, miss ratio 0.2566, byte miss ratio 0.2566
result/tencentBlock.ns7931.oracleGeneral.zst S3FIFO-1 cache size   709701, 3612012 req, miss ratio 0.2464, byte miss ratio 0.2464
result/tencentBlock.ns7931.oracleGeneral.zst LIRS cache size      887, 3612012 req, miss ratio 0.5635, byte miss ratio 0.5635
result/tencentBlock.ns7931.oracleGeneral.zst LIRS cache size     2661, 3612012 req, miss ratio 0.4678, byte miss ratio 0.4678
result/tencentBlock.ns7931.oracleGeneral.zst LIRS cache size     8871, 3612012 req, miss ratio 0.4358, byte miss ratio 0.4358
result/tencentBlock.ns7931.oracleGeneral.zst LIRS cache size    26613, 3612012 req, miss ratio 0.3908, byte miss ratio 0.3908
result/tencentBlock.ns7931.oracleGeneral.zst LIRS cache size    88712, 3612012 req, miss ratio 0.3250, byte miss ratio 0.3250
result/tencentBlock.ns7931.oracleGeneral.zst LIRS cache size   177425, 3612012 req, miss ratio 0.2766, byte miss ratio 0.2766
result/tencentBlock.ns7931.oracleGeneral.zst LIRS cache size   354850, 3612012 req, miss ratio 0.2576, byte miss ratio 0.2576
result/tencentBlock.ns7931.oracleGeneral.zst LIRS cache size   709701, 3612012 req, miss ratio 0.2465, byte miss ratio 0.2465
result/tencentBlock.ns7931.oracleGeneral.zst LHD cache size      887, 3612012 req, miss ratio 0.5696, byte miss ratio 0.5696
result/tencentBlock.ns7931.oracleGeneral.zst LHD cache size     2661, 3612012 req, miss ratio 0.4991, byte miss ratio 0.4991
result/tencentBlock.ns7931.oracleGeneral.zst LHD cache size     8871, 3612012 req, miss ratio 0.4406, byte miss ratio 0.4406
result/tencentBlock.ns7931.oracleGeneral.zst LHD cache size    26613, 3612012 req, miss ratio 0.3901, byte miss ratio 0.3901
result/tencentBlock.ns7931.oracleGeneral.zst LHD cache size    88712, 3612012 req, miss ratio 0.3267, byte miss ratio 0.3267
result/tencentBlock.ns7931.oracleGeneral.zst LHD cache size   177425, 3612012 req, miss ratio 0.2821, byte miss ratio 0.2821
result/tencentBlock.ns7931.oracleGeneral.zst LHD cache size   354850, 3612012 req, miss ratio 0.2620, byte miss ratio 0.2620
result/tencentBlock.ns7931.oracleGeneral.zst LHD cache size   709701, 3612012 req, miss ratio 0.2468, byte miss ratio 0.2468
result/tencentBlock.ns7931.oracleGeneral.zst Clock cache size      887, 3612012 req, miss ratio 0.5726, byte miss ratio 0.5726
result/tencentBlock.ns7931.oracleGeneral.zst Clock cache size     2661, 3612012 req, miss ratio 0.5176, byte miss ratio 0.5176
result/tencentBlock.ns7931.oracleGeneral.zst Clock cache size     8871, 3612012 req, miss ratio 0.4522, byte miss ratio 0.4522
result/tencentBlock.ns7931.oracleGeneral.zst Clock cache size    26613, 3612012 req, miss ratio 0.3951, byte miss ratio 0.3951
result/tencentBlock.ns7931.oracleGeneral.zst Clock cache size    88712, 3612012 req, miss ratio 0.3448, byte miss ratio 0.3448
result/tencentBlock.ns7931.oracleGeneral.zst Clock cache size   177425, 3612012 req, miss ratio 0.2921, byte miss ratio 0.2921
result/tencentBlock.ns7931.oracleGeneral.zst Clock cache size   354850, 3612012 req, miss ratio 0.2586, byte miss ratio 0.2586
result/tencentBlock.ns7931.oracleGeneral.zst Clock cache size   709701, 3612012 req, miss ratio 0.2464, byte miss ratio 0.2464
result/tencentBlock.ns7931.oracleGeneral.zst LRU cache size      887, 3612012 req, miss ratio 0.5732, byte miss ratio 0.5732
result/tencentBlock.ns7931.oracleGeneral.zst LRU cache size     2661, 3612012 req, miss ratio 0.5213, byte miss ratio 0.5213
result/tencentBlock.ns7931.oracleGeneral.zst LRU cache size     8871, 3612012 req, miss ratio 0.4560, byte miss ratio 0.4560
result/tencentBlock.ns7931.oracleGeneral.zst LRU cache size    26613, 3612012 req, miss ratio 0.3947, byte miss ratio 0.3947
result/tencentBlock.ns7931.oracleGeneral.zst LRU cache size    88712, 3612012 req, miss ratio 0.3458, byte miss ratio 0.3458
result/tencentBlock.ns7931.oracleGeneral.zst LRU cache size   177425, 3612012 req, miss ratio 0.2916, byte miss ratio 0.2916
result/tencentBlock.ns7931.oracleGeneral.zst LRU cache size   354850, 3612012 req, miss ratio 0.2616, byte miss ratio 0.2616
result/tencentBlock.ns7931.oracleGeneral.zst LRU cache size   709701, 3612012 req, miss ratio 0.2466, byte miss ratio 0.2466
result/tencentBlock.ns7931.oracleGeneral.zst LeCaR cache size      887, 3612012 req, miss ratio 0.5728, byte miss ratio 0.5728
result/tencentBlock.ns7931.oracleGeneral.zst LeCaR cache size     2661, 3612012 req, miss ratio 0.5174, byte miss ratio 0.5174
result/tencentBlock.ns7931.oracleGeneral.zst LeCaR cache size     8871, 3612012 req, miss ratio 0.4502, byte miss ratio 0.4502
result/tencentBlock.ns7931.oracleGeneral.zst LeCaR cache size    26613, 3612012 req, miss ratio 0.3939, byte miss ratio 0.3939
result/tencentBlock.ns7931.oracleGeneral.zst LeCaR cache size    88712, 3612012 req, miss ratio 0.3408, byte miss ratio 0.3408
result/tencentBlock.ns7931.oracleGeneral.zst LeCaR cache size   177425, 3612012 req, miss ratio 0.2857, byte miss ratio 0.2857
result/tencentBlock.ns7931.oracleGeneral.zst LeCaR cache size   354850, 3612012 req, miss ratio 0.2581, byte miss ratio 0.2581
result/tencentBlock.ns7931.oracleGeneral.zst LeCaR cache size   709701, 3612012 req, miss ratio 0.2466, byte miss ratio 0.2466
result/tencentBlock.ns7931.oracleGeneral.zst clock2 cache size      887, 3612012 req, miss ratio 0.5732, byte miss ratio 0.5732
result/tencentBlock.ns7931.oracleGeneral.zst clock2 cache size     2661, 3612012 req, miss ratio 0.5161, byte miss ratio 0.5161
result/tencentBlock.ns7931.oracleGeneral.zst clock2 cache size     8871, 3612012 req, miss ratio 0.4478, byte miss ratio 0.4478
result/tencentBlock.ns7931.oracleGeneral.zst clock2 cache size    26613, 3612012 req, miss ratio 0.3961, byte miss ratio 0.3961
result/tencentBlock.ns7931.oracleGeneral.zst clock2 cache size    88712, 3612012 req, miss ratio 0.3454, byte miss ratio 0.3454
result/tencentBlock.ns7931.oracleGeneral.zst clock2 cache size   177425, 3612012 req, miss ratio 0.2964, byte miss ratio 0.2964
result/tencentBlock.ns7931.oracleGeneral.zst clock2 cache size   354850, 3612012 req, miss ratio 0.2577, byte miss ratio 0.2577
result/tencentBlock.ns7931.oracleGeneral.zst clock2 cache size   709701, 3612012 req, miss ratio 0.2464, byte miss ratio 0.2464
result/tencentBlock.ns7931.oracleGeneral.zst Cacheus cache size      887, 3612012 req, miss ratio 0.5546, byte miss ratio 0.5546
