result/tencentBlock.ns10452.oracleGeneral.zst Clock cache size      167, 1700837 req, miss ratio 0.5722, byte miss ratio 0.5722
result/tencentBlock.ns10452.oracleGeneral.zst Clock cache size      501, 1700837 req, miss ratio 0.4794, byte miss ratio 0.4794
result/tencentBlock.ns10452.oracleGeneral.zst Clock cache size     1672, 1700837 req, miss ratio 0.3805, byte miss ratio 0.3805
result/tencentBlock.ns10452.oracleGeneral.zst Clock cache size     5016, 1700837 req, miss ratio 0.2898, byte miss ratio 0.2898
result/tencentBlock.ns10452.oracleGeneral.zst Clock cache size    16720, 1700837 req, miss ratio 0.2295, byte miss ratio 0.2295
result/tencentBlock.ns10452.oracleGeneral.zst Clock cache size    33440, 1700837 req, miss ratio 0.1664, byte miss ratio 0.1664
result/tencentBlock.ns10452.oracleGeneral.zst Clock cache size    66881, 1700837 req, miss ratio 0.1182, byte miss ratio 0.1182
result/tencentBlock.ns10452.oracleGeneral.zst Clock cache size   133762, 1700837 req, miss ratio 0.0996, byte miss ratio 0.0996
result/tencentBlock.ns10452.oracleGeneral.zst Cacheus cache size      167, 1700837 req, miss ratio 0.5295, byte miss ratio 0.5295
result/tencentBlock.ns10452.oracleGeneral.zst Cacheus cache size      501, 1700837 req, miss ratio 0.4659, byte miss ratio 0.4659
result/tencentBlock.ns10452.oracleGeneral.zst Cacheus cache size     1672, 1700837 req, miss ratio 0.3536, byte miss ratio 0.3536
result/tencentBlock.ns10452.oracleGeneral.zst Cacheus cache size     5016, 1700837 req, miss ratio 0.2779, byte miss ratio 0.2779
result/tencentBlock.ns10452.oracleGeneral.zst Cacheus cache size    16720, 1700837 req, miss ratio 0.2165, byte miss ratio 0.2165
result/tencentBlock.ns10452.oracleGeneral.zst Cacheus cache size    33440, 1700837 req, miss ratio 0.1687, byte miss ratio 0.1687
result/tencentBlock.ns10452.oracleGeneral.zst Cacheus cache size    66881, 1700837 req, miss ratio 0.1143, byte miss ratio 0.1143
result/tencentBlock.ns10452.oracleGeneral.zst Cacheus cache size   133762, 1700837 req, miss ratio 0.1005, byte miss ratio 0.1005
result/tencentBlock.ns10452.oracleGeneral.zst LeCaR cache size      167, 1700837 req, miss ratio 0.5620, byte miss ratio 0.5620
result/tencentBlock.ns10452.oracleGeneral.zst LeCaR cache size      501, 1700837 req, miss ratio 0.4800, byte miss ratio 0.4800
result/tencentBlock.ns10452.oracleGeneral.zst LeCaR cache size     1672, 1700837 req, miss ratio 0.3760, byte miss ratio 0.3760
result/tencentBlock.ns10452.oracleGeneral.zst LeCaR cache size     5016, 1700837 req, miss ratio 0.2853, byte miss ratio 0.2853
result/tencentBlock.ns10452.oracleGeneral.zst LeCaR cache size    16720, 1700837 req, miss ratio 0.2178, byte miss ratio 0.2178
result/tencentBlock.ns10452.oracleGeneral.zst LeCaR cache size    33440, 1700837 req, miss ratio 0.1566, byte miss ratio 0.1566
result/tencentBlock.ns10452.oracleGeneral.zst LeCaR cache size    66881, 1700837 req, miss ratio 0.1149, byte miss ratio 0.1149
result/tencentBlock.ns10452.oracleGeneral.zst LeCaR cache size   133762, 1700837 req, miss ratio 0.0992, byte miss ratio 0.0992
result/tencentBlock.ns10452.oracleGeneral.zst clock2 cache size      167, 1700837 req, miss ratio 0.5677, byte miss ratio 0.5677
result/tencentBlock.ns10452.oracleGeneral.zst clock2 cache size      501, 1700837 req, miss ratio 0.4797, byte miss ratio 0.4797
result/tencentBlock.ns10452.oracleGeneral.zst clock2 cache size     1672, 1700837 req, miss ratio 0.3769, byte miss ratio 0.3769
result/tencentBlock.ns10452.oracleGeneral.zst clock2 cache size     5016, 1700837 req, miss ratio 0.2868, byte miss ratio 0.2868
result/tencentBlock.ns10452.oracleGeneral.zst clock2 cache size    16720, 1700837 req, miss ratio 0.2353, byte miss ratio 0.2353
result/tencentBlock.ns10452.oracleGeneral.zst clock2 cache size    33440, 1700837 req, miss ratio 0.1763, byte miss ratio 0.1763
result/tencentBlock.ns10452.oracleGeneral.zst clock2 cache size    66881, 1700837 req, miss ratio 0.1285, byte miss ratio 0.1285
result/tencentBlock.ns10452.oracleGeneral.zst clock2 cache size   133762, 1700837 req, miss ratio 0.0996, byte miss ratio 0.0996
result/tencentBlock.ns10452.oracleGeneral.zst S3FIFO-1 cache size      167, 1700837 req, miss ratio 0.5272, byte miss ratio 0.5272
result/tencentBlock.ns10452.oracleGeneral.zst S3FIFO-1 cache size      501, 1700837 req, miss ratio 0.4728, byte miss ratio 0.4728
result/tencentBlock.ns10452.oracleGeneral.zst S3FIFO-1 cache size     1672, 1700837 req, miss ratio 0.3141, byte miss ratio 0.3141
result/tencentBlock.ns10452.oracleGeneral.zst S3FIFO-1 cache size     5016, 1700837 req, miss ratio 0.2708, byte miss ratio 0.2708
result/tencentBlock.ns10452.oracleGeneral.zst S3FIFO-1 cache size    16720, 1700837 req, miss ratio 0.2136, byte miss ratio 0.2136
result/tencentBlock.ns10452.oracleGeneral.zst S3FIFO-1 cache size    33440, 1700837 req, miss ratio 0.1742, byte miss ratio 0.1742
result/tencentBlock.ns10452.oracleGeneral.zst S3FIFO-1 cache size    66881, 1700837 req, miss ratio 0.1203, byte miss ratio 0.1203
result/tencentBlock.ns10452.oracleGeneral.zst S3FIFO-1 cache size   133762, 1700837 req, miss ratio 0.0996, byte miss ratio 0.0996
result/tencentBlock.ns10452.oracleGeneral.zst LRU cache size      167, 1700837 req, miss ratio 0.5926, byte miss ratio 0.5926
result/tencentBlock.ns10452.oracleGeneral.zst LRU cache size      501, 1700837 req, miss ratio 0.4814, byte miss ratio 0.4814
