result/tencentBlock.ns13739.oracleGeneral.zst Clock cache size      461, 4703242 req, miss ratio 0.5396, byte miss ratio 0.5396
result/tencentBlock.ns13739.oracleGeneral.zst Clock cache size     1385, 4703242 req, miss ratio 0.3976, byte miss ratio 0.3976
result/tencentBlock.ns13739.oracleGeneral.zst Clock cache size     4617, 4703242 req, miss ratio 0.2812, byte miss ratio 0.2812
result/tencentBlock.ns13739.oracleGeneral.zst Clock cache size    13851, 4703242 req, miss ratio 0.2452, byte miss ratio 0.2452
result/tencentBlock.ns13739.oracleGeneral.zst Clock cache size    46171, 4703242 req, miss ratio 0.1900, byte miss ratio 0.1900
result/tencentBlock.ns13739.oracleGeneral.zst Clock cache size    92343, 4703242 req, miss ratio 0.1654, byte miss ratio 0.1654
result/tencentBlock.ns13739.oracleGeneral.zst Clock cache size   184686, 4703242 req, miss ratio 0.1203, byte miss ratio 0.1203
result/tencentBlock.ns13739.oracleGeneral.zst Clock cache size   369373, 4703242 req, miss ratio 0.0994, byte miss ratio 0.0994
result/tencentBlock.ns13739.oracleGeneral.zst LIRS cache size      461, 4703242 req, miss ratio 0.5305, byte miss ratio 0.5305
result/tencentBlock.ns13739.oracleGeneral.zst LIRS cache size     1385, 4703242 req, miss ratio 0.3393, byte miss ratio 0.3393
result/tencentBlock.ns13739.oracleGeneral.zst LIRS cache size     4617, 4703242 req, miss ratio 0.2856, byte miss ratio 0.2856
result/tencentBlock.ns13739.oracleGeneral.zst LIRS cache size    13851, 4703242 req, miss ratio 0.2398, byte miss ratio 0.2398
result/tencentBlock.ns13739.oracleGeneral.zst LIRS cache size    46171, 4703242 req, miss ratio 0.2015, byte miss ratio 0.2015
result/tencentBlock.ns13739.oracleGeneral.zst LIRS cache size    92343, 4703242 req, miss ratio 0.1728, byte miss ratio 0.1728
result/tencentBlock.ns13739.oracleGeneral.zst LIRS cache size   184686, 4703242 req, miss ratio 0.1314, byte miss ratio 0.1314
result/tencentBlock.ns13739.oracleGeneral.zst LIRS cache size   369373, 4703242 req, miss ratio 0.1009, byte miss ratio 0.1009
result/tencentBlock.ns13739.oracleGeneral.zst ARC cache size      461, 4703242 req, miss ratio 0.5240, byte miss ratio 0.5240
result/tencentBlock.ns13739.oracleGeneral.zst ARC cache size     1385, 4703242 req, miss ratio 0.3302, byte miss ratio 0.3302
result/tencentBlock.ns13739.oracleGeneral.zst ARC cache size     4617, 4703242 req, miss ratio 0.2752, byte miss ratio 0.2752
result/tencentBlock.ns13739.oracleGeneral.zst ARC cache size    13851, 4703242 req, miss ratio 0.2368, byte miss ratio 0.2368
result/tencentBlock.ns13739.oracleGeneral.zst ARC cache size    46171, 4703242 req, miss ratio 0.1869, byte miss ratio 0.1869
result/tencentBlock.ns13739.oracleGeneral.zst ARC cache size    92343, 4703242 req, miss ratio 0.1591, byte miss ratio 0.1591
result/tencentBlock.ns13739.oracleGeneral.zst ARC cache size   184686, 4703242 req, miss ratio 0.1257, byte miss ratio 0.1257
result/tencentBlock.ns13739.oracleGeneral.zst ARC cache size   369373, 4703242 req, miss ratio 0.0994, byte miss ratio 0.0994
result/tencentBlock.ns13739.oracleGeneral.zst S3FIFO-1 cache size      461, 4703242 req, miss ratio 0.5315, byte miss ratio 0.5315
result/tencentBlock.ns13739.oracleGeneral.zst S3FIFO-1 cache size     1385, 4703242 req, miss ratio 0.3080, byte miss ratio 0.3080
result/tencentBlock.ns13739.oracleGeneral.zst S3FIFO-1 cache size     4617, 4703242 req, miss ratio 0.2765, byte miss ratio 0.2765
result/tencentBlock.ns13739.oracleGeneral.zst S3FIFO-1 cache size    13851, 4703242 req, miss ratio 0.2375, byte miss ratio 0.2375
result/tencentBlock.ns13739.oracleGeneral.zst S3FIFO-1 cache size    46171, 4703242 req, miss ratio 0.1986, byte miss ratio 0.1986
result/tencentBlock.ns13739.oracleGeneral.zst S3FIFO-1 cache size    92343, 4703242 req, miss ratio 0.1601, byte miss ratio 0.1601
result/tencentBlock.ns13739.oracleGeneral.zst S3FIFO-1 cache size   184686, 4703242 req, miss ratio 0.1252, byte miss ratio 0.1252
result/tencentBlock.ns13739.oracleGeneral.zst S3FIFO-1 cache size   369373, 4703242 req, miss ratio 0.0994, byte miss ratio 0.0994
result/tencentBlock.ns13739.oracleGeneral.zst clock2 cache size      461, 4703242 req, miss ratio 0.5394, byte miss ratio 0.5394
result/tencentBlock.ns13739.oracleGeneral.zst clock2 cache size     1385, 4703242 req, miss ratio 0.3880, byte miss ratio 0.3880
result/tencentBlock.ns13739.oracleGeneral.zst clock2 cache size     4617, 4703242 req, miss ratio 0.2785, byte miss ratio 0.2785
result/tencentBlock.ns13739.oracleGeneral.zst clock2 cache size    13851, 4703242 req, miss ratio 0.2464, byte miss ratio 0.2464
result/tencentBlock.ns13739.oracleGeneral.zst clock2 cache size    46171, 4703242 req, miss ratio 0.1935, byte miss ratio 0.1935
result/tencentBlock.ns13739.oracleGeneral.zst clock2 cache size    92343, 4703242 req, miss ratio 0.1684, byte miss ratio 0.1684
result/tencentBlock.ns13739.oracleGeneral.zst clock2 cache size   184686, 4703242 req, miss ratio 0.1391, byte miss ratio 0.1391
result/tencentBlock.ns13739.oracleGeneral.zst clock2 cache size   369373, 4703242 req, miss ratio 0.0994, byte miss ratio 0.0994
result/tencentBlock.ns13739.oracleGeneral.zst LRU cache size      461, 4703242 req, miss ratio 0.5432, byte miss ratio 0.5432
result/tencentBlock.ns13739.oracleGeneral.zst LRU cache size     1385, 4703242 req, miss ratio 0.4076, byte miss ratio 0.4076
result/tencentBlock.ns13739.oracleGeneral.zst LRU cache size     4617, 4703242 req, miss ratio 0.2841, byte miss ratio 0.2841
result/tencentBlock.ns13739.oracleGeneral.zst LRU cache size    13851, 4703242 req, miss ratio 0.2441, byte miss ratio 0.2441
