result/tencentBlock.ns20705.oracleGeneral.zst Cacheus cache size      232, 1255433 req, miss ratio 0.3914, byte miss ratio 0.3914
result/tencentBlock.ns20705.oracleGeneral.zst Cacheus cache size      696, 1255433 req, miss ratio 0.3866, byte miss ratio 0.3866
result/tencentBlock.ns20705.oracleGeneral.zst Cacheus cache size     2321, 1255433 req, miss ratio 0.3843, byte miss ratio 0.3843
result/tencentBlock.ns20705.oracleGeneral.zst Cacheus cache size     6963, 1255433 req, miss ratio 0.3778, byte miss ratio 0.3778
result/tencentBlock.ns20705.oracleGeneral.zst Cacheus cache size    23211, 1255433 req, miss ratio 0.3103, byte miss ratio 0.3103
result/tencentBlock.ns20705.oracleGeneral.zst Cacheus cache size    46423, 1255433 req, miss ratio 0.2441, byte miss ratio 0.2441
result/tencentBlock.ns20705.oracleGeneral.zst Cacheus cache size    92847, 1255433 req, miss ratio 0.1936, byte miss ratio 0.1936
result/tencentBlock.ns20705.oracleGeneral.zst Cacheus cache size   185694, 1255433 req, miss ratio 0.1857, byte miss ratio 0.1857
result/tencentBlock.ns20705.oracleGeneral.zst Clock cache size      232, 1255433 req, miss ratio 0.3951, byte miss ratio 0.3951
result/tencentBlock.ns20705.oracleGeneral.zst Clock cache size      696, 1255433 req, miss ratio 0.3892, byte miss ratio 0.3892
result/tencentBlock.ns20705.oracleGeneral.zst Clock cache size     2321, 1255433 req, miss ratio 0.3851, byte miss ratio 0.3851
result/tencentBlock.ns20705.oracleGeneral.zst Clock cache size     6963, 1255433 req, miss ratio 0.3837, byte miss ratio 0.3837
result/tencentBlock.ns20705.oracleGeneral.zst Clock cache size    23211, 1255433 req, miss ratio 0.3222, byte miss ratio 0.3222
result/tencentBlock.ns20705.oracleGeneral.zst Clock cache size    46423, 1255433 req, miss ratio 0.2624, byte miss ratio 0.2624
result/tencentBlock.ns20705.oracleGeneral.zst Clock cache size    92847, 1255433 req, miss ratio 0.2021, byte miss ratio 0.2021
result/tencentBlock.ns20705.oracleGeneral.zst Clock cache size   185694, 1255433 req, miss ratio 0.1853, byte miss ratio 0.1853
result/tencentBlock.ns20705.oracleGeneral.zst LIRS cache size      232, 1255433 req, miss ratio 0.4920, byte miss ratio 0.4920
result/tencentBlock.ns20705.oracleGeneral.zst LIRS cache size      696, 1255433 req, miss ratio 0.4204, byte miss ratio 0.4204
result/tencentBlock.ns20705.oracleGeneral.zst LIRS cache size     2321, 1255433 req, miss ratio 0.3869, byte miss ratio 0.3869
result/tencentBlock.ns20705.oracleGeneral.zst LIRS cache size     6963, 1255433 req, miss ratio 0.3739, byte miss ratio 0.3739
result/tencentBlock.ns20705.oracleGeneral.zst LIRS cache size    23211, 1255433 req, miss ratio 0.3118, byte miss ratio 0.3118
result/tencentBlock.ns20705.oracleGeneral.zst LIRS cache size    46423, 1255433 req, miss ratio 0.2476, byte miss ratio 0.2476
result/tencentBlock.ns20705.oracleGeneral.zst LIRS cache size    92847, 1255433 req, miss ratio 0.1935, byte miss ratio 0.1935
result/tencentBlock.ns20705.oracleGeneral.zst LIRS cache size   185694, 1255433 req, miss ratio 0.1850, byte miss ratio 0.1850
result/tencentBlock.ns20705.oracleGeneral.zst FIFO cache size      232, 1255433 req, miss ratio 0.4348, byte miss ratio 0.4348
result/tencentBlock.ns20705.oracleGeneral.zst FIFO cache size      696, 1255433 req, miss ratio 0.4043, byte miss ratio 0.4043
result/tencentBlock.ns20705.oracleGeneral.zst FIFO cache size     2321, 1255433 req, miss ratio 0.3907, byte miss ratio 0.3907
result/tencentBlock.ns20705.oracleGeneral.zst FIFO cache size     6963, 1255433 req, miss ratio 0.3860, byte miss ratio 0.3860
result/tencentBlock.ns20705.oracleGeneral.zst FIFO cache size    23211, 1255433 req, miss ratio 0.3185, byte miss ratio 0.3185
result/tencentBlock.ns20705.oracleGeneral.zst FIFO cache size    46423, 1255433 req, miss ratio 0.2699, byte miss ratio 0.2699
result/tencentBlock.ns20705.oracleGeneral.zst FIFO cache size    92847, 1255433 req, miss ratio 0.2246, byte miss ratio 0.2246
result/tencentBlock.ns20705.oracleGeneral.zst FIFO cache size   185694, 1255433 req, miss ratio 0.1948, byte miss ratio 0.1948
result/tencentBlock.ns20705.oracleGeneral.zst S3FIFO-1 cache size      232, 1255433 req, miss ratio 0.3919, byte miss ratio 0.3919
result/tencentBlock.ns20705.oracleGeneral.zst S3FIFO-1 cache size      696, 1255433 req, miss ratio 0.3861, byte miss ratio 0.3861
result/tencentBlock.ns20705.oracleGeneral.zst S3FIFO-1 cache size     2321, 1255433 req, miss ratio 0.3842, byte miss ratio 0.3842
result/tencentBlock.ns20705.oracleGeneral.zst S3FIFO-1 cache size     6963, 1255433 req, miss ratio 0.3787, byte miss ratio 0.3787
result/tencentBlock.ns20705.oracleGeneral.zst S3FIFO-1 cache size    23211, 1255433 req, miss ratio 0.3109, byte miss ratio 0.3109
result/tencentBlock.ns20705.oracleGeneral.zst S3FIFO-1 cache size    46423, 1255433 req, miss ratio 0.2392, byte miss ratio 0.2392
result/tencentBlock.ns20705.oracleGeneral.zst S3FIFO-1 cache size    92847, 1255433 req, miss ratio 0.1978, byte miss ratio 0.1978
result/tencentBlock.ns20705.oracleGeneral.zst S3FIFO-1 cache size   185694, 1255433 req, miss ratio 0.1853, byte miss ratio 0.1853
result/tencentBlock.ns20705.oracleGeneral.zst LRU cache size      232, 1255433 req, miss ratio 0.3948, byte miss ratio 0.3948
result/tencentBlock.ns20705.oracleGeneral.zst LRU cache size      696, 1255433 req, miss ratio 0.3894, byte miss ratio 0.3894
result/tencentBlock.ns20705.oracleGeneral.zst LRU cache size     2321, 1255433 req, miss ratio 0.3849, byte miss ratio 0.3849
result/tencentBlock.ns20705.oracleGeneral.zst LRU cache size     6963, 1255433 req, miss ratio 0.3837, byte miss ratio 0.3837
result/tencentBlock.ns20705.oracleGeneral.zst LRU cache size    23211, 1255433 req, miss ratio 0.3050, byte miss ratio 0.3050
result/tencentBlock.ns20705.oracleGeneral.zst LRU cache size    46423, 1255433 req, miss ratio 0.2451, byte miss ratio 0.2451
result/tencentBlock.ns20705.oracleGeneral.zst LRU cache size    92847, 1255433 req, miss ratio 0.1950, byte miss ratio 0.1950
result/tencentBlock.ns20705.oracleGeneral.zst LRU cache size   185694, 1255433 req, miss ratio 0.1850, byte miss ratio 0.1850
result/tencentBlock.ns20705.oracleGeneral.zst clock2 cache size      232, 1255433 req, miss ratio 0.3957, byte miss ratio 0.3957
result/tencentBlock.ns20705.oracleGeneral.zst clock2 cache size      696, 1255433 req, miss ratio 0.3891, byte miss ratio 0.3891
result/tencentBlock.ns20705.oracleGeneral.zst clock2 cache size     2321, 1255433 req, miss ratio 0.3854, byte miss ratio 0.3854
