result/tencentBlock.ns13265.oracleGeneral.zst S3FIFO-1 cache size      508, 4274026 req, miss ratio 0.6142, byte miss ratio 0.6142
result/tencentBlock.ns13265.oracleGeneral.zst S3FIFO-1 cache size     1526, 4274026 req, miss ratio 0.4928, byte miss ratio 0.4928
result/tencentBlock.ns13265.oracleGeneral.zst S3FIFO-1 cache size     5089, 4274026 req, miss ratio 0.4292, byte miss ratio 0.4292
result/tencentBlock.ns13265.oracleGeneral.zst S3FIFO-1 cache size    15267, 4274026 req, miss ratio 0.3943, byte miss ratio 0.3943
result/tencentBlock.ns13265.oracleGeneral.zst S3FIFO-1 cache size    50893, 4274026 req, miss ratio 0.3326, byte miss ratio 0.3326
result/tencentBlock.ns13265.oracleGeneral.zst S3FIFO-1 cache size   101786, 4274026 req, miss ratio 0.2415, byte miss ratio 0.2415
result/tencentBlock.ns13265.oracleGeneral.zst S3FIFO-1 cache size   203573, 4274026 req, miss ratio 0.1479, byte miss ratio 0.1479
result/tencentBlock.ns13265.oracleGeneral.zst S3FIFO-1 cache size   407146, 4274026 req, miss ratio 0.1206, byte miss ratio 0.1206
result/tencentBlock.ns13265.oracleGeneral.zst LeCaR cache size      508, 4274026 req, miss ratio 0.6362, byte miss ratio 0.6362
result/tencentBlock.ns13265.oracleGeneral.zst LeCaR cache size     1526, 4274026 req, miss ratio 0.5520, byte miss ratio 0.5520
result/tencentBlock.ns13265.oracleGeneral.zst LeCaR cache size     5089, 4274026 req, miss ratio 0.4514, byte miss ratio 0.4514
result/tencentBlock.ns13265.oracleGeneral.zst LeCaR cache size    15267, 4274026 req, miss ratio 0.4083, byte miss ratio 0.4083
result/tencentBlock.ns13265.oracleGeneral.zst LeCaR cache size    50893, 4274026 req, miss ratio 0.3174, byte miss ratio 0.3174
result/tencentBlock.ns13265.oracleGeneral.zst LeCaR cache size   101786, 4274026 req, miss ratio 0.2443, byte miss ratio 0.2443
result/tencentBlock.ns13265.oracleGeneral.zst LeCaR cache size   203573, 4274026 req, miss ratio 0.1457, byte miss ratio 0.1457
result/tencentBlock.ns13265.oracleGeneral.zst LeCaR cache size   407146, 4274026 req, miss ratio 0.1201, byte miss ratio 0.1201
result/tencentBlock.ns13265.oracleGeneral.zst Clock cache size      508, 4274026 req, miss ratio 0.6368, byte miss ratio 0.6368
result/tencentBlock.ns13265.oracleGeneral.zst Clock cache size     1526, 4274026 req, miss ratio 0.5533, byte miss ratio 0.5533
result/tencentBlock.ns13265.oracleGeneral.zst Clock cache size     5089, 4274026 req, miss ratio 0.4584, byte miss ratio 0.4584
result/tencentBlock.ns13265.oracleGeneral.zst Clock cache size    15267, 4274026 req, miss ratio 0.4107, byte miss ratio 0.4107
result/tencentBlock.ns13265.oracleGeneral.zst Clock cache size    50893, 4274026 req, miss ratio 0.3233, byte miss ratio 0.3233
result/tencentBlock.ns13265.oracleGeneral.zst Clock cache size   101786, 4274026 req, miss ratio 0.2617, byte miss ratio 0.2617
result/tencentBlock.ns13265.oracleGeneral.zst Clock cache size   203573, 4274026 req, miss ratio 0.1561, byte miss ratio 0.1561
result/tencentBlock.ns13265.oracleGeneral.zst Clock cache size   407146, 4274026 req, miss ratio 0.1206, byte miss ratio 0.1206
result/tencentBlock.ns13265.oracleGeneral.zst LHD cache size      508, 4274026 req, miss ratio 0.6342, byte miss ratio 0.6342
result/tencentBlock.ns13265.oracleGeneral.zst LHD cache size     1526, 4274026 req, miss ratio 0.5360, byte miss ratio 0.5360
result/tencentBlock.ns13265.oracleGeneral.zst LHD cache size     5089, 4274026 req, miss ratio 0.4458, byte miss ratio 0.4458
result/tencentBlock.ns13265.oracleGeneral.zst LHD cache size    15267, 4274026 req, miss ratio 0.3976, byte miss ratio 0.3976
result/tencentBlock.ns13265.oracleGeneral.zst LHD cache size    50893, 4274026 req, miss ratio 0.3170, byte miss ratio 0.3170
result/tencentBlock.ns13265.oracleGeneral.zst LHD cache size   101786, 4274026 req, miss ratio 0.2320, byte miss ratio 0.2320
result/tencentBlock.ns13265.oracleGeneral.zst LHD cache size   203573, 4274026 req, miss ratio 0.1487, byte miss ratio 0.1487
result/tencentBlock.ns13265.oracleGeneral.zst LHD cache size   407146, 4274026 req, miss ratio 0.1202, byte miss ratio 0.1202
result/tencentBlock.ns13265.oracleGeneral.zst LRU cache size      508, 4274026 req, miss ratio 0.6424, byte miss ratio 0.6424
result/tencentBlock.ns13265.oracleGeneral.zst LRU cache size     1526, 4274026 req, miss ratio 0.5562, byte miss ratio 0.5562
result/tencentBlock.ns13265.oracleGeneral.zst LRU cache size     5089, 4274026 req, miss ratio 0.4632, byte miss ratio 0.4632
result/tencentBlock.ns13265.oracleGeneral.zst LRU cache size    15267, 4274026 req, miss ratio 0.4111, byte miss ratio 0.4111
result/tencentBlock.ns13265.oracleGeneral.zst LRU cache size    50893, 4274026 req, miss ratio 0.3183, byte miss ratio 0.3183
result/tencentBlock.ns13265.oracleGeneral.zst LRU cache size   101786, 4274026 req, miss ratio 0.2643, byte miss ratio 0.2643
result/tencentBlock.ns13265.oracleGeneral.zst LRU cache size   203573, 4274026 req, miss ratio 0.1496, byte miss ratio 0.1496
result/tencentBlock.ns13265.oracleGeneral.zst LRU cache size   407146, 4274026 req, miss ratio 0.1202, byte miss ratio 0.1202
result/tencentBlock.ns13265.oracleGeneral.zst Cacheus cache size      508, 4274026 req, miss ratio 0.6152, byte miss ratio 0.6152
result/tencentBlock.ns13265.oracleGeneral.zst Cacheus cache size     1526, 4274026 req, miss ratio 0.5225, byte miss ratio 0.5225
result/tencentBlock.ns13265.oracleGeneral.zst Cacheus cache size     5089, 4274026 req, miss ratio 0.4381, byte miss ratio 0.4381
result/tencentBlock.ns13265.oracleGeneral.zst Cacheus cache size    15267, 4274026 req, miss ratio 0.3999, byte miss ratio 0.3999
result/tencentBlock.ns13265.oracleGeneral.zst Cacheus cache size    50893, 4274026 req, miss ratio 0.3242, byte miss ratio 0.3242
result/tencentBlock.ns13265.oracleGeneral.zst Cacheus cache size   101786, 4274026 req, miss ratio 0.2625, byte miss ratio 0.2625
result/tencentBlock.ns13265.oracleGeneral.zst Cacheus cache size   203573, 4274026 req, miss ratio 0.1471, byte miss ratio 0.1471
result/tencentBlock.ns13265.oracleGeneral.zst Cacheus cache size   407146, 4274026 req, miss ratio 0.1212, byte miss ratio 0.1212
result/tencentBlock.ns13265.oracleGeneral.zst ARC cache size      508, 4274026 req, miss ratio 0.6092, byte miss ratio 0.6092
result/tencentBlock.ns13265.oracleGeneral.zst ARC cache size     1526, 4274026 req, miss ratio 0.5113, byte miss ratio 0.5113
result/tencentBlock.ns13265.oracleGeneral.zst ARC cache size     5089, 4274026 req, miss ratio 0.4335, byte miss ratio 0.4335
result/tencentBlock.ns13265.oracleGeneral.zst ARC cache size    15267, 4274026 req, miss ratio 0.3989, byte miss ratio 0.3989
result/tencentBlock.ns13265.oracleGeneral.zst ARC cache size    50893, 4274026 req, miss ratio 0.3231, byte miss ratio 0.3231
result/tencentBlock.ns13265.oracleGeneral.zst ARC cache size   101786, 4274026 req, miss ratio 0.2540, byte miss ratio 0.2540
result/tencentBlock.ns13265.oracleGeneral.zst ARC cache size   203573, 4274026 req, miss ratio 0.1499, byte miss ratio 0.1499
result/tencentBlock.ns13265.oracleGeneral.zst ARC cache size   407146, 4274026 req, miss ratio 0.1206, byte miss ratio 0.1206
result/tencentBlock.ns13265.oracleGeneral.zst LIRS cache size      508, 4274026 req, miss ratio 0.6409, byte miss ratio 0.6409
