result/tencentBlock.ns16973.oracleGeneral.zst LIRS cache size      258, 2922597 req, miss ratio 0.4996, byte miss ratio 0.4996
result/tencentBlock.ns16973.oracleGeneral.zst LIRS cache size      775, 2922597 req, miss ratio 0.3898, byte miss ratio 0.3898
result/tencentBlock.ns16973.oracleGeneral.zst LIRS cache size     2584, 2922597 req, miss ratio 0.2575, byte miss ratio 0.2575
result/tencentBlock.ns16973.oracleGeneral.zst LIRS cache size     7754, 2922597 req, miss ratio 0.2208, byte miss ratio 0.2208
result/tencentBlock.ns16973.oracleGeneral.zst LIRS cache size    25847, 2922597 req, miss ratio 0.1729, byte miss ratio 0.1729
result/tencentBlock.ns16973.oracleGeneral.zst LIRS cache size    51695, 2922597 req, miss ratio 0.1363, byte miss ratio 0.1363
result/tencentBlock.ns16973.oracleGeneral.zst LIRS cache size   103391, 2922597 req, miss ratio 0.1040, byte miss ratio 0.1040
result/tencentBlock.ns16973.oracleGeneral.zst LIRS cache size   206782, 2922597 req, miss ratio 0.0916, byte miss ratio 0.0916
result/tencentBlock.ns16973.oracleGeneral.zst LeCaR cache size      258, 2922597 req, miss ratio 0.5053, byte miss ratio 0.5053
result/tencentBlock.ns16973.oracleGeneral.zst LeCaR cache size      775, 2922597 req, miss ratio 0.4052, byte miss ratio 0.4052
result/tencentBlock.ns16973.oracleGeneral.zst LeCaR cache size     2584, 2922597 req, miss ratio 0.2496, byte miss ratio 0.2496
result/tencentBlock.ns16973.oracleGeneral.zst LeCaR cache size     7754, 2922597 req, miss ratio 0.2231, byte miss ratio 0.2231
result/tencentBlock.ns16973.oracleGeneral.zst LeCaR cache size    25847, 2922597 req, miss ratio 0.1624, byte miss ratio 0.1624
result/tencentBlock.ns16973.oracleGeneral.zst LeCaR cache size    51695, 2922597 req, miss ratio 0.1212, byte miss ratio 0.1212
result/tencentBlock.ns16973.oracleGeneral.zst LeCaR cache size   103391, 2922597 req, miss ratio 0.0939, byte miss ratio 0.0939
result/tencentBlock.ns16973.oracleGeneral.zst LeCaR cache size   206782, 2922597 req, miss ratio 0.0888, byte miss ratio 0.0888
result/tencentBlock.ns16973.oracleGeneral.zst Clock cache size      258, 2922597 req, miss ratio 0.5145, byte miss ratio 0.5145
result/tencentBlock.ns16973.oracleGeneral.zst Clock cache size      775, 2922597 req, miss ratio 0.4045, byte miss ratio 0.4045
result/tencentBlock.ns16973.oracleGeneral.zst Clock cache size     2584, 2922597 req, miss ratio 0.2653, byte miss ratio 0.2653
result/tencentBlock.ns16973.oracleGeneral.zst Clock cache size     7754, 2922597 req, miss ratio 0.2232, byte miss ratio 0.2232
result/tencentBlock.ns16973.oracleGeneral.zst Clock cache size    25847, 2922597 req, miss ratio 0.1659, byte miss ratio 0.1659
result/tencentBlock.ns16973.oracleGeneral.zst Clock cache size    51695, 2922597 req, miss ratio 0.1268, byte miss ratio 0.1268
result/tencentBlock.ns16973.oracleGeneral.zst Clock cache size   103391, 2922597 req, miss ratio 0.0970, byte miss ratio 0.0970
result/tencentBlock.ns16973.oracleGeneral.zst Clock cache size   206782, 2922597 req, miss ratio 0.0891, byte miss ratio 0.0891
result/tencentBlock.ns16973.oracleGeneral.zst FIFO cache size      258, 2922597 req, miss ratio 0.6179, byte miss ratio 0.6179
result/tencentBlock.ns16973.oracleGeneral.zst FIFO cache size      775, 2922597 req, miss ratio 0.4544, byte miss ratio 0.4544
result/tencentBlock.ns16973.oracleGeneral.zst FIFO cache size     2584, 2922597 req, miss ratio 0.3210, byte miss ratio 0.3210
result/tencentBlock.ns16973.oracleGeneral.zst FIFO cache size     7754, 2922597 req, miss ratio 0.2505, byte miss ratio 0.2505
result/tencentBlock.ns16973.oracleGeneral.zst FIFO cache size    25847, 2922597 req, miss ratio 0.1763, byte miss ratio 0.1763
result/tencentBlock.ns16973.oracleGeneral.zst FIFO cache size    51695, 2922597 req, miss ratio 0.1332, byte miss ratio 0.1332
result/tencentBlock.ns16973.oracleGeneral.zst FIFO cache size   103391, 2922597 req, miss ratio 0.1076, byte miss ratio 0.1076
result/tencentBlock.ns16973.oracleGeneral.zst FIFO cache size   206782, 2922597 req, miss ratio 0.0943, byte miss ratio 0.0943
result/tencentBlock.ns16973.oracleGeneral.zst S3FIFO-1 cache size      258, 2922597 req, miss ratio 0.4959, byte miss ratio 0.4959
result/tencentBlock.ns16973.oracleGeneral.zst S3FIFO-1 cache size      775, 2922597 req, miss ratio 0.3718, byte miss ratio 0.3718
result/tencentBlock.ns16973.oracleGeneral.zst S3FIFO-1 cache size     2584, 2922597 req, miss ratio 0.2421, byte miss ratio 0.2421
result/tencentBlock.ns16973.oracleGeneral.zst S3FIFO-1 cache size     7754, 2922597 req, miss ratio 0.2198, byte miss ratio 0.2198
result/tencentBlock.ns16973.oracleGeneral.zst S3FIFO-1 cache size    25847, 2922597 req, miss ratio 0.1718, byte miss ratio 0.1718
result/tencentBlock.ns16973.oracleGeneral.zst S3FIFO-1 cache size    51695, 2922597 req, miss ratio 0.1302, byte miss ratio 0.1302
result/tencentBlock.ns16973.oracleGeneral.zst S3FIFO-1 cache size   103391, 2922597 req, miss ratio 0.0954, byte miss ratio 0.0954
result/tencentBlock.ns16973.oracleGeneral.zst S3FIFO-1 cache size   206782, 2922597 req, miss ratio 0.0891, byte miss ratio 0.0891
result/tencentBlock.ns16973.oracleGeneral.zst LHD cache size      258, 2922597 req, miss ratio 0.4925, byte miss ratio 0.4925
result/tencentBlock.ns16973.oracleGeneral.zst LHD cache size      775, 2922597 req, miss ratio 0.4006, byte miss ratio 0.4006
result/tencentBlock.ns16973.oracleGeneral.zst LHD cache size     2584, 2922597 req, miss ratio 0.2535, byte miss ratio 0.2535
result/tencentBlock.ns16973.oracleGeneral.zst LHD cache size     7754, 2922597 req, miss ratio 0.2202, byte miss ratio 0.2202
result/tencentBlock.ns16973.oracleGeneral.zst LHD cache size    25847, 2922597 req, miss ratio 0.1657, byte miss ratio 0.1657
result/tencentBlock.ns16973.oracleGeneral.zst LHD cache size    51695, 2922597 req, miss ratio 0.1198, byte miss ratio 0.1198
result/tencentBlock.ns16973.oracleGeneral.zst LHD cache size   103391, 2922597 req, miss ratio 0.0944, byte miss ratio 0.0944
result/tencentBlock.ns16973.oracleGeneral.zst LHD cache size   206782, 2922597 req, miss ratio 0.0889, byte miss ratio 0.0889
result/tencentBlock.ns16973.oracleGeneral.zst Cacheus cache size      258, 2922597 req, miss ratio 0.4810, byte miss ratio 0.4810
result/tencentBlock.ns16973.oracleGeneral.zst Cacheus cache size      775, 2922597 req, miss ratio 0.3860, byte miss ratio 0.3860
result/tencentBlock.ns16973.oracleGeneral.zst Cacheus cache size     2584, 2922597 req, miss ratio 0.2484, byte miss ratio 0.2484
result/tencentBlock.ns16973.oracleGeneral.zst Cacheus cache size     7754, 2922597 req, miss ratio 0.2225, byte miss ratio 0.2225
result/tencentBlock.ns16973.oracleGeneral.zst Cacheus cache size    25847, 2922597 req, miss ratio 0.1661, byte miss ratio 0.1661
result/tencentBlock.ns16973.oracleGeneral.zst Cacheus cache size    51695, 2922597 req, miss ratio 0.1205, byte miss ratio 0.1205
result/tencentBlock.ns16973.oracleGeneral.zst Cacheus cache size   103391, 2922597 req, miss ratio 0.0942, byte miss ratio 0.0942
result/tencentBlock.ns16973.oracleGeneral.zst Cacheus cache size   206782, 2922597 req, miss ratio 0.0897, byte miss ratio 0.0897
result/tencentBlock.ns16973.oracleGeneral.zst ARC cache size      258, 2922597 req, miss ratio 0.4809, byte miss ratio 0.4809
result/tencentBlock.ns16973.oracleGeneral.zst ARC cache size      775, 2922597 req, miss ratio 0.3798, byte miss ratio 0.3798
result/tencentBlock.ns16973.oracleGeneral.zst ARC cache size     2584, 2922597 req, miss ratio 0.2404, byte miss ratio 0.2404
result/tencentBlock.ns16973.oracleGeneral.zst ARC cache size     7754, 2922597 req, miss ratio 0.2191, byte miss ratio 0.2191
result/tencentBlock.ns16973.oracleGeneral.zst ARC cache size    25847, 2922597 req, miss ratio 0.1647, byte miss ratio 0.1647
result/tencentBlock.ns16973.oracleGeneral.zst ARC cache size    51695, 2922597 req, miss ratio 0.1279, byte miss ratio 0.1279
result/tencentBlock.ns16973.oracleGeneral.zst ARC cache size   103391, 2922597 req, miss ratio 0.0944, byte miss ratio 0.0944
result/tencentBlock.ns16973.oracleGeneral.zst ARC cache size   206782, 2922597 req, miss ratio 0.0891, byte miss ratio 0.0891
result/tencentBlock.ns16973.oracleGeneral.zst clock2 cache size      258, 2922597 req, miss ratio 0.5130, byte miss ratio 0.5130
result/tencentBlock.ns16973.oracleGeneral.zst clock2 cache size      775, 2922597 req, miss ratio 0.4053, byte miss ratio 0.4053
result/tencentBlock.ns16973.oracleGeneral.zst clock2 cache size     2584, 2922597 req, miss ratio 0.2509, byte miss ratio 0.2509
result/tencentBlock.ns16973.oracleGeneral.zst clock2 cache size     7754, 2922597 req, miss ratio 0.2235, byte miss ratio 0.2235
result/tencentBlock.ns16973.oracleGeneral.zst clock2 cache size    25847, 2922597 req, miss ratio 0.1698, byte miss ratio 0.1698
result/tencentBlock.ns16973.oracleGeneral.zst clock2 cache size    51695, 2922597 req, miss ratio 0.1330, byte miss ratio 0.1330
result/tencentBlock.ns16973.oracleGeneral.zst clock2 cache size   103391, 2922597 req, miss ratio 0.0959, byte miss ratio 0.0959
