result/tencentBlock.ns1108.oracleGeneral.zst Clock cache size      834, 24387350 req, miss ratio 0.9089, byte miss ratio 0.9089
result/tencentBlock.ns1108.oracleGeneral.zst Clock cache size     2503, 24387350 req, miss ratio 0.8976, byte miss ratio 0.8976
result/tencentBlock.ns1108.oracleGeneral.zst Clock cache size     8345, 24387350 req, miss ratio 0.8319, byte miss ratio 0.8319
result/tencentBlock.ns1108.oracleGeneral.zst Clock cache size    25037, 24387350 req, miss ratio 0.7045, byte miss ratio 0.7045
result/tencentBlock.ns1108.oracleGeneral.zst Clock cache size    83457, 24387350 req, miss ratio 0.4693, byte miss ratio 0.4693
result/tencentBlock.ns1108.oracleGeneral.zst Clock cache size   166914, 24387350 req, miss ratio 0.3329, byte miss ratio 0.3329
result/tencentBlock.ns1108.oracleGeneral.zst Clock cache size   333829, 24387350 req, miss ratio 0.1783, byte miss ratio 0.1783
result/tencentBlock.ns1108.oracleGeneral.zst Clock cache size   667658, 24387350 req, miss ratio 0.0435, byte miss ratio 0.0435
result/tencentBlock.ns1108.oracleGeneral.zst LIRS cache size      834, 24387350 req, miss ratio 0.8924, byte miss ratio 0.8924
result/tencentBlock.ns1108.oracleGeneral.zst LIRS cache size     2503, 24387350 req, miss ratio 0.8650, byte miss ratio 0.8650
result/tencentBlock.ns1108.oracleGeneral.zst LIRS cache size     8345, 24387350 req, miss ratio 0.8107, byte miss ratio 0.8107
result/tencentBlock.ns1108.oracleGeneral.zst LIRS cache size    25037, 24387350 req, miss ratio 0.6846, byte miss ratio 0.6846
result/tencentBlock.ns1108.oracleGeneral.zst LIRS cache size    83457, 24387350 req, miss ratio 0.4968, byte miss ratio 0.4968
result/tencentBlock.ns1108.oracleGeneral.zst LIRS cache size   166914, 24387350 req, miss ratio 0.3642, byte miss ratio 0.3642
result/tencentBlock.ns1108.oracleGeneral.zst LIRS cache size   333829, 24387350 req, miss ratio 0.1929, byte miss ratio 0.1929
result/tencentBlock.ns1108.oracleGeneral.zst LIRS cache size   667658, 24387350 req, miss ratio 0.0490, byte miss ratio 0.0490
result/tencentBlock.ns1108.oracleGeneral.zst FIFO cache size      834, 24387350 req, miss ratio 0.9111, byte miss ratio 0.9111
result/tencentBlock.ns1108.oracleGeneral.zst FIFO cache size     2503, 24387350 req, miss ratio 0.8995, byte miss ratio 0.8995
result/tencentBlock.ns1108.oracleGeneral.zst FIFO cache size     8345, 24387350 req, miss ratio 0.8337, byte miss ratio 0.8337
result/tencentBlock.ns1108.oracleGeneral.zst FIFO cache size    25037, 24387350 req, miss ratio 0.7227, byte miss ratio 0.7227
result/tencentBlock.ns1108.oracleGeneral.zst FIFO cache size    83457, 24387350 req, miss ratio 0.5153, byte miss ratio 0.5153
result/tencentBlock.ns1108.oracleGeneral.zst FIFO cache size   166914, 24387350 req, miss ratio 0.3749, byte miss ratio 0.3749
result/tencentBlock.ns1108.oracleGeneral.zst FIFO cache size   333829, 24387350 req, miss ratio 0.2051, byte miss ratio 0.2051
result/tencentBlock.ns1108.oracleGeneral.zst FIFO cache size   667658, 24387350 req, miss ratio 0.0531, byte miss ratio 0.0531
result/tencentBlock.ns1108.oracleGeneral.zst S3FIFO-1 cache size      834, 24387350 req, miss ratio 0.8919, byte miss ratio 0.8919
result/tencentBlock.ns1108.oracleGeneral.zst S3FIFO-1 cache size     2503, 24387350 req, miss ratio 0.8623, byte miss ratio 0.8623
result/tencentBlock.ns1108.oracleGeneral.zst S3FIFO-1 cache size     8345, 24387350 req, miss ratio 0.8050, byte miss ratio 0.8050
result/tencentBlock.ns1108.oracleGeneral.zst S3FIFO-1 cache size    25037, 24387350 req, miss ratio 0.6687, byte miss ratio 0.6687
result/tencentBlock.ns1108.oracleGeneral.zst S3FIFO-1 cache size    83457, 24387350 req, miss ratio 0.4549, byte miss ratio 0.4549
result/tencentBlock.ns1108.oracleGeneral.zst S3FIFO-1 cache size   166914, 24387350 req, miss ratio 0.3303, byte miss ratio 0.3303
result/tencentBlock.ns1108.oracleGeneral.zst S3FIFO-1 cache size   333829, 24387350 req, miss ratio 0.1778, byte miss ratio 0.1778
result/tencentBlock.ns1108.oracleGeneral.zst S3FIFO-1 cache size   667658, 24387350 req, miss ratio 0.0444, byte miss ratio 0.0444
result/tencentBlock.ns1108.oracleGeneral.zst LRU cache size      834, 24387350 req, miss ratio 0.9087, byte miss ratio 0.9087
result/tencentBlock.ns1108.oracleGeneral.zst LRU cache size     2503, 24387350 req, miss ratio 0.8980, byte miss ratio 0.8980
result/tencentBlock.ns1108.oracleGeneral.zst LRU cache size     8345, 24387350 req, miss ratio 0.8324, byte miss ratio 0.8324
result/tencentBlock.ns1108.oracleGeneral.zst LRU cache size    25037, 24387350 req, miss ratio 0.7103, byte miss ratio 0.7103
result/tencentBlock.ns1108.oracleGeneral.zst LRU cache size    83457, 24387350 req, miss ratio 0.4750, byte miss ratio 0.4750
result/tencentBlock.ns1108.oracleGeneral.zst LRU cache size   166914, 24387350 req, miss ratio 0.3357, byte miss ratio 0.3357
result/tencentBlock.ns1108.oracleGeneral.zst LRU cache size   333829, 24387350 req, miss ratio 0.1792, byte miss ratio 0.1792
result/tencentBlock.ns1108.oracleGeneral.zst LRU cache size   667658, 24387350 req, miss ratio 0.0430, byte miss ratio 0.0430
result/tencentBlock.ns1108.oracleGeneral.zst Cacheus cache size      834, 24387350 req, miss ratio 0.8935, byte miss ratio 0.8935
result/tencentBlock.ns1108.oracleGeneral.zst Cacheus cache size     2503, 24387350 req, miss ratio 0.8842, byte miss ratio 0.8842
result/tencentBlock.ns1108.oracleGeneral.zst Cacheus cache size     8345, 24387350 req, miss ratio 0.8305, byte miss ratio 0.8305
result/tencentBlock.ns1108.oracleGeneral.zst Cacheus cache size    25037, 24387350 req, miss ratio 0.6745, byte miss ratio 0.6745
result/tencentBlock.ns1108.oracleGeneral.zst Cacheus cache size    83457, 24387350 req, miss ratio 0.4599, byte miss ratio 0.4599
result/tencentBlock.ns1108.oracleGeneral.zst Cacheus cache size   166914, 24387350 req, miss ratio 0.3444, byte miss ratio 0.3444
result/tencentBlock.ns1108.oracleGeneral.zst Cacheus cache size   333829, 24387350 req, miss ratio 0.1786, byte miss ratio 0.1786
result/tencentBlock.ns1108.oracleGeneral.zst Cacheus cache size   667658, 24387350 req, miss ratio 0.0429, byte miss ratio 0.0429
result/tencentBlock.ns1108.oracleGeneral.zst LeCaR cache size      834, 24387350 req, miss ratio 0.9083, byte miss ratio 0.9083
result/tencentBlock.ns1108.oracleGeneral.zst LeCaR cache size     2503, 24387350 req, miss ratio 0.8972, byte miss ratio 0.8972
result/tencentBlock.ns1108.oracleGeneral.zst LeCaR cache size     8345, 24387350 req, miss ratio 0.8318, byte miss ratio 0.8318
result/tencentBlock.ns1108.oracleGeneral.zst LeCaR cache size    25037, 24387350 req, miss ratio 0.7055, byte miss ratio 0.7055
result/tencentBlock.ns1108.oracleGeneral.zst LeCaR cache size    83457, 24387350 req, miss ratio 0.4696, byte miss ratio 0.4696
result/tencentBlock.ns1108.oracleGeneral.zst LeCaR cache size   166914, 24387350 req, miss ratio 0.3313, byte miss ratio 0.3313
result/tencentBlock.ns1108.oracleGeneral.zst LeCaR cache size   333829, 24387350 req, miss ratio 0.1757, byte miss ratio 0.1757
result/tencentBlock.ns1108.oracleGeneral.zst LeCaR cache size   667658, 24387350 req, miss ratio 0.0440, byte miss ratio 0.0440
result/tencentBlock.ns1108.oracleGeneral.zst LHD cache size      834, 24387350 req, miss ratio 0.9060, byte miss ratio 0.9060
result/tencentBlock.ns1108.oracleGeneral.zst LHD cache size     2503, 24387350 req, miss ratio 0.8850, byte miss ratio 0.8850
result/tencentBlock.ns1108.oracleGeneral.zst LHD cache size     8345, 24387350 req, miss ratio 0.8242, byte miss ratio 0.8242
result/tencentBlock.ns1108.oracleGeneral.zst LHD cache size    25037, 24387350 req, miss ratio 0.6829, byte miss ratio 0.6829
result/tencentBlock.ns1108.oracleGeneral.zst LHD cache size    83457, 24387350 req, miss ratio 0.4688, byte miss ratio 0.4688
result/tencentBlock.ns1108.oracleGeneral.zst LHD cache size   166914, 24387350 req, miss ratio 0.3378, byte miss ratio 0.3378
result/tencentBlock.ns1108.oracleGeneral.zst LHD cache size   333829, 24387350 req, miss ratio 0.1853, byte miss ratio 0.1853
result/tencentBlock.ns1108.oracleGeneral.zst LHD cache size   667658, 24387350 req, miss ratio 0.0504, byte miss ratio 0.0504
result/tencentBlock.ns1108.oracleGeneral.zst clock2 cache size      834, 24387350 req, miss ratio 0.9087, byte miss ratio 0.9087
result/tencentBlock.ns1108.oracleGeneral.zst clock2 cache size     2503, 24387350 req, miss ratio 0.8973, byte miss ratio 0.8973
result/tencentBlock.ns1108.oracleGeneral.zst clock2 cache size     8345, 24387350 req, miss ratio 0.8312, byte miss ratio 0.8312
result/tencentBlock.ns1108.oracleGeneral.zst clock2 cache size    25037, 24387350 req, miss ratio 0.6980, byte miss ratio 0.6980
result/tencentBlock.ns1108.oracleGeneral.zst clock2 cache size    83457, 24387350 req, miss ratio 0.4601, byte miss ratio 0.4601
result/tencentBlock.ns1108.oracleGeneral.zst clock2 cache size   166914, 24387350 req, miss ratio 0.3272, byte miss ratio 0.3272
result/tencentBlock.ns1108.oracleGeneral.zst clock2 cache size   333829, 24387350 req, miss ratio 0.1770, byte miss ratio 0.1770
result/tencentBlock.ns1108.oracleGeneral.zst clock2 cache size   667658, 24387350 req, miss ratio 0.0442, byte miss ratio 0.0442
result/tencentBlock.ns1108.oracleGeneral.zst ARC cache size      834, 24387350 req, miss ratio 0.8918, byte miss ratio 0.8918
result/tencentBlock.ns1108.oracleGeneral.zst ARC cache size     2503, 24387350 req, miss ratio 0.8662, byte miss ratio 0.8662
result/tencentBlock.ns1108.oracleGeneral.zst ARC cache size     8345, 24387350 req, miss ratio 0.8118, byte miss ratio 0.8118
result/tencentBlock.ns1108.oracleGeneral.zst ARC cache size    25037, 24387350 req, miss ratio 0.6726, byte miss ratio 0.6726
result/tencentBlock.ns1108.oracleGeneral.zst ARC cache size    83457, 24387350 req, miss ratio 0.4730, byte miss ratio 0.4730
result/tencentBlock.ns1108.oracleGeneral.zst ARC cache size   166914, 24387350 req, miss ratio 0.3476, byte miss ratio 0.3476
result/tencentBlock.ns1108.oracleGeneral.zst ARC cache size   333829, 24387350 req, miss ratio 0.1794, byte miss ratio 0.1794
result/tencentBlock.ns1108.oracleGeneral.zst ARC cache size   667658, 24387350 req, miss ratio 0.0437, byte miss ratio 0.0437
result/tencentBlock.ns1108.oracleGeneral.zst S3FIFO-d-1 cache size      834, 24387350 req, miss ratio 0.8914, byte miss ratio 0.8914
result/tencentBlock.ns1108.oracleGeneral.zst S3FIFO-d-1 cache size     2503, 24387350 req, miss ratio 0.8600, byte miss ratio 0.8600
result/tencentBlock.ns1108.oracleGeneral.zst S3FIFO-d-1 cache size     8345, 24387350 req, miss ratio 0.8212, byte miss ratio 0.8212
result/tencentBlock.ns1108.oracleGeneral.zst S3FIFO-d-1 cache size    25037, 24387350 req, miss ratio 0.6709, byte miss ratio 0.6709
result/tencentBlock.ns1108.oracleGeneral.zst S3FIFO-d-1 cache size    83457, 24387350 req, miss ratio 0.4571, byte miss ratio 0.4571
result/tencentBlock.ns1108.oracleGeneral.zst S3FIFO-d-1 cache size   166914, 24387350 req, miss ratio 0.3275, byte miss ratio 0.3275
result/tencentBlock.ns1108.oracleGeneral.zst S3FIFO-d-1 cache size   333829, 24387350 req, miss ratio 0.1778, byte miss ratio 0.1778
result/tencentBlock.ns1108.oracleGeneral.zst S3FIFO-d-1 cache size   667658, 24387350 req, miss ratio 0.0483, byte miss ratio 0.0483
result/tencentBlock.ns1108.oracleGeneral.zst LRB cache size      834, 24387350 req, miss ratio 0.8981, byte miss ratio 0.8981
result/tencentBlock.ns1108.oracleGeneral.zst LRB cache size     2503, 24387350 req, miss ratio 0.8654, byte miss ratio 0.8654
result/tencentBlock.ns1108.oracleGeneral.zst LRB cache size     8345, 24387350 req, miss ratio 0.7792, byte miss ratio 0.7792
result/tencentBlock.ns1108.oracleGeneral.zst LRB cache size    25037, 24387350 req, miss ratio 0.6531, byte miss ratio 0.6531
result/tencentBlock.ns1108.oracleGeneral.zst LRB cache size    83457, 24387350 req, miss ratio 0.4780, byte miss ratio 0.4780
result/tencentBlock.ns1108.oracleGeneral.zst LRB cache size   166914, 24387350 req, miss ratio 0.3584, byte miss ratio 0.3584
result/tencentBlock.ns1108.oracleGeneral.zst LRB cache size   333829, 24387350 req, miss ratio 0.2067, byte miss ratio 0.2067
result/tencentBlock.ns1108.oracleGeneral.zst LRB cache size   667658, 24387350 req, miss ratio 0.0453, byte miss ratio 0.0453
result/tencentBlock.ns1108.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      834, 24387350 req, miss ratio 0.9059, byte miss ratio 0.9059
result/tencentBlock.ns1108.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     2503, 24387350 req, miss ratio 0.8905, byte miss ratio 0.8905
result/tencentBlock.ns1108.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     8345, 24387350 req, miss ratio 0.8376, byte miss ratio 0.8376
result/tencentBlock.ns1108.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    25037, 24387350 req, miss ratio 0.7093, byte miss ratio 0.7093
result/tencentBlock.ns1108.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    83457, 24387350 req, miss ratio 0.4924, byte miss ratio 0.4924
