result/tencentBlock.ns13069.oracleGeneral.zst ARC cache size      243, 34237206 req, miss ratio 0.8181, byte miss ratio 0.8181
result/tencentBlock.ns13069.oracleGeneral.zst ARC cache size      729, 34237206 req, miss ratio 0.5806, byte miss ratio 0.5806
result/tencentBlock.ns13069.oracleGeneral.zst ARC cache size     2431, 34237206 req, miss ratio 0.1357, byte miss ratio 0.1357
result/tencentBlock.ns13069.oracleGeneral.zst ARC cache size     7293, 34237206 req, miss ratio 0.0360, byte miss ratio 0.0360
result/tencentBlock.ns13069.oracleGeneral.zst ARC cache size    24310, 34237206 req, miss ratio 0.0264, byte miss ratio 0.0264
result/tencentBlock.ns13069.oracleGeneral.zst ARC cache size    48621, 34237206 req, miss ratio 0.0257, byte miss ratio 0.0257
result/tencentBlock.ns13069.oracleGeneral.zst ARC cache size    97242, 34237206 req, miss ratio 0.0143, byte miss ratio 0.0143
result/tencentBlock.ns13069.oracleGeneral.zst ARC cache size   194484, 34237206 req, miss ratio 0.0073, byte miss ratio 0.0073
result/tencentBlock.ns13069.oracleGeneral.zst Cacheus cache size      243, 34237206 req, miss ratio 0.8802, byte miss ratio 0.8802
result/tencentBlock.ns13069.oracleGeneral.zst Cacheus cache size      729, 34237206 req, miss ratio 0.6964, byte miss ratio 0.6964
result/tencentBlock.ns13069.oracleGeneral.zst Cacheus cache size     2431, 34237206 req, miss ratio 0.1614, byte miss ratio 0.1614
result/tencentBlock.ns13069.oracleGeneral.zst Cacheus cache size     7293, 34237206 req, miss ratio 0.0424, byte miss ratio 0.0424
result/tencentBlock.ns13069.oracleGeneral.zst Cacheus cache size    24310, 34237206 req, miss ratio 0.0273, byte miss ratio 0.0273
result/tencentBlock.ns13069.oracleGeneral.zst Cacheus cache size    48621, 34237206 req, miss ratio 0.0242, byte miss ratio 0.0242
result/tencentBlock.ns13069.oracleGeneral.zst Cacheus cache size    97242, 34237206 req, miss ratio 0.0152, byte miss ratio 0.0152
result/tencentBlock.ns13069.oracleGeneral.zst Cacheus cache size   194484, 34237206 req, miss ratio 0.0073, byte miss ratio 0.0073
result/tencentBlock.ns13069.oracleGeneral.zst Clock cache size      243, 34237206 req, miss ratio 0.9090, byte miss ratio 0.9090
result/tencentBlock.ns13069.oracleGeneral.zst Clock cache size      729, 34237206 req, miss ratio 0.7580, byte miss ratio 0.7580
result/tencentBlock.ns13069.oracleGeneral.zst Clock cache size     2431, 34237206 req, miss ratio 0.1608, byte miss ratio 0.1608
result/tencentBlock.ns13069.oracleGeneral.zst Clock cache size     7293, 34237206 req, miss ratio 0.0425, byte miss ratio 0.0425
result/tencentBlock.ns13069.oracleGeneral.zst Clock cache size    24310, 34237206 req, miss ratio 0.0289, byte miss ratio 0.0289
result/tencentBlock.ns13069.oracleGeneral.zst Clock cache size    48621, 34237206 req, miss ratio 0.0246, byte miss ratio 0.0246
result/tencentBlock.ns13069.oracleGeneral.zst Clock cache size    97242, 34237206 req, miss ratio 0.0181, byte miss ratio 0.0181
result/tencentBlock.ns13069.oracleGeneral.zst Clock cache size   194484, 34237206 req, miss ratio 0.0077, byte miss ratio 0.0077
result/tencentBlock.ns13069.oracleGeneral.zst LIRS cache size      243, 34237206 req, miss ratio 0.8103, byte miss ratio 0.8103
result/tencentBlock.ns13069.oracleGeneral.zst LIRS cache size      729, 34237206 req, miss ratio 0.5560, byte miss ratio 0.5560
result/tencentBlock.ns13069.oracleGeneral.zst LIRS cache size     2431, 34237206 req, miss ratio 0.1267, byte miss ratio 0.1267
result/tencentBlock.ns13069.oracleGeneral.zst LIRS cache size     7293, 34237206 req, miss ratio 0.0362, byte miss ratio 0.0362
result/tencentBlock.ns13069.oracleGeneral.zst LIRS cache size    24310, 34237206 req, miss ratio 0.0265, byte miss ratio 0.0265
result/tencentBlock.ns13069.oracleGeneral.zst LIRS cache size    48621, 34237206 req, miss ratio 0.0223, byte miss ratio 0.0223
result/tencentBlock.ns13069.oracleGeneral.zst LIRS cache size    97242, 34237206 req, miss ratio 0.0136, byte miss ratio 0.0136
result/tencentBlock.ns13069.oracleGeneral.zst LIRS cache size   194484, 34237206 req, miss ratio 0.0073, byte miss ratio 0.0073
result/tencentBlock.ns13069.oracleGeneral.zst LeCaR cache size      243, 34237206 req, miss ratio 0.8790, byte miss ratio 0.8790
result/tencentBlock.ns13069.oracleGeneral.zst LeCaR cache size      729, 34237206 req, miss ratio 0.7241, byte miss ratio 0.7241
result/tencentBlock.ns13069.oracleGeneral.zst LeCaR cache size     2431, 34237206 req, miss ratio 0.1468, byte miss ratio 0.1468
result/tencentBlock.ns13069.oracleGeneral.zst LeCaR cache size     7293, 34237206 req, miss ratio 0.0387, byte miss ratio 0.0387
result/tencentBlock.ns13069.oracleGeneral.zst LeCaR cache size    24310, 34237206 req, miss ratio 0.0284, byte miss ratio 0.0284
result/tencentBlock.ns13069.oracleGeneral.zst LeCaR cache size    48621, 34237206 req, miss ratio 0.0239, byte miss ratio 0.0239
result/tencentBlock.ns13069.oracleGeneral.zst LeCaR cache size    97242, 34237206 req, miss ratio 0.0135, byte miss ratio 0.0135
result/tencentBlock.ns13069.oracleGeneral.zst LeCaR cache size   194484, 34237206 req, miss ratio 0.0073, byte miss ratio 0.0073
result/tencentBlock.ns13069.oracleGeneral.zst S3FIFO-1 cache size      243, 34237206 req, miss ratio 0.7977, byte miss ratio 0.7977
result/tencentBlock.ns13069.oracleGeneral.zst S3FIFO-1 cache size      729, 34237206 req, miss ratio 0.5562, byte miss ratio 0.5562
result/tencentBlock.ns13069.oracleGeneral.zst S3FIFO-1 cache size     2431, 34237206 req, miss ratio 0.1412, byte miss ratio 0.1412
result/tencentBlock.ns13069.oracleGeneral.zst S3FIFO-1 cache size     7293, 34237206 req, miss ratio 0.0349, byte miss ratio 0.0349
result/tencentBlock.ns13069.oracleGeneral.zst S3FIFO-1 cache size    24310, 34237206 req, miss ratio 0.0256, byte miss ratio 0.0256
result/tencentBlock.ns13069.oracleGeneral.zst S3FIFO-1 cache size    48621, 34237206 req, miss ratio 0.0232, byte miss ratio 0.0232
result/tencentBlock.ns13069.oracleGeneral.zst S3FIFO-1 cache size    97242, 34237206 req, miss ratio 0.0142, byte miss ratio 0.0142
result/tencentBlock.ns13069.oracleGeneral.zst S3FIFO-1 cache size   194484, 34237206 req, miss ratio 0.0077, byte miss ratio 0.0077
result/tencentBlock.ns13069.oracleGeneral.zst clock2 cache size      243, 34237206 req, miss ratio 0.9083, byte miss ratio 0.9083
result/tencentBlock.ns13069.oracleGeneral.zst clock2 cache size      729, 34237206 req, miss ratio 0.7518, byte miss ratio 0.7518
result/tencentBlock.ns13069.oracleGeneral.zst clock2 cache size     2431, 34237206 req, miss ratio 0.1546, byte miss ratio 0.1546
result/tencentBlock.ns13069.oracleGeneral.zst clock2 cache size     7293, 34237206 req, miss ratio 0.0403, byte miss ratio 0.0403
