result/tencentBlock.ns12872.oracleGeneral.zst LeCaR cache size      226, 1366973 req, miss ratio 0.4710, byte miss ratio 0.4710
result/tencentBlock.ns12872.oracleGeneral.zst LeCaR cache size      680, 1366973 req, miss ratio 0.4665, byte miss ratio 0.4665
result/tencentBlock.ns12872.oracleGeneral.zst LeCaR cache size     2268, 1366973 req, miss ratio 0.4645, byte miss ratio 0.4645
result/tencentBlock.ns12872.oracleGeneral.zst LeCaR cache size     6804, 1366973 req, miss ratio 0.4633, byte miss ratio 0.4633
result/tencentBlock.ns12872.oracleGeneral.zst LeCaR cache size    22682, 1366973 req, miss ratio 0.4099, byte miss ratio 0.4099
result/tencentBlock.ns12872.oracleGeneral.zst LeCaR cache size    45364, 1366973 req, miss ratio 0.3714, byte miss ratio 0.3714
result/tencentBlock.ns12872.oracleGeneral.zst LeCaR cache size    90729, 1366973 req, miss ratio 0.2098, byte miss ratio 0.2098
result/tencentBlock.ns12872.oracleGeneral.zst LeCaR cache size   181458, 1366973 req, miss ratio 0.1664, byte miss ratio 0.1664
result/tencentBlock.ns12872.oracleGeneral.zst FIFO cache size      226, 1366973 req, miss ratio 0.5270, byte miss ratio 0.5270
result/tencentBlock.ns12872.oracleGeneral.zst FIFO cache size      680, 1366973 req, miss ratio 0.4867, byte miss ratio 0.4867
result/tencentBlock.ns12872.oracleGeneral.zst FIFO cache size     2268, 1366973 req, miss ratio 0.4709, byte miss ratio 0.4709
result/tencentBlock.ns12872.oracleGeneral.zst FIFO cache size     6804, 1366973 req, miss ratio 0.4658, byte miss ratio 0.4658
result/tencentBlock.ns12872.oracleGeneral.zst FIFO cache size    22682, 1366973 req, miss ratio 0.4239, byte miss ratio 0.4239
result/tencentBlock.ns12872.oracleGeneral.zst FIFO cache size    45364, 1366973 req, miss ratio 0.3854, byte miss ratio 0.3854
result/tencentBlock.ns12872.oracleGeneral.zst FIFO cache size    90729, 1366973 req, miss ratio 0.2625, byte miss ratio 0.2625
result/tencentBlock.ns12872.oracleGeneral.zst FIFO cache size   181458, 1366973 req, miss ratio 0.1889, byte miss ratio 0.1889
result/tencentBlock.ns12872.oracleGeneral.zst S3FIFO-1 cache size      226, 1366973 req, miss ratio 0.4693, byte miss ratio 0.4693
result/tencentBlock.ns12872.oracleGeneral.zst S3FIFO-1 cache size      680, 1366973 req, miss ratio 0.4655, byte miss ratio 0.4655
result/tencentBlock.ns12872.oracleGeneral.zst S3FIFO-1 cache size     2268, 1366973 req, miss ratio 0.4638, byte miss ratio 0.4638
result/tencentBlock.ns12872.oracleGeneral.zst S3FIFO-1 cache size     6804, 1366973 req, miss ratio 0.4632, byte miss ratio 0.4632
result/tencentBlock.ns12872.oracleGeneral.zst S3FIFO-1 cache size    22682, 1366973 req, miss ratio 0.4052, byte miss ratio 0.4052
result/tencentBlock.ns12872.oracleGeneral.zst S3FIFO-1 cache size    45364, 1366973 req, miss ratio 0.3379, byte miss ratio 0.3379
result/tencentBlock.ns12872.oracleGeneral.zst S3FIFO-1 cache size    90729, 1366973 req, miss ratio 0.2124, byte miss ratio 0.2124
result/tencentBlock.ns12872.oracleGeneral.zst S3FIFO-1 cache size   181458, 1366973 req, miss ratio 0.1670, byte miss ratio 0.1670
result/tencentBlock.ns12872.oracleGeneral.zst clock2 cache size      226, 1366973 req, miss ratio 0.4716, byte miss ratio 0.4716
result/tencentBlock.ns12872.oracleGeneral.zst clock2 cache size      680, 1366973 req, miss ratio 0.4664, byte miss ratio 0.4664
result/tencentBlock.ns12872.oracleGeneral.zst clock2 cache size     2268, 1366973 req, miss ratio 0.4647, byte miss ratio 0.4647
result/tencentBlock.ns12872.oracleGeneral.zst clock2 cache size     6804, 1366973 req, miss ratio 0.4632, byte miss ratio 0.4632
result/tencentBlock.ns12872.oracleGeneral.zst clock2 cache size    22682, 1366973 req, miss ratio 0.4610, byte miss ratio 0.4610
result/tencentBlock.ns12872.oracleGeneral.zst clock2 cache size    45364, 1366973 req, miss ratio 0.3962, byte miss ratio 0.3962
result/tencentBlock.ns12872.oracleGeneral.zst clock2 cache size    90729, 1366973 req, miss ratio 0.2519, byte miss ratio 0.2519
result/tencentBlock.ns12872.oracleGeneral.zst clock2 cache size   181458, 1366973 req, miss ratio 0.1670, byte miss ratio 0.1670
result/tencentBlock.ns12872.oracleGeneral.zst LHD cache size      226, 1366973 req, miss ratio 0.4735, byte miss ratio 0.4735
result/tencentBlock.ns12872.oracleGeneral.zst LHD cache size      680, 1366973 req, miss ratio 0.4667, byte miss ratio 0.4667
result/tencentBlock.ns12872.oracleGeneral.zst LHD cache size     2268, 1366973 req, miss ratio 0.4642, byte miss ratio 0.4642
result/tencentBlock.ns12872.oracleGeneral.zst LHD cache size     6804, 1366973 req, miss ratio 0.4607, byte miss ratio 0.4607
result/tencentBlock.ns12872.oracleGeneral.zst LHD cache size    22682, 1366973 req, miss ratio 0.4157, byte miss ratio 0.4157
result/tencentBlock.ns12872.oracleGeneral.zst LHD cache size    45364, 1366973 req, miss ratio 0.3571, byte miss ratio 0.3571
result/tencentBlock.ns12872.oracleGeneral.zst LHD cache size    90729, 1366973 req, miss ratio 0.2175, byte miss ratio 0.2175
result/tencentBlock.ns12872.oracleGeneral.zst LHD cache size   181458, 1366973 req, miss ratio 0.1669, byte miss ratio 0.1669
result/tencentBlock.ns12872.oracleGeneral.zst LRU cache size      226, 1366973 req, miss ratio 0.4737, byte miss ratio 0.4737
result/tencentBlock.ns12872.oracleGeneral.zst LRU cache size      680, 1366973 req, miss ratio 0.4668, byte miss ratio 0.4668
result/tencentBlock.ns12872.oracleGeneral.zst LRU cache size     2268, 1366973 req, miss ratio 0.4645, byte miss ratio 0.4645
result/tencentBlock.ns12872.oracleGeneral.zst LRU cache size     6804, 1366973 req, miss ratio 0.4633, byte miss ratio 0.4633
result/tencentBlock.ns12872.oracleGeneral.zst LRU cache size    22682, 1366973 req, miss ratio 0.4102, byte miss ratio 0.4102
result/tencentBlock.ns12872.oracleGeneral.zst LRU cache size    45364, 1366973 req, miss ratio 0.3784, byte miss ratio 0.3784
result/tencentBlock.ns12872.oracleGeneral.zst LRU cache size    90729, 1366973 req, miss ratio 0.2084, byte miss ratio 0.2084
result/tencentBlock.ns12872.oracleGeneral.zst LRU cache size   181458, 1366973 req, miss ratio 0.1663, byte miss ratio 0.1663
result/tencentBlock.ns12872.oracleGeneral.zst Cacheus cache size      226, 1366973 req, miss ratio 0.4679, byte miss ratio 0.4679
result/tencentBlock.ns12872.oracleGeneral.zst Cacheus cache size      680, 1366973 req, miss ratio 0.4654, byte miss ratio 0.4654
