result/tencentBlock.ns13731.oracleGeneral.zst LIRS cache size      266, 5320793 req, miss ratio 0.5889, byte miss ratio 0.5889
result/tencentBlock.ns13731.oracleGeneral.zst LIRS cache size      798, 5320793 req, miss ratio 0.5708, byte miss ratio 0.5708
result/tencentBlock.ns13731.oracleGeneral.zst LIRS cache size     2662, 5320793 req, miss ratio 0.5398, byte miss ratio 0.5398
result/tencentBlock.ns13731.oracleGeneral.zst LIRS cache size     7988, 5320793 req, miss ratio 0.3849, byte miss ratio 0.3849
result/tencentBlock.ns13731.oracleGeneral.zst LIRS cache size    26628, 5320793 req, miss ratio 0.1424, byte miss ratio 0.1424
result/tencentBlock.ns13731.oracleGeneral.zst LIRS cache size    53256, 5320793 req, miss ratio 0.1005, byte miss ratio 0.1005
result/tencentBlock.ns13731.oracleGeneral.zst LIRS cache size   106513, 5320793 req, miss ratio 0.0627, byte miss ratio 0.0627
result/tencentBlock.ns13731.oracleGeneral.zst LIRS cache size   213026, 5320793 req, miss ratio 0.0519, byte miss ratio 0.0519
result/tencentBlock.ns13731.oracleGeneral.zst LRU cache size      266, 5320793 req, miss ratio 0.6011, byte miss ratio 0.6011
result/tencentBlock.ns13731.oracleGeneral.zst LRU cache size      798, 5320793 req, miss ratio 0.5798, byte miss ratio 0.5798
result/tencentBlock.ns13731.oracleGeneral.zst LRU cache size     2662, 5320793 req, miss ratio 0.5641, byte miss ratio 0.5641
result/tencentBlock.ns13731.oracleGeneral.zst LRU cache size     7988, 5320793 req, miss ratio 0.4851, byte miss ratio 0.4851
result/tencentBlock.ns13731.oracleGeneral.zst LRU cache size    26628, 5320793 req, miss ratio 0.2022, byte miss ratio 0.2022
result/tencentBlock.ns13731.oracleGeneral.zst LRU cache size    53256, 5320793 req, miss ratio 0.1024, byte miss ratio 0.1024
result/tencentBlock.ns13731.oracleGeneral.zst LRU cache size   106513, 5320793 req, miss ratio 0.0685, byte miss ratio 0.0685
result/tencentBlock.ns13731.oracleGeneral.zst LRU cache size   213026, 5320793 req, miss ratio 0.0504, byte miss ratio 0.0504
result/tencentBlock.ns13731.oracleGeneral.zst ARC cache size      266, 5320793 req, miss ratio 0.5806, byte miss ratio 0.5806
result/tencentBlock.ns13731.oracleGeneral.zst ARC cache size      798, 5320793 req, miss ratio 0.5639, byte miss ratio 0.5639
result/tencentBlock.ns13731.oracleGeneral.zst ARC cache size     2662, 5320793 req, miss ratio 0.5486, byte miss ratio 0.5486
result/tencentBlock.ns13731.oracleGeneral.zst ARC cache size     7988, 5320793 req, miss ratio 0.3925, byte miss ratio 0.3925
result/tencentBlock.ns13731.oracleGeneral.zst ARC cache size    26628, 5320793 req, miss ratio 0.1491, byte miss ratio 0.1491
result/tencentBlock.ns13731.oracleGeneral.zst ARC cache size    53256, 5320793 req, miss ratio 0.0981, byte miss ratio 0.0981
result/tencentBlock.ns13731.oracleGeneral.zst ARC cache size   106513, 5320793 req, miss ratio 0.0608, byte miss ratio 0.0608
result/tencentBlock.ns13731.oracleGeneral.zst ARC cache size   213026, 5320793 req, miss ratio 0.0503, byte miss ratio 0.0503
result/tencentBlock.ns13731.oracleGeneral.zst FIFO cache size      266, 5320793 req, miss ratio 0.6210, byte miss ratio 0.6210
result/tencentBlock.ns13731.oracleGeneral.zst FIFO cache size      798, 5320793 req, miss ratio 0.5901, byte miss ratio 0.5901
result/tencentBlock.ns13731.oracleGeneral.zst FIFO cache size     2662, 5320793 req, miss ratio 0.5704, byte miss ratio 0.5704
result/tencentBlock.ns13731.oracleGeneral.zst FIFO cache size     7988, 5320793 req, miss ratio 0.4886, byte miss ratio 0.4886
result/tencentBlock.ns13731.oracleGeneral.zst FIFO cache size    26628, 5320793 req, miss ratio 0.2392, byte miss ratio 0.2392
result/tencentBlock.ns13731.oracleGeneral.zst FIFO cache size    53256, 5320793 req, miss ratio 0.1284, byte miss ratio 0.1284
result/tencentBlock.ns13731.oracleGeneral.zst FIFO cache size   106513, 5320793 req, miss ratio 0.0859, byte miss ratio 0.0859
result/tencentBlock.ns13731.oracleGeneral.zst FIFO cache size   213026, 5320793 req, miss ratio 0.0601, byte miss ratio 0.0601
result/tencentBlock.ns13731.oracleGeneral.zst clock2 cache size      266, 5320793 req, miss ratio 0.5998, byte miss ratio 0.5998
result/tencentBlock.ns13731.oracleGeneral.zst clock2 cache size      798, 5320793 req, miss ratio 0.5765, byte miss ratio 0.5765
result/tencentBlock.ns13731.oracleGeneral.zst clock2 cache size     2662, 5320793 req, miss ratio 0.5619, byte miss ratio 0.5619
result/tencentBlock.ns13731.oracleGeneral.zst clock2 cache size     7988, 5320793 req, miss ratio 0.4821, byte miss ratio 0.4821
