result/tencentBlock.ns8468.oracleGeneral.zst clock2 cache size      375, 3572848 req, miss ratio 0.2845, byte miss ratio 0.2845
result/tencentBlock.ns8468.oracleGeneral.zst clock2 cache size     1125, 3572848 req, miss ratio 0.2667, byte miss ratio 0.2667
result/tencentBlock.ns8468.oracleGeneral.zst clock2 cache size     3750, 3572848 req, miss ratio 0.2598, byte miss ratio 0.2598
result/tencentBlock.ns8468.oracleGeneral.zst clock2 cache size    11251, 3572848 req, miss ratio 0.2440, byte miss ratio 0.2440
result/tencentBlock.ns8468.oracleGeneral.zst clock2 cache size    37503, 3572848 req, miss ratio 0.1986, byte miss ratio 0.1986
result/tencentBlock.ns8468.oracleGeneral.zst clock2 cache size    75007, 3572848 req, miss ratio 0.1517, byte miss ratio 0.1517
result/tencentBlock.ns8468.oracleGeneral.zst clock2 cache size   150014, 3572848 req, miss ratio 0.1138, byte miss ratio 0.1138
result/tencentBlock.ns8468.oracleGeneral.zst clock2 cache size   300029, 3572848 req, miss ratio 0.1054, byte miss ratio 0.1054
result/tencentBlock.ns8468.oracleGeneral.zst LHD cache size      375, 3572848 req, miss ratio 0.2816, byte miss ratio 0.2816
result/tencentBlock.ns8468.oracleGeneral.zst LHD cache size     1125, 3572848 req, miss ratio 0.2658, byte miss ratio 0.2658
result/tencentBlock.ns8468.oracleGeneral.zst LHD cache size     3750, 3572848 req, miss ratio 0.2546, byte miss ratio 0.2546
result/tencentBlock.ns8468.oracleGeneral.zst LHD cache size    11251, 3572848 req, miss ratio 0.2313, byte miss ratio 0.2313
result/tencentBlock.ns8468.oracleGeneral.zst LHD cache size    37503, 3572848 req, miss ratio 0.1812, byte miss ratio 0.1812
result/tencentBlock.ns8468.oracleGeneral.zst LHD cache size    75007, 3572848 req, miss ratio 0.1378, byte miss ratio 0.1378
result/tencentBlock.ns8468.oracleGeneral.zst LHD cache size   150014, 3572848 req, miss ratio 0.1156, byte miss ratio 0.1156
result/tencentBlock.ns8468.oracleGeneral.zst LHD cache size   300029, 3572848 req, miss ratio 0.1057, byte miss ratio 0.1057
result/tencentBlock.ns8468.oracleGeneral.zst FIFO cache size      375, 3572848 req, miss ratio 0.3356, byte miss ratio 0.3356
result/tencentBlock.ns8468.oracleGeneral.zst FIFO cache size     1125, 3572848 req, miss ratio 0.2891, byte miss ratio 0.2891
result/tencentBlock.ns8468.oracleGeneral.zst FIFO cache size     3750, 3572848 req, miss ratio 0.2685, byte miss ratio 0.2685
result/tencentBlock.ns8468.oracleGeneral.zst FIFO cache size    11251, 3572848 req, miss ratio 0.2487, byte miss ratio 0.2487
result/tencentBlock.ns8468.oracleGeneral.zst FIFO cache size    37503, 3572848 req, miss ratio 0.2047, byte miss ratio 0.2047
result/tencentBlock.ns8468.oracleGeneral.zst FIFO cache size    75007, 3572848 req, miss ratio 0.1648, byte miss ratio 0.1648
result/tencentBlock.ns8468.oracleGeneral.zst FIFO cache size   150014, 3572848 req, miss ratio 0.1347, byte miss ratio 0.1347
result/tencentBlock.ns8468.oracleGeneral.zst FIFO cache size   300029, 3572848 req, miss ratio 0.1136, byte miss ratio 0.1136
result/tencentBlock.ns8468.oracleGeneral.zst LRU cache size      375, 3572848 req, miss ratio 0.2906, byte miss ratio 0.2906
result/tencentBlock.ns8468.oracleGeneral.zst LRU cache size     1125, 3572848 req, miss ratio 0.2704, byte miss ratio 0.2704
result/tencentBlock.ns8468.oracleGeneral.zst LRU cache size     3750, 3572848 req, miss ratio 0.2599, byte miss ratio 0.2599
result/tencentBlock.ns8468.oracleGeneral.zst LRU cache size    11251, 3572848 req, miss ratio 0.2404, byte miss ratio 0.2404
result/tencentBlock.ns8468.oracleGeneral.zst LRU cache size    37503, 3572848 req, miss ratio 0.1919, byte miss ratio 0.1919
result/tencentBlock.ns8468.oracleGeneral.zst LRU cache size    75007, 3572848 req, miss ratio 0.1544, byte miss ratio 0.1544
result/tencentBlock.ns8468.oracleGeneral.zst LRU cache size   150014, 3572848 req, miss ratio 0.1143, byte miss ratio 0.1143
result/tencentBlock.ns8468.oracleGeneral.zst LRU cache size   300029, 3572848 req, miss ratio 0.1053, byte miss ratio 0.1053
result/tencentBlock.ns8468.oracleGeneral.zst LIRS cache size      375, 3572848 req, miss ratio 0.3080, byte miss ratio 0.3080
result/tencentBlock.ns8468.oracleGeneral.zst LIRS cache size     1125, 3572848 req, miss ratio 0.2693, byte miss ratio 0.2693
result/tencentBlock.ns8468.oracleGeneral.zst LIRS cache size     3750, 3572848 req, miss ratio 0.2503, byte miss ratio 0.2503
result/tencentBlock.ns8468.oracleGeneral.zst LIRS cache size    11251, 3572848 req, miss ratio 0.2286, byte miss ratio 0.2286
result/tencentBlock.ns8468.oracleGeneral.zst LIRS cache size    37503, 3572848 req, miss ratio 0.1830, byte miss ratio 0.1830
result/tencentBlock.ns8468.oracleGeneral.zst LIRS cache size    75007, 3572848 req, miss ratio 0.1349, byte miss ratio 0.1349
