result/tencentBlock.ns17638.oracleGeneral.zst LHD cache size      513, 4234609 req, miss ratio 0.5467, byte miss ratio 0.5467
result/tencentBlock.ns17638.oracleGeneral.zst LHD cache size     1540, 4234609 req, miss ratio 0.3972, byte miss ratio 0.3972
result/tencentBlock.ns17638.oracleGeneral.zst LHD cache size     5135, 4234609 req, miss ratio 0.3173, byte miss ratio 0.3173
result/tencentBlock.ns17638.oracleGeneral.zst LHD cache size    15405, 4234609 req, miss ratio 0.2776, byte miss ratio 0.2776
result/tencentBlock.ns17638.oracleGeneral.zst LHD cache size    51352, 4234609 req, miss ratio 0.2216, byte miss ratio 0.2216
result/tencentBlock.ns17638.oracleGeneral.zst LHD cache size   102705, 4234609 req, miss ratio 0.1710, byte miss ratio 0.1710
result/tencentBlock.ns17638.oracleGeneral.zst LHD cache size   205410, 4234609 req, miss ratio 0.1364, byte miss ratio 0.1364
result/tencentBlock.ns17638.oracleGeneral.zst LHD cache size   410821, 4234609 req, miss ratio 0.1221, byte miss ratio 0.1221
result/tencentBlock.ns17638.oracleGeneral.zst ARC cache size      513, 4234609 req, miss ratio 0.5309, byte miss ratio 0.5309
result/tencentBlock.ns17638.oracleGeneral.zst ARC cache size     1540, 4234609 req, miss ratio 0.3692, byte miss ratio 0.3692
result/tencentBlock.ns17638.oracleGeneral.zst ARC cache size     5135, 4234609 req, miss ratio 0.3148, byte miss ratio 0.3148
result/tencentBlock.ns17638.oracleGeneral.zst ARC cache size    15405, 4234609 req, miss ratio 0.2767, byte miss ratio 0.2767
result/tencentBlock.ns17638.oracleGeneral.zst ARC cache size    51352, 4234609 req, miss ratio 0.2239, byte miss ratio 0.2239
result/tencentBlock.ns17638.oracleGeneral.zst ARC cache size   102705, 4234609 req, miss ratio 0.1802, byte miss ratio 0.1802
result/tencentBlock.ns17638.oracleGeneral.zst ARC cache size   205410, 4234609 req, miss ratio 0.1318, byte miss ratio 0.1318
