result/tencentBlock.ns7463.oracleGeneral.zst ARC cache size      179, 3686443 req, miss ratio 0.4071, byte miss ratio 0.4071
result/tencentBlock.ns7463.oracleGeneral.zst ARC cache size      538, 3686443 req, miss ratio 0.3030, byte miss ratio 0.3030
result/tencentBlock.ns7463.oracleGeneral.zst ARC cache size     1795, 3686443 req, miss ratio 0.2615, byte miss ratio 0.2615
result/tencentBlock.ns7463.oracleGeneral.zst ARC cache size     5385, 3686443 req, miss ratio 0.2067, byte miss ratio 0.2067
result/tencentBlock.ns7463.oracleGeneral.zst ARC cache size    17950, 3686443 req, miss ratio 0.1315, byte miss ratio 0.1315
result/tencentBlock.ns7463.oracleGeneral.zst ARC cache size    35901, 3686443 req, miss ratio 0.0872, byte miss ratio 0.0872
result/tencentBlock.ns7463.oracleGeneral.zst ARC cache size    71802, 3686443 req, miss ratio 0.0635, byte miss ratio 0.0635
result/tencentBlock.ns7463.oracleGeneral.zst ARC cache size   143604, 3686443 req, miss ratio 0.0503, byte miss ratio 0.0503
result/tencentBlock.ns7463.oracleGeneral.zst S3FIFO-1 cache size      179, 3686443 req, miss ratio 0.4114, byte miss ratio 0.4114
result/tencentBlock.ns7463.oracleGeneral.zst S3FIFO-1 cache size      538, 3686443 req, miss ratio 0.3036, byte miss ratio 0.3036
result/tencentBlock.ns7463.oracleGeneral.zst S3FIFO-1 cache size     1795, 3686443 req, miss ratio 0.2592, byte miss ratio 0.2592
result/tencentBlock.ns7463.oracleGeneral.zst S3FIFO-1 cache size     5385, 3686443 req, miss ratio 0.2118, byte miss ratio 0.2118
result/tencentBlock.ns7463.oracleGeneral.zst S3FIFO-1 cache size    17950, 3686443 req, miss ratio 0.1242, byte miss ratio 0.1242
result/tencentBlock.ns7463.oracleGeneral.zst S3FIFO-1 cache size    35901, 3686443 req, miss ratio 0.0888, byte miss ratio 0.0888
result/tencentBlock.ns7463.oracleGeneral.zst S3FIFO-1 cache size    71802, 3686443 req, miss ratio 0.0627, byte miss ratio 0.0627
result/tencentBlock.ns7463.oracleGeneral.zst S3FIFO-1 cache size   143604, 3686443 req, miss ratio 0.0503, byte miss ratio 0.0503
result/tencentBlock.ns7463.oracleGeneral.zst LHD cache size      179, 3686443 req, miss ratio 0.4219, byte miss ratio 0.4219
result/tencentBlock.ns7463.oracleGeneral.zst LHD cache size      538, 3686443 req, miss ratio 0.3195, byte miss ratio 0.3195
result/tencentBlock.ns7463.oracleGeneral.zst LHD cache size     1795, 3686443 req, miss ratio 0.2736, byte miss ratio 0.2736
result/tencentBlock.ns7463.oracleGeneral.zst LHD cache size     5385, 3686443 req, miss ratio 0.2190, byte miss ratio 0.2190
result/tencentBlock.ns7463.oracleGeneral.zst LHD cache size    17950, 3686443 req, miss ratio 0.1289, byte miss ratio 0.1289
result/tencentBlock.ns7463.oracleGeneral.zst LHD cache size    35901, 3686443 req, miss ratio 0.0938, byte miss ratio 0.0938
result/tencentBlock.ns7463.oracleGeneral.zst LHD cache size    71802, 3686443 req, miss ratio 0.0603, byte miss ratio 0.0603
result/tencentBlock.ns7463.oracleGeneral.zst LHD cache size   143604, 3686443 req, miss ratio 0.0503, byte miss ratio 0.0503
result/tencentBlock.ns7463.oracleGeneral.zst LIRS cache size      179, 3686443 req, miss ratio 0.3951, byte miss ratio 0.3951
result/tencentBlock.ns7463.oracleGeneral.zst LIRS cache size      538, 3686443 req, miss ratio 0.3113, byte miss ratio 0.3113
result/tencentBlock.ns7463.oracleGeneral.zst LIRS cache size     1795, 3686443 req, miss ratio 0.2637, byte miss ratio 0.2637
result/tencentBlock.ns7463.oracleGeneral.zst LIRS cache size     5385, 3686443 req, miss ratio 0.2042, byte miss ratio 0.2042
result/tencentBlock.ns7463.oracleGeneral.zst LIRS cache size    17950, 3686443 req, miss ratio 0.1219, byte miss ratio 0.1219
result/tencentBlock.ns7463.oracleGeneral.zst LIRS cache size    35901, 3686443 req, miss ratio 0.0880, byte miss ratio 0.0880
result/tencentBlock.ns7463.oracleGeneral.zst LIRS cache size    71802, 3686443 req, miss ratio 0.0671, byte miss ratio 0.0671
result/tencentBlock.ns7463.oracleGeneral.zst LIRS cache size   143604, 3686443 req, miss ratio 0.0533, byte miss ratio 0.0533
result/tencentBlock.ns7463.oracleGeneral.zst Cacheus cache size      179, 3686443 req, miss ratio 0.4672, byte miss ratio 0.4672
result/tencentBlock.ns7463.oracleGeneral.zst Cacheus cache size      538, 3686443 req, miss ratio 0.3096, byte miss ratio 0.3096
result/tencentBlock.ns7463.oracleGeneral.zst Cacheus cache size     1795, 3686443 req, miss ratio 0.2689, byte miss ratio 0.2689
result/tencentBlock.ns7463.oracleGeneral.zst Cacheus cache size     5385, 3686443 req, miss ratio 0.2258, byte miss ratio 0.2258
result/tencentBlock.ns7463.oracleGeneral.zst Cacheus cache size    17950, 3686443 req, miss ratio 0.1310, byte miss ratio 0.1310
result/tencentBlock.ns7463.oracleGeneral.zst Cacheus cache size    35901, 3686443 req, miss ratio 0.0873, byte miss ratio 0.0873
result/tencentBlock.ns7463.oracleGeneral.zst Cacheus cache size    71802, 3686443 req, miss ratio 0.0607, byte miss ratio 0.0607
result/tencentBlock.ns7463.oracleGeneral.zst Cacheus cache size   143604, 3686443 req, miss ratio 0.0503, byte miss ratio 0.0503
result/tencentBlock.ns7463.oracleGeneral.zst LeCaR cache size      179, 3686443 req, miss ratio 0.4352, byte miss ratio 0.4352
result/tencentBlock.ns7463.oracleGeneral.zst LeCaR cache size      538, 3686443 req, miss ratio 0.3206, byte miss ratio 0.3206
result/tencentBlock.ns7463.oracleGeneral.zst LeCaR cache size     1795, 3686443 req, miss ratio 0.2759, byte miss ratio 0.2759
result/tencentBlock.ns7463.oracleGeneral.zst LeCaR cache size     5385, 3686443 req, miss ratio 0.2293, byte miss ratio 0.2293
result/tencentBlock.ns7463.oracleGeneral.zst LeCaR cache size    17950, 3686443 req, miss ratio 0.1278, byte miss ratio 0.1278
result/tencentBlock.ns7463.oracleGeneral.zst LeCaR cache size    35901, 3686443 req, miss ratio 0.0830, byte miss ratio 0.0830
result/tencentBlock.ns7463.oracleGeneral.zst LeCaR cache size    71802, 3686443 req, miss ratio 0.0601, byte miss ratio 0.0601
result/tencentBlock.ns7463.oracleGeneral.zst LeCaR cache size   143604, 3686443 req, miss ratio 0.0495, byte miss ratio 0.0495
result/tencentBlock.ns7463.oracleGeneral.zst clock2 cache size      179, 3686443 req, miss ratio 0.4565, byte miss ratio 0.4565
result/tencentBlock.ns7463.oracleGeneral.zst clock2 cache size      538, 3686443 req, miss ratio 0.3219, byte miss ratio 0.3219
