result/tencentBlock.ns8319.oracleGeneral.zst S3FIFO-1 cache size      588, 2338817 req, miss ratio 0.7294, byte miss ratio 0.7294
result/tencentBlock.ns8319.oracleGeneral.zst S3FIFO-1 cache size     1766, 2338817 req, miss ratio 0.6622, byte miss ratio 0.6622
result/tencentBlock.ns8319.oracleGeneral.zst S3FIFO-1 cache size     5887, 2338817 req, miss ratio 0.5974, byte miss ratio 0.5974
result/tencentBlock.ns8319.oracleGeneral.zst S3FIFO-1 cache size    17662, 2338817 req, miss ratio 0.5195, byte miss ratio 0.5195
result/tencentBlock.ns8319.oracleGeneral.zst S3FIFO-1 cache size    58873, 2338817 req, miss ratio 0.4056, byte miss ratio 0.4056
result/tencentBlock.ns8319.oracleGeneral.zst S3FIFO-1 cache size   117747, 2338817 req, miss ratio 0.3270, byte miss ratio 0.3270
result/tencentBlock.ns8319.oracleGeneral.zst S3FIFO-1 cache size   235495, 2338817 req, miss ratio 0.2813, byte miss ratio 0.2813
result/tencentBlock.ns8319.oracleGeneral.zst S3FIFO-1 cache size   470990, 2338817 req, miss ratio 0.2542, byte miss ratio 0.2542
result/tencentBlock.ns8319.oracleGeneral.zst clock2 cache size      588, 2338817 req, miss ratio 0.7602, byte miss ratio 0.7602
result/tencentBlock.ns8319.oracleGeneral.zst clock2 cache size     1766, 2338817 req, miss ratio 0.7156, byte miss ratio 0.7156
result/tencentBlock.ns8319.oracleGeneral.zst clock2 cache size     5887, 2338817 req, miss ratio 0.5901, byte miss ratio 0.5901
result/tencentBlock.ns8319.oracleGeneral.zst clock2 cache size    17662, 2338817 req, miss ratio 0.5419, byte miss ratio 0.5419
result/tencentBlock.ns8319.oracleGeneral.zst clock2 cache size    58873, 2338817 req, miss ratio 0.4538, byte miss ratio 0.4538
result/tencentBlock.ns8319.oracleGeneral.zst clock2 cache size   117747, 2338817 req, miss ratio 0.3916, byte miss ratio 0.3916
result/tencentBlock.ns8319.oracleGeneral.zst clock2 cache size   235495, 2338817 req, miss ratio 0.2838, byte miss ratio 0.2838
result/tencentBlock.ns8319.oracleGeneral.zst clock2 cache size   470990, 2338817 req, miss ratio 0.2542, byte miss ratio 0.2542
result/tencentBlock.ns8319.oracleGeneral.zst FIFO cache size      588, 2338817 req, miss ratio 0.7983, byte miss ratio 0.7983
result/tencentBlock.ns8319.oracleGeneral.zst FIFO cache size     1766, 2338817 req, miss ratio 0.7443, byte miss ratio 0.7443
result/tencentBlock.ns8319.oracleGeneral.zst FIFO cache size     5887, 2338817 req, miss ratio 0.6286, byte miss ratio 0.6286
result/tencentBlock.ns8319.oracleGeneral.zst FIFO cache size    17662, 2338817 req, miss ratio 0.5513, byte miss ratio 0.5513
result/tencentBlock.ns8319.oracleGeneral.zst FIFO cache size    58873, 2338817 req, miss ratio 0.4795, byte miss ratio 0.4795
result/tencentBlock.ns8319.oracleGeneral.zst FIFO cache size   117747, 2338817 req, miss ratio 0.3924, byte miss ratio 0.3924
result/tencentBlock.ns8319.oracleGeneral.zst FIFO cache size   235495, 2338817 req, miss ratio 0.3323, byte miss ratio 0.3323
result/tencentBlock.ns8319.oracleGeneral.zst FIFO cache size   470990, 2338817 req, miss ratio 0.2739, byte miss ratio 0.2739
result/tencentBlock.ns8319.oracleGeneral.zst LIRS cache size      588, 2338817 req, miss ratio 0.7584, byte miss ratio 0.7584
result/tencentBlock.ns8319.oracleGeneral.zst LIRS cache size     1766, 2338817 req, miss ratio 0.6851, byte miss ratio 0.6851
result/tencentBlock.ns8319.oracleGeneral.zst LIRS cache size     5887, 2338817 req, miss ratio 0.6055, byte miss ratio 0.6055
result/tencentBlock.ns8319.oracleGeneral.zst LIRS cache size    17662, 2338817 req, miss ratio 0.5446, byte miss ratio 0.5446
result/tencentBlock.ns8319.oracleGeneral.zst LIRS cache size    58873, 2338817 req, miss ratio 0.4471, byte miss ratio 0.4471
result/tencentBlock.ns8319.oracleGeneral.zst LIRS cache size   117747, 2338817 req, miss ratio 0.3390, byte miss ratio 0.3390
result/tencentBlock.ns8319.oracleGeneral.zst LIRS cache size   235495, 2338817 req, miss ratio 0.2764, byte miss ratio 0.2764
result/tencentBlock.ns8319.oracleGeneral.zst LIRS cache size   470990, 2338817 req, miss ratio 0.2529, byte miss ratio 0.2529
result/tencentBlock.ns8319.oracleGeneral.zst ARC cache size      588, 2338817 req, miss ratio 0.7308, byte miss ratio 0.7308
result/tencentBlock.ns8319.oracleGeneral.zst ARC cache size     1766, 2338817 req, miss ratio 0.6739, byte miss ratio 0.6739
result/tencentBlock.ns8319.oracleGeneral.zst ARC cache size     5887, 2338817 req, miss ratio 0.5805, byte miss ratio 0.5805
result/tencentBlock.ns8319.oracleGeneral.zst ARC cache size    17662, 2338817 req, miss ratio 0.5099, byte miss ratio 0.5099
