result/tencentBlock.ns13649.oracleGeneral.zst LIRS cache size      387, 1702172 req, miss ratio 0.5647, byte miss ratio 0.5647
result/tencentBlock.ns13649.oracleGeneral.zst LIRS cache size     1161, 1702172 req, miss ratio 0.4794, byte miss ratio 0.4794
result/tencentBlock.ns13649.oracleGeneral.zst LIRS cache size     3870, 1702172 req, miss ratio 0.4329, byte miss ratio 0.4329
result/tencentBlock.ns13649.oracleGeneral.zst LIRS cache size    11611, 1702172 req, miss ratio 0.4013, byte miss ratio 0.4013
result/tencentBlock.ns13649.oracleGeneral.zst LIRS cache size    38705, 1702172 req, miss ratio 0.3118, byte miss ratio 0.3118
result/tencentBlock.ns13649.oracleGeneral.zst LIRS cache size    77411, 1702172 req, miss ratio 0.2562, byte miss ratio 0.2562
result/tencentBlock.ns13649.oracleGeneral.zst LIRS cache size   154822, 1702172 req, miss ratio 0.2306, byte miss ratio 0.2306
result/tencentBlock.ns13649.oracleGeneral.zst LIRS cache size   309644, 1702172 req, miss ratio 0.2275, byte miss ratio 0.2275
result/tencentBlock.ns13649.oracleGeneral.zst LHD cache size      387, 1702172 req, miss ratio 0.5472, byte miss ratio 0.5472
result/tencentBlock.ns13649.oracleGeneral.zst LHD cache size     1161, 1702172 req, miss ratio 0.4785, byte miss ratio 0.4785
result/tencentBlock.ns13649.oracleGeneral.zst LHD cache size     3870, 1702172 req, miss ratio 0.4327, byte miss ratio 0.4327
result/tencentBlock.ns13649.oracleGeneral.zst LHD cache size    11611, 1702172 req, miss ratio 0.4039, byte miss ratio 0.4039
result/tencentBlock.ns13649.oracleGeneral.zst LHD cache size    38705, 1702172 req, miss ratio 0.3048, byte miss ratio 0.3048
result/tencentBlock.ns13649.oracleGeneral.zst LHD cache size    77411, 1702172 req, miss ratio 0.2599, byte miss ratio 0.2599
result/tencentBlock.ns13649.oracleGeneral.zst LHD cache size   154822, 1702172 req, miss ratio 0.2303, byte miss ratio 0.2303
result/tencentBlock.ns13649.oracleGeneral.zst LHD cache size   309644, 1702172 req, miss ratio 0.2274, byte miss ratio 0.2274
result/tencentBlock.ns13649.oracleGeneral.zst LeCaR cache size      387, 1702172 req, miss ratio 0.5523, byte miss ratio 0.5523
