result/tencentBlock.ns14801.oracleGeneral.zst LRU cache size      148, 1687811 req, miss ratio 0.6288, byte miss ratio 0.6288
result/tencentBlock.ns14801.oracleGeneral.zst LRU cache size      444, 1687811 req, miss ratio 0.5886, byte miss ratio 0.5886
result/tencentBlock.ns14801.oracleGeneral.zst LRU cache size     1482, 1687811 req, miss ratio 0.5339, byte miss ratio 0.5339
result/tencentBlock.ns14801.oracleGeneral.zst LRU cache size     4448, 1687811 req, miss ratio 0.3628, byte miss ratio 0.3628
result/tencentBlock.ns14801.oracleGeneral.zst LRU cache size    14829, 1687811 req, miss ratio 0.3587, byte miss ratio 0.3587
result/tencentBlock.ns14801.oracleGeneral.zst LRU cache size    29659, 1687811 req, miss ratio 0.3139, byte miss ratio 0.3139
result/tencentBlock.ns14801.oracleGeneral.zst LRU cache size    59319, 1687811 req, miss ratio 0.2011, byte miss ratio 0.2011
result/tencentBlock.ns14801.oracleGeneral.zst LRU cache size   118638, 1687811 req, miss ratio 0.0994, byte miss ratio 0.0994
result/tencentBlock.ns14801.oracleGeneral.zst Cacheus cache size      148, 1687811 req, miss ratio 0.5981, byte miss ratio 0.5981
result/tencentBlock.ns14801.oracleGeneral.zst Cacheus cache size      444, 1687811 req, miss ratio 0.5647, byte miss ratio 0.5647
result/tencentBlock.ns14801.oracleGeneral.zst Cacheus cache size     1482, 1687811 req, miss ratio 0.3747, byte miss ratio 0.3747
result/tencentBlock.ns14801.oracleGeneral.zst Cacheus cache size     4448, 1687811 req, miss ratio 0.3605, byte miss ratio 0.3605
result/tencentBlock.ns14801.oracleGeneral.zst Cacheus cache size    14829, 1687811 req, miss ratio 0.3415, byte miss ratio 0.3415
result/tencentBlock.ns14801.oracleGeneral.zst Cacheus cache size    29659, 1687811 req, miss ratio 0.3026, byte miss ratio 0.3026
result/tencentBlock.ns14801.oracleGeneral.zst Cacheus cache size    59319, 1687811 req, miss ratio 0.2153, byte miss ratio 0.2153
result/tencentBlock.ns14801.oracleGeneral.zst Cacheus cache size   118638, 1687811 req, miss ratio 0.1022, byte miss ratio 0.1022
result/tencentBlock.ns14801.oracleGeneral.zst clock2 cache size      148, 1687811 req, miss ratio 0.6159, byte miss ratio 0.6159
result/tencentBlock.ns14801.oracleGeneral.zst clock2 cache size      444, 1687811 req, miss ratio 0.5858, byte miss ratio 0.5858
result/tencentBlock.ns14801.oracleGeneral.zst clock2 cache size     1482, 1687811 req, miss ratio 0.5547, byte miss ratio 0.5547
result/tencentBlock.ns14801.oracleGeneral.zst clock2 cache size     4448, 1687811 req, miss ratio 0.3620, byte miss ratio 0.3620
