result/tencentBlock.ns9468.oracleGeneral.zst LeCaR cache size      151, 1172470 req, miss ratio 0.5491, byte miss ratio 0.5491
result/tencentBlock.ns9468.oracleGeneral.zst LeCaR cache size      454, 1172470 req, miss ratio 0.5220, byte miss ratio 0.5220
result/tencentBlock.ns9468.oracleGeneral.zst LeCaR cache size     1514, 1172470 req, miss ratio 0.5083, byte miss ratio 0.5083
result/tencentBlock.ns9468.oracleGeneral.zst LeCaR cache size     4543, 1172470 req, miss ratio 0.3948, byte miss ratio 0.3948
result/tencentBlock.ns9468.oracleGeneral.zst LeCaR cache size    15144, 1172470 req, miss ratio 0.3023, byte miss ratio 0.3023
result/tencentBlock.ns9468.oracleGeneral.zst LeCaR cache size    30288, 1172470 req, miss ratio 0.2340, byte miss ratio 0.2340
result/tencentBlock.ns9468.oracleGeneral.zst LeCaR cache size    60577, 1172470 req, miss ratio 0.1482, byte miss ratio 0.1482
result/tencentBlock.ns9468.oracleGeneral.zst LeCaR cache size   121155, 1172470 req, miss ratio 0.1292, byte miss ratio 0.1292
result/tencentBlock.ns9468.oracleGeneral.zst LRU cache size      151, 1172470 req, miss ratio 0.5540, byte miss ratio 0.5540
result/tencentBlock.ns9468.oracleGeneral.zst LRU cache size      454, 1172470 req, miss ratio 0.5271, byte miss ratio 0.5271
result/tencentBlock.ns9468.oracleGeneral.zst LRU cache size     1514, 1172470 req, miss ratio 0.5089, byte miss ratio 0.5089
result/tencentBlock.ns9468.oracleGeneral.zst LRU cache size     4543, 1172470 req, miss ratio 0.3958, byte miss ratio 0.3958
result/tencentBlock.ns9468.oracleGeneral.zst LRU cache size    15144, 1172470 req, miss ratio 0.3041, byte miss ratio 0.3041
result/tencentBlock.ns9468.oracleGeneral.zst LRU cache size    30288, 1172470 req, miss ratio 0.2336, byte miss ratio 0.2336
result/tencentBlock.ns9468.oracleGeneral.zst LRU cache size    60577, 1172470 req, miss ratio 0.1474, byte miss ratio 0.1474
result/tencentBlock.ns9468.oracleGeneral.zst LRU cache size   121155, 1172470 req, miss ratio 0.1292, byte miss ratio 0.1292
result/tencentBlock.ns9468.oracleGeneral.zst ARC cache size      151, 1172470 req, miss ratio 0.5380, byte miss ratio 0.5380
result/tencentBlock.ns9468.oracleGeneral.zst ARC cache size      454, 1172470 req, miss ratio 0.5094, byte miss ratio 0.5094
result/tencentBlock.ns9468.oracleGeneral.zst ARC cache size     1514, 1172470 req, miss ratio 0.5058, byte miss ratio 0.5058
result/tencentBlock.ns9468.oracleGeneral.zst ARC cache size     4543, 1172470 req, miss ratio 0.3976, byte miss ratio 0.3976
result/tencentBlock.ns9468.oracleGeneral.zst ARC cache size    15144, 1172470 req, miss ratio 0.3138, byte miss ratio 0.3138
result/tencentBlock.ns9468.oracleGeneral.zst ARC cache size    30288, 1172470 req, miss ratio 0.2497, byte miss ratio 0.2497
result/tencentBlock.ns9468.oracleGeneral.zst ARC cache size    60577, 1172470 req, miss ratio 0.1480, byte miss ratio 0.1480
result/tencentBlock.ns9468.oracleGeneral.zst ARC cache size   121155, 1172470 req, miss ratio 0.1301, byte miss ratio 0.1301
result/tencentBlock.ns9468.oracleGeneral.zst Clock cache size      151, 1172470 req, miss ratio 0.5500, byte miss ratio 0.5500
result/tencentBlock.ns9468.oracleGeneral.zst Clock cache size      454, 1172470 req, miss ratio 0.5242, byte miss ratio 0.5242
result/tencentBlock.ns9468.oracleGeneral.zst Clock cache size     1514, 1172470 req, miss ratio 0.5082, byte miss ratio 0.5082
result/tencentBlock.ns9468.oracleGeneral.zst Clock cache size     4543, 1172470 req, miss ratio 0.3973, byte miss ratio 0.3973
result/tencentBlock.ns9468.oracleGeneral.zst Clock cache size    15144, 1172470 req, miss ratio 0.3110, byte miss ratio 0.3110
result/tencentBlock.ns9468.oracleGeneral.zst Clock cache size    30288, 1172470 req, miss ratio 0.2463, byte miss ratio 0.2463
result/tencentBlock.ns9468.oracleGeneral.zst Clock cache size    60577, 1172470 req, miss ratio 0.1559, byte miss ratio 0.1559
result/tencentBlock.ns9468.oracleGeneral.zst Clock cache size   121155, 1172470 req, miss ratio 0.1302, byte miss ratio 0.1302
result/tencentBlock.ns9468.oracleGeneral.zst LIRS cache size      151, 1172470 req, miss ratio 0.5623, byte miss ratio 0.5623
result/tencentBlock.ns9468.oracleGeneral.zst LIRS cache size      454, 1172470 req, miss ratio 0.5485, byte miss ratio 0.5485
result/tencentBlock.ns9468.oracleGeneral.zst LIRS cache size     1514, 1172470 req, miss ratio 0.5320, byte miss ratio 0.5320
result/tencentBlock.ns9468.oracleGeneral.zst LIRS cache size     4543, 1172470 req, miss ratio 0.4156, byte miss ratio 0.4156
result/tencentBlock.ns9468.oracleGeneral.zst LIRS cache size    15144, 1172470 req, miss ratio 0.3484, byte miss ratio 0.3484
result/tencentBlock.ns9468.oracleGeneral.zst LIRS cache size    30288, 1172470 req, miss ratio 0.2776, byte miss ratio 0.2776
result/tencentBlock.ns9468.oracleGeneral.zst LIRS cache size    60577, 1172470 req, miss ratio 0.1862, byte miss ratio 0.1862
result/tencentBlock.ns9468.oracleGeneral.zst LIRS cache size   121155, 1172470 req, miss ratio 0.1377, byte miss ratio 0.1377
result/tencentBlock.ns9468.oracleGeneral.zst clock2 cache size      151, 1172470 req, miss ratio 0.5521, byte miss ratio 0.5521
result/tencentBlock.ns9468.oracleGeneral.zst clock2 cache size      454, 1172470 req, miss ratio 0.5227, byte miss ratio 0.5227
result/tencentBlock.ns9468.oracleGeneral.zst clock2 cache size     1514, 1172470 req, miss ratio 0.5075, byte miss ratio 0.5075
result/tencentBlock.ns9468.oracleGeneral.zst clock2 cache size     4543, 1172470 req, miss ratio 0.4110, byte miss ratio 0.4110
result/tencentBlock.ns9468.oracleGeneral.zst clock2 cache size    15144, 1172470 req, miss ratio 0.3412, byte miss ratio 0.3412
result/tencentBlock.ns9468.oracleGeneral.zst clock2 cache size    30288, 1172470 req, miss ratio 0.2714, byte miss ratio 0.2714
result/tencentBlock.ns9468.oracleGeneral.zst clock2 cache size    60577, 1172470 req, miss ratio 0.1720, byte miss ratio 0.1720
result/tencentBlock.ns9468.oracleGeneral.zst clock2 cache size   121155, 1172470 req, miss ratio 0.1296, byte miss ratio 0.1296
result/tencentBlock.ns9468.oracleGeneral.zst S3FIFO-1 cache size      151, 1172470 req, miss ratio 0.5551, byte miss ratio 0.5551
result/tencentBlock.ns9468.oracleGeneral.zst S3FIFO-1 cache size      454, 1172470 req, miss ratio 0.5252, byte miss ratio 0.5252
result/tencentBlock.ns9468.oracleGeneral.zst S3FIFO-1 cache size     1514, 1172470 req, miss ratio 0.5057, byte miss ratio 0.5057
result/tencentBlock.ns9468.oracleGeneral.zst S3FIFO-1 cache size     4543, 1172470 req, miss ratio 0.4051, byte miss ratio 0.4051
result/tencentBlock.ns9468.oracleGeneral.zst S3FIFO-1 cache size    15144, 1172470 req, miss ratio 0.3464, byte miss ratio 0.3464
result/tencentBlock.ns9468.oracleGeneral.zst S3FIFO-1 cache size    30288, 1172470 req, miss ratio 0.2630, byte miss ratio 0.2630
result/tencentBlock.ns9468.oracleGeneral.zst S3FIFO-1 cache size    60577, 1172470 req, miss ratio 0.1531, byte miss ratio 0.1531
result/tencentBlock.ns9468.oracleGeneral.zst S3FIFO-1 cache size   121155, 1172470 req, miss ratio 0.1300, byte miss ratio 0.1300
result/tencentBlock.ns9468.oracleGeneral.zst Cacheus cache size      151, 1172470 req, miss ratio 0.5379, byte miss ratio 0.5379
result/tencentBlock.ns9468.oracleGeneral.zst Cacheus cache size      454, 1172470 req, miss ratio 0.5097, byte miss ratio 0.5097
result/tencentBlock.ns9468.oracleGeneral.zst Cacheus cache size     1514, 1172470 req, miss ratio 0.4909, byte miss ratio 0.4909
result/tencentBlock.ns9468.oracleGeneral.zst Cacheus cache size     4543, 1172470 req, miss ratio 0.4027, byte miss ratio 0.4027
result/tencentBlock.ns9468.oracleGeneral.zst Cacheus cache size    15144, 1172470 req, miss ratio 0.3284, byte miss ratio 0.3284
result/tencentBlock.ns9468.oracleGeneral.zst Cacheus cache size    30288, 1172470 req, miss ratio 0.2651, byte miss ratio 0.2651
result/tencentBlock.ns9468.oracleGeneral.zst Cacheus cache size    60577, 1172470 req, miss ratio 0.1470, byte miss ratio 0.1470
result/tencentBlock.ns9468.oracleGeneral.zst Cacheus cache size   121155, 1172470 req, miss ratio 0.1292, byte miss ratio 0.1292
result/tencentBlock.ns9468.oracleGeneral.zst LHD cache size      151, 1172470 req, miss ratio 0.5608, byte miss ratio 0.5608
result/tencentBlock.ns9468.oracleGeneral.zst LHD cache size      454, 1172470 req, miss ratio 0.5197, byte miss ratio 0.5197
result/tencentBlock.ns9468.oracleGeneral.zst LHD cache size     1514, 1172470 req, miss ratio 0.5043, byte miss ratio 0.5043
result/tencentBlock.ns9468.oracleGeneral.zst LHD cache size     4543, 1172470 req, miss ratio 0.3967, byte miss ratio 0.3967
result/tencentBlock.ns9468.oracleGeneral.zst LHD cache size    15144, 1172470 req, miss ratio 0.3152, byte miss ratio 0.3152
result/tencentBlock.ns9468.oracleGeneral.zst LHD cache size    30288, 1172470 req, miss ratio 0.2412, byte miss ratio 0.2412
result/tencentBlock.ns9468.oracleGeneral.zst LHD cache size    60577, 1172470 req, miss ratio 0.1540, byte miss ratio 0.1540
result/tencentBlock.ns9468.oracleGeneral.zst LHD cache size   121155, 1172470 req, miss ratio 0.1294, byte miss ratio 0.1294
result/tencentBlock.ns9468.oracleGeneral.zst FIFO cache size      151, 1172470 req, miss ratio 0.6540, byte miss ratio 0.6540
result/tencentBlock.ns9468.oracleGeneral.zst FIFO cache size      454, 1172470 req, miss ratio 0.5625, byte miss ratio 0.5625
